"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2012","137","PM2.5","Anaheim","06-059-0007","AQS","14","32",".","49","137","53"
"01/02/2012","95","PM2.5","Anaheim","06-059-0007","AQS","22","22",".","32","95","46"
"01/03/2012","84","PM2.5","Anaheim","06-059-0007","AQS","24","19",".","44","84","58"
"01/04/2012","104","PM2.5","Anaheim","06-059-0007","AQS","26","19",".","48","104","72"
"01/05/2012","57","NO2","Costa Mesa","06-059-1003","AQS","20","19",".","27","54","57"
"01/06/2012","65","PM2.5","Anaheim","06-059-0007","AQS","16","28",".","32","65","42"
"01/07/2012","80","PM2.5","Anaheim","06-059-0007","AQS","10","32",".","39","80","30"
"01/08/2012","53","PM2.5","Anaheim","06-059-0007","AQS","14","40",".","52","53","38"
"01/09/2012","61","PM2.5","Anaheim","06-059-0007","AQS","18","27",".","32","61","45"
"01/10/2012","60","PM2.5","Anaheim","06-059-0007","AQS","16","29",".","30","60","45"
"01/11/2012","87","PM2.5","Anaheim","06-059-0007","AQS","18","17",".","47","87","55"
"01/12/2012","89","PM2.5","Anaheim","06-059-0007","AQS","24","19",".","48","89","50"
"01/13/2012","46","PM2.5","Anaheim","06-059-0007","AQS","20","26",".","27","46","43"
"01/14/2012","64","PM2.5","Anaheim","06-059-0007","AQS","23","19",".","31","64","42"
"01/15/2012","66","PM2.5","Anaheim","06-059-0007","AQS","20","37",".","25","66","30"
"01/16/2012","61","PM2.5","Anaheim","06-059-0007","AQS","8","33",".","21","61","31"
"01/17/2012","60","PM2.5","Anaheim","06-059-0007","AQS","13","32","1","27","60","35"
"01/18/2012","81","PM2.5","Anaheim","06-059-0007","AQS","13","23","1","41","81","40"
"01/19/2012","84","PM2.5","Anaheim","06-059-0007","AQS","15","26","3","42","84","39"
"01/20/2012","78","PM2.5","Anaheim","06-059-0007","AQS","9","35","0","36","78","35"
"01/21/2012","54","PM2.5","Anaheim","06-059-0007","AQS","8","29","0","19","54","34"
"01/22/2012","64","PM2.5","Anaheim","06-059-0007","AQS","7","32","0","27","64","27"
"01/23/2012","53","PM2.5","Anaheim","06-059-0007","AQS","9","22","0","16","53","27"
"01/24/2012","63","PM2.5","Anaheim","06-059-0007","AQS","13","27","0","20","63","37"
"01/25/2012","58","PM2.5","Anaheim","06-059-0007","AQS","18","24","1","22","58","43"
"01/26/2012","59","PM2.5","Anaheim","06-059-0007","AQS","17","20","3","24","59","42"
"01/27/2012","50","PM2.5","Anaheim","06-059-0007","AQS","15","37","1","24","50","34"
"01/28/2012","40","NO2","La Habra","06-059-5001","AQS","11","38","0","16","25","40"
"01/29/2012","42","NO2","La Habra","06-059-5001","AQS","13","38","1","11","34","42"
"01/30/2012","57","PM2.5","Anaheim","06-059-0007","AQS","15","29","1","20","57","41"
"01/31/2012","71","PM2.5","Anaheim","06-059-0007","AQS","8","38","0","29","71","39"
"02/01/2012","83","PM2.5","Anaheim","06-059-0007","AQS","10","33","1","37","83","35"
"02/02/2012","84","PM2.5","Anaheim","06-059-0007","AQS","8","38","0","37","84","39"
"02/03/2012","40","NO2","Costa Mesa","06-059-1003","AQS","15","37","1","17","31","40"
"02/04/2012","42","Ozone","Mission Viejo","06-059-2022","AQS","13","42","0","10","31","39"
"02/05/2012","45","Ozone","Mission Viejo","06-059-2022","AQS","13","45","0","11","40","42"
"02/06/2012","59","PM2.5","Anaheim","06-059-0007","AQS","15","28","1","28","59","45"
"02/07/2012","56","PM2.5","Anaheim","06-059-0007","AQS","14","34","0","23","56","42"
"02/08/2012","59","PM2.5","Anaheim","06-059-0007","AQS","11","35","1","22","59","42"
"02/09/2012","48","PM2.5","Anaheim","06-059-0007","AQS","15","37","1","21","48","48"
"02/10/2012","59","PM2.5","Anaheim","06-059-0007","AQS","11","37","0","29","59","36"
"02/11/2012","50","PM2.5","Anaheim","06-059-0007","AQS","5","36","0","16","50","16"
"02/12/2012","38","PM2.5","Anaheim","06-059-0007","AQS","3","37","0","15","38","20"
"02/13/2012","47","PM2.5","Anaheim","06-059-0007","AQS","5","35","0","19","47","27"
"02/14/2012","54","PM2.5","Anaheim","06-059-0007","AQS","11","36","1","20","54","34"
"02/15/2012","47","PM2.5","Anaheim","06-059-0007","AQS","9","32","0","15","47","33"
"02/16/2012","51","PM2.5","Anaheim","06-059-0007","AQS","13","39","0","15","51","36"
"02/17/2012","51","PM2.5","Anaheim","06-059-0007","AQS","15","31","1","19","51","40"
"02/18/2012","48","PM2.5","Anaheim","06-059-0007","AQS","9","39","0","17","48","25"
"02/19/2012","56","PM2.5","Anaheim","06-059-0007","AQS","6","41","0","23","56","27"
"02/20/2012","63","PM2.5","Anaheim","06-059-0007","AQS","7","39","0","28","63","35"
"02/21/2012","62","PM2.5","Anaheim","06-059-0007","AQS","17","39","0","28","62","42"
"02/22/2012","55","PM2.5","Anaheim","06-059-0007","AQS","13","37","0","23","55","38"
"02/23/2012","54","PM2.5","Anaheim","06-059-0007","AQS","11","45","1","22","54","39"
"02/24/2012","81","PM2.5","Anaheim","06-059-0007","AQS","7","36","0","32","81","27"
"02/25/2012","78","PM2.5","Anaheim","06-059-0007","AQS","5","43","0","31","78","22"
"02/26/2012","62","PM2.5","Anaheim","06-059-0007","AQS","5","46","0","22","62","9"
"02/27/2012","40","PM2.5","Anaheim","06-059-0007","AQS","3","39","0","16","40","20"
"02/28/2012","53","PM2.5","Anaheim","06-059-0007","AQS","6","40","0","20","53","34"
"02/29/2012","49","PM2.5","Anaheim","06-059-0007","AQS","9","38",".","16","49","29"
"03/01/2012","41","Ozone","Mission Viejo","06-059-2022","AQS","5","41",".","12","25","25"
"03/02/2012","44","Ozone","Mission Viejo","06-059-2022","AQS","8","44","0","39","40","43"
"03/03/2012","46","NO2","Anaheim","06-059-0007","AQS","13","42","1","18","34","46"
"03/04/2012","46","NO2","Anaheim","06-059-0007","AQS","13","45","1","16","35","46"
"03/05/2012","54","PM2.5","Anaheim","06-059-0007","AQS","14","40","0","24","54","45"
"03/06/2012","56","PM2.5","Anaheim","06-059-0007","AQS","6","34","0","26","56","16"
"03/07/2012","40","Ozone","Costa Mesa","06-059-1003","AQS","5","40","0","29","25","40"
"03/08/2012","56","NO2","Anaheim","06-059-0007","AQS","11","36","1","31","39","56"
"03/09/2012","47","NO2","Anaheim","06-059-0007","AQS","11","44","1","23","33","47"
"03/10/2012","50","PM2.5","Anaheim","06-059-0007","AQS","10","47","0","26","50","42"
"03/11/2012","42","Ozone","Anaheim","06-059-0007","AQS","3","42","0","23","39","8"
"03/12/2012","36","Ozone","Anaheim","06-059-0007","AQS","3","36","0","19",".","24"
"03/13/2012","35","Ozone","Mission Viejo","06-059-2022","AQS","5","35","0","22","30","31"
"03/14/2012","42","PM2.5","Anaheim","06-059-0007","AQS","5","29","1","14","42","27"
"03/15/2012","53","PM2.5","Anaheim","06-059-0007","AQS","5","26","0","14","53","18"
"03/16/2012","31","Ozone","Mission Viejo","06-059-2022","AQS","5","31","0","8","22","15"
"03/17/2012","38","Ozone","Costa Mesa","06-059-1003","AQS","6","38","0","5","17","15"
"03/18/2012","42","Ozone","Mission Viejo","06-059-2022","AQS","5","42","0","10","21","9"
"03/19/2012","43","Ozone","Mission Viejo","06-059-2022","AQS","7","43","0","14","29","35"
"03/20/2012","54","PM2.5","Anaheim","06-059-0007","AQS","7","43","0","24","54","40"
"03/21/2012","56","PM2.5","Anaheim","06-059-0007","AQS","14","50","1","24","56","45"
"03/22/2012","53","PM2.5","Anaheim","06-059-0007","AQS","9","47","0","17","53","41"
"03/23/2012","31","Ozone","Mission Viejo","06-059-2022","AQS","5","31","0","9","30","19"
"03/24/2012","39","Ozone","Mission Viejo","06-059-2022","AQS","5","39","0","9","27","16"
"03/25/2012","41","Ozone","Mission Viejo","06-059-2022","AQS","5","41","0","6","18","12"
"03/26/2012","47","Ozone","Mission Viejo","06-059-2022","AQS","5","47","0","6","26","25"
"03/27/2012","44","Ozone","Mission Viejo","06-059-2022","AQS","9","44","1","17","43","30"
"03/28/2012","35","Ozone","Mission Viejo","06-059-2022","AQS","8","35","1","14","32","27"
"03/29/2012","56","PM2.5","Anaheim","06-059-0007","AQS","5","37","0","17","56","18"
"03/30/2012","67","PM2.5","Anaheim","06-059-0007","AQS","5","41","0","27","67","17"
"03/31/2012","42","PM2.5","Anaheim","06-059-0007","AQS","5","38","0","15","42","6"
"04/01/2012","44","Ozone","Mission Viejo","06-059-2022","AQS","6","44","0","12","23","27"
"04/02/2012","45","Ozone","Mission Viejo","06-059-2022","AQS","9","45","0","21","33","39"
"04/03/2012","67","Ozone","Mission Viejo","06-059-2022","AQS","9","67","0","25","40","37"
"04/04/2012","54","PM2.5","Anaheim","06-059-0007","AQS","8","49","1","29","54","30"
"04/05/2012","54","PM2.5","Anaheim","06-059-0007","AQS","5","49","0","28","54","16"
"04/06/2012","49","PM2.5","Anaheim","06-059-0007","AQS","7","46","0","28","49","42"
"04/07/2012","87","Ozone","Mission Viejo","06-059-2022","AQS","10","87","1","24","51","41"
"04/08/2012","100","Ozone","Mission Viejo","06-059-2022","AQS","9","100",".","30","62","39"
"04/09/2012","77","Ozone","Mission Viejo","06-059-2022","AQS","10","77","1","30","58","41"
"04/10/2012","59","PM2.5","Anaheim","06-059-0007","AQS","6","45",".","25","59","30"
"04/11/2012","41","Ozone","Mission Viejo","06-059-2022","AQS","3","41","0","5","16","11"
"04/12/2012","40","Ozone","Mission Viejo","06-059-2022","AQS","6","40","0","7","24","27"
"04/13/2012","44","Ozone","Costa Mesa","06-059-1003","AQS","5","44",".","7","17","24"
