"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM10","PM25"
"02/17/2012","68","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","68"
"02/18/2012","43","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","43"
"02/19/2012","79","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","79"
"02/20/2012","58","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","58"
"02/21/2012","90","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","20","90"
"02/22/2012","64","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","64"
"02/23/2012","92","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","92"
"02/24/2012","58","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","58"
"02/25/2012","30","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","30"
"02/26/2012","74","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","74"
"02/27/2012","82","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","19","82"
"02/28/2012","88","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","88"
"02/29/2012","40","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","40"
"03/01/2012","67","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","67"
"03/02/2012","77","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","77"
"03/03/2012","89","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","89"
"03/04/2012","94","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","19","94"
"03/05/2012","62","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","62"
"03/06/2012","50","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","50"
"03/07/2012","97","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","97"
"03/08/2012","97","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","97"
"03/09/2012","86","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","86"
"03/10/2012","60","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","13","60"
"03/11/2012","38","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","38"
"03/12/2012","73","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","73"
"03/13/2012","23","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","23"
"03/14/2012","57","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","57"
"03/15/2012","80","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","80"
"03/16/2012","35","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","6","35"
"03/17/2012","29","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","29"
"03/18/2012","21","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","21"
"03/19/2012","62","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","62"
"03/20/2012","67","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","67"
"03/21/2012","52","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","52"
"03/22/2012","21","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","4","21"
"03/23/2012","39","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","39"
"03/24/2012","25","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","25"
"03/25/2012","42","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","42"
"03/26/2012","23","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","23"
"03/27/2012","37","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","37"
"03/28/2012","56","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","10","56"
"03/29/2012","69","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","69"
"03/30/2012","64","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","64"
"03/31/2012","27","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","27"
"04/01/2012","15","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","15"
"04/02/2012","59","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","59"
"04/03/2012","65","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","16","65"
"04/04/2012","8","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","8"
"04/05/2012","59","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","59"
"04/06/2012","73","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","73"
"04/07/2012","72","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","72"
"04/08/2012","64","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","64"
"04/09/2012","72","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","25","72"
"04/10/2012","33","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","33"
"04/11/2012","37","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","37"
"04/12/2012","25","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","25"
"04/13/2012","9","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","9"
"04/14/2012","35","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","35"
"04/15/2012","39","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","6","39"
"04/16/2012","33","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","33"
"04/17/2012","26","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","26"
"04/18/2012","15","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","15"
"04/19/2012","23","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","23"
"04/20/2012","37","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","37"
"04/21/2012","20","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","8","20"
"04/22/2012","26","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","26"
"04/23/2012","28","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","28"
"04/24/2012","18","PM2.5","Trinity","06-105-9000","AQS",".","18"
"04/25/2012","21","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","21"
"04/26/2012","6","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","6"
"04/27/2012","23","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","5","23"
"04/28/2012","19","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","19"
"04/29/2012","20","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","20"
"04/30/2012","16","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","16"
"05/01/2012","16","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","16"
"05/02/2012","30","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","30"
"05/03/2012","18","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","5","18"
"05/04/2012","12","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","12"
"05/05/2012","42","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","42"
"05/06/2012","63","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","63"
"05/07/2012","46","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","46"
"05/08/2012","34","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","34"
"05/09/2012","29","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","29"
"05/10/2012","24","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","24"
"05/11/2012","22","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","22"
"05/12/2012","24","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","24"
"05/13/2012","24","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","24"
"05/14/2012","33","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","33"
"05/15/2012","30","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","30"
"05/16/2012","28","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","28"
"05/17/2012","37","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","37"
"05/18/2012","41","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","41"
"05/19/2012","26","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","26"
"05/20/2012","19","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","19"
"05/21/2012","20","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","9","20"
"05/22/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"05/23/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"05/24/2012","9","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","9"
"05/25/2012","11","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","11"
"05/26/2012","17","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","17"
"05/27/2012","21","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","6","21"
"05/28/2012","17","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","17"
"05/29/2012","19","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","19"
"05/30/2012","22","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","22"
"05/31/2012","15","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","15"
"06/01/2012","8","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","8"
"06/02/2012","9","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","4","9"
"06/03/2012","11","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","11"
"06/04/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"06/05/2012","5","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","5"
"06/06/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"06/07/2012","9","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","9"
"06/08/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","6","10"
"06/09/2012","5","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","5"
"06/10/2012","7","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","7"
"06/11/2012","11","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","11"
"06/12/2012","8","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","8"
"06/13/2012","7","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","7"
"06/14/2012","13","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","13"
"06/15/2012","12","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","7","12"
"06/16/2012","9","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","9"
"06/17/2012","12","PM2.5","Trinity","06-105-9000","AQS",".","12"
"06/18/2012","13","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","13"
"06/19/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"06/20/2012","11","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","7","11"
"06/21/2012","13","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","13"
"06/22/2012","28","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","28"
"06/23/2012","21","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","21"
"06/24/2012","8","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","8"
"06/25/2012","7","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","7"
"06/26/2012","6","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","3","6"
"06/27/2012","8","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","8"
"06/28/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"06/29/2012","11","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","11"
"06/30/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"07/01/2012","4","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","4"
"07/02/2012","8","PM2.5","Trinity","06-105-9000","AQS","7","8"
"07/05/2012","47","PM2.5","Trinity","06-105-9000","AQS",".","47"
"07/08/2012","17","PM2.5","Trinity","06-105-9000","AQS","8","17"
"07/11/2012","75","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","75"
"07/12/2012","155","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","155"
"07/13/2012","88","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","88"
"07/14/2012","35","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","14","35"
"07/15/2012","71","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","71"
"07/17/2012","10","PM2.5","Trinity","06-105-9000","AQS",".","10"
"07/20/2012","19","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","6","19"
"07/21/2012","16","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","16"
"07/22/2012","17","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","17"
"07/23/2012","30","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","30"
"07/24/2012","22","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","22"
"07/25/2012","21","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","21"
"07/26/2012","24","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","11","24"
"07/27/2012","33","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","33"
"07/28/2012","26","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","26"
"07/29/2012","16","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","16"
"08/01/2012","14","PM10","Weaverville-Courthouse","06-105-0002","AQS","14","13"
"08/04/2012","47","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","47"
"08/05/2012","63","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","63"
"08/06/2012","19","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","19"
"08/07/2012","14","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","7","14"
"08/08/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"08/09/2012","18","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","18"
"08/10/2012","23","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","23"
"08/11/2012","66","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","66"
"08/12/2012","68","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","68"
"08/13/2012","41","PM2.5","Trinity","06-105-9000","AQS","19","41"
"08/16/2012","51","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","51"
"08/17/2012","24","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","24"
"08/18/2012","15","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","15"
"08/19/2012","25","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","7","25"
"08/20/2012","17","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","17"
"08/21/2012","12","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","12"
"08/22/2012","37","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","37"
"08/23/2012","40","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","40"
"08/24/2012","75","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","75"
"08/25/2012","96","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","18","96"
"08/26/2012","43","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","43"
"08/30/2012","92","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","92"
"08/31/2012","76","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","22","76"
"09/01/2012","32","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","32"
"09/02/2012","52","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","52"
"09/03/2012","70","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","70"
"09/04/2012","60","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","60"
"09/05/2012","53","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","53"
"09/06/2012","46","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","19","46"
"09/07/2012","43","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","43"
"09/08/2012","38","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","38"
"09/09/2012","87","PM2.5","Trinity","06-105-9000","AQS",".","87"
"09/10/2012","25","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","25"
"09/11/2012","55","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","55"
"09/12/2012","54","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","17","54"
"09/13/2012","35","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","35"
"09/14/2012","36","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","36"
"09/15/2012","27","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","27"
"09/16/2012","17","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","17"
"09/17/2012","18","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","18"
"09/18/2012","26","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","15","26"
"09/19/2012","24","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","24"
"09/20/2012","26","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","26"
"09/21/2012","19","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","19"
"09/22/2012","19","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","19"
"09/23/2012","17","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","17"
"09/24/2012","22","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","8","22"
"09/25/2012","51","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","51"
"09/26/2012","68","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","68"
"09/27/2012","62","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","62"
"09/28/2012","45","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","45"
"09/29/2012","26","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","26"
"09/30/2012","30","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","12","30"
"10/01/2012","25","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","25"
"10/02/2012","24","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","24"
"10/03/2012","34","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","34"
"10/04/2012","28","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","28"
"10/05/2012","38","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","38"
"10/06/2012","25","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","9","25"
"10/07/2012","23","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","23"
"10/08/2012","29","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","29"
"10/09/2012","35","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","35"
"10/10/2012","35","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","35"
"10/11/2012","52","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","52"
"10/12/2012","56","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","19","56"
"10/13/2012","29","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","29"
"10/14/2012","13","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","13"
"10/15/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"10/16/2012","7","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","7"
"10/17/2012","19","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","19"
"10/18/2012","30","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","14","30"
"10/19/2012","19","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","19"
"10/20/2012","10","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","10"
"10/21/2012","23","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","23"
"10/22/2012","23","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","23"
"10/23/2012","37","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","37"
"10/24/2012","42","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","6","42"
"10/25/2012","66","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","66"
"10/26/2012","54","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","54"
"10/27/2012","65","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","65"
"10/28/2012","54","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","54"
"10/29/2012","73","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","73"
"10/30/2012","80","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","18","80"
"10/31/2012","124","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","124"
"11/01/2012","66","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","66"
"11/02/2012","74","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","74"
"11/03/2012","79","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","79"
"11/04/2012","85","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","85"
"11/05/2012","67","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","14","67"
"11/06/2012","72","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","72"
"11/07/2012","45","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","45"
"11/08/2012","56","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","56"
"11/09/2012","39","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","39"
"11/10/2012","105","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","105"
"11/11/2012","117","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","28","117"
"11/12/2012","123","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","123"
"11/13/2012","88","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","88"
"11/14/2012","157","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","157"
"11/15/2012","133","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","133"
"11/16/2012","122","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","122"
"11/17/2012","82","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","17","82"
"11/18/2012","64","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","64"
"11/19/2012","85","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","85"
"11/20/2012","87","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","87"
"11/21/2012","69","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","69"
"11/22/2012","73","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","73"
"11/23/2012","138","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","27","138"
"11/24/2012","86","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","86"
"11/25/2012","91","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","91"
"11/26/2012","73","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","73"
"11/27/2012","57","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","57"
"11/28/2012","83","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","83"
"11/29/2012","92","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","21","92"
"11/30/2012","93","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","93"
"12/01/2012","87","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","87"
"12/02/2012","79","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","79"
"12/03/2012","62","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","62"
"12/04/2012","63","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","63"
