"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2012","177","PM2.5","Fresno - Garland","06-019-0011","AQS","24","36",".",".","177","56"
"01/02/2012","153","PM2.5","Fresno - Garland","06-019-0011","AQS","25","27",".",".","153","33"
"01/03/2012","154","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","19",".",".","154","39"
"01/04/2012","161","PM2.5","Clovis-Villa","06-019-5001","AQS","23","23",".","60","161","38"
"01/05/2012","164","PM2.5","Clovis-Villa","06-019-5001","AQS","16","36",".",".","164","45"
"01/06/2012","152","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","28",".",".","152","38"
"01/07/2012","128","PM2.5","Clovis-Villa","06-019-5001","AQS","13","21",".",".","128","31"
"01/08/2012","143","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","16","29",".",".","143","39"
"01/09/2012","120","PM2.5","Fresno - Garland","06-019-0011","AQS","16","35",".",".","120","46"
"01/10/2012","119","PM2.5","Fresno - Garland","06-019-0011","AQS","18","29",".","58","119","42"
"01/11/2012","149","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","28",".",".","149","55"
"01/12/2012","153","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","18","29",".",".","153","49"
"01/13/2012","143","PM2.5","Fresno - Garland","06-019-0011","AQS","19","40",".",".","143","51"
"01/14/2012","142","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","19","32",".",".","142","49"
"01/15/2012","97","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","22","41",".",".","97","42"
"01/16/2012","43","PM2.5","Fresno - Garland","06-019-0011","AQS","6","30",".","22","43","34"
"01/17/2012","90","PM2.5","Fresno - Garland","06-019-0011","AQS","27","26",".",".","90","42"
"01/18/2012","152","PM2.5","Fresno - Garland","06-019-0011","AQS","20","26",".",".","152","42"
"01/19/2012","133","PM2.5","Fresno - Garland","06-019-0011","AQS","16","20","1",".","133","35"
"01/20/2012","114","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","8","25","0",".","114","25"
"01/21/2012","49","PM2.5","Fresno - Garland","06-019-0011","AQS","11","33","0",".","49","26"
"01/22/2012","49","PM2.5","Clovis-Villa","06-019-5001","AQS","11","28","0","8","49","12"
"01/23/2012","38","PM2.5","Huron","06-019-2008","AQS","5","29","0",".","38","13"
"01/24/2012","68","PM2.5","Fresno - Garland","06-019-0011","AQS","15","22","0",".","68","25"
"01/25/2012","98","PM2.5","Fresno - Garland","06-019-0011","AQS","19","27","1",".","98","32"
"01/26/2012","114","PM2.5","Fresno - Garland","06-019-0011","AQS","24","26","0","26","114","32"
"01/27/2012","69","PM2.5","Clovis-Villa","06-019-5001","AQS","6","23","0",".","69","19"
"01/28/2012","85","PM2.5","Clovis-Villa","06-019-5001","AQS","13","31","0","22","85","34"
"01/29/2012","107","PM2.5","Fresno - Garland","06-019-0011","AQS","17","31","0",".","107","31"
"01/30/2012","129","PM2.5","Fresno - Garland","06-019-0011","AQS","14","32","0",".","129","30"
"01/31/2012","114","PM2.5","Clovis-Villa","06-019-5001","AQS","8","31","0","36","114","41"
"02/01/2012","67","PM2.5","Huron","06-019-2008","AQS","7","33","0",".","67","15"
"02/02/2012","75","PM2.5","Clovis-Villa","06-019-5001","AQS","14","24","1",".","75","24"
"02/03/2012","72","PM2.5","Fresno - Garland","06-019-0011","AQS","16","34","1","40","72","42"
"02/04/2012","68","PM2.5","Fresno - Garland","06-019-0011","AQS","18","39","1",".","68","42"
"02/05/2012","75","PM2.5","Fresno - Garland","06-019-0011","AQS","16","43","1",".","75","41"
"02/06/2012","66","PM2.5","Fresno - Garland","06-019-0011","AQS","16","31","1",".","66","34"
"02/07/2012","40","PM2.5","Fresno - Garland","06-019-0011","AQS","8","35","0",".","40","33"
"02/08/2012","57","PM2.5","Huron","06-019-2008","AQS","7","37","0",".","57","39"
"02/09/2012","81","PM2.5","Fresno - Garland","06-019-0011","AQS","9","41","1","31","81","48"
"02/10/2012","73","PM2.5","Huron","06-019-2008","AQS","10","46","1",".","73","37"
"02/11/2012","35","Ozone","Clovis-Villa","06-019-5001","AQS","6","35","0",".","27","25"
"02/12/2012","58","PM2.5","Clovis-Villa","06-019-5001","AQS","10","31","0",".","58","31"
"02/13/2012","44","PM2.5","Clovis-Villa","06-019-5001","AQS","10","36","0",".","44","24"
"02/14/2012","56","PM2.5","Clovis-Villa","06-019-5001","AQS","10","31","0",".","56","33"
"02/15/2012","43","PM2.5","Clovis-Villa","06-019-5001","AQS","10","33","0","11","43","33"
"02/16/2012","59","PM2.5","Fresno - Garland","06-019-0011","AQS","14","34","0",".","59","36"
"02/17/2012","73","PM2.5","Clovis-Villa","06-019-5001","AQS","15","39","0",".","73","42"
"02/18/2012","68","PM2.5","Clovis-Villa","06-019-5001","AQS","16","38","0",".","68","28"
"02/19/2012","51","PM2.5","Fresno - Garland","06-019-0011","AQS","11","33","0",".","51","33"
"02/20/2012","56","PM2.5","Fresno - Garland","06-019-0011","AQS","16","37","0",".","56","26"
"02/21/2012","68","PM2.5","Clovis-Villa","06-019-5001","AQS","11","32","0","24","68","37"
"02/22/2012","73","PM2.5","Clovis-Villa","06-019-5001","AQS","14","37","0",".","73","38"
"02/23/2012","78","PM2.5","Clovis-Villa","06-019-5001","AQS","10","44","0",".","78","36"
"02/24/2012","93","PM2.5","Clovis-Villa","06-019-5001","AQS","13","58","0",".","93","36"
"02/25/2012","38","Ozone","Clovis-Villa","06-019-5001","AQS","6","38","0",".","30","9"
"02/26/2012","43","PM2.5","Fresno - Garland","06-019-0011","AQS","6","36","0",".","43","29"
"02/27/2012","43","PM2.5","Clovis-Villa","06-019-5001","AQS","6","39","0","15","43","25"
"02/28/2012","63","PM2.5","Clovis-Villa","06-019-5001","AQS","9","41","0",".","63","32"
"02/29/2012","40","PM2.5","Fresno - Garland","06-019-0011","AQS","7","38","0",".","40","22"
"03/01/2012","41","Ozone","Parlier","06-019-4001","AQS","6","41","0",".","26","33"
"03/02/2012","59","PM2.5","Fresno - Garland","06-019-0011","AQS","14","35","0",".","59","35"
"03/03/2012","77","PM2.5","Fresno - Garland","06-019-0011","AQS","20","43","0",".","77","44"
"03/04/2012","71","PM2.5","Fresno - Garland","06-019-0011","AQS","16","48","0","27","71","49"
"03/05/2012","55","PM2.5","Huron","06-019-2008","AQS","13","54","0",".","55","36"
"03/06/2012","42","Ozone","Clovis-Villa","06-019-5001","AQS","5","42","0",".","41","17"
"03/07/2012","49","NO2","Fresno-Drummond","06-019-0007","AQS","10","41","0",".","39","49"
"03/08/2012","52","PM2.5","Fresno - Garland","06-019-0011","AQS","13","46","0",".","52","51"
"03/09/2012","54","PM2.5","Fresno - Garland","06-019-0011","AQS","13","51","0",".","54","50"
"03/10/2012","71","Ozone","Parlier","06-019-4001","AQS","9","71","1","35","62","38"
"03/11/2012","42","Ozone","Parlier","06-019-4001","AQS","5","42","0",".","36","20"
"03/12/2012","45","PM2.5","Clovis-Villa","06-019-5001","AQS","6","44","0",".","45","25"
"03/13/2012","41","Ozone","Parlier","06-019-4001","AQS","5","41","0",".","29","23"
"03/14/2012","40","Ozone","Clovis-Villa","06-019-5001","AQS","5","40","0",".","29","19"
"03/15/2012","38","Ozone","Parlier","06-019-4001","AQS","3","38","0",".","32","14"
"03/16/2012","32","Ozone","Tranquillity","06-019-2009","AQS","3","32","0","8","29","10"
"03/17/2012","44","Ozone","Parlier","06-019-4001","AQS","3","44","0",".","29","8"
"03/18/2012","42","Ozone","Clovis-Villa","06-019-5001","AQS","5","42","0",".","25","15"
"03/19/2012","44","Ozone","Parlier","06-019-4001","AQS","8","44","0",".","40","25"
"03/20/2012","52","PM2.5","Huron","06-019-2008","AQS","7","48","0",".","52","44"
"03/21/2012","56","PM2.5","Huron","06-019-2008","AQS","9","49","0",".","56","39"
"03/22/2012","39","Ozone","Fresno-Sky Park","06-019-0242","AQS","8","39","0","18","38","27"
"03/23/2012","44","Ozone","Tranquillity","06-019-2009","AQS","6","44","0",".","26","29"
"03/24/2012","51","Ozone","Fresno-Sky Park","06-019-0242","AQS","6","51","0",".","34","19"
"03/25/2012","51","Ozone","Fresno-Sky Park","06-019-0242","AQS","5","51","0",".","22","23"
"03/26/2012","46","Ozone","Fresno-Sky Park","06-019-0242","AQS","5","46","0",".","26","21"
"03/27/2012","44","Ozone","Parlier","06-019-4001","AQS","5","44","0",".","39","21"
"03/28/2012","44","Ozone","Fresno-Sky Park","06-019-0242","AQS","5","44","0","11","23","19"
