"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"03/25/2011","43","Ozone","Paradise - Airport","06-007-0007","AQS","2","43",".","31","7"
"03/26/2011","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44",".","25","5"
"03/27/2011","43","Ozone","Paradise - Airport","06-007-0007","AQS","2","43",".","26","5"
"03/28/2011","34","Ozone","Paradise - Airport","06-007-0007","AQS","3","34","8","30","17"
"03/29/2011","36","Ozone","Paradise - Airport","06-007-0007","AQS","5","36",".","29","21"
"03/30/2011","36","Ozone","Paradise - Airport","06-007-0007","AQS","3","36",".","28","11"
"03/31/2011","43","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","40",".","43","19"
"04/01/2011","47","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","5","45",".","47","18"
"04/02/2011","54","Ozone","Paradise - Airport","06-007-0007","AQS","3","54",".","31","3"
"04/03/2011","50","Ozone","Paradise - Airport","06-007-0007","AQS","2","50","5","20","6"
"04/04/2011","47","Ozone","Paradise - Airport","06-007-0007","AQS","3","47",".","35","18"
"04/05/2011","42","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","34",".","42","14"
"04/06/2011","44","Ozone","Chico-Manzanita Ave.","06-007-0002","AQS","2","44",".","37","21"
"04/07/2011","45","Ozone","Paradise - Airport","06-007-0007","AQS","3","45",".","30","15"
"04/08/2011","46","Ozone","Paradise - Airport","06-007-0007","AQS","3","46",".","38","21"
"04/09/2011","50","PM2.5","Paradise - Theater","06-007-2002","AQS","3","50","9","50","17"
"04/10/2011","50","Ozone","Paradise - Airport","06-007-0007","AQS","2","50",".","49","8"
"04/11/2011","50","PM2.5","Paradise - Theater","06-007-2002","AQS","2","48",".","50","13"
"04/12/2011","50","Ozone","Paradise - Airport","06-007-0007","AQS","2","50",".","41","16"
"04/13/2011","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44",".","29","8"
"04/14/2011","54","Ozone","Paradise - Airport","06-007-0007","AQS","2","54",".","53","13"
"04/15/2011","62","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","45","22","62","19"
"04/16/2011","60","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","5","38",".","60","11"
"04/17/2011","40","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","31",".","40","8"
"04/18/2011","34","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","31",".","34","7"
"04/19/2011","37","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","34",".","37","8"
"04/20/2011","47","Ozone","Paradise - Airport","06-007-0007","AQS","2","47",".","38","7"
"04/21/2011","38","Ozone","Chico-Manzanita Ave.","06-007-0002","AQS","3","38",".","22","12"
"04/22/2011","42","Ozone","Paradise - Airport","06-007-0007","AQS","2","42","11","38","9"
"04/23/2011","46","Ozone","Paradise - Airport","06-007-0007","AQS","2","46",".","45","5"
"04/24/2011","36","Ozone","Paradise - Airport","06-007-0007","AQS","1","36",".","25","3"
"04/25/2011","42","Ozone","Paradise - Airport","06-007-0007","AQS","2","42",".","34","5"
"04/26/2011","49","Ozone","Paradise - Airport","06-007-0007","AQS","2","49",".","27","14"
"04/27/2011","58","Ozone","Paradise - Airport","06-007-0007","AQS","3","58",".","35","19"
"04/28/2011","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44",".","33","8"
"04/29/2011","45","Ozone","Paradise - Airport","06-007-0007","AQS","2","45",".","15","5"
"04/30/2011","45","Ozone","Paradise - Airport","06-007-0007","AQS","3","45",".","18","16"
"05/01/2011","47","Ozone","Paradise - Airport","06-007-0007","AQS","3","47",".","26","14"
"05/02/2011","74","Ozone","Paradise - Airport","06-007-0007","AQS","5","74",".","29","10"
"05/03/2011","64","Ozone","Paradise - Airport","06-007-0007","AQS","2","64","12","35","13"
"05/04/2011","54","Ozone","Paradise - Airport","06-007-0007","AQS","7","54",".","37","15"
"05/05/2011","101","Ozone","Paradise - Airport","06-007-0007","AQS",".","101","28","41","16"
"05/06/2011","80","Ozone","Paradise - Airport","06-007-0007","AQS","2","80",".","53","19"
"05/07/2011","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44",".","41","7"
"05/08/2011","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44",".","27","6"
"05/09/2011","44","Ozone","Paradise - Airport","06-007-0007","AQS",".","44","5","17","9"
"05/10/2011","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44",".","25","16"
"05/11/2011","54","Ozone","Paradise - Airport","06-007-0007","AQS","2","54",".","35","10"
"05/12/2011","42","Ozone","Paradise - Airport","06-007-0007","AQS","1","42",".","36","10"
"05/13/2011","84","Ozone","Paradise - Airport","06-007-0007","AQS","5","84",".","40","9"
"05/14/2011","47","Ozone","Paradise - Airport","06-007-0007","AQS","2","47",".","42","4"
"05/15/2011","41","Ozone","Paradise - Airport","06-007-0007","AQS","2","41","5","22","5"
"05/16/2011","41","Ozone","Paradise - Airport","06-007-0007","AQS","3","41",".","27","18"
"05/17/2011","37","Ozone","Paradise - Airport","06-007-0007","AQS","2","37",".","25","7"
"05/18/2011","34","Ozone","Paradise - Airport","06-007-0007","AQS","2","34",".","22","11"
"05/19/2011","42","Ozone","Paradise - Airport","06-007-0007","AQS","2","42",".","20","15"
"05/20/2011","48","Ozone","Paradise - Airport","06-007-0007","AQS","2","48",".","38","13"
"05/21/2011","58","Ozone","Paradise - Airport","06-007-0007","AQS","2","58","15","47","8"
"05/22/2011","47","PM2.5","Paradise - Theater","06-007-2002","AQS","2","47",".","47","6"
"05/23/2011","53","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","46",".","53","9"
"05/24/2011","74","Ozone","Paradise - Airport","06-007-0007","AQS","1","74",".","41","7"
"05/25/2011","48","Ozone","Paradise - Airport","06-007-0007","AQS","2","48",".","32","10"
"05/26/2011","40","Ozone","Chico-Manzanita Ave.","06-007-0002","AQS","2","40",".","25","8"
"05/27/2011","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44","7","31","6"
"05/28/2011","39","Ozone","Paradise - Airport","06-007-0007","AQS","2","39",".","32","8"
"05/29/2011","42","Ozone","Paradise - Airport","06-007-0007","AQS","2","42",".","22","11"
"05/30/2011","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44",".","39","4"
"05/31/2011","41","Ozone","Paradise - Airport","06-007-0007","AQS","2","41",".","25","7"
"06/01/2011","39","Ozone","Paradise - Airport","06-007-0007","AQS","1","39",".","29","4"
"06/02/2011","41","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","39","4","41","9"
"06/03/2011","46","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","44",".","46","10"
"06/04/2011","43","Ozone","Paradise - Airport","06-007-0007","AQS","2","43",".","42","8"
"06/05/2011","37","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","32",".","37","10"
"06/06/2011","46","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","34",".","46","7"
"06/07/2011","44","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","43",".","44","8"
"06/08/2011","55","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","48","12","55","11"
"06/09/2011","61","Ozone","Paradise - Airport","06-007-0007","AQS","2","61",".","56","11"
"06/10/2011","60","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","58",".","60","12"
"06/11/2011","55","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","48",".","55","7"
"06/12/2011","57","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","41",".","57","5"
"06/13/2011","56","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","45",".","56","11"
"06/14/2011","77","Ozone","Paradise - Airport","06-007-0007","AQS","1","77","12","49","13"
"06/15/2011","67","Ozone","Paradise - Airport","06-007-0007","AQS","2","67",".","51","11"
"06/16/2011","49","Ozone","Paradise - Airport","06-007-0007","AQS","2","49",".","42","8"
"06/17/2011","74","Ozone","Paradise - Airport","06-007-0007","AQS","2","74",".","58","12"
"06/18/2011","71","Ozone","Paradise - Airport","06-007-0007","AQS","3","71",".","63","8"
"06/19/2011","48","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","45",".","48","8"
"06/20/2011","54","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","5","48","13","54","8"
"06/21/2011","115","Ozone","Paradise - Airport","06-007-0007","AQS","3","115",".","62","13"
"06/22/2011","122","Ozone","Paradise - Airport","06-007-0007","AQS","3","122",".","41","20"
"06/23/2011","67","Ozone","Paradise - Airport","06-007-0007","AQS","3","67",".","44","11"
"06/24/2011","112","Ozone","Paradise - Airport","06-007-0007","AQS","1","112",".","40","10"
"06/25/2011","129","Ozone","Paradise - Airport","06-007-0007","AQS","2","129",".","63","8"
"06/26/2011","87","Ozone","Paradise - Airport","06-007-0007","AQS","2","87",".","66","8"
"06/27/2011","90","Ozone","Paradise - Airport","06-007-0007","AQS","5","90",".","58","13"
"06/28/2011","40","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","20",".","40","9"
"06/29/2011","45","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","32","5","45","7"
"06/30/2011","47","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","42",".","47","13"
"07/01/2011","53","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","50",".","53","15"
"07/02/2011","64","Ozone","Paradise - Airport","06-007-0007","AQS","1","64","11","60","10"
"07/03/2011","61","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","49",".","61","13"
"07/04/2011","60","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","49",".","60","8"
"07/05/2011","74","Ozone","Paradise - Airport","06-007-0007","AQS","2","74",".","66","18"
"07/06/2011","115","Ozone","Paradise - Airport","06-007-0007","AQS","3","115",".","64","16"
"07/07/2011","87","Ozone","Paradise - Airport","06-007-0007","AQS","5","87",".","56","14"
"07/08/2011","84","Ozone","Paradise - Airport","06-007-0007","AQS","3","84","18","61","11"
"07/09/2011","66","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","51",".","66","8"
"07/10/2011","80","Ozone","Paradise - Airport","06-007-0007","AQS","2","80",".","66","7"
"07/11/2011","56","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","44",".","56","8"
"07/12/2011","55","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS",".","44",".","55","8"
"07/13/2011","53","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","36",".","53","7"
"07/14/2011","57","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","45","17","57","9"
"07/15/2011","55","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","51",".","55","8"
"07/16/2011","52","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","35",".","52","6"
"07/17/2011","44","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","36",".","44","4"
"07/18/2011","115","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","1","36",".","115","9"
"07/19/2011","54","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","44",".","54","17"
"07/20/2011","57","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","44","10","57","13"
"07/21/2011","69","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","48",".","69","17"
"07/22/2011","69","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","64",".","69","10"
"07/23/2011","80","Ozone","Paradise - Airport","06-007-0007","AQS","2","80",".","66","8"
"07/24/2011","55","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","54",".","55","8"
"07/25/2011","58","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","49",".","58","8"
"07/26/2011","55","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","54","14","55","9"
"07/27/2011","58","Ozone","Paradise - Airport","06-007-0007","AQS",".","58",".","51","."
"07/28/2011","100","Ozone","Paradise - Airport","06-007-0007","AQS","1","100",".","57","18"
"07/29/2011","97","Ozone","Paradise - Airport","06-007-0007","AQS","2","97",".","55","16"
"07/30/2011","67","Ozone","Paradise - Airport","06-007-0007","AQS","2","67",".","55","8"
"07/31/2011","67","Ozone","Paradise - Airport","06-007-0007","AQS","2","67",".","53","7"
"08/01/2011","90","Ozone","Paradise - Airport","06-007-0007","AQS","3","90","24","63","13"
"08/02/2011","87","Ozone","Paradise - Airport","06-007-0007","AQS","2","87",".","57","22"
"08/03/2011","90","Ozone","Paradise - Airport","06-007-0007","AQS","3","90",".","60","24"
"08/04/2011","52","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","48",".","52","13"
"08/05/2011","54","Ozone","Paradise - Airport","06-007-0007","AQS","2","54",".","52","16"
"08/06/2011","84","Ozone","Paradise - Airport","06-007-0007","AQS","2","84",".","55","8"
"08/07/2011","58","Ozone","Paradise - Airport","06-007-0007","AQS","3","58","14","52","9"
"08/08/2011","67","Ozone","Paradise - Airport","06-007-0007","AQS","3","67",".","55","12"
"08/09/2011","74","Ozone","Paradise - Airport","06-007-0007","AQS","2","74",".","56","17"
"08/10/2011","119","Ozone","Paradise - Airport","06-007-0007","AQS","3","119",".","61","24"
"08/11/2011","97","Ozone","Paradise - Airport","06-007-0007","AQS","2","97",".","61","17"
"08/12/2011","105","Ozone","Paradise - Airport","06-007-0007","AQS","2","105",".","66","12"
"08/13/2011","80","Ozone","Chico-Manzanita Ave.","06-007-0002","AQS","2","80","20","65","12"
"08/14/2011","62","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","46",".","62","12"
"08/15/2011","59","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","47",".","59","12"
"08/16/2011","56","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","46",".","56","19"
"08/17/2011","90","Ozone","Paradise - Airport","06-007-0007","AQS","7","90",".","62","20"
"08/18/2011","80","Ozone","Paradise - Airport","06-007-0007","AQS","3","80",".","68","20"
"08/19/2011","87","Ozone","Paradise - Airport","06-007-0007","AQS","3","87","24","71","17"
"08/20/2011","71","Ozone","Paradise - Airport","06-007-0007","AQS","3","71",".","60","10"
"08/21/2011","56","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","54",".","56","13"
"08/22/2011","71","Ozone","Paradise - Airport","06-007-0007","AQS","5","71",".","56","17"
"08/23/2011","100","Ozone","Paradise - Airport","06-007-0007","AQS","3","100",".","63","25"
"08/24/2011","136","Ozone","Paradise - Airport","06-007-0007","AQS","10","136",".","64","25"
"08/25/2011","71","Ozone","Paradise - Airport","06-007-0007","AQS","5","71",".","67","26"
"08/26/2011","101","Ozone","Paradise - Airport","06-007-0007","AQS","3","101",".","79","22"
"08/27/2011","112","Ozone","Paradise - Airport","06-007-0007","AQS","5","112",".","68","21"
"08/28/2011","84","Ozone","Paradise - Airport","06-007-0007","AQS","5","84",".","66","14"
"08/29/2011","87","Ozone","Paradise - Airport","06-007-0007","AQS","6","87",".","69","27"
"08/30/2011","108","Ozone","Paradise - Airport","06-007-0007","AQS","3","108",".","71","18"
"08/31/2011","108","Ozone","Paradise - Airport","06-007-0007","AQS","5","108","28","68","21"
"09/01/2011","74","Ozone","Paradise - Airport","06-007-0007","AQS","3","74",".","69","28"
"09/02/2011","74","Ozone","Paradise - Airport","06-007-0007","AQS","3","74",".","70","16"
"09/03/2011","87","Ozone","Paradise - Airport","06-007-0007","AQS","5","87",".","71","21"
"09/04/2011","119","Ozone","Paradise - Airport","06-007-0007","AQS","5","119",".","72","15"
"09/05/2011","77","Ozone","Paradise - Airport","06-007-0007","AQS","5","77",".","67","12"
"09/06/2011","62","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","5","49","29","62","27"
"09/07/2011","67","Ozone","Paradise - Airport","06-007-0007","AQS","3","67",".","59","38"
"09/08/2011","93","Ozone","Paradise - Airport","06-007-0007","AQS","5","93",".","63","32"
"09/09/2011","71","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","48",".","71","27"
"09/10/2011","126","Ozone","Paradise - Airport","06-007-0007","AQS","2","126",".","76","11"
"09/11/2011","84","Ozone","Paradise - Airport","06-007-0007","AQS",".","84",".","66","8"
"09/12/2011","84","Ozone","Paradise - Airport","06-007-0007","AQS",".","84","34","76","25"
"09/13/2011","87","Ozone","Paradise - Airport","06-007-0007","AQS","2","87",".","74","26"
"09/14/2011","105","Ozone","Paradise - Airport","06-007-0007","AQS","2","105",".","70","21"
"09/15/2011","67","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","50","27","67","14"
"09/16/2011","74","Ozone","Paradise - Airport","06-007-0007","AQS","3","74",".","68","16"
"09/17/2011","71","Ozone","Paradise - Airport","06-007-0007","AQS","2","71",".","68","15"
"09/18/2011","65","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","51","24","65","17"
"09/19/2011","93","Ozone","Paradise - Airport","06-007-0007","AQS","3","93",".","61","25"
"09/20/2011","60","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","49",".","60","25"
"09/21/2011","60","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","6","54",".","60","25"
"09/22/2011","74","Ozone","Paradise - Airport","06-007-0007","AQS","3","74",".","63","23"
"09/23/2011","65","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","5","64",".","65","24"
"09/24/2011","80","Ozone","Paradise - Airport","06-007-0007","AQS","5","80","44","62","19"
"09/25/2011","55","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","25",".","55","8"
"09/26/2011","55","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","44",".","55","26"
"09/27/2011","60","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","3","48",".","60","22"
"09/28/2011","66","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","51",".","66","22"
"09/29/2011","71","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS",".","50",".","71","39"
"09/30/2011","58","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS",".","58","27","58","11"
"10/01/2011","63","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS",".","44",".","63","16"
