"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2011","35","PM2.5","Turlock","06-099-0006","AQS","1","34",".","35","8"
"01/02/2011","34","PM2.5","Turlock","06-099-0006","AQS","5","27",".","34","18"
"01/03/2011","54","PM2.5","Turlock","06-099-0006","AQS","7","26","16","54","26"
"01/04/2011","75","PM2.5","Turlock","06-099-0006","AQS","8","6",".","75","24"
"01/05/2011","70","PM2.5","Modesto-14th Street","06-099-0005","AQS","7","20",".","70","24"
"01/06/2011","84","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","22",".","84","11"
"01/07/2011","72","PM2.5","Turlock","06-099-0006","AQS","3","14",".","72","22"
"01/08/2011","103","PM2.5","Turlock","06-099-0006","AQS","3","13",".","103","16"
"01/09/2011","79","PM2.5","Turlock","06-099-0006","AQS","7","13","20","79","23"
"01/10/2011","82","PM2.5","Turlock","06-099-0006","AQS","11","18",".","82","25"
"01/11/2011","90","PM2.5","Turlock","06-099-0006","AQS","7","12",".","90","22"
"01/12/2011","108","PM2.5","Turlock","06-099-0006","AQS","7","11",".","108","25"
"01/13/2011","103","PM2.5","Turlock","06-099-0006","AQS","7","10",".","103","24"
"01/14/2011","71","PM2.5","Turlock","06-099-0006","AQS","7","12",".","71","18"
"01/15/2011","88","PM2.5","Turlock","06-099-0006","AQS","7","19","28","88","12"
"01/16/2011","134","PM2.5","Turlock","06-099-0006","AQS","5","14",".","134","14"
"01/17/2011","102","PM2.5","Turlock","06-099-0006","AQS","5","9",".","102","13"
"01/18/2011","68","PM2.5","Turlock","06-099-0006","AQS","5","15",".","68","15"
"01/19/2011","79","PM2.5","Turlock","06-099-0006","AQS","7","6",".","79","19"
"01/20/2011","96","PM2.5","Modesto-14th Street","06-099-0005","AQS","10","17",".","96","32"
"01/21/2011","122","PM2.5","Turlock","06-099-0006","AQS","13","15","49","122","28"
"01/22/2011","117","PM2.5","Modesto-14th Street","06-099-0005","AQS","10","13",".","117","23"
"01/23/2011","99","PM2.5","Turlock","06-099-0006","AQS","7","16",".","99","17"
"01/24/2011","105","PM2.5","Turlock","06-099-0006","AQS","10","15",".","105","28"
"01/25/2011","99","PM2.5","Modesto-14th Street","06-099-0005","AQS","10","16",".","99","16"
"01/26/2011","76","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","15",".","76","20"
"01/27/2011","70","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","10","22","70","18"
"01/28/2011","85","PM2.5","Modesto-14th Street","06-099-0005","AQS","6","11",".","85","25"
"01/29/2011","83","PM2.5","Turlock","06-099-0006","AQS","6","14",".","83","19"
"01/30/2011","70","PM2.5","Turlock","06-099-0006","AQS","5","20",".","70","16"
"01/31/2011","52","PM2.5","Turlock","06-099-0006","AQS","5","16",".","52","13"
"02/01/2011","72","PM2.5","Turlock","06-099-0006","AQS","8","19",".","72","25"
"02/02/2011","62","PM2.5","Turlock","06-099-0006","AQS","10","29","22","62","33"
"02/03/2011","95","PM2.5","Turlock","06-099-0006","AQS","14","26",".","95","35"
"02/04/2011","114","PM2.5","Turlock","06-099-0006","AQS","15","24",".","114","33"
"02/05/2011","117","PM2.5","Turlock","06-099-0006","AQS","7","28",".","117","26"
"02/06/2011","106","PM2.5","Turlock","06-099-0006","AQS","7","30",".","106","23"
"02/07/2011","94","PM2.5","Turlock","06-099-0006","AQS","7","30",".","94","30"
"02/08/2011","33","Ozone","Turlock","06-099-0006","AQS","7","33","18","9","14"
"02/09/2011","37","PM2.5","Turlock","06-099-0006","AQS","5","28",".","37","27"
"02/10/2011","66","PM2.5","Turlock","06-099-0006","AQS","9","29",".","66","40"
"02/11/2011","89","PM2.5","Turlock","06-099-0006","AQS","11","27",".","89","40"
"02/12/2011","98","PM2.5","Turlock","06-099-0006","AQS","10","38",".","98","39"
"02/13/2011","113","PM2.5","Turlock","06-099-0006","AQS","16","41",".","113","27"
"02/14/2011","44","PM2.5","Turlock","06-099-0006","AQS","7","35","22","44","18"
