"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2011","31","Ozone","Jacobs","06-023-1004","AQS","10","31","1",".",".","25"
"01/02/2011","24","Ozone","Jacobs","06-023-1004","AQS",".","24","1",".",".","14"
"01/03/2011","60","PM2.5","Jacobs","06-023-1004","AQS","9","16","3","27","60","17"
"01/04/2011","17","NO2","Jacobs","06-023-1004","AQS","9","15","1",".",".","17"
"01/05/2011","18","Ozone","Jacobs","06-023-1004","AQS","6","18","1",".",".","17"
"01/06/2011","55","PM2.5","Jacobs","06-023-1004","AQS","6","13","1","21","55","14"
"01/07/2011","23","Ozone","Jacobs","06-023-1004","AQS","6","23","1",".",".","15"
"01/08/2011","34","Ozone","Jacobs","06-023-1004","AQS","7","34","1",".",".","8"
"01/09/2011","58","PM2.5","Jacobs","06-023-1004","AQS",".","30","1","20","58","14"
"01/10/2011","19","Ozone","Jacobs","06-023-1004","AQS","7","19","1",".",".","19"
"01/11/2011","36","Ozone","Jacobs","06-023-1004","AQS","8","36","1",".",".","17"
"01/12/2011","31","Ozone","Jacobs","06-023-1004","AQS","2","31","1","4",".","3"
"01/13/2011","30","Ozone","Jacobs","06-023-1004","AQS","2","30","1",".",".","6"
"01/14/2011","17","NO2","Jacobs","06-023-1004","AQS","7","13","1",".",".","17"
"01/15/2011","27","PM2.5","Eureka I Street","06-023-1002","AQS","7","18","1","14","27","8"
"01/16/2011","22","Ozone","Jacobs","06-023-1004","AQS",".","22","1",".",".","6"
"01/17/2011","32","Ozone","Jacobs","06-023-1004","AQS","2","32","1",".",".","8"
"01/18/2011","30","PM2.5","Jacobs","06-023-1004","AQS","3","18","1","19","30","12"
"01/19/2011","21","Ozone","Jacobs","06-023-1004","AQS","5","21","1",".",".","13"
"01/20/2011","16","Ozone","Jacobs","06-023-1004","AQS","6","16","1",".",".","12"
"01/21/2011","42","PM2.5","Jacobs","06-023-1004","AQS","6","22","1","27","42","7"
"01/22/2011","18","Ozone","Jacobs","06-023-1004","AQS","7","18","1",".",".","9"
"01/23/2011","21","Ozone","Jacobs","06-023-1004","AQS",".","21","1",".",".","12"
"01/24/2011","52","PM2.5","Jacobs","06-023-1004","AQS","7","17","1","34","52","15"
