"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2011","59","PM2.5","Anaheim","06-059-0007","AQS",".","35","4","20","59","38"
"01/02/2011","32","PM2.5","Anaheim","06-059-0007","AQS","10","30","0","11","32","27"
"01/03/2011","35","PM2.5","Anaheim","06-059-0007","AQS","8","29","0","7","35","28"
"01/04/2011","42","NO2","La Habra","06-059-5001","AQS","15","29","1","10","21","42"
"01/05/2011","46","NO2","Costa Mesa","06-059-1003","AQS","18","20","9","11","17","46"
"01/06/2011","59","PM2.5","Anaheim","06-059-0007","AQS","25","18","10","30","59","43"
"01/07/2011","67","PM2.5","Anaheim","06-059-0007","AQS","15","29","1","26","67","37"
"01/08/2011","58","PM2.5","Anaheim","06-059-0007","AQS","11","34","3","20","58","28"
"01/09/2011","62","PM2.5","Anaheim","06-059-0007","AQS","9","38","0","26","62","37"
"01/10/2011","64","PM2.5","Anaheim","06-059-0007","AQS","18","30","1","30","64","44"
"01/11/2011","41","NO2","Anaheim","06-059-0007","AQS","16","28","1","15","23","41"
"01/12/2011","56","PM2.5","Anaheim","06-059-0007","AQS","16","18","1","29","56","42"
"01/13/2011","62","PM2.5","Anaheim","06-059-0007","AQS","24","19","3","34","62","57"
"01/14/2011","55","PM2.5","Anaheim","06-059-0007","AQS","20","37","3","38","55","49"
"01/15/2011","49","NO2","Anaheim","06-059-0007","AQS","16","35","3","25","43","49"
"01/16/2011","72","PM2.5","Anaheim","06-059-0007","AQS","18","33","3","32","72","64"
"01/17/2011","93","PM2.5","Anaheim","06-059-0007","AQS","24","36","3","46","93","61"
"01/18/2011","94","PM2.5","Anaheim","06-059-0007","AQS","20","39","3","51","94","71"
"01/19/2011","83","PM2.5","Anaheim","06-059-0007","AQS","15","28","1","37","83","63"
"01/20/2011","43","NO2","Anaheim","06-059-0007","AQS","13","34","1","37","33","43"
"01/21/2011","55","NO2","La Habra","06-059-5001","AQS","22","25","3","28","45","55"
"01/22/2011","61","PM2.5","Anaheim","06-059-0007","AQS","17","24","1","32","61","39"
"01/23/2011","47","NO2","Anaheim","06-059-0007","AQS","13","40","1","32","31","47"
"01/24/2011","50","PM2.5","Anaheim","06-059-0007","AQS","18","31","1","30","50","47"
"01/25/2011","77","PM2.5","Anaheim","06-059-0007","AQS","20","23","3","44","77","63"
"01/26/2011","53","PM2.5","Anaheim","06-059-0007","AQS","20","37","1","33","53","52"
"01/27/2011","47","NO2","Anaheim","06-059-0007","AQS","17","28","1","21","31","47"
"01/28/2011","55","PM2.5","Anaheim","06-059-0007","AQS","15","28","3","28","55","42"
"01/29/2011","62","PM2.5","Anaheim","06-059-0007","AQS","14","37","4","26","62","40"
"01/30/2011","42","PM2.5","Anaheim","06-059-0007","AQS","6","36","0","15","42","26"
"01/31/2011","53","PM2.5","Anaheim","06-059-0007","AQS","14","31","1","19","53","33"
"02/01/2011","59","PM2.5","Anaheim","06-059-0007","AQS","13","35","1","29","59","40"
"02/02/2011","42","NO2","Anaheim","06-059-0007","AQS","9","41","0","40","37","42"
"02/03/2011","45","NO2","La Habra","06-059-5001","AQS","18","34","1","26","40","45"
"02/04/2011","61","PM2.5","Anaheim","06-059-0007","AQS","13","32","1","33","61","38"
"02/05/2011","90","PM2.5","Anaheim","06-059-0007","AQS","14","33","1","44","90","36"
"02/06/2011","100","PM2.5","Anaheim","06-059-0007","AQS","13","35","1","44","100","47"
"02/07/2011","59","PM2.5","Anaheim","06-059-0007","AQS","15","41","3","28","59","47"
"02/08/2011","60","PM2.5","Anaheim","06-059-0007","AQS","8","31","0","31","60","36"
"02/09/2011","39","Ozone","Mission Viejo","06-059-2022","AQS","11","39","0","20","29","34"
"02/10/2011","44","NO2","Anaheim","06-059-0007","AQS","11","36","1","17","26","44"
"02/11/2011","49","PM2.5","Anaheim","06-059-0007","AQS","18","31","3","26","49","47"
"02/12/2011","55","PM2.5","Anaheim","06-059-0007","AQS","23","40","4","23","55","47"
"02/13/2011","48","PM2.5","Anaheim","06-059-0007","AQS","11","43","1","19","48","37"
"02/14/2011","62","PM2.5","Anaheim","06-059-0007","AQS","9","42","1","25","62","39"
"02/15/2011","54","PM2.5","Anaheim","06-059-0007","AQS","7","30","1","19","54","37"
"02/16/2011","33","Ozone","Mission Viejo","06-059-2022","AQS","5","33","0","6","23","29"
"02/17/2011","40","PM2.5","Anaheim","06-059-0007","AQS","15","40","1","19","40","38"
"02/18/2011","38","Ozone","Mission Viejo","06-059-2022","AQS","7","38","0","14","31","34"
"02/19/2011","41","Ozone","Mission Viejo","06-059-2022","AQS","5","41","0","9","18","24"
"02/20/2011","44","Ozone","Mission Viejo","06-059-2022","AQS","5","44","0","9","38","31"
"02/21/2011","55","PM2.5","Anaheim","06-059-0007","AQS","9","43","1","16","55","29"
"02/22/2011","55","PM2.5","Anaheim","06-059-0007","AQS","10","42","1","19","55","39"
"02/23/2011","52","PM2.5","Anaheim","06-059-0007","AQS","10","41","1","20","52","37"
"02/24/2011","44","Ozone","Mission Viejo","06-059-2022","AQS","10","44","0","21","43","37"
"02/25/2011","41","Ozone","Mission Viejo","06-059-2022","AQS","5","41","0","7","27","30"
"02/26/2011","52","PM2.5","Anaheim","06-059-0007","AQS","5","39",".","6","52","25"
"02/27/2011","44","PM2.5","Anaheim","06-059-0007","AQS","8","40",".","15","44","42"
"02/28/2011","42","NO2","Anaheim","06-059-0007","AQS","13","38","1","19","38","42"
"03/01/2011","43","PM2.5","Anaheim","06-059-0007","AQS","11","37","1","22","43","42"
"03/02/2011","42","PM2.5","Anaheim","06-059-0007","AQS","9","30","3","19","42","42"
"03/03/2011","57","PM2.5","Anaheim","06-059-0007","AQS","9","27","1","17","57","31"
"03/04/2011","75","PM2.5","Anaheim","06-059-0007","AQS","11","25","1","31","75","49"
"03/05/2011","48","Ozone","Mission Viejo","06-059-2022","AQS","16","48","1","18","38","41"
"03/06/2011","48","PM2.5","Anaheim","06-059-0007","AQS","9","38","0","20","48","34"
"03/07/2011","36","Ozone","Mission Viejo","06-059-2022","AQS","3","36","0","17","27","21"
"03/08/2011","52","PM2.5","Anaheim","06-059-0007","AQS","8","36","1","31","52","50"
"03/09/2011","55","NO2","Anaheim","06-059-0007","AQS","13","34","1","26","44","55"
"03/10/2011","54","PM2.5","Anaheim","06-059-0007","AQS","14","40","1","30","54","41"
"03/11/2011","54","PM2.5","Anaheim","06-059-0007","AQS","8","39","1","29","54","30"
"03/12/2011","55","PM2.5","Anaheim","06-059-0007","AQS","5","42","0","30","55","25"
"03/13/2011","59","PM2.5","Anaheim","06-059-0007","AQS","7","49","1","31","59","30"
