"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2011","35","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","34","6","35","14"
"01/02/2011","31","Ozone","Tracy-Airport","06-077-3005","AQS","9","31","8","26","27"
"01/03/2011","48","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","25","18","48","28"
"01/04/2011","55","PM2.5","Manteca","06-077-2010","AQS","9","18","7","55","26"
"01/05/2011","66","PM2.5","Manteca","06-077-2010","AQS","10","12","8","66","25"
"01/06/2011","73","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","21","4","73","21"
"01/07/2011","61","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","17","8","61","24"
"01/08/2011","86","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","14","12","86","16"
"01/09/2011","63","PM2.5","Stockton-Hazelton","06-077-1002","AQS","17","20","15","63","25"
"01/10/2011","72","PM2.5","Stockton-Hazelton","06-077-1002","AQS","16","23","7","72","32"
"01/11/2011","77","PM2.5","Manteca","06-077-2010","AQS","8","10","16","77","26"
"01/12/2011","81","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","19","10","81","30"
"01/13/2011","85","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","9","14","85","31"
"01/14/2011","43","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","24","2","43","22"
"01/15/2011","87","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","12","31","87","25"
"01/16/2011","113","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","19","11","113","23"
"01/17/2011","70","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","9","6","70","17"
"01/18/2011","63","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","16","6","63","27"
"01/19/2011","72","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","26","8","72","25"
"01/20/2011","93","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","23","15","93","34"
"01/21/2011","102","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","23","45","102","41"
"01/22/2011","108","PM2.5","Manteca","06-077-2010","AQS","8","29","9","108","36"
"01/23/2011","99","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","19","10","99","21"
"01/24/2011","98","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","21","13","98","41"
"01/25/2011","99","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","10",".","99","30"
"01/26/2011","77","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","14",".","77","26"
"01/27/2011","76","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","7","24","76","25"
"01/28/2011","65","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","5",".","65","26"
"01/29/2011","80","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","15",".","80","25"
"01/30/2011","64","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","24",".","64","18"
"01/31/2011","51","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","24",".","51","29"
"02/01/2011","46","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","34",".","46","33"
"02/02/2011","57","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","33","30","57","40"
"02/03/2011","83","PM2.5","Stockton-Hazelton","06-077-1002","AQS","15","22",".","83","43"
"02/04/2011","103","PM2.5","Stockton-Hazelton","06-077-1002","AQS","16","29",".","103","43"
"02/05/2011","71","PM2.5","Manteca","06-077-2010","AQS","8","32",".","71","34"
"02/06/2011","55","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","31",".","55","35"
"02/07/2011","85","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","36",".","85","42"
"02/08/2011","37","Ozone","Tracy-Airport","06-077-3005","AQS","6","37","10","22","15"
"02/09/2011","42","NO2","Stockton-Hazelton","06-077-1002","AQS","6","33",".","38","42"
"02/10/2011","69","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","31",".","69","42"
"02/11/2011","69","PM2.5","Manteca","06-077-2010","AQS","11","35",".","69","43"
"02/12/2011","86","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","35",".","86","48"
"02/13/2011","91","PM2.5","Stockton-Hazelton","06-077-1002","AQS","17","38",".","91","41"
"02/14/2011","50","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","40","19","50","28"
"02/15/2011","50","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","46",".","50","29"
"02/16/2011","41","Ozone","Tracy-Airport","06-077-3005","AQS","7","41",".","18","28"
"02/17/2011","35","Ozone","Tracy-Airport","06-077-3005","AQS","7","35",".","15","18"
"02/18/2011","36","Ozone","Tracy-Airport","06-077-3005","AQS","7","36",".","21","25"
"02/19/2011","35","Ozone","Tracy-Airport","06-077-3005","AQS","5","35",".","18","21"
"02/20/2011","38","Ozone","Tracy-Airport","06-077-3005","AQS","2","38","9","32","19"
"02/21/2011","38","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","36",".","38","34"
"02/22/2011","42","NO2","Stockton-Hazelton","06-077-1002","AQS","3","35",".","33","42"
"02/23/2011","39","Ozone","Tracy-Airport","06-077-3005","AQS","6","39",".","31","37"
"02/24/2011","38","Ozone","Tracy-Airport","06-077-3005","AQS","8","38",".","24","37"
"02/25/2011","40","Ozone","Tracy-Airport","06-077-3005","AQS","7","40",".","21","15"
"02/26/2011","36","Ozone","Tracy-Airport","06-077-3005","AQS","5","36","7","17","31"
"02/27/2011","37","Ozone","Tracy-Airport","06-077-3005","AQS","8","37",".","29","30"
"02/28/2011","46","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","35",".","46","34"
"03/01/2011","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","39",".","54","42"
"03/02/2011","43","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","35",".","43","25"
"03/03/2011","45","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","38",".","45","34"
"03/04/2011","41","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","33","10","41","37"
"03/05/2011","40","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","39",".","40","31"
"03/06/2011","35","Ozone","Tracy-Airport","06-077-3005","AQS","2","35",".","30","20"
"03/07/2011","42","Ozone","Tracy-Airport","06-077-3005","AQS","2","42",".","25","12"
"03/08/2011","35","Ozone","Tracy-Airport","06-077-3005","AQS","3","35","6","25","28"
"03/09/2011","51","PM2.5","Manteca","06-077-2010","AQS","6","30",".","51","32"
"03/10/2011","37","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","34","13","37","28"
"03/11/2011","43","Ozone","Tracy-Airport","06-077-3005","AQS","3","43","10","28","27"
"03/12/2011","42","Ozone","Tracy-Airport","06-077-3005","AQS","3","42",".","28","28"
"03/13/2011","35","PM2.5","Manteca","06-077-2010","AQS","5","31",".","35","26"
"03/14/2011","22","Ozone","Tracy-Airport","06-077-3005","AQS","2","22",".","21","20"
"03/15/2011","33","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","32",".","33","19"
"03/16/2011","44","Ozone","Tracy-Airport","06-077-3005","AQS","2","44","11","33","25"
"03/17/2011","46","Ozone","Tracy-Airport","06-077-3005","AQS","3","46",".","34","31"
"03/18/2011","46","Ozone","Tracy-Airport","06-077-3005","AQS","5","46",".","31","20"
"03/19/2011","44","Ozone","Tracy-Airport","06-077-3005","AQS","3","44","6","23","11"
"03/20/2011","45","Ozone","Tracy-Airport","06-077-3005","AQS","3","45",".","11","16"
"03/21/2011","45","Ozone","Tracy-Airport","06-077-3005","AQS","3","45",".","28","25"
"03/22/2011","38","Ozone","Stockton-Hazelton","06-077-1002","AQS","6","38","11","30","27"
"03/23/2011","30","Ozone","Stockton-Hazelton","06-077-1002","AQS","2","30",".","22","16"
"03/24/2011","39","Ozone","Tracy-Airport","06-077-3005","AQS","3","39",".","23","28"
"03/25/2011","40","Ozone","Tracy-Airport","06-077-3005","AQS","3","40",".","18","25"
"03/26/2011","46","Ozone","Tracy-Airport","06-077-3005","AQS","3","46",".","28","18"
"03/27/2011","44","Ozone","Tracy-Airport","06-077-3005","AQS","5","44",".","31","30"
"03/28/2011","37","Ozone","Tracy-Airport","06-077-3005","AQS","2","37","9","19","29"
"03/29/2011","34","Ozone","Tracy-Airport","06-077-3005","AQS","5","34",".","23","29"
"03/30/2011","33","NO2","Stockton-Hazelton","06-077-1002","AQS","3","31","9","23","33"
"03/31/2011","60","PM2.5","Manteca","06-077-2010","AQS","5","38","28","60","42"
"04/01/2011","61","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","61",".","61","40"
"04/02/2011","41","Ozone","Tracy-Airport","06-077-3005","AQS","3","41",".","33","17"
"04/03/2011","45","Ozone","Tracy-Airport","06-077-3005","AQS","2","45","9","26","19"
"04/04/2011","46","Ozone","Tracy-Airport","06-077-3005","AQS","5","46",".","38","42"
"04/05/2011","51","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","44",".","51","36"
"04/06/2011","41","Ozone","Stockton-Hazelton","06-077-1002","AQS","1","41",".","35","24"
"04/07/2011","39","Ozone","Stockton-Hazelton","06-077-1002","AQS","2","39",".","24","23"
"04/08/2011","47","Ozone","Tracy-Airport","06-077-3005","AQS","3","47","6","31","27"
"04/09/2011","47","Ozone","Tracy-Airport","06-077-3005","AQS","5","47","14","42","27"
"04/10/2011","49","Ozone","Tracy-Airport","06-077-3005","AQS","3","49","14","37","18"
"04/11/2011","49","Ozone","Tracy-Airport","06-077-3005","AQS","2","49","10","36","25"
"04/12/2011","47","Ozone","Tracy-Airport","06-077-3005","AQS","2","47","12","27","35"
"04/13/2011","58","Ozone","Tracy-Airport","06-077-3005","AQS","3","58","8","23","25"
"04/14/2011","47","Ozone","Tracy-Airport","06-077-3005","AQS","5","47","12","43","37"
"04/15/2011","37","NO2","Stockton-Hazelton","06-077-1002","AQS","3","33","17","36","37"
"04/16/2011","33","Ozone","Tracy-Airport","06-077-3005","AQS","1","33","7","27","10"
"04/17/2011","31","Ozone","Tracy-Airport","06-077-3005","AQS","1","31","5","12","10"
"04/18/2011","27","Ozone","Tracy-Airport","06-077-3005","AQS","1","27","8","19","12"
"04/19/2011","31","Ozone","Tracy-Airport","06-077-3005","AQS","2","31","7","27","16"
"04/20/2011","36","Ozone","Tracy-Airport","06-077-3005","AQS","2","36","13","25","26"
"04/21/2011","50","Ozone","Tracy-Airport","06-077-3005","AQS","2","50","11","24","22"
"04/22/2011","41","Ozone","Tracy-Airport","06-077-3005","AQS","2","41","14","33","26"
"04/23/2011","48","Ozone","Tracy-Airport","06-077-3005","AQS","2","48","15","38","13"
"04/24/2011","44","Ozone","Tracy-Airport","06-077-3005","AQS","2","44","9","21","13"
"04/25/2011","44","Ozone","Tracy-Airport","06-077-3005","AQS","3","44","14","30","25"
"04/26/2011","49","Ozone","Tracy-Airport","06-077-3005","AQS","2","49","10","27","18"
"04/27/2011","77","Ozone","Tracy-Airport","06-077-3005","AQS","2","77","19","33","30"
"04/28/2011","49","Ozone","Tracy-Airport","06-077-3005","AQS","1","49","19","32","24"
"04/29/2011","45","Ozone","Tracy-Airport","06-077-3005","AQS","2","45","27","24","16"
"04/30/2011","47","Ozone","Tracy-Airport","06-077-3005","AQS","2","47","23","18","14"
"05/01/2011","46","Ozone","Stockton-Hazelton","06-077-1002","AQS","2","46","15","21","19"
"05/02/2011","54","Ozone","Stockton-Hazelton","06-077-1002","AQS","2","54","23","32","34"
"05/03/2011","49","Ozone","Stockton-Hazelton","06-077-1002","AQS","2","49","34","33","30"
"05/04/2011","84","Ozone","Tracy-Airport","06-077-3005","AQS","3","84","51","32","52"
"05/05/2011","126","Ozone","Tracy-Airport","06-077-3005","AQS","5","126","41","46","42"
"05/06/2011","80","Ozone","Tracy-Airport","06-077-3005","AQS","3","80","48","49","24"
"05/07/2011","45","Ozone","Tracy-Airport","06-077-3005","AQS","2","45","39","33","8"
"05/08/2011","46","Ozone","Tracy-Airport","06-077-3005","AQS","1","46","11","24","7"
"05/09/2011","46","Ozone","Tracy-Airport","06-077-3005","AQS","2","46","34","23","15"
"05/10/2011","49","PM10","Manteca","06-077-2010","AQS","2","49","49","35","25"
"05/11/2011","50","Ozone","Tracy-Airport","06-077-3005","AQS","3","50","26","37","18"
"05/12/2011","42","Ozone","Tracy-Airport","06-077-3005","AQS","2","42","19","26","30"
"05/13/2011","74","Ozone","Tracy-Airport","06-077-3005","AQS","3","74","42","40","35"
"05/14/2011","47","Ozone","Tracy-Airport","06-077-3005","AQS","1","47","26","34","8"
"05/15/2011","44","Ozone","Tracy-Airport","06-077-3005","AQS","2","44","6","14","21"
"05/16/2011","41","Ozone","Tracy-Airport","06-077-3005","AQS","3","41","8","23","21"
"05/17/2011","42","Ozone","Tracy-Airport","06-077-3005","AQS","1","42","8","18","22"
"05/18/2011","41","Ozone","Tracy-Airport","06-077-3005","AQS","1","41",".","26","19"
"05/19/2011","45","Ozone","Tracy-Airport","06-077-3005","AQS","2","45","16","29","23"
"05/20/2011","48","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","46","25","48","29"
"05/21/2011","44","Ozone","Tracy-Airport","06-077-3005","AQS","1","44","23","43","8"
"05/22/2011","50","Ozone","Tracy-Airport","06-077-3005","AQS","1","50","20","41","7"
"05/23/2011","54","Ozone","Tracy-Airport","06-077-3005","AQS","2","54","31","45","9"
"05/24/2011","58","Ozone","Tracy-Airport","06-077-3005","AQS","2","58","22","42","20"
"05/25/2011","47","Ozone","Tracy-Airport","06-077-3005","AQS","2","47","21","30","26"
