"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2011","31","Ozone","Santa Cruz","06-087-0007","AQS","31",".","14"
"01/02/2011","32","Ozone","Santa Cruz","06-087-0007","AQS","32",".","6"
"01/03/2011","30","Ozone","Davenport","06-087-0003","AQS","30","7","5"
"01/04/2011","30","Ozone","Davenport","06-087-0003","AQS","30",".","13"
"01/05/2011","28","Ozone","Davenport","06-087-0003","AQS","28",".","21"
"01/06/2011","25","PM2.5","Santa Cruz","06-087-0007","AQS","23",".","25"
"01/07/2011","40","PM2.5","Santa Cruz","06-087-0007","AQS","20",".","40"
"01/08/2011","36","PM2.5","Santa Cruz","06-087-0007","AQS","26",".","36"
"01/09/2011","23","PM2.5","Santa Cruz","06-087-0007","AQS","20","8","23"
"01/10/2011","28","PM2.5","Santa Cruz","06-087-0007","AQS","26",".","28"
"01/11/2011","36","Ozone","Davenport","06-087-0003","AQS","36",".","35"
"01/12/2011","34","Ozone","Davenport","06-087-0003","AQS","34",".","27"
"01/13/2011","45","PM2.5","Santa Cruz","06-087-0007","AQS","15",".","45"
"01/14/2011","28","PM2.5","Santa Cruz","06-087-0007","AQS","19",".","28"
"01/15/2011","28","PM2.5","Santa Cruz","06-087-0007","AQS","18","12","28"
"01/16/2011","52","PM2.5","Santa Cruz","06-087-0007","AQS","19",".","52"
"01/17/2011","59","PM2.5","Santa Cruz","06-087-0007","AQS","15",".","59"
"01/18/2011","42","PM2.5","Santa Cruz","06-087-0007","AQS","24",".","42"
"01/19/2011","28","PM2.5","Santa Cruz","06-087-0007","AQS","27",".","28"
"01/20/2011","25","Ozone","Davenport","06-087-0003","AQS","25",".","17"
"01/21/2011","30","PM2.5","Santa Cruz","06-087-0007","AQS","24","18","30"
"01/22/2011","32","PM2.5","Santa Cruz","06-087-0007","AQS","25",".","32"
"01/23/2011","31","Ozone","Davenport","06-087-0003","AQS","31",".","22"
"01/24/2011","31","Ozone","Davenport","06-087-0003","AQS","31",".","28"
"01/25/2011","29","PM2.5","Santa Cruz","06-087-0007","AQS","27",".","29"
"01/26/2011","31","Ozone","Davenport","06-087-0003","AQS","31",".","23"
