"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2011","59","PM2.5","Concord","06-013-0002","AQS","7","20","3",".","59","20"
"01/02/2011","25","PM2.5","Concord","06-013-0002","AQS","6","21","6",".","25","11"
"01/03/2011","50","PM2.5","Concord","06-013-0002","AQS","6","18","4","16","50","22"
"01/04/2011","35","PM2.5","Concord","06-013-0002","AQS","8","18","6",".","35","23"
"01/05/2011","45","PM2.5","Concord","06-013-0002","AQS","7","18","6",".","45","26"
"01/06/2011","56","PM2.5","Concord","06-013-0002","AQS","8","13","4",".","56","23"
"01/07/2011","74","PM2.5","Concord","06-013-0002","AQS","7","12","3",".","74","22"
"01/08/2011","69","PM2.5","Concord","06-013-0002","AQS","7","7","4",".","69","18"
"01/09/2011","40","PM2.5","Concord","06-013-0002","AQS","7","19","4","13","40","22"
"01/10/2011","55","PM2.5","Concord","06-013-0002","AQS","7","23","9",".","55","31"
"01/11/2011","70","PM2.5","Concord","06-013-0002","AQS","7","13","4",".","70","23"
"01/12/2011","20","NO2","Concord","06-013-0002","AQS","7","19","3",".",".","20"
"01/13/2011","25","NO2","Concord","06-013-0002","AQS","9","7","3",".",".","25"
"01/14/2011","25","NO2","Concord","06-013-0002","AQS","8","20","4",".",".","25"
"01/15/2011","21","NO2","San Pablo","06-013-1004","AQS","8","17","7","20",".","21"
"01/16/2011","20","NO2","San Pablo","06-013-1004","AQS","8","13","9",".",".","20"
"01/17/2011","18","NO2","Concord","06-013-0002","AQS","6","9","11",".",".","18"
"01/18/2011","35","PM2.5","Concord","06-013-0002","AQS","7","15","6",".","35","22"
"01/19/2011","44","PM2.5","Concord","06-013-0002","AQS","10","22","4","16","44","27"
"01/20/2011","32","NO2","San Pablo","06-013-1004","AQS","10","29","4",".","27","32"
"01/21/2011","68","PM2.5","Concord","06-013-0002","AQS","9","20","9","31","68","35"
"01/22/2011","34","PM2.5","Concord","06-013-0002","AQS","9","31","7",".","34","34"
"01/23/2011","49","PM2.5","Concord","06-013-0002","AQS","7","31","11",".","49","25"
"01/24/2011","52","PM2.5","Concord","06-013-0002","AQS","8","21","9",".","52","32"
"01/25/2011","60","PM2.5","Concord","06-013-0002","AQS","9","27","6",".","60","33"
"01/26/2011","69","PM2.5","Concord","06-013-0002","AQS","10","31","4",".","69","37"
"01/27/2011","72","PM2.5","Concord","06-013-0002","AQS","9","31","4","23","72","33"
