"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2011","28","Ozone","Yreka","06-093-2001","AQS","28",".","."
"01/02/2011","26","Ozone","Yreka","06-093-2001","AQS","26",".","."
"01/03/2011","31","PM2.5","Yreka","06-093-2001","AQS","23","11","31"
"01/04/2011","20","Ozone","Yreka","06-093-2001","AQS","20",".","."
"01/05/2011","16","Ozone","Yreka","06-093-2001","AQS","16",".","."
"01/06/2011","14","PM2.5","Lava Beds National Monument","06-093-0005","AQS","7",".","14"
"01/07/2011","8","Ozone","Yreka","06-093-2001","AQS","8",".","."
"01/08/2011","21","Ozone","Yreka","06-093-2001","AQS","21",".","."
"01/09/2011","25","Ozone","Yreka","06-093-2001","AQS","25","7","23"
"01/10/2011","26","Ozone","Yreka","06-093-2001","AQS","26",".","."
"01/11/2011","21","Ozone","Yreka","06-093-2001","AQS","21",".","."
"01/12/2011","24","Ozone","Yreka","06-093-2001","AQS","24",".","4"
"01/13/2011","15","Ozone","Yreka","06-093-2001","AQS","15",".","."
"01/14/2011","12","Ozone","Yreka","06-093-2001","AQS","12",".","."
"01/15/2011","44","PM2.5","Yreka","06-093-2001","AQS","8","12","44"
"01/16/2011","4","Ozone","Yreka","06-093-2001","AQS","4",".","."
"01/17/2011","24","Ozone","Yreka","06-093-2001","AQS","24",".","."
"01/18/2011","22","Ozone","Yreka","06-093-2001","AQS","22",".","6"
"01/19/2011","29","Ozone","Yreka","06-093-2001","AQS","29",".","."
"01/20/2011","23","Ozone","Yreka","06-093-2001","AQS","23",".","."
"01/21/2011","43","PM2.5","Yreka","06-093-2001","AQS","19","17","43"
"01/22/2011","27","Ozone","Yreka","06-093-2001","AQS","27",".","."
"01/23/2011","19","Ozone","Yreka","06-093-2001","AQS","19",".","."
"01/24/2011","19","Ozone","Yreka","06-093-2001","AQS","19",".","8"
"01/25/2011","12","Ozone","Yreka","06-093-2001","AQS","12",".","."
"01/26/2011","20","Ozone","Yreka","06-093-2001","AQS","20",".","."
"01/27/2011","41","PM2.5","Yreka","06-093-2001","AQS","22","17","41"
"01/28/2011","20","Ozone","Yreka","06-093-2001","AQS","20",".","."
"01/29/2011","34","Ozone","Yreka","06-093-2001","AQS","34",".","."
"01/30/2011","32","Ozone","Yreka","06-093-2001","AQS","32",".","4"
"01/31/2011","14","Ozone","Yreka","06-093-2001","AQS","14",".","."
"02/01/2011","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"02/02/2011","35","PM2.5","Yreka","06-093-2001","AQS","29","15","35"
"02/03/2011","24","Ozone","Yreka","06-093-2001","AQS","24",".","."
"02/04/2011","18","Ozone","Yreka","06-093-2001","AQS","18",".","."
"02/05/2011","28","Ozone","Yreka","06-093-2001","AQS","28",".","3"
"02/06/2011","25","Ozone","Yreka","06-093-2001","AQS","25",".","."
"02/07/2011","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"02/08/2011","38","Ozone","Yreka","06-093-2001","AQS","38","8","17"
"02/09/2011","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"02/10/2011","29","Ozone","Yreka","06-093-2001","AQS","29",".","."
"02/11/2011","28","Ozone","Yreka","06-093-2001","AQS","28",".","7"
"02/14/2011","14","PM10","Yreka","06-093-2001","AQS",".","14","9"
"02/17/2011","24","Ozone","Yreka","06-093-2001","AQS","24",".","."
"02/18/2011","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"02/19/2011","33","Ozone","Yreka","06-093-2001","AQS","33",".","."
"02/20/2011","35","Ozone","Yreka","06-093-2001","AQS","35","7","18"
"02/21/2011","34","Ozone","Yreka","06-093-2001","AQS","34",".","."
"02/22/2011","39","Ozone","Yreka","06-093-2001","AQS","39",".","."
"02/23/2011","41","Ozone","Yreka","06-093-2001","AQS","41",".","8"
"02/24/2011","38","Ozone","Yreka","06-093-2001","AQS","38",".","."
"02/25/2011","38","Ozone","Yreka","06-093-2001","AQS","38",".","."
"02/26/2011","39","Ozone","Yreka","06-093-2001","AQS","39","6","16"
"02/27/2011","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"02/28/2011","39","Ozone","Yreka","06-093-2001","AQS","39",".","."
"03/01/2011","44","Ozone","Yreka","06-093-2001","AQS","44",".","8"
"03/04/2011","38","Ozone","Yreka","06-093-2001","AQS","38","6","12"
"03/05/2011","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"03/06/2011","34","Ozone","Yreka","06-093-2001","AQS","34",".","."
"03/07/2011","42","Ozone","Yreka","06-093-2001","AQS","42",".","5"
"03/08/2011","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"03/09/2011","39","Ozone","Yreka","06-093-2001","AQS","39",".","."
"03/10/2011","38","Ozone","Yreka","06-093-2001","AQS","38","6","14"
"03/11/2011","39","Ozone","Yreka","06-093-2001","AQS","39",".","."
"03/12/2011","38","Ozone","Yreka","06-093-2001","AQS","38",".","."
