"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2011","29","Ozone","Cupertino Monta Vista","06-085-2009","AQS","7","29","0",".","18","9"
"01/02/2011","29","Ozone","Cupertino Monta Vista","06-085-2009","AQS","6","29","0",".","24","24"
"01/03/2011","56","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","19","0","16","56","32"
"01/04/2011","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","19","4",".","58","35"
"01/05/2011","66","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","14","7",".","66","39"
"01/06/2011","64","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","13","4","22","64","34"
"01/07/2011","75","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","11","4",".","75","28"
"01/08/2011","69","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","14","0",".","69","25"
"01/09/2011","54","PM2.5","Gilroy","06-085-0002","AQS","8","17","0","13","54","32"
"01/10/2011","60","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","23","4",".","60","38"
"01/11/2011","76","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","27","1",".","76","42"
"01/12/2011","76","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","14","4","29","76","36"
"01/13/2011","72","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","10","1",".","72","26"
"01/14/2011","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","19","3",".","50","29"
"01/15/2011","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","14","4","24","67","32"
"01/16/2011","71","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","7","4",".","71","23"
"01/17/2011","71","PM2.5","Gilroy","06-085-0002","AQS","9","7","3",".","71","29"
"01/18/2011","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","22","4","15","52","36"
"01/19/2011","44","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","25","3",".","44","35"
"01/20/2011","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","24","6",".","43","36"
"01/21/2011","82","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","22","3","37","82","45"
"01/22/2011","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","29","6",".","67","34"
"01/23/2011","42","NO2","San Jose - Jackson","06-085-0005","AQS","11","30","11",".","38","42"
"01/24/2011","66","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","21","3","27","66","42"
"01/25/2011","62","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","28","6",".","62","40"
"01/26/2011","61","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","19","4",".","61","46"
"01/27/2011","68","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","12","7","30","68","43"
"01/28/2011","92","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","20","7",".","92","33"
"01/29/2011","62","PM2.5","Gilroy","06-085-0002","AQS","9","30","4",".","62","29"
"01/30/2011","31","PM2.5","Gilroy","06-085-0002","AQS","7","31","1","6","31","14"
"01/31/2011","40","PM2.5","Gilroy","06-085-0002","AQS","9","17","3",".","40","27"
"02/01/2011","33","PM2.5","Cupertino Monta Vista","06-085-2009","AQS","8","31","1",".","33","23"
"02/02/2011","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","31","7","13","45","41"
"02/03/2011","56","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","23","6",".","56","42"
"02/04/2011","72","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","25","3",".","72","42"
"02/05/2011","60","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","33","3","19","60","35"
"02/06/2011","31","Ozone","Los Gatos","06-085-1001","AQS","6","31","3",".","25","31"
"02/07/2011","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","31","23",".","52","34"
"02/08/2011","34","Ozone","Cupertino Monta Vista","06-085-2009","AQS","5","34","0","12","29","32"
"02/09/2011","37","NO2","San Jose - Jackson","06-085-0005","AQS","9","31","1",".","34","37"
"02/10/2011","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","28","4",".","50","42"
"02/11/2011","62","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","24","6","32","62","43"
"02/12/2011","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","27","3",".","67","37"
"02/13/2011","88","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","46","3",".","88","38"
"02/14/2011","38","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","37","0","8","38","18"
"02/15/2011","41","Ozone","Los Gatos","06-085-1001","AQS","5","41","0",".","28","25"
"02/16/2011","36","Ozone","Los Gatos","06-085-1001","AQS","5","36","9",".","27","30"
"02/17/2011","35","Ozone","Los Gatos","06-085-1001","AQS","6","35","0","4","18","19"
"02/18/2011","36","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","31","0",".","36","31"
"02/19/2011","31","PM2.5","Gilroy","06-085-0002","AQS","6","30","0",".","31","26"
"02/20/2011","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","31","0","11","54","29"
"02/21/2011","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","34","1",".","45","35"
"02/22/2011","48","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","32","1",".","48","34"
"02/23/2011","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","34","7","15","42","28"
"02/24/2011","41","Ozone","Los Gatos","06-085-1001","AQS","6","41","1",".","31","33"
"02/25/2011","41","Ozone","Los Gatos","06-085-1001","AQS","6","41","0",".","35","26"
"02/26/2011","45","PM2.5","Gilroy","06-085-0002","AQS","6","33","0","9","45","33"
"02/27/2011","40","PM2.5","Gilroy","06-085-0002","AQS","8","31","1",".","40","30"
"02/28/2011","48","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","38","0",".","48","30"
"03/01/2011","39","PM2.5","San Jose - Jackson","06-085-0005","AQS",".","39","0","12","39","28"
"03/02/2011","33","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","32","0",".","33","21"
"03/03/2011","33","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","33","0",".","33","30"
"03/04/2011","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","31","1","12","40","35"
"03/05/2011","49","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","31","1",".","49","28"
"03/06/2011","39","Ozone","Cupertino Monta Vista","06-085-2009","AQS","6","39","0",".","31","19"
"03/07/2011","41","Ozone","Cupertino Monta Vista","06-085-2009","AQS","6","41","4","11","30","10"
"03/08/2011","33","Ozone","San Jose - Jackson","06-085-0005","AQS","3","33","1",".","31","27"
"03/09/2011","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","25","3",".","54","29"
"03/10/2011","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","31","4","14","51","26"
"03/11/2011","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","42","1",".","42","27"
"03/12/2011","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","40","1",".","42","31"
"03/13/2011","34","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","32","1","9","34","27"
"03/14/2011","29","PM2.5","Cupertino Monta Vista","06-085-2009","AQS","3","21","0",".","29","18"
"03/15/2011","27","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","27","0",".","27","12"
"03/16/2011","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","41","0","14","43","17"
