"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2011","74","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","37","4","31","74","30"
"01/02/2011","66","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","38","1","21","66","29"
"01/03/2011","35","Ozone","Temecula","06-065-0016","AQS","6","35","1","11","34","30"
"01/04/2011","40","Ozone","Banning Airport","06-065-0012","AQS","8","40","1","19","38","36"
"01/05/2011","58","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","41","0","35","58","43"
"01/06/2011","62","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","41","1","40","62","42"
"01/07/2011","82","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","36","1","43","82","35"
"01/08/2011","99","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","38","1","62","99","31"
"01/09/2011","74","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","41","4","52","74","24"
"01/10/2011","62","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","41","1","31","62","27"
"01/11/2011","44","PM10","Torres Martinez Administration Site","06-065-1999","AQS","9","38","0","44","35","38"
"01/12/2011","58","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","38","3","44","58","35"
"01/13/2011","72","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","39","1","50","72","41"
"01/14/2011","67","PM10","Torres Martinez Administration Site","06-065-1999","AQS","14","44","0","67","49","32"
"01/15/2011","44","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","9","44","0","30","28","39"
"01/16/2011","62","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","35","0","33","62","36"
"01/17/2011","70","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","34","0","39","70","42"
"01/18/2011","94","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","38","1","53","94","54"
"01/19/2011","92","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","40","1","56","92","37"
"01/20/2011","95","PM10","Torres Martinez Administration Site","06-065-1999","AQS","8","44","0","95","30","39"
"01/21/2011","62","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","43","1","48","62","39"
"01/22/2011","83","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","16","41","1","51","83","40"
"01/23/2011","44","PM10","Torres Martinez Administration Site","06-065-1999","AQS","10","44","0","44","31","36"
"01/24/2011","58","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","42","1","55","58","47"
"01/25/2011","60","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","37","1","44","60","52"
"01/26/2011","80","PM10","Torres Martinez Administration Site","06-065-1999","AQS","11","41","1","80","36","37"
"01/27/2011","70","SO2","Rubidoux","06-065-8001","AQS","11","38","70","54","42","42"
"01/28/2011","63","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","40","1","48","63","45"
"01/29/2011","79","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","47","1","44","79","39"
"01/30/2011","95","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","42","0","95","60","18"
"01/31/2011","56","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","42","0","54","56","31"
"02/01/2011","82","PM10","Torres Martinez Administration Site","06-065-1999","AQS","13","43","1","82","67","31"
"02/02/2011","54","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","44","0","54","31","38"
"02/03/2011","105","SO2","Rubidoux","06-065-8001","AQS","9","40","105","52","46","41"
"02/04/2011","76","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","38","1","57","76","38"
"02/05/2011","116","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","40","0","59","116","43"
"02/06/2011","52","PM2.5","Rubidoux","06-065-8001","AQS","13","41","0","32","52","35"
"02/07/2011","57","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","44","1","34","57","44"
"02/08/2011","75","PM10","Torres Martinez Administration Site","06-065-1999","AQS","13","44","1","75","65","39"
"02/09/2011","55","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","42","0","55","16","19"
"02/10/2011","57","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","41","24","57","20","37"
"02/11/2011","45","PM10","Torres Martinez Administration Site","06-065-1999","AQS","11","44","3","45","28","42"
"02/12/2011","56","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","45","0","40","56","40"
"02/13/2011","68","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","51","0","44","68","44"
"02/14/2011","81","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","64","1","64","81","39"
"02/15/2011","72","PM10","Torres Martinez Administration Site","06-065-1999","AQS","9","44","24","72","68","32"
"02/16/2011","128","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","43","0","128","39","30"
"02/17/2011","48","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","9","48","1","39","47","30"
"02/18/2011","56","PM10","Torres Martinez Administration Site","06-065-1999","AQS","8","49","4","56","50","29"
"02/19/2011","44","Ozone","Banning Airport","06-065-0012","AQS","5","44","1","41","30","14"
"02/20/2011","52","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","46","0","13","52","28"
"02/21/2011","70","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","46","1","27","70","33"
"02/22/2011","62","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","51","0","25","62","35"
"02/23/2011","72","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","71","1","32","72","32"
"02/24/2011","58","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","51","1","26","58","26"
"02/25/2011","52","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","6","50","1","41","52","26"
"02/26/2011","45","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","7","45","0","12","40","28"
"02/27/2011","65","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","45","1","20","65","33"
"02/28/2011","64","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","46","1","28","64","39"
"03/01/2011","78","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","51","1","40","78","48"
"03/02/2011","75","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","61","1","36","75","42"
"03/03/2011","81","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","47","0","43","81","32"
"03/04/2011","67","PM2.5","Rubidoux","06-065-8001","AQS","9","49","4","51","67","42"
"03/05/2011","60","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","54","0","30","60","40"
"03/06/2011","67","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","11","67","0","55","64","33"
"03/07/2011","212","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","48","0","212","38","25"
