"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2011","35","PM2.5","Porterville","06-107-2010","AQS","35",".","35","21"
"01/02/2011","36","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","36",".","33","25"
"01/03/2011","52","PM2.5","Porterville","06-107-2010","AQS","35","17","52","30"
"01/04/2011","63","PM2.5","Visalia-Church","06-107-2002","AQS","37",".","63","25"
"01/05/2011","69","PM2.5","Porterville","06-107-2010","AQS","37",".","69","19"
"01/06/2011","71","PM2.5","Visalia-Church","06-107-2002","AQS","38",".","71","14"
"01/07/2011","57","PM2.5","Porterville","06-107-2010","AQS","36",".","57","15"
"01/08/2011","77","PM2.5","Visalia-Church","06-107-2002","AQS","34",".","77","15"
"01/09/2011","86","PM2.5","Porterville","06-107-2010","AQS","42","29","86","13"
"01/10/2011","68","PM2.5","Porterville","06-107-2010","AQS","43",".","68","29"
"01/11/2011","82","PM2.5","Visalia-Church","06-107-2002","AQS","37",".","82","22"
"01/12/2011","97","PM2.5","Visalia-Church","06-107-2002","AQS","34",".","97","33"
"01/13/2011","121","PM2.5","Visalia-Church","06-107-2002","AQS","33",".","121","29"
"01/14/2011","112","PM2.5","Porterville","06-107-2010","AQS","38",".","112","19"
"01/15/2011","115","PM2.5","Porterville","06-107-2010","AQS","36","38","115","18"
"01/16/2011","123","PM2.5","Visalia-Church","06-107-2002","AQS","27",".","123","19"
"01/17/2011","108","PM2.5","Visalia-Church","06-107-2002","AQS","29",".","108","12"
"01/18/2011","65","PM2.5","Porterville","06-107-2010","AQS","32",".","65","11"
"01/19/2011","63","PM2.5","Visalia-Church","06-107-2002","AQS","32",".","63","16"
"01/20/2011","85","PM2.5","Porterville","06-107-2010","AQS","34",".","85","34"
"01/21/2011","118","PM2.5","Visalia-Church","06-107-2002","AQS","41","47","118","28"
"01/22/2011","114","PM2.5","Visalia-Church","06-107-2002","AQS","40",".","114","23"
"01/23/2011","122","PM2.5","Visalia-Church","06-107-2002","AQS","36",".","122","25"
"01/24/2011","99","PM2.5","Visalia-Church","06-107-2002","AQS","39",".","99","23"
"01/25/2011","101","PM2.5","Visalia-Church","06-107-2002","AQS","39",".","101","25"
"01/26/2011","93","PM2.5","Visalia-Church","06-107-2002","AQS","36",".","93","22"
"01/27/2011","96","PM2.5","Porterville","06-107-2010","AQS","37","25","96","19"
"01/28/2011","73","PM2.5","Porterville","06-107-2010","AQS","37",".","73","24"
"01/29/2011","73","PM2.5","Visalia-Church","06-107-2002","AQS","34",".","73","18"
"01/30/2011","67","PM2.5","Visalia-Church","06-107-2002","AQS","34",".","67","30"
"01/31/2011","60","PM2.5","Visalia-Church","06-107-2002","AQS","33",".","60","30"
"02/01/2011","66","PM2.5","Visalia-Church","06-107-2002","AQS","34",".","66","30"
"02/02/2011","75","PM2.5","Visalia-Church","06-107-2002","AQS","34","31","75","37"
"02/03/2011","74","PM2.5","Visalia-Church","06-107-2002","AQS","38",".","74","41"
"02/04/2011","83","PM2.5","Visalia-Church","06-107-2002","AQS","36",".","83","36"
