"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2011","23","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","23","2","."
"01/02/2011","23","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","23","2","."
"01/03/2011","18","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","18","2","."
"01/04/2011","25","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","25","2","."
"01/05/2011","21","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","21","2","."
"01/06/2011","14","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","14","2","."
"01/07/2011","16","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","16","2","."
"01/08/2011","19","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","19","2","."
"01/09/2011","21","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","21","7","15"
"01/10/2011","20","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","20","2","."
"01/11/2011","20","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","20","2","."
"01/12/2011","28","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","28","6","."
"01/13/2011","13","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","13","2","."
"01/14/2011","24","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","24","2","."
"01/15/2011","45","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","13","12","45"
"01/16/2011","14","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","14","2","."
"01/17/2011","14","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","14","2","."
"01/18/2011","14","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","14","2","."
"01/19/2011","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","2","."
"01/20/2011","29","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","29","2","."
"01/21/2011","24","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","24","12","."
"01/22/2011","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35","2","."
"01/23/2011","25","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","25","2","."
"01/24/2011","19","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","19","2","."
"01/25/2011","28","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","28","2","."
"01/26/2011","10","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","10","2","."
"01/27/2011","55","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","13","5","55"
"01/28/2011","14","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","14",".","."
"01/29/2011","14","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","14",".","."
"01/30/2011","17","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","17",".","."
"01/31/2011","35","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","28",".","35"
"02/01/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36",".","."
"02/02/2011","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","5","."
"02/03/2011","21","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","21",".","."
"02/04/2011","23","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","23",".","."
"02/05/2011","33","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","33",".","."
"02/06/2011","30","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","30",".","."
"02/07/2011","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35",".","."
"02/08/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36",".","4"
"02/09/2011","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34",".","."
"02/10/2011","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32",".","."
"02/11/2011","29","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","29",".","."
"02/12/2011","39","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","39",".","."
"02/13/2011","42","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","42",".","."
"02/14/2011","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","14","12"
"02/15/2011","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38","2","."
"02/16/2011","39","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","39","8","."
"02/17/2011","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","2","."
"02/18/2011","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","2","."
"02/19/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36","2","."
"02/20/2011","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","3","30"
"02/21/2011","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","2","."
"02/22/2011","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","2","."
"02/23/2011","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","2","."
"02/24/2011","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","2","."
"02/25/2011","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38","2","."
"02/26/2011","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37","4","9"
"02/27/2011","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","2","."
"02/28/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36","2","."
"03/01/2011","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37","2","."
"03/02/2011","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","2","."
"03/03/2011","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38","2","."
"03/04/2011","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","6","."
"03/05/2011","27","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","27","2","."
"03/06/2011","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","2","."
"03/07/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36","2","."
"03/08/2011","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","2","."
"03/09/2011","24","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","24","2","."
"03/10/2011","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34",".","4"
"03/11/2011","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34",".","."
"03/12/2011","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32",".","."
"03/13/2011","25","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","25",".","."
"03/14/2011","28","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","28",".","."
"03/15/2011","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31",".","."
"03/16/2011","41","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","41","6","13"
"03/17/2011","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38",".","."
"03/18/2011","42","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","42",".","16"
"03/19/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","10"
"03/20/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","10"
"03/21/2011","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37",".","20"
"03/22/2011","41","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","41","6","17"
"03/23/2011","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38",".","13"
"03/24/2011","41","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","41",".","19"
"03/25/2011","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38",".","13"
"03/26/2011","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","13"
"03/27/2011","39","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","39",".","13"
"03/28/2011","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37","6","15"
"03/29/2011","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35",".","19"
"03/30/2011","27","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","27",".","14"
"03/31/2011","33","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","33",".","27"
"04/01/2011","34","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","33",".","34"
"04/02/2011","45","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","45",".","25"
"04/03/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44","10","14"
"04/04/2011","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","19"
"04/05/2011","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37",".","33"
"04/06/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","26"
"04/07/2011","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","15"
"04/08/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","21"
"04/09/2011","45","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","45","12","28"
"04/10/2011","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","38"
"04/11/2011","39","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","39",".","28"
"04/12/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","28"
"04/13/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","20"
"04/14/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","33"
"04/15/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44","16","43"
"04/16/2011","39","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","39",".","35"
"04/17/2011","25","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","25",".","13"
"04/18/2011","23","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","23",".","17"
"04/19/2011","29","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","29",".","23"
"04/20/2011","40","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","40",".","23"
"04/21/2011","42","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","42","15","16"
"04/22/2011","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38",".","25"
"04/23/2011","40","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","40",".","30"
"04/24/2011","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37",".","28"
"04/25/2011","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38",".","15"
"04/26/2011","46","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","46",".","17"
"04/27/2011","45","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","45",".","30"
"04/28/2011","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","19"
"04/29/2011","41","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","41",".","16"
"04/30/2011","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","12"
"05/01/2011","47","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","47",".","22"
"05/02/2011","47","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","47",".","32"
"05/03/2011","58","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","58","34","24"
"05/04/2011","50","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","50",".","27"
"05/05/2011","67","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","67",".","31"
"05/06/2011","54","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","54",".","40"
"05/07/2011","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35",".","33"
"05/08/2011","40","PM2.5","Cortina Indian Rancheria","06-011-0007","AQS","37",".","40"
"05/09/2011","40","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","40","21","12"
"05/10/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","9"
"05/11/2011","40","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","40",".","26"
"05/12/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36",".","23"
"05/13/2011","58","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","58",".","19"
"05/14/2011","39","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","39",".","39"
"05/15/2011","39","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","39","5","16"
"05/16/2011","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35",".","20"
"05/17/2011","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34",".","18"
"05/18/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36",".","11"
"05/19/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","11"
"05/20/2011","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","24"
"05/21/2011","45","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","45","17","30"
"05/22/2011","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","27"
"05/23/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","31"
"05/24/2011","50","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","50",".","31"
"05/25/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36",".","20"
"05/26/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","16"
"05/27/2011","42","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","42","16","20"
"05/28/2011","41","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","41",".","23"
"05/29/2011","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","12"
"05/30/2011","39","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","39",".","21"
"05/31/2011","39","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","39",".","18"
"06/01/2011","33","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","33",".","13"
"06/02/2011","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38",".","15"
"06/03/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36",".","26"
"06/04/2011","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31",".","25"
"06/05/2011","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32",".","19"
"06/06/2011","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31",".","23"
"06/07/2011","40","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","40",".","25"
"06/08/2011","44","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","44","14","44"
"06/09/2011","50","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","50",".","50"
"06/10/2011","56","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","49",".","56"
"06/11/2011","48","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","38",".","48"
"06/12/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","34"
"06/13/2011","35","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","33",".","35"
"06/14/2011","49","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","49","21","44"
"06/15/2011","74","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","74",".","38"
"06/16/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","28"
"06/17/2011","50","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","50",".","42"
"06/18/2011","58","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","58",".","57"
"06/19/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44",".","29"
"06/20/2011","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44","31","35"
"06/21/2011","74","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","74",".","54"
"06/22/2011","87","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","87",".","57"
"06/23/2011","51","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS",".",".","51"
"06/24/2011","51","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","51",".","43"
"06/25/2011","67","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","67",".","62"
"06/26/2011","54","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","48","11","54"
"06/27/2011","44","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","37",".","44"
"06/28/2011","19","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","11",".","19"
"06/29/2011","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31",".","25"
"06/30/2011","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35",".","34"
"07/01/2011","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36",".","32"
"07/02/2011","41","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","41",".","14"
"07/03/2011","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37",".","17"
"07/04/2011","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37",".","8"
"07/05/2011","42","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","42",".","19"
"07/06/2011","58","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","58","12","21"
"07/07/2011","45","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","43",".","45"
"07/08/2011","54","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","45","11","54"
"07/09/2011","66","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","32",".","66"
