"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2011","26","NO2","San Francisco","06-075-0005","AQS","3","19",".","24","26"
"01/02/2011","21","PM2.5","San Francisco","06-075-0005","AQS","3","21",".","21","17"
"01/03/2011","52","PM2.5","San Francisco","06-075-0005","AQS","7","13","17","52","31"
"01/04/2011","46","PM2.5","San Francisco","06-075-0005","AQS",".","11",".","46","."
"01/05/2011","44","PM2.5","San Francisco","06-075-0005","AQS","7","13",".","44","33"
"01/06/2011","66","PM2.5","San Francisco","06-075-0005","AQS","6","8",".","66","30"
"01/07/2011","75","PM2.5","San Francisco","06-075-0005","AQS","5","8",".","75","28"
"01/08/2011","68","PM2.5","San Francisco","06-075-0005","AQS","5","9",".","68","25"
"01/09/2011","38","PM2.5","San Francisco","06-075-0005","AQS","7","16","11","38","34"
"01/10/2011","42","NO2","San Francisco","06-075-0005","AQS","7","18",".","41","42"
"01/11/2011","66","PM2.5","San Francisco","06-075-0005","AQS","7","5",".","66","34"
"01/12/2011","65","PM2.5","San Francisco","06-075-0005","AQS","8","14",".","65","38"
"01/13/2011","73","PM2.5","San Francisco","06-075-0005","AQS","9","2",".","73","32"
"01/14/2011","44","PM2.5","San Francisco","06-075-0005","AQS","10","9",".","44","28"
"01/15/2011","40","PM2.5","San Francisco","06-075-0005","AQS","10","9","18","40","26"
"01/16/2011","70","PM2.5","San Francisco","06-075-0005","AQS","5","10",".","70","25"
"01/17/2011","69","PM2.5","San Francisco","06-075-0005","AQS","7","6",".","69","26"
"01/18/2011","56","PM2.5","San Francisco","06-075-0005","AQS","14","14",".","56","34"
"01/19/2011","35","PM2.5","San Francisco","06-075-0005","AQS","14","14",".","35","33"
"01/20/2011","39","NO2","San Francisco","06-075-0005","AQS","10","21",".","35","39"
"01/21/2011","83","PM2.5","San Francisco","06-075-0005","AQS","9","7","40","83","45"
"01/22/2011","79","PM2.5","San Francisco","06-075-0005","AQS","10","15",".","79","42"
"01/23/2011","42","NO2","San Francisco","06-075-0005","AQS","10","27",".","30","42"
"01/24/2011","76","PM2.5","San Francisco","06-075-0005","AQS","9","13",".","76","69"
"01/25/2011","68","PM2.5","San Francisco","06-075-0005","AQS","11","15",".","68","60"
"01/26/2011","65","PM2.5","San Francisco","06-075-0005","AQS","11","21",".","65","48"
"01/27/2011","71","PM2.5","San Francisco","06-075-0005","AQS","8","13","30","71","57"
"01/28/2011","67","PM2.5","San Francisco","06-075-0005","AQS","8","31",".","67","30"
"01/29/2011","36","Ozone","San Francisco","06-075-0005","AQS","2","36",".","16","19"
"01/30/2011","36","Ozone","San Francisco","06-075-0005","AQS","3","36",".","23","27"
"01/31/2011","61","NO2","San Francisco","06-075-0005","AQS","8","19",".","40","61"
"02/01/2011","34","PM2.5","San Francisco","06-075-0005","AQS","3","33",".","34","24"
"02/02/2011","52","NO2","San Francisco","06-075-0005","AQS","6","28","13","15","52"
"02/03/2011","72","NO2","San Francisco","06-075-0005","AQS","10","10",".","55","72"
"02/04/2011","60","PM2.5","San Francisco","06-075-0005","AQS","9","12",".","60","54"
"02/05/2011","54","PM2.5","San Francisco","06-075-0005","AQS","13","30",".","54","41"
"02/06/2011","31","NO2","San Francisco","06-075-0005","AQS","9","30",".","26","31"
"02/07/2011","74","NO2","San Francisco","06-075-0005","AQS","10","31",".","53","74"
"02/08/2011","31","Ozone","San Francisco","06-075-0005","AQS","3","31","10","7","18"
"02/09/2011","50","NO2","San Francisco","06-075-0005","AQS","5","26",".","13","50"
"02/10/2011","70","NO2","San Francisco","06-075-0005","AQS","7","19",".","39","70"
"02/11/2011","59","PM2.5","San Francisco","06-075-0005","AQS","10","20",".","59","56"
"02/12/2011","70","PM2.5","San Francisco","06-075-0005","AQS","10","32",".","70","37"
"02/13/2011","56","PM2.5","San Francisco","06-075-0005","AQS","3","37",".","56","23"
"02/14/2011","34","Ozone","San Francisco","06-075-0005","AQS","2","34","7","13","25"
"02/15/2011","40","Ozone","San Francisco","06-075-0005","AQS","2","40",".","14","26"
"02/16/2011","35","Ozone","San Francisco","06-075-0005","AQS","2","35",".","16","21"
"02/17/2011","31","Ozone","San Francisco","06-075-0005","AQS","5","31",".","9","24"
"02/18/2011","32","NO2","San Francisco","06-075-0005","AQS","6","29",".","22","32"
"02/19/2011","26","Ozone","San Francisco","06-075-0005","AQS","5","26",".","10","24"
"02/20/2011","38","NO2","San Francisco","06-075-0005","AQS","7","32","9","20","38"
"02/21/2011","82","NO2","San Francisco","06-075-0005","AQS","5","32",".","15","82"
"02/22/2011","55","NO2","San Francisco","06-075-0005","AQS","6","30",".","23","55"
"02/23/2011","33","Ozone","San Francisco","06-075-0005","AQS","6","33",".","30","31"
"02/24/2011","46","NO2","San Francisco","06-075-0005","AQS","5","37",".","14","46"
"02/25/2011","36","Ozone","San Francisco","06-075-0005","AQS","3","36",".","9","20"
"02/26/2011","34","NO2","San Francisco","06-075-0005","AQS","5","31","7","11","34"
"02/27/2011","33","Ozone","San Francisco","06-075-0005","AQS","7","33",".","26","33"
"02/28/2011","78","NO2","San Francisco","06-075-0005","AQS","5","33",".","25","78"
"03/01/2011","40","NO2","San Francisco","06-075-0005","AQS",".","32",".","25","40"
"03/02/2011","45","NO2","San Francisco","06-075-0005","AQS","3","29",".","17","45"
"03/03/2011","42","NO2","San Francisco","06-075-0005","AQS","6","28",".","29","42"
"03/04/2011","63","NO2","San Francisco","06-075-0005","AQS","7","19","17","35","63"
"03/05/2011","35","NO2","San Francisco","06-075-0005","AQS","6","23",".","30","35"
"03/06/2011","35","Ozone","San Francisco","06-075-0005","AQS","5","35",".","17","19"
"03/07/2011","37","Ozone","San Francisco","06-075-0005","AQS","3","37",".","17","14"
"03/08/2011","88","NO2","San Francisco","06-075-0005","AQS","5","31",".","19","88"
"03/09/2011","43","PM2.5","San Francisco","06-075-0005","AQS","6","23",".","43","41"
"03/10/2011","37","NO2","San Francisco","06-075-0005","AQS","6","29","14","33","37"
"03/11/2011","70","NO2","San Francisco","06-075-0005","AQS","5","37",".","29","70"
"03/12/2011","37","Ozone","San Francisco","06-075-0005","AQS","5","37",".","21","27"
"03/13/2011","24","PM2.5","San Francisco","06-075-0005","AQS","5","24",".","24","19"
"03/14/2011","29","NO2","San Francisco","06-075-0005","AQS","5","20",".","23","29"
"03/15/2011","34","NO2","San Francisco","06-075-0005","AQS","5","31",".","21","34"
"03/16/2011","39","Ozone","San Francisco","06-075-0005","AQS","5","39","20","38","23"
"03/17/2011","43","PM2.5","San Francisco","06-075-0005","AQS","7","37",".","43","."
"03/18/2011","42","Ozone","San Francisco","06-075-0005","AQS","3","42",".","28","."
"03/19/2011","48","Ozone","San Francisco","06-075-0005","AQS","3","48",".","11","15"
"03/20/2011","44","Ozone","San Francisco","06-075-0005","AQS","3","44",".","16","16"
"03/21/2011","61","NO2","San Francisco","06-075-0005","AQS","5","40",".","21","61"
"03/22/2011","40","Ozone","San Francisco","06-075-0005","AQS","3","40","9","13","25"
"03/23/2011","40","Ozone","San Francisco","06-075-0005","AQS","3","40",".","15","19"
"03/24/2011","41","Ozone","San Francisco","06-075-0005","AQS","3","41",".","19","11"
"03/25/2011","39","Ozone","San Francisco","06-075-0005","AQS","5","39",".","18","34"
"03/26/2011","44","Ozone","San Francisco","06-075-0005","AQS","2","44",".","18","13"
"03/27/2011","40","Ozone","San Francisco","06-075-0005","AQS","3","40",".","22","23"
"03/28/2011","32","Ozone","San Francisco","06-075-0005","AQS","5","32","12","13","31"
"03/29/2011","68","NO2","San Francisco","06-075-0005","AQS","6","27",".","28","68"
"03/30/2011","30","NO2","San Francisco","06-075-0005","AQS","7","16",".","28","30"
"03/31/2011","63","NO2","San Francisco","06-075-0005","AQS","8","24",".","44","63"
"04/01/2011","47","PM2.5","San Francisco","06-075-0005","AQS","8","27",".","47","44"
"04/02/2011","42","PM2.5","San Francisco","06-075-0005","AQS","3","32",".","42","20"
"04/03/2011","38","Ozone","San Francisco","06-075-0005","AQS","5","38","16","28","37"
"04/04/2011","74","NO2","San Francisco","06-075-0005","AQS","6","36",".","37","74"
"04/05/2011","45","PM2.5","San Francisco","06-075-0005","AQS","3","33",".","45","21"
"04/06/2011","46","NO2","San Francisco","06-075-0005","AQS","5","45",".","44","46"
"04/07/2011","42","Ozone","San Francisco","06-075-0005","AQS","3","42",".","17","18"
"04/08/2011","38","Ozone","San Francisco","06-075-0005","AQS","3","38",".","9","21"
"04/09/2011","46","NO2","San Francisco","06-075-0005","AQS","5","39","23","40","46"
"04/10/2011","42","Ozone","San Francisco","06-075-0005","AQS","2","42",".","24","7"
"04/11/2011","41","Ozone","San Francisco","06-075-0005","AQS","3","41",".","28","22"
"04/12/2011","37","Ozone","San Francisco","06-075-0005","AQS","3","37",".","25","23"
"04/13/2011","51","NO2","San Francisco","06-075-0005","AQS","3","44",".","20","51"
"04/14/2011","41","NO2","San Francisco","06-075-0005","AQS","5","37",".","25","41"
"04/15/2011","69","NO2","San Francisco","06-075-0005","AQS","5","34","14","28","69"
"04/16/2011","23","Ozone","San Francisco","06-075-0005","AQS","3","23",".","10","13"
"04/17/2011","24","Ozone","San Francisco","06-075-0005","AQS","2","24",".","5","6"
"04/18/2011","28","NO2","San Francisco","06-075-0005","AQS","3","24",".","18","28"
