"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/16/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"02/17/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"02/18/2011","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"02/19/2011","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"02/20/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"02/21/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"02/22/2011","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"02/23/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"02/24/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"02/25/2011","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"02/26/2011","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"02/27/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"02/28/2011","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"03/01/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"03/02/2011","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"03/03/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/04/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"03/05/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/06/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"03/07/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/08/2011","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"03/09/2011","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"03/10/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"03/11/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/12/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"03/13/2011","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"03/14/2011","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"03/15/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"03/16/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"03/17/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"03/18/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"03/19/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"03/20/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"03/21/2011","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"03/22/2011","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"03/23/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"03/24/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"03/25/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/26/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"03/27/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"03/28/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"03/29/2011","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"03/30/2011","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"03/31/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"04/01/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"04/02/2011","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"04/03/2011","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/04/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"04/05/2011","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/06/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/07/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/08/2011","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"04/09/2011","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"04/10/2011","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"04/11/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/12/2011","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"04/13/2011","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"04/14/2011","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"04/15/2011","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"04/16/2011","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"04/17/2011","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"04/18/2011","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"04/19/2011","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"04/20/2011","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/21/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"04/22/2011","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"04/23/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"04/24/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"04/25/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"04/26/2011","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"04/27/2011","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"04/28/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/29/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"04/30/2011","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"05/01/2011","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"05/02/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"05/03/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"05/04/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"05/05/2011","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"05/06/2011","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"05/07/2011","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"05/09/2011","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"05/10/2011","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"05/11/2011","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"05/12/2011","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"05/13/2011","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"05/14/2011","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"05/15/2011","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"05/16/2011","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"05/17/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"05/18/2011","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"05/19/2011","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"05/20/2011","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"05/21/2011","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"05/22/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/23/2011","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"05/24/2011","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"05/25/2011","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"05/26/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/27/2011","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"05/28/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"05/29/2011","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"05/30/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"05/31/2011","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"06/01/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"06/02/2011","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"06/03/2011","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"06/04/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"06/05/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"06/06/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"06/07/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"06/08/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"06/09/2011","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"06/10/2011","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"06/11/2011","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"06/12/2011","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"06/13/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"06/14/2011","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"06/15/2011","77","Ozone","Jackson-Clinton Road","06-005-0002","AQS","77","."
"06/16/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"06/17/2011","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"06/18/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"06/19/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"06/20/2011","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"06/21/2011","97","Ozone","Jackson-Clinton Road","06-005-0002","AQS","97","."
"06/22/2011","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"06/23/2011","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"06/24/2011","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"06/25/2011","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"06/26/2011","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"06/27/2011","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"06/28/2011","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"06/29/2011","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"06/30/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"07/01/2011","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"07/02/2011","97","Ozone","Jackson-Clinton Road","06-005-0002","AQS","97","."
"07/03/2011","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"07/04/2011","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"07/05/2011","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"07/06/2011","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"07/07/2011","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"07/08/2011","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"07/09/2011","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"07/10/2011","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"07/11/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"07/12/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"07/13/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"07/14/2011","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"07/15/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"07/16/2011","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"07/17/2011","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"07/18/2011","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"07/19/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"07/20/2011","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"07/21/2011","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"07/22/2011","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"07/23/2011","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"07/24/2011","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"07/25/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"07/26/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"07/27/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"07/28/2011","119","Ozone","Jackson-Clinton Road","06-005-0002","AQS","119","."
"07/29/2011","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"07/30/2011","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"07/31/2011","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"08/01/2011","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"08/02/2011","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"08/03/2011","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"08/04/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"08/05/2011","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"08/06/2011","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"08/07/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"08/08/2011","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"08/09/2011","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"08/10/2011","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"08/11/2011","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"08/12/2011","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"08/13/2011","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"08/14/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"08/15/2011","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"08/16/2011","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"08/17/2011","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"08/18/2011","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"08/19/2011","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"08/20/2011","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"08/21/2011","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"08/22/2011","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"08/23/2011","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"08/24/2011","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"08/25/2011","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"08/26/2011","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"08/27/2011","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"08/28/2011","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"08/29/2011","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"08/30/2011","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"08/31/2011","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"09/01/2011","100","Ozone","Jackson-Clinton Road","06-005-0002","AQS","100","."
"09/02/2011","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"09/03/2011","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"09/04/2011","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"09/05/2011","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"09/06/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"09/07/2011","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"09/08/2011","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"09/09/2011","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"09/10/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"09/11/2011","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"09/12/2011","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"09/13/2011","100","Ozone","Jackson-Clinton Road","06-005-0002","AQS","100","."
"09/14/2011","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"09/15/2011","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"09/16/2011","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"09/17/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"09/18/2011","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"09/19/2011","100","Ozone","Jackson-Clinton Road","06-005-0002","AQS","100","."
"09/20/2011","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"09/21/2011","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"09/22/2011","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"09/23/2011","119","Ozone","Jackson-Clinton Road","06-005-0002","AQS","119","."
"09/24/2011","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"09/25/2011","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"09/26/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"09/27/2011","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"09/28/2011","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"09/29/2011","101","Ozone","Jackson-Clinton Road","06-005-0002","AQS","101","."
"09/30/2011","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"10/01/2011","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"10/02/2011","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"10/03/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"10/04/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"10/05/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"10/06/2011","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"10/07/2011","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"10/08/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"10/09/2011","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"10/10/2011","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"10/11/2011","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"10/12/2011","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"10/13/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"10/14/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"10/15/2011","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"10/16/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"10/17/2011","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"10/18/2011","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"10/19/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"10/20/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"10/21/2011","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"10/22/2011","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"10/23/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"10/24/2011","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"10/25/2011","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"10/26/2011","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"10/27/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"10/28/2011","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"10/29/2011","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"10/30/2011","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"10/31/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/01/2011","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"11/02/2011","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"11/03/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/04/2011","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"11/05/2011","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"11/06/2011","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"11/07/2011","16","Ozone","Jackson-Clinton Road","06-005-0002","AQS","16","."
"11/08/2011","22","Ozone","Jackson-Clinton Road","06-005-0002","AQS","22","."
"11/09/2011","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"11/10/2011","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"11/11/2011","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"11/12/2011","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/13/2011","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"11/14/2011","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"11/15/2011","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"11/16/2011","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"11/17/2011","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"11/18/2011","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/19/2011","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/20/2011","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/21/2011","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"11/22/2011","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"11/23/2011","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"11/24/2011","22","Ozone","Jackson-Clinton Road","06-005-0002","AQS","22","."
"11/25/2011","20","Ozone","Jackson-Clinton Road","06-005-0002","AQS","20","."
"11/26/2011","15","Ozone","Jackson-Clinton Road","06-005-0002","AQS","15","."
