"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2011","24","Ozone","Willows-Colusa Street","06-021-0003","AQS","24",".","."
"01/02/2011","24","Ozone","Willows-Colusa Street","06-021-0003","AQS","24",".","."
"01/03/2011","19","Ozone","Willows-Colusa Street","06-021-0003","AQS","19","8","."
"01/04/2011","34","PM2.5","Willows-Colusa Street","06-021-0003","AQS","19",".","34"
"01/05/2011","37","PM2.5","Willows-Colusa Street","06-021-0003","AQS","20",".","37"
"01/06/2011","49","PM2.5","Willows-Colusa Street","06-021-0003","AQS",".",".","49"
"01/07/2011","40","PM2.5","Willows-Colusa Street","06-021-0003","AQS","11",".","40"
"01/08/2011","31","PM2.5","Willows-Colusa Street","06-021-0003","AQS","18",".","31"
"01/09/2011","32","PM2.5","Willows-Colusa Street","06-021-0003","AQS","20","6","32"
"01/10/2011","41","PM2.5","Willows-Colusa Street","06-021-0003","AQS","27",".","41"
"01/11/2011","62","PM2.5","Willows-Colusa Street","06-021-0003","AQS","23",".","62"
"01/12/2011","27","PM2.5","Willows-Colusa Street","06-021-0003","AQS","27",".","27"
"01/13/2011","54","PM2.5","Willows-Colusa Street","06-021-0003","AQS","12",".","54"
"01/14/2011","21","Ozone","Willows-Colusa Street","06-021-0003","AQS","21",".","12"
"01/15/2011","41","PM2.5","Willows-Colusa Street","06-021-0003","AQS","10",".","41"
"01/16/2011","54","PM2.5","Willows-Colusa Street","06-021-0003","AQS","13",".","54"
"01/17/2011","25","PM2.5","Willows-Colusa Street","06-021-0003","AQS","10",".","25"
"01/18/2011","26","PM2.5","Willows-Colusa Street","06-021-0003","AQS","10",".","26"
"01/19/2011","38","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31",".","38"
"01/20/2011","35","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29",".","35"
"01/21/2011","42","PM2.5","Willows-Colusa Street","06-021-0003","AQS","20","9","42"
"01/22/2011","40","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31",".","40"
"01/23/2011","57","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29",".","57"
"01/24/2011","55","PM2.5","Willows-Colusa Street","06-021-0003","AQS","23",".","55"
"01/25/2011","45","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31","7","45"
"01/26/2011","63","PM2.5","Willows-Colusa Street","06-021-0003","AQS","26",".","63"
"01/27/2011","81","PM2.5","Willows-Colusa Street","06-021-0003","AQS","18","19","81"
"01/28/2011","56","PM2.5","Willows-Colusa Street","06-021-0003","AQS","19",".","56"
"01/29/2011","55","PM2.5","Willows-Colusa Street","06-021-0003","AQS","19",".","55"
"01/30/2011","33","PM2.5","Willows-Colusa Street","06-021-0003","AQS","17",".","33"
"01/31/2011","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31",".","21"
"02/01/2011","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","20"
"02/02/2011","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37","3","20"
"02/03/2011","55","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29",".","55"
"02/04/2011","40","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31",".","40"
"02/05/2011","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","23"
"02/06/2011","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31",".","19"
"02/07/2011","48","PM2.5","Willows-Colusa Street","06-021-0003","AQS","38",".","48"
"02/08/2011","49","PM2.5","Willows-Colusa Street","06-021-0003","AQS","39","5","49"
"02/09/2011","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","23"
"02/10/2011","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35",".","30"
"02/11/2011","54","PM2.5","Willows-Colusa Street","06-021-0003","AQS","38",".","54"
"02/12/2011","66","PM2.5","Willows-Colusa Street","06-021-0003","AQS","44",".","66"
"02/13/2011","68","PM2.5","Willows-Colusa Street","06-021-0003","AQS","49",".","68"
"02/14/2011","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40","6","39"
"02/15/2011","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","19"
"02/16/2011","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","20"
"02/17/2011","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","22"
"02/18/2011","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","27"
"02/19/2011","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39",".","22"
"02/20/2011","40","PM2.5","Willows-Colusa Street","06-021-0003","AQS","39","7","40"
"02/21/2011","43","PM2.5","Willows-Colusa Street","06-021-0003","AQS","35",".","43"
"02/22/2011","38","PM2.5","Willows-Colusa Street","06-021-0003","AQS","37",".","38"
"02/23/2011","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","32"
"02/24/2011","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","25"
"02/25/2011","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","20"
"02/26/2011","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41","3","24"
"02/27/2011","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","25"
"02/28/2011","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39",".","28"
"03/01/2011","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","30"
"03/02/2011","47","PM2.5","Willows-Colusa Street","06-021-0003","AQS","37",".","47"
"03/03/2011","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","19"
"03/04/2011","34","Ozone","Willows-Colusa Street","06-021-0003","AQS","34","6","29"
"03/05/2011","42","PM2.5","Willows-Colusa Street","06-021-0003","AQS","24",".","42"
"03/06/2011","40","PM2.5","Willows-Colusa Street","06-021-0003","AQS","38",".","40"
"03/07/2011","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","17"
"03/08/2011","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","33"
"03/09/2011","43","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31",".","43"
"03/10/2011","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38","7","35"
"03/11/2011","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","30"
"03/12/2011","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","26"
"03/13/2011","37","PM2.5","Willows-Colusa Street","06-021-0003","AQS","37",".","37"
"03/14/2011","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","35"
"03/15/2011","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","32"
"03/16/2011","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46","6","19"
"03/17/2011","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","24"
