"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"06/01/2011","33","Ozone","Fairfield","06-095-0005","AQS","5","33","1",".","10","26"
"06/02/2011","36","Ozone","Fairfield","06-095-0005","AQS","2","36","0","4","14","5"
"06/03/2011","36","Ozone","Fairfield","06-095-0005","AQS","3","36","1",".","19","15"
"06/04/2011","33","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","33","1",".","16","16"
"06/05/2011","36","Ozone","Vallejo","06-095-0004","AQS","6","36","1",".","15","21"
"06/06/2011","33","Ozone","Vallejo","06-095-0004","AQS","3","33","1",".","25","8"
"06/07/2011","31","Ozone","Fairfield","06-095-0005","AQS","3","31","0",".","27","15"
"06/08/2011","49","PM2.5","Vallejo","06-095-0004","AQS","3","36","0","17","49","8"
"06/09/2011","51","PM2.5","Vallejo","06-095-0004","AQS","3","39","1",".","51","8"
"06/10/2011","45","PM2.5","Vallejo","06-095-0004","AQS","3","33","0",".","45","8"
"06/11/2011","33","Ozone","Vallejo","06-095-0004","AQS","2","33","0",".","16","4"
"06/12/2011","34","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","34","0",".","21","5"
"06/13/2011","35","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","35","0",".","18","10"
"06/14/2011","47","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","47","1","11","41","12"
"06/15/2011","55","PM2.5","Vallejo","06-095-0004","AQS","3","54","1",".","55","11"
"06/16/2011","58","PM2.5","Vallejo","06-095-0004","AQS","3","44","1",".","58","14"
"06/17/2011","54","PM2.5","Vallejo","06-095-0004","AQS","3","35","1",".","54","8"
"06/18/2011","38","PM2.5","Vallejo","06-095-0004","AQS","2","33","1",".","38","6"
"06/19/2011","50","Ozone","Fairfield","06-095-0005","AQS","5","50","1",".","28","23"
"06/20/2011","71","Ozone","Vallejo","06-095-0004","AQS","6","71","3","9","37","20"
"06/21/2011","112","Ozone","Fairfield","06-095-0005","AQS","3","112","3",".","45","16"
"06/22/2011","42","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","42","1",".","24","8"
"06/23/2011","46","PM2.5","Vallejo","06-095-0004","AQS","3","36","1",".","46","11"
"06/24/2011","48","PM2.5","Vallejo","06-095-0004","AQS","3","43","1",".","48","8"
"06/25/2011","48","PM2.5","Vallejo","06-095-0004","AQS","3","39","0",".","48","6"
"06/26/2011","46","PM2.5","Vallejo","06-095-0004","AQS","3","44","0","19","46","8"
"06/27/2011","31","Ozone","Fairfield","06-095-0005","AQS","3","31","0",".","22","8"
"06/28/2011","20","Ozone","Vallejo","06-095-0004","AQS","5","20","0",".","6","8"
"06/29/2011","28","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","28","0",".","12","8"
"06/30/2011","36","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","36","1",".","20","15"
"07/01/2011","54","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","54","3",".","36","17"
"07/02/2011","74","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","74","1","13","52","10"
"07/03/2011","50","PM2.5","Vallejo","06-095-0004","AQS","3","49","1",".","50","15"
"07/04/2011","52","PM2.5","Vallejo","06-095-0004","AQS","3","49","1",".","52","11"
"07/05/2011","77","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","77","1",".","51","10"
"07/06/2011","49","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","49","1",".","25","8"
"07/07/2011","37","Ozone","Fairfield","06-095-0005","AQS","2","37","1",".","19","9"
"07/08/2011","71","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","71","1","15","47","8"
"07/09/2011","53","PM2.5","Vallejo","06-095-0004","AQS","2","31","1",".","53","5"
"07/10/2011","45","PM2.5","Vallejo","06-095-0004","AQS","2","33","0",".","45","5"
"07/11/2011","22","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","22","0",".","13","4"
"07/12/2011","22","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","22","0",".","9","5"
"07/13/2011","20","Ozone","Fairfield","06-095-0005","AQS","3","20","0",".","13","5"
"07/14/2011","26","Ozone","Fairfield","06-095-0005","AQS","3","26","0","10","20","8"
"07/15/2011","24","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","24","0",".","9","5"
"07/16/2011","18","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","18","1",".","3","3"
"07/17/2011","26","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","26","0",".","4","1"
"07/18/2011","20","Ozone","Fairfield","06-095-0005","AQS","2","20","1",".","6","6"
"07/19/2011","44","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","44","1",".","10","13"
"07/20/2011","41","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","41","3","11","34","16"
"07/21/2011","67","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","67","1",".","35","7"
"07/22/2011","41","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","41","1",".","25","6"
"07/23/2011","29","PM2.5","Vallejo","06-095-0004","AQS","2","29","0",".","29","4"
"07/24/2011","31","Ozone","Fairfield","06-095-0005","AQS","2","31","0",".","16","5"
"07/25/2011","32","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","32","0",".","20","10"
"07/26/2011","38","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","38","1","13","28","8"
"07/27/2011","61","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","61","1",".","25","8"
"07/28/2011","61","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","61","1",".","28","10"
"07/29/2011","38","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","38","1",".","20","7"
"07/30/2011","32","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","32","1",".","28","6"
"07/31/2011","32","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","32","1",".","22","3"
"08/01/2011","43","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","43","0","10","19","6"
"08/02/2011","47","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","47","0",".","17","7"
"08/03/2011","40","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","40","0",".","28","6"
"08/04/2011","22","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","22","0",".","9","5"
"08/05/2011","43","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","43","0",".","18","8"
"08/06/2011","31","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","31","1",".","11","4"
"08/07/2011","28","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","28","0","8","21","6"
"08/08/2011","34","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","34","0",".","28","9"
"08/09/2011","51","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","51","1",".","46","9"
"08/10/2011","47","PM2.5","Vallejo","06-095-0004","AQS","2","40","1",".","47","7"
"08/11/2011","23","PM2.5","Vallejo","06-095-0004","AQS","2","23","0",".","23","6"
"08/12/2011","42","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","42","1",".","40","11"
"08/13/2011","47","PM2.5","Vallejo","06-095-0004","AQS","3","43","1","17","47","9"
"08/14/2011","35","PM2.5","Vallejo","06-095-0004","AQS","3","35","1",".","35","8"
"08/15/2011","33","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","33","0",".","31","10"
"08/16/2011","36","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","36","1",".","26","9"
"08/17/2011","43","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","43","0",".","30","11"
"08/18/2011","45","PM2.5","Vallejo","06-095-0004","AQS","3","36","1",".","45","8"
"08/19/2011","32","PM2.5","Vallejo","06-095-0004","AQS","2","29","0","14","32","7"
"08/20/2011","30","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","30","0",".","21","6"
"08/21/2011","33","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","33","0",".","13","6"
"08/22/2011","46","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","46","0",".","18","13"
"08/23/2011","119","Ozone","Fairfield","06-095-0005","AQS","3","119","3",".","34","18"
"08/24/2011","43","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","43","1",".","16","13"
"08/25/2011","39","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","39","0","9","15","9"
"08/26/2011","42","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","42","0",".","16","9"
"08/27/2011","42","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","42","0",".","18","12"
"08/28/2011","46","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","46","0",".","19","8"
"08/29/2011","51","PM2.5","Vallejo","06-095-0004","AQS","3","40","1",".","51","11"
"08/30/2011","37","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","37","1",".","31","8"
"08/31/2011","50","PM2.5","Vallejo","06-095-0004","AQS","2","39","0","19","50","7"
"09/01/2011","56","PM2.5","Vallejo","06-095-0004","AQS",".","50","1",".","56","18"
"09/02/2011","54","Ozone","Fairfield","06-095-0005","AQS","5","54","1",".","52","18"
"09/03/2011","44","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","44","1",".","30","6"
"09/04/2011","44","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","44","0",".","35","6"
"09/05/2011","39","Ozone","Fairfield","06-095-0005","AQS","2","39","0",".","32","5"
"09/06/2011","58","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","58","1","16","28","14"
"09/07/2011","58","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","58","1",".","15","14"
"09/08/2011","46","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","46","0",".","20","8"
"09/09/2011","51","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","51","1",".","27","17"
"09/10/2011","45","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","45","1",".","23","15"
"09/11/2011","41","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","41","0",".","24","2"
"09/12/2011","47","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","47","0","16","29","6"
"09/13/2011","87","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","87","1",".","36","11"
"09/14/2011","33","PM2.5","Vallejo","06-095-0004","AQS","3","33","0",".","33","8"
"09/15/2011","28","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","28","0",".",".","8"
"09/16/2011","33","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","33","0",".",".","10"
"09/17/2011","49","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","49","1",".",".","14"
"09/18/2011","71","Ozone","Fairfield","06-095-0005","AQS","6","71","4","18","43","26"
"09/19/2011","93","Ozone","Fairfield","06-095-0005","AQS","6","93","3",".",".","29"
"09/20/2011","77","Ozone","Fairfield","06-095-0005","AQS","8","77","4",".",".","25"
"09/21/2011","71","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","6","71","4",".",".","18"
"09/22/2011","100","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","100","1",".",".","18"
"09/23/2011","108","Ozone","Fairfield","06-095-0005","AQS","5","108","4",".",".","20"
"09/24/2011","23","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","23","1","12","12","8"
"09/25/2011","28","Ozone","Fairfield","06-095-0005","AQS","2","28","0",".","10","7"
"09/26/2011","44","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","44","0",".","21","18"
"09/27/2011","87","Ozone","Fairfield","06-095-0005","AQS","7","87","3",".","42","31"
"09/28/2011","97","Ozone","Vallejo","06-095-0004","AQS","9","97","3",".","53","41"
"09/29/2011","67","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","7","67","1",".","40","28"
"09/30/2011","44","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","44","0","9","24","4"
"10/01/2011","37","Ozone","Fairfield","06-095-0005","AQS","3","37","0",".","17","10"
"10/02/2011","32","Ozone","Fairfield","06-095-0005","AQS","3","32","0",".","15","8"
"10/03/2011","28","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","28","0",".","27","23"
"10/04/2011","30","Ozone","Fairfield","06-095-0005","AQS","5","30","0",".","20","17"
"10/05/2011","32","Ozone","Fairfield","06-095-0005","AQS",".","32","0",".","17","10"
"10/06/2011","28","Ozone","Vallejo","06-095-0004","AQS","8","28","1","7","25","25"
"10/07/2011","36","PM2.5","Vallejo","06-095-0004","AQS","11","31","3",".","36","21"
"10/08/2011","35","PM2.5","Vallejo","06-095-0004","AQS","8","31","3",".","35","18"
"10/09/2011","38","PM2.5","Vallejo","06-095-0004","AQS","2","38","1",".","38","17"
"10/10/2011","14","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","14","0",".","10","12"
"10/11/2011","26","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","26","1",".","9","14"
"10/12/2011","55","PM2.5","Vallejo","06-095-0004","AQS","9","38","1","14","55","34"
"10/13/2011","54","PM2.5","Vallejo","06-095-0004","AQS","13","43","3",".","54","44"
