"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"05/17/2013","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","21","4"
"05/18/2013","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","21","13"
"05/19/2013","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","29","13"
"05/20/2013","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","41","18"
"05/21/2013","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","36","17"
"05/22/2013","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","27","8"
"05/23/2013","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","39","8"
"05/24/2013","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","39","19"
"05/25/2013","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","41","8"
"05/26/2013","38","Ozone","Merced-Coffee","06-047-0003","AQS","38",".","6","3"
"05/27/2013","30","Ozone","Merced-Coffee","06-047-0003","AQS","30",".","18","4"
"05/28/2013","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","29","6"
"05/29/2013","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","24","8"
"05/30/2013","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","29","7"
"05/31/2013","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","40","14"
"06/01/2013","140","Ozone","Merced-Coffee","06-047-0003","AQS","140",".","45","25"
"06/02/2013","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","38","10"
"06/03/2013","112","Ozone","Merced-Coffee","06-047-0003","AQS","112","38","46","12"
"06/04/2013","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","40","5"
"06/05/2013","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","46","6"
"06/06/2013","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","54","9"
"06/07/2013","143","Ozone","Merced-Coffee","06-047-0003","AQS","143",".","58","15"
"06/08/2013","164","Ozone","Merced-Coffee","06-047-0003","AQS","164",".","63","23"
"06/09/2013","77","Ozone","Merced-Coffee","06-047-0003","AQS","77","35","40","7"
"06/10/2013","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","33","5"
"06/11/2013","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","42","8"
"06/12/2013","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","36","10"
"06/13/2013","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","34","11"
"06/14/2013","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","25","8"
"06/15/2013","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","27","19"
"06/16/2013","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","28","3"
"06/17/2013","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","24","3"
"06/18/2013","42","Ozone","Merced-Coffee","06-047-0003","AQS","42","19","18","3"
"06/19/2013","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","25","5"
"06/20/2013","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","27","4"
"06/21/2013","49","Ozone","Merced-Coffee","06-047-0003","AQS","49","22","30","6"
"06/22/2013","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","27","9"
"06/23/2013","27","Ozone","Merced-Coffee","06-047-0003","AQS","27",".","13","6"
"06/24/2013","27","Ozone","Merced-Coffee","06-047-0003","AQS","27",".","19","8"
"06/25/2013","33","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","33","8"
"06/26/2013","30","Ozone","Merced-Coffee","06-047-0003","AQS","30",".","21","4"
"06/27/2013","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","27","6"
"06/28/2013","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","23","15"
"06/29/2013","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","15","6"
"06/30/2013","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","21","17"
"07/01/2013","115","Ozone","Merced-Coffee","06-047-0003","AQS","115",".","17","11"
"07/02/2013","133","Ozone","Merced-Coffee","06-047-0003","AQS","133",".","43","18"
"07/03/2013","136","Ozone","Merced-Coffee","06-047-0003","AQS","136","33","41","9"
"07/04/2013","126","Ozone","Merced-Coffee","06-047-0003","AQS","126",".","59","9"
"07/05/2013","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","38","5"
"07/06/2013","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","40","8"
"07/07/2013","108","Ozone","Merced-Coffee","06-047-0003","AQS","108",".","34","7"
"07/08/2013","140","Ozone","Merced-Coffee","06-047-0003","AQS","140",".","24","8"
"07/09/2013","115","Ozone","Merced-Coffee","06-047-0003","AQS","115",".","37","7"
"07/10/2013","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","30","20"
"07/11/2013","105","Ozone","Merced-Coffee","06-047-0003","AQS","105",".","25","8"
"07/12/2013","101","Ozone","Merced-Coffee","06-047-0003","AQS","101",".","34","8"
"07/13/2013","105","Ozone","Merced-Coffee","06-047-0003","AQS","105",".","31","17"
"07/14/2013","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","28","10"
"07/15/2013","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","24","11"
"07/16/2013","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","22","5"
"07/17/2013","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","34","5"
"07/18/2013","97","Ozone","Merced-Coffee","06-047-0003","AQS","97","23","29","16"
"07/19/2013","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","32","17"
"07/20/2013","133","Ozone","Merced-Coffee","06-047-0003","AQS","133",".","36","20"
"07/21/2013","108","Ozone","Merced-Coffee","06-047-0003","AQS","108","32","45","10"
"07/22/2013","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","42","9"
"07/23/2013","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","19","7"
"07/24/2013","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".","17","23"
"07/25/2013","122","Ozone","Merced-Coffee","06-047-0003","AQS","122",".","25","20"
"07/26/2013","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","33","19"
"07/27/2013","84","Ozone","Merced-Coffee","06-047-0003","AQS","84","23","28","15"
"07/28/2013","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","31","9"
"07/29/2013","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","76","8"
"07/30/2013","150","Ozone","Merced-Coffee","06-047-0003","AQS","150",".","112","6"
"07/31/2013","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","60","12"
"08/01/2013","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","25","17"
"08/02/2013","90","Ozone","Merced-Coffee","06-047-0003","AQS","90","24","27","16"
"08/03/2013","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","39","17"
"08/04/2013","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","52","8"
"08/05/2013","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","42","5"
"08/06/2013","80","Ozone","Merced-Coffee","06-047-0003","AQS","80","31","62","7"
"08/07/2013","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","27","3"
"08/08/2013","43","Ozone","Merced-Coffee","06-047-0003","AQS","43","17","19","6"
"08/09/2013","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","44","6"
"08/10/2013","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","43","5"
"08/11/2013","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","40","6"
"08/12/2013","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","23","16"
"08/13/2013","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","31","18"
"08/14/2013","80","Ozone","Merced-Coffee","06-047-0003","AQS","80","31","31","22"
"08/15/2013","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","17","16"
"08/16/2013","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","10","4"
"08/17/2013","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","16","8"
"08/18/2013","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","27","19"
"08/19/2013","143","Ozone","Merced-Coffee","06-047-0003","AQS","143",".","58","20"
"08/20/2013","133","Ozone","Merced-Coffee","06-047-0003","AQS","133","35","45","15"
"08/21/2013","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","18","12"
"08/22/2013","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","20","9"
"08/23/2013","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".","28","11"
"08/24/2013","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","33","17"
"08/25/2013","35","Ozone","Merced-Coffee","06-047-0003","AQS","35",".","5","4"
"08/26/2013","43","Ozone","Merced-Coffee","06-047-0003","AQS","43","19","15","5"
"08/27/2013","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","30","10"
"08/28/2013","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","14","5"
"08/29/2013","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","22","5"
"08/30/2013","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".","22","9"
"08/31/2013","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","42","14"
"09/01/2013","56","PM10","Merced-M Street","06-047-2510","AQS","41","56","17","4"
"09/02/2013","31","Ozone","Merced-Coffee","06-047-0003","AQS","31",".","17","4"
"09/03/2013","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","24","4"
"09/04/2013","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","24","5"
"09/05/2013","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","23","6"
"09/06/2013","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","43","25"
"09/07/2013","129","Ozone","Merced-Coffee","06-047-0003","AQS","129",".","54","19"
"09/08/2013","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","70","12"
"09/09/2013","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","38","24"
"09/10/2013","67","Ozone","Merced-Coffee","06-047-0003","AQS","67","41","35","24"
"09/11/2013","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","37","5"
"09/12/2013","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","40","8"
"09/13/2013","64","Ozone","Merced-Coffee","06-047-0003","AQS","64","43","34","17"
"09/14/2013","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","31","15"
"09/15/2013","39","Ozone","Merced-Coffee","06-047-0003","AQS","39",".","12","4"
"09/16/2013","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","18","10"
"09/17/2013","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","19","14"
"09/18/2013","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","24","18"
"09/19/2013","87","Ozone","Merced-Coffee","06-047-0003","AQS","87","51","36","32"
"09/20/2013","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","33","25"
"09/21/2013","32","Ozone","Merced-Coffee","06-047-0003","AQS","32",".","7","13"
"09/22/2013","41","Ozone","Merced-Coffee","06-047-0003","AQS","41",".","20","8"
"09/23/2013","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","29","25"
"09/24/2013","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","32","22"
"09/25/2013","35","Ozone","Merced-Coffee","06-047-0003","AQS","35","19","12","14"
"09/26/2013","32","Ozone","Merced-Coffee","06-047-0003","AQS","32",".","5","20"
"09/27/2013","36","Ozone","Merced-Coffee","06-047-0003","AQS","36",".","21","25"
"09/28/2013","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","21","29"
"09/29/2013","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","19","23"
"09/30/2013","40","Ozone","Merced-Coffee","06-047-0003","AQS","40",".","20","7"
"10/01/2013","41","Ozone","Merced-Coffee","06-047-0003","AQS","41","32","28","8"
"10/02/2013","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","33","20"
"10/03/2013","34","Ozone","Merced-Coffee","06-047-0003","AQS","34",".","30","15"
"10/04/2013","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","31","18"
"10/05/2013","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","33","33"
"10/06/2013","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","30","25"
"10/07/2013","67","Ozone","Merced-Coffee","06-047-0003","AQS","67","55","47","34"
"10/08/2013","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","43","25"
"10/09/2013","42","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","42","."
"10/10/2013","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","37","."
"10/11/2013","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","39","21"
"10/12/2013","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","40","13"
"10/13/2013","40","Ozone","Merced-Coffee","06-047-0003","AQS","40","27","25","15"
"10/14/2013","30","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","30","25"
"10/15/2013","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","30","27"
"10/16/2013","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","39","33"
"10/17/2013","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","48","29"
"10/18/2013","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","43","33"
"10/19/2013","80","Ozone","Merced-Coffee","06-047-0003","AQS","80","46","56","35"
"10/20/2013","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","52","25"
"10/21/2013","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".","52","25"
"10/22/2013","58","PM2.5","Merced-M Street","06-047-2510","AQS","58",".","58","38"
"10/23/2013","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","62","26"
"10/24/2013","55","PM2.5","Merced-Coffee","06-047-0003","AQS","54",".","55","25"
"10/25/2013","64","Ozone","Merced-Coffee","06-047-0003","AQS","64","56","56","21"
"10/26/2013","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","59","32"
"10/27/2013","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","52","18"
"10/28/2013","34","Ozone","Merced-Coffee","06-047-0003","AQS","34",".","15","8"
"10/29/2013","32","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","32","15"
"10/30/2013","49","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","49","23"
"10/31/2013","55","PM2.5","Merced-M Street","06-047-2510","AQS","34",".","55","23"
"11/01/2013","45","PM10","Merced-M Street","06-047-2510","AQS","41","45","44","32"
"11/02/2013","55","PM2.5","Merced-Coffee","06-047-0003","AQS","50",".","55","26"
"11/03/2013","32","Ozone","Merced-Coffee","06-047-0003","AQS","32",".","23","11"
"11/04/2013","29","Ozone","Merced-Coffee","06-047-0003","AQS","29",".","21","16"
"11/05/2013","34","PM2.5","Merced-Coffee","06-047-0003","AQS","34",".","34","25"
"11/06/2013","60","PM2.5","Merced-M Street","06-047-2510","AQS","38","53","60","28"
"11/07/2013","57","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","57","35"
"11/08/2013","67","PM2.5","Merced-Coffee","06-047-0003","AQS","41",".","67","27"
"11/09/2013","72","PM2.5","Merced-Coffee","06-047-0003","AQS","46",".","72","34"
"11/10/2013","85","PM2.5","Merced-Coffee","06-047-0003","AQS","71",".","85","18"
