"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2013","72","PM2.5","Anaheim","06-059-0007","AQS",".","31","0","23","72","34"
"01/02/2013","44","NO2","Anaheim","06-059-0007","AQS","13","32","0","23","32","44"
"01/03/2013","53","PM2.5","Anaheim","06-059-0007","AQS","17","28","1","28","53","46"
"01/04/2013","57","PM2.5","Anaheim","06-059-0007","AQS","17","33","3","28","57","47"
"01/05/2013","71","PM2.5","Anaheim","06-059-0007","AQS","19","24","1","33","71","42"
"01/06/2013","60","PM2.5","Anaheim","06-059-0007","AQS","15","37","0","19","60","32"
"01/07/2013","52","PM2.5","Anaheim","06-059-0007","AQS","11","30","0","21","52","38"
"01/08/2013","60","PM2.5","Anaheim","06-059-0007","AQS","15","25","1","31","60","40"
"01/09/2013","68","PM2.5","Anaheim","06-059-0007","AQS","18","32","1","35","68","47"
"01/10/2013","36","PM2.5","Mission Viejo","06-059-2022","AQS","6","33","0","14","36","15"
"01/11/2013","37","NO2","Anaheim","06-059-0007","AQS","9","34","0","10","20","37"
"01/12/2013","55","PM2.5","Anaheim","06-059-0007","AQS","9","32","1","17","55","35"
"01/13/2013","59","PM2.5","Anaheim","06-059-0007","AQS","10","36","1","19","59","37"
"01/14/2013","40","NO2","Anaheim","06-059-0007","AQS","8","38","0","35","26","40"
"01/15/2013","52","PM2.5","Anaheim","06-059-0007","AQS","17","26","3","29","52","43"
"01/16/2013","59","PM2.5","Anaheim","06-059-0007","AQS","15","19","3","34","59","46"
"01/17/2013","39","NO2","Anaheim","06-059-0007","AQS","16","30",".","27","21","39"
"01/18/2013","56","NO2","Anaheim","06-059-0007","AQS","20","29",".","31","52","56"
"01/19/2013","43","NO2","Anaheim","06-059-0007","AQS","22","35","1","21","38","43"
"01/20/2013","45","NO2","Anaheim","06-059-0007","AQS","16","34","1","19","39","45"
"01/21/2013","50","PM2.5","Anaheim","06-059-0007","AQS","19","31","1","31","50","46"
"01/22/2013","66","PM2.5","Anaheim","06-059-0007","AQS","30","25","3","43","66","62"
"01/23/2013","52","NO2","Costa Mesa","06-059-1003","AQS","18","24","3","23","31","52"
"01/24/2013","35","PM2.5","Anaheim","06-059-0007","AQS","6","18","0","13","35","24"
"01/25/2013","35","PM2.5","Anaheim","06-059-0007","AQS","9","16","0","11","35","26"
"01/26/2013","45","PM2.5","Anaheim","06-059-0007","AQS","13","29","0","10","45","21"
"01/27/2013","34","Ozone","Costa Mesa","06-059-1003","AQS","6","34","0","12","25","12"
"01/28/2013","32","Ozone","Costa Mesa","06-059-1003","AQS","9","32","0","15","31","32"
"01/29/2013","32","NO2","Costa Mesa","06-059-1003","AQS","10","31","1","21",".","32"
"01/30/2013","42","NO2","Anaheim","06-059-0007","AQS","14","31","1","37",".","42"
"01/31/2013","45","NO2","Costa Mesa","06-059-1003","AQS","15","22","1","38","30","45"
"02/01/2013","46","PM2.5","Anaheim","06-059-0007","AQS","11","31","1","28","46","40"
"02/02/2013","67","PM2.5","Anaheim","06-059-0007","AQS","18","15","1","35","67","47"
"02/03/2013","54","PM2.5","Anaheim","06-059-0007","AQS","11","36","1","21","54","33"
"02/04/2013","66","PM2.5","Anaheim","06-059-0007","AQS","11","35","0","32","66","30"
"02/05/2013","80","PM2.5","Anaheim","06-059-0007","AQS","6","38","0","35","80","18"
"02/06/2013","65","PM2.5","Anaheim","06-059-0007","AQS","8","41","0","28","65","34"
"02/07/2013","83","PM2.5","Anaheim","06-059-0007","AQS","13","40","1","42","83","30"
"02/08/2013","40","Ozone","Costa Mesa","06-059-1003","AQS","6","40","0","9","25","34"
"02/09/2013","54","PM2.5","Anaheim","06-059-0007","AQS","7","37","1","17","54","30"
"02/10/2013","42","PM2.5","Anaheim","06-059-0007","AQS","7","37","0","18","42","29"
"02/11/2013","48","PM2.5","Anaheim","06-059-0007","AQS","10","41","3","23","48","35"
"02/12/2013","46","PM2.5","Anaheim","06-059-0007","AQS","8","35","3","22","46","40"
"02/13/2013","55","PM2.5","Anaheim","06-059-0007","AQS","10","32","3","31","55","44"
"02/14/2013","78","PM2.5","Anaheim","06-059-0007","AQS","13","27","1","44","78","50"
"02/15/2013","42","NO2","Anaheim","06-059-0007","AQS","15","40","0","21","39","42"
"02/16/2013","44","Ozone","Mission Viejo","06-059-2022","AQS","14","44","1","15","23","44"
"02/17/2013","47","PM2.5","Anaheim","06-059-0007","AQS","11","44","0","21","47","31"
"02/18/2013","51","PM2.5","Anaheim","06-059-0007","AQS","5","44","0","26","51","16"
"02/19/2013","40","Ozone","Costa Mesa","06-059-1003","AQS","5","40","0","12","22","20"
"02/20/2013","40","Ozone","Costa Mesa","06-059-1003","AQS","6","40","0","10","15","30"
"02/21/2013","41","PM2.5","Anaheim","06-059-0007","AQS","7","37",".","20","41","36"
"02/22/2013","55","PM2.5","Anaheim","06-059-0007","AQS","9","40","3","28","55","36"
"02/23/2013","51","PM2.5","Anaheim","06-059-0007","AQS","10","42","1","23","51","31"
"02/24/2013","43","Ozone","Costa Mesa","06-059-1003","AQS","7","43","0","31","25","41"
"02/25/2013","44","Ozone","Mission Viejo","06-059-2022","AQS","9","44","1","25","34","39"
"02/26/2013","56","PM2.5","Anaheim","06-059-0007","AQS","8","37",".","32","56","46"
"02/27/2013","44","NO2","Anaheim","06-059-0007","AQS","11","42","1","22","24","44"
"02/28/2013","48","NO2","Anaheim","06-059-0007","AQS","14","42",".","26","38","48"
"03/01/2013","52","NO2","Anaheim","06-059-0007","AQS","11","47","3","29","37","52"
"03/02/2013","52","NO2","Anaheim","06-059-0007","AQS","14","46","1","25","41","52"
"03/03/2013","56","PM2.5","Anaheim","06-059-0007","AQS","11","44","0","23","56","34"
"03/04/2013","46","PM2.5","Anaheim","06-059-0007","AQS","6","37","0","22","46","19"
"03/05/2013","44","PM2.5","Anaheim","06-059-0007","AQS","2","35",".","22","44","19"
"03/06/2013","39","Ozone","Anaheim","06-059-0007","AQS","5","39","0","8","20","27"
"03/07/2013","38","Ozone","Anaheim","06-059-0007","AQS","5","38",".","6","16","19"
"03/08/2013","41","Ozone","Costa Mesa","06-059-1003","AQS","5","41",".","6","20","17"
"03/09/2013","48","PM2.5","Anaheim","06-059-0007","AQS","7","39",".","21","48","28"
"03/10/2013","46","PM2.5","Anaheim","06-059-0007","AQS","8","43",".","20","46","29"
"03/11/2013","53","PM2.5","Anaheim","06-059-0007","AQS","11","44",".","26","53","37"
"03/12/2013","75","PM2.5","Anaheim","06-059-0007","AQS","17","43",".","36","75","47"
"03/13/2013","139","PM2.5","Anaheim","06-059-0007","AQS","15","43",".","34","139","57"
"03/14/2013","79","PM2.5","Anaheim","06-059-0007","AQS","7","41",".","33","79","49"
"03/15/2013","78","PM2.5","Anaheim","06-059-0007","AQS","6","45",".","31","78","24"
"03/16/2013","67","PM2.5","Anaheim","06-059-0007","AQS","5","45","0","21","67","11"
"03/17/2013","64","PM2.5","Anaheim","06-059-0007","AQS","5","54","0","22","64","9"
"03/18/2013","66","PM2.5","Anaheim","06-059-0007","AQS","5","45","0","25","66","20"
"03/19/2013","71","PM2.5","Anaheim","06-059-0007","AQS","8","45","0","33","71","34"
"03/20/2013","73","PM2.5","Anaheim","06-059-0007","AQS","9","44",".","38","73","30"
"03/21/2013","55","PM2.5","Anaheim","06-059-0007","AQS","6","44","0","27","55","31"
"03/22/2013","60","PM2.5","Anaheim","06-059-0007","AQS","5","44","0","34","60","31"
"03/23/2013","65","PM2.5","Anaheim","06-059-0007","AQS","6","58","0","36","65","24"
"03/24/2013","87","Ozone","Mission Viejo","06-059-2022","AQS","5","87","0","40","74","25"
"03/25/2013","72","PM2.5","Anaheim","06-059-0007","AQS","7","67","0","36","72","26"
"03/26/2013","69","PM2.5","Anaheim","06-059-0007","AQS","5","51","0","32","69","12"
"03/27/2013","46","PM2.5","Anaheim","06-059-0007","AQS","5","43","0","19","46","9"
"03/28/2013","58","PM2.5","Anaheim","06-059-0007","AQS","6","38","0","27","58","22"
"03/29/2013","65","PM2.5","Anaheim","06-059-0007","AQS","6","35","0","24","65","16"
