"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2013","24","Ozone","Yreka","06-093-2001","AQS","24",".","3"
"01/02/2013","23","Ozone","Yreka","06-093-2001","AQS","23",".","."
"01/03/2013","20","Ozone","Yreka","06-093-2001","AQS","20",".","."
"01/04/2013","52","PM2.5","Yreka","06-093-2001","AQS","26","16","52"
"01/05/2013","19","Ozone","Yreka","06-093-2001","AQS","19",".","."
"01/06/2013","26","Ozone","Yreka","06-093-2001","AQS","26",".","."
"01/07/2013","16","Ozone","Yreka","06-093-2001","AQS","16",".","3"
"01/08/2013","13","Ozone","Yreka","06-093-2001","AQS","13",".","."
"01/09/2013","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"01/10/2013","33","Ozone","Yreka","06-093-2001","AQS","33","6","22"
"01/11/2013","30","Ozone","Yreka","06-093-2001","AQS","30",".","."
"01/12/2013","24","Ozone","Yreka","06-093-2001","AQS","24",".","."
"01/13/2013","25","Ozone","Yreka","06-093-2001","AQS","25",".","4"
"01/14/2013","27","Ozone","Yreka","06-093-2001","AQS","27",".","."
"01/15/2013","26","Ozone","Yreka","06-093-2001","AQS","26",".","."
"01/16/2013","55","PM2.5","Yreka","06-093-2001","AQS","21","18","55"
"01/17/2013","22","Ozone","Yreka","06-093-2001","AQS","22",".","."
"01/18/2013","26","Ozone","Yreka","06-093-2001","AQS","26",".","."
"01/19/2013","27","Ozone","Yreka","06-093-2001","AQS","27",".","6"
"01/20/2013","28","Ozone","Yreka","06-093-2001","AQS","28",".","."
"01/21/2013","26","Ozone","Yreka","06-093-2001","AQS","26",".","."
"01/22/2013","59","PM2.5","Yreka","06-093-2001","AQS","18","25","59"
"01/23/2013","30","Ozone","Yreka","06-093-2001","AQS","30",".","."
"01/24/2013","18","Ozone","Yreka","06-093-2001","AQS","18",".","."
"01/25/2013","2","PM2.5","Lava Beds National Monument","06-093-0005","AQS",".",".","2"
"01/28/2013","35","PM2.5","Yreka","06-093-2001","AQS","26","8","35"
"01/29/2013","33","Ozone","Yreka","06-093-2001","AQS","33",".","."
"01/30/2013","15","Ozone","Yreka","06-093-2001","AQS","15",".","."
"01/31/2013","13","Ozone","Yreka","06-093-2001","AQS","13",".","4"
"02/01/2013","17","Ozone","Yreka","06-093-2001","AQS","17",".","."
"02/02/2013","21","Ozone","Yreka","06-093-2001","AQS","21",".","."
"02/03/2013","44","PM2.5","Yreka","06-093-2001","AQS","25","12","44"
"02/04/2013","25","Ozone","Yreka","06-093-2001","AQS","25",".","."
"02/05/2013","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"02/06/2013","33","Ozone","Yreka","06-093-2001","AQS","33",".","3"
"02/07/2013","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"02/08/2013","33","Ozone","Yreka","06-093-2001","AQS","33",".","."
"02/09/2013","34","Ozone","Yreka","06-093-2001","AQS","34","6","17"
"02/10/2013","34","Ozone","Yreka","06-093-2001","AQS","34",".","."
"02/11/2013","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"02/12/2013","31","Ozone","Yreka","06-093-2001","AQS","31",".","1"
"02/13/2013","34","Ozone","Yreka","06-093-2001","AQS","34",".","."
"02/14/2013","36","Ozone","Yreka","06-093-2001","AQS","36",".","."
"02/15/2013","36","Ozone","Yreka","06-093-2001","AQS","36",".","4"
"02/16/2013","34","Ozone","Yreka","06-093-2001","AQS","34",".","."
"02/17/2013","43","Ozone","Yreka","06-093-2001","AQS","43",".","."
"02/18/2013","37","Ozone","Yreka","06-093-2001","AQS","37","12","31"
"02/19/2013","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"02/20/2013","36","Ozone","Yreka","06-093-2001","AQS","36",".","."
"02/21/2013","43","Ozone","Yreka","06-093-2001","AQS","43","6","15"
"02/22/2013","44","Ozone","Yreka","06-093-2001","AQS","44",".","."
"02/23/2013","44","Ozone","Yreka","06-093-2001","AQS","44",".","."
"02/24/2013","39","Ozone","Yreka","06-093-2001","AQS","39",".","2"
"02/25/2013","44","Ozone","Yreka","06-093-2001","AQS","44",".","."
"02/26/2013","42","Ozone","Yreka","06-093-2001","AQS","42",".","."
"02/27/2013","36","Ozone","Yreka","06-093-2001","AQS","36","11","25"
"02/28/2013","28","Ozone","Yreka","06-093-2001","AQS","28",".","."
"03/01/2013","25","Ozone","Yreka","06-093-2001","AQS","25",".","."
"03/02/2013","28","Ozone","Yreka","06-093-2001","AQS","28",".","8"
"03/03/2013","41","Ozone","Yreka","06-093-2001","AQS","41",".","."
"03/04/2013","36","Ozone","Yreka","06-093-2001","AQS","36",".","."
"03/05/2013","42","Ozone","Yreka","06-093-2001","AQS","42","9","20"
"03/06/2013","40","Ozone","Yreka","06-093-2001","AQS","40",".","."
"03/07/2013","39","Ozone","Yreka","06-093-2001","AQS","39",".","."
"03/08/2013","41","Ozone","Yreka","06-093-2001","AQS","41",".","4"
"03/09/2013","43","Ozone","Yreka","06-093-2001","AQS","43",".","."
"03/10/2013","44","Ozone","Yreka","06-093-2001","AQS","44",".","."
"03/11/2013","38","Ozone","Yreka","06-093-2001","AQS","38",".","21"
"03/12/2013","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"03/13/2013","35","Ozone","Yreka","06-093-2001","AQS","35",".","."
"03/14/2013","32","Ozone","Yreka","06-093-2001","AQS","32","11","11"
