"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"03/02/2013","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"03/03/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/04/2013","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"03/05/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/06/2013","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"03/07/2013","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"03/08/2013","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"03/09/2013","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"03/10/2013","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"03/11/2013","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"03/12/2013","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"03/13/2013","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"03/14/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"03/15/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/16/2013","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/17/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"03/18/2013","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"03/19/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/20/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/21/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/22/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"03/23/2013","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"03/24/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/25/2013","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"03/26/2013","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/27/2013","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"03/28/2013","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"03/29/2013","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/30/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"03/31/2013","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"04/01/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"04/02/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"04/03/2013","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"04/04/2013","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"04/05/2013","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"04/06/2013","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"04/07/2013","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"04/08/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/09/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/10/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/11/2013","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"04/12/2013","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"04/13/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/14/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/15/2013","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/16/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/17/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/18/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/19/2013","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/20/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/21/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/22/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/23/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"04/24/2013","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"04/25/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/26/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/27/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/28/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"04/29/2013","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"04/30/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"05/01/2013","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"05/02/2013","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"05/03/2013","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"05/04/2013","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"05/05/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/06/2013","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"05/07/2013","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"05/08/2013","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"05/09/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/10/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/11/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/12/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"05/13/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/14/2013","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"05/15/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/16/2013","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"05/17/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/18/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/19/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"05/20/2013","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/21/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/22/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/23/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"05/24/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"05/25/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"05/26/2013","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"05/27/2013","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"05/28/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/29/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/30/2013","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"05/31/2013","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"06/01/2013","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"06/02/2013","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/03/2013","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/04/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"06/05/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"06/06/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"06/07/2013","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/08/2013","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"06/09/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"06/10/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"06/11/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"06/12/2013","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/13/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/14/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"06/15/2013","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"06/16/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"06/17/2013","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"06/18/2013","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"06/19/2013","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"06/20/2013","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"06/21/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/22/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"06/23/2013","27","Ozone","Sonora-Barretta Street","06-109-0005","AQS","27","."
"06/24/2013","19","Ozone","Sonora-Barretta Street","06-109-0005","AQS","19","."
"06/25/2013","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"06/26/2013","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"06/27/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"06/28/2013","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"06/29/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"06/30/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"07/01/2013","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/02/2013","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"07/03/2013","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/04/2013","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"07/05/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"07/06/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/07/2013","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"07/08/2013","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/09/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"07/10/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/11/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/12/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/13/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/14/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/15/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"07/16/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/17/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"07/18/2013","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/19/2013","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"07/20/2013","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/21/2013","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/22/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/23/2013","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"07/24/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/25/2013","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"07/26/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/27/2013","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"07/28/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/29/2013","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"07/30/2013","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"07/31/2013","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/01/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"08/02/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/03/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"08/04/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"08/05/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/06/2013","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"08/07/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"08/08/2013","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"08/09/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"08/10/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"08/11/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/12/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"08/13/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"08/14/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/15/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/16/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"08/17/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"08/18/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"08/19/2013","119","Ozone","Sonora-Barretta Street","06-109-0005","AQS","119","."
"08/20/2013","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/21/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"08/22/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/23/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/24/2013","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"08/25/2013","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"08/26/2013","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"08/27/2013","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"08/28/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/29/2013","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"08/30/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"08/31/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"09/01/2013","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"09/02/2013","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"09/03/2013","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"09/04/2013","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"09/05/2013","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"09/06/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/07/2013","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"09/08/2013","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"09/09/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"09/10/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"09/12/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"09/13/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/14/2013","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"09/15/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/16/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/17/2013","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"09/18/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"09/19/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"09/20/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"09/21/2013","25","Ozone","Sonora-Barretta Street","06-109-0005","AQS","25","."
"09/22/2013","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"09/23/2013","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"09/24/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/25/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"09/26/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"09/27/2013","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"09/28/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/29/2013","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"09/30/2013","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"10/01/2013","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"10/02/2013","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/03/2013","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"10/04/2013","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"10/05/2013","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/06/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"10/07/2013","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"10/08/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"10/09/2013","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"10/10/2013","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"10/11/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/12/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"10/13/2013","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/14/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/15/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/16/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"10/17/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"10/18/2013","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"10/19/2013","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"10/20/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"10/21/2013","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"10/22/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/23/2013","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"10/24/2013","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"10/25/2013","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"10/26/2013","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"10/27/2013","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"10/28/2013","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"10/29/2013","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"10/30/2013","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"10/31/2013","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/01/2013","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"11/02/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"11/03/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/04/2013","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/05/2013","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/06/2013","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"11/07/2013","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/08/2013","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"11/09/2013","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"11/10/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"11/11/2013","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"11/12/2013","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/13/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"11/14/2013","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/15/2013","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/16/2013","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"11/17/2013","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"11/18/2013","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"11/19/2013","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"11/20/2013","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/21/2013","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/22/2013","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"11/23/2013","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/24/2013","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/25/2013","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/26/2013","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
