"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2013","62","PM2.5","Vallejo","06-095-0004","AQS","9","31","1",".","62","32"
"01/02/2013","53","PM2.5","Vallejo","06-095-0004","AQS","11","26","1",".","53","37"
"01/03/2013","65","PM2.5","Vallejo","06-095-0004","AQS","15","24","1",".","65","34"
"01/04/2013","58","PM2.5","Vallejo","06-095-0004","AQS","14","23","4","15","58","29"
"01/05/2013","87","PM2.5","Vallejo","06-095-0004","AQS","7","25","1",".","87","25"
"01/06/2013","58","PM2.5","Vallejo","06-095-0004","AQS","17","26","1",".","58","30"
"01/07/2013","64","PM2.5","Vallejo","06-095-0004","AQS","20","12","1",".","64","25"
"01/08/2013","73","PM2.5","Vallejo","06-095-0004","AQS","9","17","3",".","73","30"
"01/09/2013","67","PM2.5","Vallejo","06-095-0004","AQS","10","32","3",".","67","27"
"01/10/2013","30","Ozone","Vallejo","06-095-0004","AQS","3","30","0","8","14","17"
"01/11/2013","36","NO2","Vallejo","06-095-0004","AQS","11","27","1",".","33","36"
"01/12/2013","51","PM2.5","Vallejo","06-095-0004","AQS","14","32","3",".","51","29"
"01/13/2013","54","PM2.5","Vallejo","06-095-0004","AQS","10","36","11",".","54","37"
"01/14/2013","49","PM2.5","Vallejo","06-095-0004","AQS","14","35","3",".","49","42"
"01/15/2013","82","PM2.5","Vallejo","06-095-0004","AQS","17","25","3",".","82","40"
"01/16/2013","95","PM2.5","Vallejo","06-095-0004","AQS","15","26","3","24","95","45"
"01/17/2013","80","PM2.5","Vallejo","06-095-0004","AQS","10","25","1",".","80","39"
"01/18/2013","58","PM2.5","Vallejo","06-095-0004","AQS","8","28","1",".","58","34"
"01/19/2013","46","PM2.5","Vallejo","06-095-0004","AQS","11","30","1",".","46","38"
"01/20/2013","58","PM2.5","Vallejo","06-095-0004","AQS","13","31","3",".","58","39"
"01/21/2013","65","PM2.5","Vallejo","06-095-0004","AQS","17","30","1",".","65","34"
"01/22/2013","62","PM2.5","Vallejo","06-095-0004","AQS","7","26","1","13","62","20"
"01/23/2013","76","PM2.5","Vallejo","06-095-0004","AQS","7","19","1",".","76","28"
"01/24/2013","60","PM2.5","Vallejo","06-095-0004","AQS","6","21","0",".","60","22"
"01/25/2013","56","PM2.5","Vallejo","06-095-0004","AQS","6","25","0",".","56","19"
"01/26/2013","34","Ozone","Vallejo","06-095-0004","AQS","5","34","1",".","16","17"
"01/27/2013","32","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","32","0",".","18","24"
"01/28/2013","32","NO2","Vallejo","06-095-0004","AQS",".","31","0","6","21","32"
"01/29/2013","43","PM2.5","Vallejo","06-095-0004","AQS","13","25","1",".","43","34"
"01/30/2013","46","PM2.5","Vallejo","06-095-0004","AQS","14","25","1",".","46","31"
"01/31/2013","74","PM2.5","Vallejo","06-095-0004","AQS","16","26","1",".","74","35"
"02/01/2013","53","PM2.5","Vallejo","06-095-0004","AQS","16","26","3",".","53","29"
"02/02/2013","58","PM2.5","Vallejo","06-095-0004","AQS","9","27","0",".","58","25"
"02/03/2013","32","Ozone","Vallejo","06-095-0004","AQS","6","32","1","13","29","22"
"02/04/2013","43","PM2.5","Vallejo","06-095-0004","AQS","7","26","0",".","43","21"
"02/05/2013","31","Ozone","Vallejo","06-095-0004","AQS","6","31","0",".","13","8"
"02/06/2013","34","NO2","Vallejo","06-095-0004","AQS","10","33","1",".","26","34"
"02/07/2013","38","Ozone","Vallejo","06-095-0004","AQS","6","38","1",".","25","30"
"02/08/2013","39","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","11","39","1",".","30","33"
"02/09/2013","39","PM2.5","Vallejo","06-095-0004","AQS","15","37","1","6","39","33"
"02/10/2013","57","PM2.5","Vallejo","06-095-0004","AQS","15","35","1",".","57","29"
"02/11/2013","43","PM2.5","Vallejo","06-095-0004","AQS","14","38","3",".","43","39"
"02/12/2013","58","PM2.5","Vallejo","06-095-0004","AQS","14","38","1",".","58","37"
"02/13/2013","54","PM2.5","Vallejo","06-095-0004","AQS","10","30","3",".","54","27"
"02/14/2013","46","PM2.5","Vallejo","06-095-0004","AQS","11","34","3",".","46","33"
"02/15/2013","62","PM2.5","Vallejo","06-095-0004","AQS","15","34","3","7","62","40"
"02/16/2013","60","PM2.5","Vallejo","06-095-0004","AQS","15","37","1",".","60","34"
"02/17/2013","35","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","35","1",".","34","19"
"02/18/2013","39","Ozone","Vallejo","06-095-0004","AQS","5","39","1",".","22","11"
"02/19/2013","37","Ozone","Vallejo","06-095-0004","AQS","5","37","0",".","14","20"
"02/20/2013","34","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","8","34","1",".","19","31"
