"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2013","89","PM2.5","El Centro-9th Street","06-025-1003","AQS","54","33","3","34","89","38"
"01/02/2013","37","Ozone","El Centro-9th Street","06-025-1003","AQS","11","37","1","15",".","35"
"01/03/2013","36","Ozone","El Centro-9th Street","06-025-1003","AQS","11","36","0","19",".","31"
"01/04/2013","39","NO2","Calexico-Ethel Street","06-025-0005","AQS","15","38","1","28","38","39"
"01/05/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","16","38","1","28",".","40"
"01/06/2013","45","NO2","Calexico-Ethel Street","06-025-0005","AQS","17","41","3","20",".","45"
"01/07/2013","40","Ozone","El Centro-9th Street","06-025-1003","AQS","6","40","0","18","12","30"
"01/08/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","15","37","1","20",".","40"
"01/09/2013","47","NO2","Calexico-Ethel Street","06-025-0005","AQS","36","31","4","24",".","47"
"01/10/2013","121","PM10","Brawley-220 Main Street","06-025-0007","AQS","43","37","3","121","61","34"
"01/11/2013","36","Ozone","El Centro-9th Street","06-025-1003","AQS","7","36","0","26",".","26"
"01/12/2013","38","Ozone","Calexico-Ethel Street","06-025-0005","AQS","15","38","1","18","14","35"
"01/13/2013","38","Ozone","El Centro-9th Street","06-025-1003","AQS","19","38","1","17","36","27"
"01/14/2013","60","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","6","38","0","26","60","21"
"01/15/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","13","37","3","26",".","40"
"01/16/2013","36","NO2","Calexico-Ethel Street","06-025-0005","AQS","10","34","1","35","29","36"
"01/17/2013","38","NO2","Calexico-Ethel Street","06-025-0005","AQS","10","33","1","26",".","38"
"01/18/2013","42","NO2","Calexico-Ethel Street","06-025-0005","AQS","14","37","1","25","34","42"
"01/19/2013","39","NO2","El Centro-9th Street","06-025-1003","AQS","13","38","1","26","25","39"
"01/20/2013","38","Ozone","El Centro-9th Street","06-025-1003","AQS","13","38","1","24","32","37"
"01/21/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","15","39","1","27",".","40"
"01/22/2013","48","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","17","35","1","45","48","40"
"01/23/2013","36","PM10","Brawley-220 Main Street","06-025-0007","AQS","18","28","4","36",".","34"
"01/24/2013","43","PM10","Niland-English Road","06-025-4004","AQS","26","30","6","43",".","35"
"01/25/2013","46","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","7","18","1","24","46","23"
"01/26/2013","24","NO2","Calexico-Ethel Street","06-025-0005","AQS","8","16","1","13",".","24"
"01/27/2013","63","PM10","Niland-English Road","06-025-4004","AQS","8","34","1","63","45","21"
"01/28/2013","35","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","35","0","18","15","14"
"01/29/2013","41","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","9",".",".","25","41","32"
"01/30/2013","44","PM10","Brawley-220 Main Street","06-025-0007","AQS","25","32","3","44",".","38"
"01/31/2013","46","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","27","37","1","34","46","41"
"02/01/2013","43","PM10","Brawley-220 Main Street","06-025-0007","AQS","22","34","1","43",".","38"
"02/02/2013","37","Ozone","El Centro-9th Street","06-025-1003","AQS","24","37","1","24",".","36"
"02/03/2013","55","PM10","Calexico-Ethel Street","06-025-0005","AQS","10","38","0","55","20","29"
"02/04/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","22","39","3","21",".","40"
"02/05/2013","48","NO2","Calexico-Ethel Street","06-025-0005","AQS","24","34","1","27",".","48"
"02/06/2013","66","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","26","39","3","29","66","47"
"02/07/2013","62","PM10","Brawley-220 Main Street","06-025-0007","AQS","27","49","4","62",".","34"
"02/08/2013","75","PM10","Niland-English Road","06-025-4004","AQS","7","49","0","75",".","4"
"02/09/2013","46","Ozone","El Centro-9th Street","06-025-1003","AQS","5","46","0","17","16","7"
"02/10/2013","41","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","41","0","18",".","7"
"02/11/2013","37","Ozone","El Centro-9th Street","06-025-1003","AQS","6","37","0","18",".","31"
