"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2013","88","PM2.5","Madera-City","06-039-2010","AQS","27","19","88","15"
"01/02/2013","66","PM2.5","Madera-City","06-039-2010","AQS","33","18","66","17"
"01/03/2013","87","PM2.5","Madera-City","06-039-2010","AQS","19","23","87","."
"01/04/2013","100","PM2.5","Madera-City","06-039-2010","AQS","30","20","100","25"
"01/05/2013","130","PM2.5","Madera-City","06-039-2010","AQS","39","27","130","18"
"01/06/2013","42","PM2.5","Madera-City","06-039-2010","AQS","37","3","42","6"
"01/07/2013","65","PM2.5","Madera-City","06-039-2010","AQS","29","11","65","18"
"01/08/2013","59","PM2.5","Madera-City","06-039-2010","AQS","28","15","59","21"
"01/09/2013","75","PM2.5","Madera-City","06-039-2010","AQS","34","19","75","14"
"01/10/2013","32","Ozone","Picayune Rancheria","06-039-0500","AQS","32","9","20","5"
"01/11/2013","49","PM2.5","Madera-City","06-039-2010","AQS","31","13","49","23"
"01/12/2013","63","PM2.5","Picayune Rancheria","06-039-0500","AQS","33","19","63","17"
"01/13/2013","72","PM2.5","Madera-City","06-039-2010","AQS","31","17","72","13"
"01/14/2013","77","PM2.5","Madera-City","06-039-2010","AQS","31","23","77","21"
"01/15/2013","94","PM2.5","Madera-City","06-039-2010","AQS","31","24","94","26"
"01/16/2013","85","PM2.5","Madera-City","06-039-2010","AQS",".","22","85","26"
"01/17/2013","79","PM2.5","Madera-City","06-039-2010","AQS","33","25","79","28"
"01/18/2013","76","PM2.5","Madera-City","06-039-2010","AQS","34","26","76","26"
"01/19/2013","82","PM2.5","Madera-City","06-039-2010","AQS","34","23","82","20"
"01/20/2013","95","PM2.5","Madera-City","06-039-2010","AQS","34","24","95","17"
"01/21/2013","93","PM2.5","Madera-City","06-039-2010","AQS","37","28","93","21"
"01/22/2013","96","PM2.5","Madera-City","06-039-2010","AQS","35","35","96","38"
"01/23/2013","75","PM2.5","Madera-City","06-039-2010","AQS","32","36","75","24"
"01/24/2013","115","PM2.5","Madera-City","06-039-2010","AQS","21","20","115","13"
"01/25/2013","67","PM2.5","Madera-City","06-039-2010","AQS","11","12","67","8"
"01/26/2013","58","PM2.5","Madera-City","06-039-2010","AQS","31","12","58","7"
