"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM10","PM25"
"07/06/2013","13","PM10","Mammoth","06-051-0001","AQS","13","11"
"07/07/2013","14","PM10","Mammoth","06-051-0001","AQS","14","."
"07/08/2013","9","PM10","Mono Shore","06-051-0011","AQS","9","."
"07/09/2013","12","PM10","Lee Vining","06-051-0005","AQS","12","11"
"07/10/2013","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/11/2013","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/12/2013","15","PM10","Mammoth","06-051-0001","AQS","15","14"
"07/13/2013","15","PM10","Mammoth","06-051-0001","AQS","15","."
"07/14/2013","8","PM10","Mammoth","06-051-0001","AQS","8","."
"07/15/2013","16","PM10","Mammoth","06-051-0001","AQS","16","13"
"07/16/2013","14","PM10","Mammoth","06-051-0001","AQS","14","."
"07/17/2013","12","PM10","Mammoth","06-051-0001","AQS","12","."
"07/18/2013","17","PM2.5","Hoover Wilderness","06-051-9000","AQS","17","17"
"07/19/2013","15","PM10","Mammoth","06-051-0001","AQS","15","."
"07/20/2013","30","PM10","Mono Shore","06-051-0011","AQS","30","."
"07/21/2013","33","PM10","Mono Shore","06-051-0011","AQS","33","23"
"07/22/2013","34","PM10","Mono Shore","06-051-0011","AQS","34","."
"07/23/2013","26","PM10","Mammoth","06-051-0001","AQS","26","."
"07/24/2013","58","PM10","Mammoth","06-051-0001","AQS","58","20"
"07/25/2013","38","PM10","Mammoth","06-051-0001","AQS","38","."
"07/26/2013","65","PM10","Mammoth","06-051-0001","AQS","65","."
"07/27/2013","48","PM10","Mammoth","06-051-0001","AQS","48","30"
"07/28/2013","106","PM10","Mammoth","06-051-0001","AQS","106","."
"07/29/2013","114","PM10","Mammoth","06-051-0001","AQS","114","."
"07/30/2013","84","PM10","Mammoth","06-051-0001","AQS","84","77"
"07/31/2013","68","PM10","Mammoth","06-051-0001","AQS","68","."
"08/01/2013","90","PM10","Mammoth","06-051-0001","AQS","90","."
"08/02/2013","72","PM10","Mammoth","06-051-0001","AQS","72","20"
"08/03/2013","61","PM10","Mammoth","06-051-0001","AQS","61","."
"08/04/2013","44","PM10","Mammoth","06-051-0001","AQS","44","."
"08/05/2013","42","PM10","Mammoth","06-051-0001","AQS","42","33"
"08/06/2013","50","PM10","Mammoth","06-051-0001","AQS","50","."
"08/07/2013","35","PM10","Mammoth","06-051-0001","AQS","35","."
"08/08/2013","26","PM2.5","Hoover Wilderness","06-051-9000","AQS","26","26"
"08/09/2013","19","PM10","Mammoth","06-051-0001","AQS","19","."
"08/10/2013","30","PM10","Mammoth","06-051-0001","AQS","30","."
"08/11/2013","23","PM10","Mammoth","06-051-0001","AQS","23","20"
"08/12/2013","15","PM10","Mammoth","06-051-0001","AQS","15","."
"08/13/2013","10","PM10","Mammoth","06-051-0001","AQS","10","."
"08/14/2013","15","PM2.5","Hoover Wilderness","06-051-9000","AQS","13","15"
"08/15/2013","19","PM10","Mammoth","06-051-0001","AQS","19","."
"08/16/2013","17","PM10","Mammoth","06-051-0001","AQS","17","."
"08/17/2013","27","PM2.5","Hoover Wilderness","06-051-9000","AQS","22","27"
"08/18/2013","63","PM10","Mono Shore","06-051-0011","AQS","63","."
"08/19/2013","28","PM10","Mono Shore","06-051-0011","AQS","28","."
"08/20/2013","108","PM10","Mono Shore","06-051-0011","AQS","108","13"
"08/21/2013","11","PM10","Mammoth","06-051-0001","AQS","11","."
"08/22/2013","9","PM10","Mammoth","06-051-0001","AQS","9","."
"08/23/2013","81","PM2.5","Hoover Wilderness","06-051-9000","AQS","42","81"
"08/24/2013","54","PM10","Mono Shore","06-051-0011","AQS","54","."
"08/25/2013","16","PM10","Mammoth","06-051-0001","AQS","16","."
"08/26/2013","59","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","59"
"08/27/2013","18","PM10","Mono Shore","06-051-0011","AQS","18","."
"08/28/2013","12","PM10","Mammoth","06-051-0001","AQS","12","."
"08/29/2013","8","PM10","Mono Shore","06-051-0011","AQS","8","7"
"08/30/2013","54","PM10","Mono Shore","06-051-0011","AQS","54","."
"08/31/2013","74","PM10","Mammoth","06-051-0001","AQS","74","."
"09/01/2013","77","PM2.5","Hoover Wilderness","06-051-9000","AQS","34","77"
"09/02/2013","11","PM10","Mammoth","06-051-0001","AQS","11","."
"09/03/2013","9","PM10","Mammoth","06-051-0001","AQS","9","."
"09/04/2013","40","PM10","Lee Vining","06-051-0005","AQS","40","11"
"09/05/2013","13","PM10","Mammoth","06-051-0001","AQS","13","."
"09/06/2013","11","PM10","Mono Shore","06-051-0011","AQS","11","."
"09/07/2013","72","PM2.5","Hoover Wilderness","06-051-9000","AQS","37","72"
"09/08/2013","51","PM10","Mono Shore","06-051-0011","AQS","51","."
"09/09/2013","19","PM10","Mammoth","06-051-0001","AQS","19","."
"09/10/2013","30","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","30"
"09/11/2013","31","PM10","Mammoth","06-051-0001","AQS","31","."
"09/12/2013","25","PM10","Mammoth","06-051-0001","AQS","25","."
"09/13/2013","18","PM10","Mono Shore","06-051-0011","AQS","18","15"
"09/14/2013","18","PM10","Mono Shore","06-051-0011","AQS","18","."
"09/15/2013","17","PM10","Mammoth","06-051-0001","AQS","17","."
"09/16/2013","13","PM10","Mammoth","06-051-0001","AQS","13","11"
"09/17/2013","23","PM10","Mammoth","06-051-0001","AQS","23","."
"09/18/2013","17","PM10","Mono Shore","06-051-0011","AQS","17","."
"09/19/2013","13","PM10","Mammoth","06-051-0001","AQS","13","8"
"09/20/2013","72","PM10","Mono Shore","06-051-0011","AQS","72","."
"09/21/2013","171","PM10","Mono Shore","06-051-0011","AQS","171","."
"09/22/2013","6","PM10","Mammoth","06-051-0001","AQS","6","3"
"09/23/2013","6","PM10","Mammoth","06-051-0001","AQS","6","."
"09/24/2013","9","PM10","Mammoth","06-051-0001","AQS","9","."
"09/25/2013","17","PM10","Mono Shore","06-051-0011","AQS","17","7"
"09/26/2013","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"09/27/2013","10","PM10","Mammoth","06-051-0001","AQS","10","."
"09/28/2013","7","PM10","Mammoth","06-051-0001","AQS","7","5"
"09/29/2013","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"09/30/2013","5","PM10","Mammoth","06-051-0001","AQS","5","."
"10/01/2013","6","PM10","Mammoth","06-051-0001","AQS","6","5"
"10/02/2013","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"10/03/2013","32","PM10","Mono Shore","06-051-0011","AQS","32","."
"10/04/2013","12","PM10","Mammoth","06-051-0001","AQS","12","10"
"10/05/2013","12","PM10","Mammoth","06-051-0001","AQS","12","."
"10/06/2013","14","PM10","Mammoth","06-051-0001","AQS","14","."
"10/07/2013","15","PM2.5","Hoover Wilderness","06-051-9000","AQS","13","15"
"10/08/2013","17","PM10","Mammoth","06-051-0001","AQS","17","."
"10/09/2013","11","PM10","Mono Shore","06-051-0011","AQS","11","."
"10/10/2013","14","PM10","Mammoth","06-051-0001","AQS","14","."
"10/11/2013","16","PM10","Mammoth","06-051-0001","AQS","16","."
"10/12/2013","16","PM10","Mammoth","06-051-0001","AQS","16","."
"10/13/2013","17","PM10","Mammoth","06-051-0001","AQS","17","."
"10/14/2013","13","PM10","Mammoth","06-051-0001","AQS","13","."
"10/15/2013","17","PM10","Mammoth","06-051-0001","AQS","17","."
"10/16/2013","18","PM10","Mammoth","06-051-0001","AQS","18","."
"10/17/2013","15","PM10","Mammoth","06-051-0001","AQS","15","."
"10/18/2013","15","PM10","Mammoth","06-051-0001","AQS","15","."
"10/19/2013","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/20/2013","15","PM10","Mammoth","06-051-0001","AQS","15","."
"10/21/2013","13","PM10","Mammoth","06-051-0001","AQS","13","."
"10/22/2013","16","PM10","Mammoth","06-051-0001","AQS","16","."
"10/23/2013","16","PM10","Mammoth","06-051-0001","AQS","16","."
"10/24/2013","16","PM10","Mammoth","06-051-0001","AQS","16","."
"10/25/2013","16","PM10","Mammoth","06-051-0001","AQS","16","10"
"10/26/2013","15","PM10","Mammoth","06-051-0001","AQS","15","."
"10/27/2013","1766","PM10","Mono Shore","06-051-0011","AQS","1766","."
"10/28/2013","73","PM10","Mono Shore","06-051-0011","AQS","73","4"
"10/29/2013","8","PM10","Mammoth","06-051-0001","AQS","8","."
"10/30/2013","20","PM10","Mammoth","06-051-0001","AQS","20","."
"10/31/2013","19","PM10","Mammoth","06-051-0001","AQS","19","7"
"11/01/2013","28","PM10","Mammoth","06-051-0001","AQS","28","."
"11/02/2013","9","PM10","Mammoth","06-051-0001","AQS","9","."
"11/03/2013","8","PM10","Mono Shore","06-051-0011","AQS","8","4"
"11/04/2013","12","PM10","Mammoth","06-051-0001","AQS","12","."
"11/05/2013","26","PM10","Mammoth","06-051-0001","AQS","26","."
"11/06/2013","28","PM10","Mammoth","06-051-0001","AQS","28","5"
"11/07/2013","15","PM10","Mammoth","06-051-0001","AQS","15","."
"11/08/2013","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"11/09/2013","16","PM10","Mammoth","06-051-0001","AQS","16","4"
"11/10/2013","22","PM10","Mammoth","06-051-0001","AQS","22","."
"11/11/2013","21","PM10","Mammoth","06-051-0001","AQS","21","."
"11/12/2013","19","PM10","Mammoth","06-051-0001","AQS","19","."
"11/13/2013","13","PM10","Mammoth","06-051-0001","AQS","13","."
"11/14/2013","10","PM10","Mammoth","06-051-0001","AQS","10","."
"11/15/2013","20","PM10","Mammoth","06-051-0001","AQS","20","."
"11/16/2013","15","PM10","Mammoth","06-051-0001","AQS","15","."
"11/17/2013","24","PM10","Mammoth","06-051-0001","AQS","24","."
"11/18/2013","17","PM10","Mammoth","06-051-0001","AQS","17","."
"11/19/2013","11","PM10","Mammoth","06-051-0001","AQS","11","."
"11/20/2013","5","PM10","Mammoth","06-051-0001","AQS","5","."
"11/21/2013","6","PM10","Mono Shore","06-051-0011","AQS","6","3"
"11/22/2013","16","PM10","Mono Shore","06-051-0011","AQS","16","."
"11/23/2013","14","PM10","Mono Shore","06-051-0011","AQS","14","."
"11/24/2013","32","PM10","Mammoth","06-051-0001","AQS","32","5"
"11/25/2013","37","PM10","Mammoth","06-051-0001","AQS","37","."
"11/26/2013","34","PM10","Mammoth","06-051-0001","AQS","34","."
"11/27/2013","34","PM10","Mammoth","06-051-0001","AQS","34","."
"11/28/2013","26","PM10","Mammoth","06-051-0001","AQS","26","."
"11/29/2013","30","PM10","Mammoth","06-051-0001","AQS","30","."
"11/30/2013","31","PM10","Mammoth","06-051-0001","AQS","31","."
"12/01/2013","27","PM10","Mammoth","06-051-0001","AQS","27","."
"12/02/2013","9","PM10","Mammoth","06-051-0001","AQS","9","."
"12/03/2013","7","PM10","Mammoth","06-051-0001","AQS","7","."
"12/04/2013","16","PM10","Mammoth","06-051-0001","AQS","16","."
"12/05/2013","30","PM10","Mammoth","06-051-0001","AQS","30","."
"12/06/2013","13","PM10","Mammoth","06-051-0001","AQS","13","3"
"12/07/2013","11","PM10","Mono Shore","06-051-0011","AQS","11","."
"12/08/2013","35","PM10","Mammoth","06-051-0001","AQS","35","."
"12/09/2013","45","PM10","Mammoth","06-051-0001","AQS","45","2"
"12/10/2013","43","PM10","Mammoth","06-051-0001","AQS","43","."
"12/11/2013","38","PM10","Mammoth","06-051-0001","AQS","38","."
"12/12/2013","22","PM10","Mammoth","06-051-0001","AQS","22","1"
"12/13/2013","31","PM10","Mammoth","06-051-0001","AQS","31","."
"12/14/2013","38","PM10","Mammoth","06-051-0001","AQS","38","."
"12/15/2013","37","PM10","Mammoth","06-051-0001","AQS","37","."
"12/16/2013","34","PM10","Mammoth","06-051-0001","AQS","34","."
"12/17/2013","35","PM10","Mammoth","06-051-0001","AQS","35","."
"12/18/2013","10","PM10","Mammoth","06-051-0001","AQS","10","."
"12/19/2013","8","PM10","Mammoth","06-051-0001","AQS","8","."
"12/20/2013","44","PM10","Mammoth","06-051-0001","AQS","44","."
"12/21/2013","51","PM10","Mammoth","06-051-0001","AQS","51","1"
"12/22/2013","50","PM10","Mammoth","06-051-0001","AQS","50","."
"12/23/2013","52","PM10","Mammoth","06-051-0001","AQS","52","."
"12/24/2013","51","PM10","Mammoth","06-051-0001","AQS","51","0"
"12/25/2013","35","PM10","Mammoth","06-051-0001","AQS","35","."
"12/26/2013","45","PM10","Mammoth","06-051-0001","AQS","45","."
"12/27/2013","40","PM10","Mammoth","06-051-0001","AQS","40","1"
"12/28/2013","31","PM10","Mammoth","06-051-0001","AQS","31","."
"12/29/2013","46","PM10","Mammoth","06-051-0001","AQS","46","."
"12/30/2013","32","PM10","Mammoth","06-051-0001","AQS","32","2"
"12/31/2013","29","PM10","Mammoth","06-051-0001","AQS","29","."
