"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2013","37","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","29",".","37"
"01/02/2013","26","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","26",".","17"
"01/03/2013","28","PM2.5","Cortina Indian Rancheria","06-011-0007","AQS","19",".","28"
"01/04/2013","33","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19",".","33"
"01/05/2013","25","PM2.5","Cortina Indian Rancheria","06-011-0007","AQS","19",".","25"
"01/06/2013","25","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","25",".","24"
"01/07/2013","19","PM2.5","Cortina Indian Rancheria","06-011-0007","AQS","14",".","19"
"01/08/2013","17","PM2.5","Cortina Indian Rancheria","06-011-0007","AQS","6",".","17"
"01/09/2013","28","PM2.5","Cortina Indian Rancheria","06-011-0007","AQS","6",".","28"
"01/10/2013","35","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21","13","35"
"01/11/2013","44","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19",".","44"
"01/12/2013","39","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","29",".","39"
"01/13/2013","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31",".","15"
"01/14/2013","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31",".","20"
"01/15/2013","71","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","17",".","71"
"01/16/2013","87","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23","28","87"
"01/17/2013","87","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23",".","87"
"01/18/2013","30","PM2.5","Cortina Indian Rancheria","06-011-0007","AQS","24",".","30"
"01/19/2013","24","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","24",".","18"
"01/20/2013","25","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","25",".","13"
"01/21/2013","58","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","20",".","58"
"01/22/2013","55","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19",".","55"
"01/23/2013","67","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","14",".","67"
"01/24/2013","43","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19","6","43"
"01/25/2013","37","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","18",".","37"
