"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2013","60","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","24",".","60"
"01/02/2013","55","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","21",".","55"
"01/03/2013","65","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","21",".","65"
"01/04/2013","55","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","19","14","55"
"01/05/2013","77","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","77"
"01/06/2013","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","40"
"01/07/2013","31","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","18",".","31"
"01/08/2013","35","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","20",".","35"
"01/09/2013","52","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","23",".","52"
"01/10/2013","27","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","27","6","23"
"01/11/2013","38","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","38"
"01/12/2013","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","40"
"01/13/2013","51","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","51"
"01/14/2013","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","54"
"01/15/2013","78","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","78"
"01/16/2013","55","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25","13","55"
"01/17/2013","44","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","44"
"01/18/2013","28","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","28"
"01/19/2013","27","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","27"
"01/20/2013","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","40"
"01/21/2013","31","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","24",".","31"
"01/22/2013","38","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","23","11","38"
"01/23/2013","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","20",".","54"
"01/24/2013","57","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","7",".","57"
"01/25/2013","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","11",".","40"
"01/26/2013","31","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","31"
"01/27/2013","28","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","23"
"01/28/2013","38","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26","9","38"
"01/29/2013","48","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","24",".","48"
"01/30/2013","38","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","38"
"01/31/2013","47","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","47"
"02/01/2013","23","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","23",".","23"
"02/02/2013","25","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","17",".","25"
"02/03/2013","50","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28","10","50"
"02/04/2013","42","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","42"
"02/05/2013","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","21",".","53"
"02/06/2013","55","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","24",".","55"
"02/07/2013","47","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","47"
"02/08/2013","34","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30",".","34"
"02/09/2013","46","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27","9","46"
"02/10/2013","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30",".","54"
"02/11/2013","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","54"
"02/12/2013","55","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","55"
"02/13/2013","61","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","61"
"02/14/2013","60","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","60"
"02/15/2013","46","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","35","12","46"
"02/16/2013","44","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","44"
"02/17/2013","52","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","52"
"02/18/2013","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","34",".","54"
"02/19/2013","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","22"
"02/20/2013","28","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","28"
"02/21/2013","45","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31","9","45"
"02/22/2013","38","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","38"
"02/23/2013","36","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","36",".","28"
"02/24/2013","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","27"
"02/25/2013","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","36",".","40"
"02/26/2013","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","27"
