"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2013","69","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","27","1","20","69","30"
"01/02/2013","62","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","16","6",".","62","39"
"01/03/2013","72","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","11","3",".","72","38"
"01/04/2013","87","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","13","4","37","87","40"
"01/05/2013","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","31","1",".","54","22"
"01/06/2013","54","PM2.5","Gilroy","06-085-0002","AQS","9","22","1",".","54","28"
"01/07/2013","66","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","13","1","26","66","34"
"01/08/2013","68","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","20","1",".","68","33"
"01/09/2013","63","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","35","3",".","63","31"
"01/10/2013","44","PM2.5","Gilroy","06-085-0002","AQS","3","33","1","12","44","5"
"01/11/2013","49","PM2.5","Gilroy","06-085-0002","AQS","16","31","1",".","49","42"
"01/12/2013","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","31","1",".","51","36"
"01/13/2013","56","PM2.5","Gilroy","06-085-0002","AQS","14","31","1","14","56","35"
"01/14/2013","47","PM2.5","Gilroy","06-085-0002","AQS","8","31","3",".","47","41"
"01/15/2013","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","24","4",".","58","39"
"01/16/2013","76","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","17","3","33","76","45"
"01/17/2013","76","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","17","14",".","76","44"
"01/18/2013","81","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","19","3",".","81","46"
"01/19/2013","77","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","24","1","31","77","40"
"01/20/2013","70","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","27","0",".","70","37"
"01/21/2013","76","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","19","1",".","76","47"
"01/22/2013","88","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","12","1","48","88","48"
"01/23/2013","100","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","0","1",".","100","52"
"01/24/2013","88","PM2.5","San Jose - Jackson","06-085-0005","AQS",".","0",".",".","88","33"
"01/25/2013","73","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","18","0","26","73","31"
"01/26/2013","38","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","35","0",".","38","29"
"01/27/2013","31","Ozone","San Jose - Jackson","06-085-0005","AQS","5","31","0",".","25","27"
"01/28/2013","37","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","31","0","15","37","33"
"01/29/2013","48","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","27","0",".","48","23"
"01/30/2013","47","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","29","0",".","47","20"
"01/31/2013","66","PM2.5","San Jose - Jackson","06-085-0005","AQS",".","20",".","30","66","44"
"02/01/2013","77","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","19","0",".","77","46"
"02/02/2013","83","PM2.5","Gilroy","06-085-0002","AQS","8","25","0",".","83","30"
"02/03/2013","52","PM2.5","Gilroy","06-085-0002","AQS","6","37","0","14","52","25"
"02/04/2013","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","21","0",".","67","28"
"02/05/2013","35","Ozone","Cupertino Monta Vista","06-085-2009","AQS","6","35","0",".","32","15"
"02/06/2013","33","PM2.5","Gilroy","06-085-0002","AQS",".","30",".","15","33","33"
"02/07/2013","35","Ozone","Cupertino Monta Vista","06-085-2009","AQS","6","35","0",".","34","31"
"02/08/2013","39","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","31","0",".","39","32"
"02/09/2013","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","31","0","17","55","32"
"02/10/2013","44","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","32","0",".","44","29"
"02/11/2013","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","33","0",".","51","35"
"02/12/2013","49","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","23","0","21","49","32"
"02/13/2013","59","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","25","0",".","59","30"
