"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2013","142","PM2.5","Compton","06-037-1302","AQS","22","43","1","55","142","38"
"01/02/2013","66","PM2.5","Burbank","06-037-1002","AQS","20","43","9","41","66","54"
"01/03/2013","75","PM2.5","Long Beach (North)","06-037-4002","AQS","26","44","6","46","75","56"
"01/04/2013","65","PM2.5","Compton","06-037-1302","AQS","19","39","6","39","65","49"
"01/05/2013","89","PM2.5","Long Beach (South)","06-037-4004","AQS","30","31","6","46","89","52"
"01/06/2013","71","PM2.5","Long Beach (North)","06-037-4002","AQS","23","39","6","30","71","38"
"01/07/2013","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","40","1","25","58","45"
"01/08/2013","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","38","16","41","73","52"
"01/09/2013","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","30","32","7","44","84","71"
"01/10/2013","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","39","1","19","51","36"
"01/11/2013","38","Ozone","Glendora","06-037-0016","AQS","15","38","3","12","23","35"
"01/12/2013","59","PM2.5","Long Beach (North)","06-037-4002","AQS","19","39","1","24","59","39"
"01/13/2013","77","PM2.5","Long Beach (North)","06-037-4002","AQS","24","38","6","31","77","40"
"01/14/2013","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","41","3","30","54","50"
"01/15/2013","61","PM2.5","Long Beach (North)","06-037-4002","AQS","26","39","4","32","61","54"
"01/16/2013","76","PM2.5","Compton","06-037-1302","AQS","27","39","9","39","76","57"
"01/17/2013","69","NO2","Long Beach (Hudson)","06-037-4006","AQS","26","44","6","48","64","69"
"01/18/2013","58","NO2","Long Beach (Hudson)","06-037-4006","AQS","19","42","6","33","55","58"
"01/19/2013","59","PM2.5","Long Beach (South)","06-037-4004","AQS","22","42","4","30","59","53"
"01/20/2013","48","NO2","LAX Hastings","06-037-5005","AQS","19","41","9","19","47","48"
"01/21/2013","76","NO2","Long Beach (Hudson)","06-037-4006","AQS","26","40","10","33","58","76"
"01/22/2013","76","NO2","Long Beach (Hudson)","06-037-4006","AQS","28","31","16","50","63","76"
"01/23/2013","76","NO2","Long Beach (Hudson)","06-037-4006","AQS","38","29","7","39","51","76"
"01/24/2013","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","19","1","15","54","42"
"01/25/2013","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","18","1","16","57","35"
"01/26/2013","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","30","4","17","59","27"
"01/27/2013","55","PM2.5","Burbank","06-037-1002","AQS","14","39","1","16","55","32"
"01/28/2013","39","Ozone","Santa Clarita","06-037-6012","AQS","11","39","3","11","23","31"
"01/29/2013","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","37","3","25","54","38"
"01/30/2013","73","PM2.5","Long Beach (North)","06-037-4002","AQS","22","33","9","46","73","53"
"01/31/2013","71","PM2.5","Long Beach (North)","06-037-4002","AQS","26","35","11","51","71","60"
"02/01/2013","67","PM2.5","Long Beach (North)","06-037-4002","AQS","23","29","7","42","67","58"
"02/02/2013","76","PM2.5","Long Beach (South)","06-037-4004","AQS","26","31","11","42","76","58"
"02/03/2013","52","PM2.5","Long Beach (South)","06-037-4004","AQS","16","39","6","25","52","33"
"02/04/2013","88","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","39","9","43","88","43"
"02/05/2013","149","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","40","1","47","149","43"
"02/06/2013","108","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","43","3","48","108","40"
"02/07/2013","94","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","43","1","42","94","35"
"02/08/2013","44","Ozone","LAX Hastings","06-037-5005","AQS","14","44","3","14","30","41"
"02/09/2013","62","PM2.5","Long Beach (North)","06-037-4002","AQS","16","40","3","26","62","42"
"02/10/2013","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","43","6","27","59","37"
"02/11/2013","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","45","4","32","60","45"
"02/12/2013","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","40","4","30","57","46"
"02/13/2013","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","38","6","40","74","51"
"02/14/2013","86","PM2.5","Long Beach (North)","06-037-4002","AQS","25","44","14","49","86","67"
"02/15/2013","76","NO2","LAX Hastings","06-037-5005","AQS","26","43","13","37","56","76"
"02/16/2013","49","Ozone","Santa Clarita","06-037-6012","AQS","22","49","9","19","40","49"
"02/17/2013","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","51","4","30","59","45"
"02/18/2013","73","PM2.5","Burbank","06-037-1002","AQS","14","48","1","30","73","39"
"02/19/2013","52","PM10","Lancaster-Division Street","06-037-9033","AQS","14","45","0","52","39","33"
"02/20/2013","44","Ozone","LAX Hastings","06-037-5005","AQS","13","44","0","13","19","37"
"02/21/2013","50","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","43","1","29","50","43"
"02/22/2013","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","41","10","31","58","43"
"02/23/2013","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","48","6","47","64","40"
"02/24/2013","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","45","7","30","56","38"
"02/25/2013","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","45","9","31","52","49"
"02/26/2013","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","48","10","41","65","52"
"02/27/2013","63","NO2","Long Beach (Hudson)","06-037-4006","AQS","16","49","6","36","49","63"
"02/28/2013","62","NO2","Long Beach (Hudson)","06-037-4006","AQS","22","44","9","34","47","62"
"03/01/2013","64","NO2","Long Beach (Hudson)","06-037-4006","AQS","15","50","14","36","56","64"
"03/02/2013","61","Ozone","Santa Clarita","06-037-6012","AQS","22","61","21","28","57","56"
"03/03/2013","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","47","7","26","74","47"
"03/04/2013","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","42","6","33","71","32"
"03/05/2013","103","PM2.5","Burbank","06-037-1002","AQS","9","45","1","43","103","31"
"03/06/2013","43","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","42","3","19","43","34"
"03/07/2013","43","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","43","1","12","42","31"
"03/08/2013","44","Ozone","LAX Hastings","06-037-5005","AQS","6","44","1","11","35","35"
"03/09/2013","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","44","1","24","59","37"
"03/10/2013","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","54","7","30","62","43"
"03/11/2013","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","50","7","35","74","55"
"03/12/2013","88","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","67","6","40","88","71"
