"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2013","96","PM2.5","San Bernardino","06-071-9004","AQS","8","44","3","29","96","30"
"01/02/2013","46","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","10","46","3","21","28","38"
"01/03/2013","45","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","8","45","3","21","38","40"
"01/04/2013","99","PM2.5","Big Bear","06-071-8001","AQS","11","45","4","33","99","44"
"01/05/2013","54","PM2.5","Upland","06-071-1004","AQS","14","44","4","30","54","45"
"01/06/2013","66","PM2.5","Upland","06-071-1004","AQS","13","43","1","21","66","36"
"01/07/2013","45","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","7","45","1","14","33","42"
"01/08/2013","44","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","9","44","3","19","24","44"
"01/09/2013","53","PM2.5","Upland","06-071-1004","AQS","8","41","3","24","53","53"
"01/10/2013","67","PM10","Barstow","06-071-0001","AQS","7","42","1","67","52","32"
"01/11/2013","42","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","8","42","0","15","35","37"
"01/12/2013","95","PM2.5","Crestline","06-071-0005","AQS","7","43","3","14","95","38"
"01/13/2013","59","PM2.5","San Bernardino","06-071-9004","AQS","14","40","3","18","59","33"
"01/14/2013","44","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","7","44","1","21","30","33"
"01/15/2013","44","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","8","44","1","19","29","42"
"01/16/2013","44","Ozone","Fontana","06-071-2002","AQS","7","44","1","27","37","34"
"01/17/2013","46","NO2","Victorville-Park Avenue","06-071-0306","AQS","7","45","4","26","24","46"
"01/18/2013","57","PM2.5","Crestline","06-071-0005","AQS","10","44","4","23","57","43"
"01/19/2013","53","PM2.5","Crestline","06-071-0005","AQS","11","44","3","26","53","38"
"01/20/2013","44","PM2.5","Crestline","06-071-0005","AQS","11","44","3","31","44","38"
"01/21/2013","42","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","7","42","4","29","27","40"
"01/22/2013","64","PM2.5","Big Bear","06-071-8001","AQS","10","43","3","37","64","47"
"01/23/2013","41","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","13","41","4","32","26","39"
"01/24/2013","40","PM2.5","Upland","06-071-1004","AQS","8","34","0","17","40","27"
"01/25/2013","56","PM2.5","Upland","06-071-1004","AQS","8","25","1","19","56","30"
"01/26/2013","54","PM2.5","Upland","06-071-1004","AQS","7","35","0","11","54","19"
"01/27/2013","42","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","3","42","0","8","41","10"
"01/28/2013","48","PM2.5","Big Bear","06-071-8001","AQS","6","40","0","13","48","29"
"01/29/2013","47","PM2.5","Upland","06-071-1004","AQS","8","41","1","19","47","42"
"01/30/2013","57","PM2.5","Upland","06-071-1004","AQS","11","41","1","32","57","39"
"01/31/2013","48","PM2.5","Upland","06-071-1004","AQS","11","40","3","27","48","42"
"02/01/2013","51","PM2.5","Upland","06-071-1004","AQS","10","40","3","25","51","43"
"02/02/2013","42","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","11","42","3","20","41","39"
"02/03/2013","48","PM2.5","Big Bear","06-071-8001","AQS","8","44","1","14","48","35"
"02/04/2013","49","NO2","Fontana","06-071-2002","AQS","9","43","3","26","40","49"
"02/05/2013","92","PM2.5","Upland","06-071-1004","AQS","10","49","3","45","92","46"
