"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/30/2013","43","PM2.5","Thousand Oaks","06-111-0007","AQS","35","30","43","28"
"01/31/2013","35","Ozone","Thousand Oaks","06-111-0007","AQS","35","24","26","27"
"02/01/2013","33","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","33","17","23","30"
"02/02/2013","34","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","34","17","22","25"
"02/03/2013","38","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","38","18","38","21"
"02/04/2013","44","PM2.5","Thousand Oaks","06-111-0007","AQS","34","21","44","25"
"02/05/2013","58","PM2.5","Thousand Oaks","06-111-0007","AQS","33","32","58","25"
"02/06/2013","73","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","37","31","73","23"
"02/07/2013","62","PM2.5","Thousand Oaks","06-111-0007","AQS","39","29","62","23"
"02/08/2013","40","Ozone","Thousand Oaks","06-111-0007","AQS","40","10","23","24"
"02/09/2013","39","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","39","9","32","23"
"02/10/2013","51","PM2.5","Thousand Oaks","06-111-0007","AQS","40","15","51","20"
"02/11/2013","40","Ozone","Piru - Pacific","06-111-0009","AQS","40","14","33","29"
"02/12/2013","41","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","41","14","25","32"
"02/13/2013","42","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","42","18","31","32"
"02/14/2013","43","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","39","23","43","32"
"02/15/2013","42","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","42","36","24","26"
"02/16/2013","46","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","46","14","26","30"
"02/17/2013","44","Ozone","Piru - Pacific","06-111-0009","AQS","44","22","32","25"
"02/18/2013","62","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","47","31","62","17"
"02/19/2013","42","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","42","18","35","17"
"02/20/2013","41","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","41","7","14","23"
"02/21/2013","40","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","40","13","36","27"
"02/22/2013","41","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","41","19","36","28"
"02/23/2013","45","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","45","19","36","25"
"02/24/2013","42","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","42","19","17","19"
"02/25/2013","44","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","44","15","23","33"
"02/26/2013","49","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","49","19","28","25"
"02/27/2013","48","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","48","18","21","28"
"02/28/2013","49","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","49","20","22","30"
"03/01/2013","47","Ozone","Thousand Oaks","06-111-0007","AQS","47","22","20","34"
"03/02/2013","51","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","51","17","35","29"
"03/03/2013","43","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","43","21","43","22"
"03/04/2013","46","PM2.5","Thousand Oaks","06-111-0007","AQS","38","25","46","17"
"03/05/2013","55","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","41","27","55","18"
"03/06/2013","38","Ozone","Piru - Pacific","06-111-0009","AQS","38","13","22","16"
"03/07/2013","41","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","41","8","14","16"
"03/08/2013","42","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","42","8","13","17"
"03/09/2013","40","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","40","17","30","12"
"03/10/2013","45","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","45","12","24","23"
"03/11/2013","49","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","49","16","34","31"
"03/12/2013","58","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","58","18","38","31"
"03/13/2013","74","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","74","12","33","34"
"03/14/2013","71","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","71","14","34","32"
"03/15/2013","100","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","100","23","64","29"
"03/16/2013","60","PM2.5","Thousand Oaks","06-111-0007","AQS","49","25","60","18"
"03/17/2013","48","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","44","21","48","15"
"03/18/2013","66","PM2.5","Thousand Oaks","06-111-0007","AQS","47","35","66","21"
"03/19/2013","64","PM2.5","Thousand Oaks","06-111-0007","AQS","49","34","64","23"
"03/20/2013","70","PM2.5","Piru - Pacific","06-111-0009","AQS","45","31","70","20"
"03/21/2013","52","PM2.5","Piru - Pacific","06-111-0009","AQS","45","30","52","24"
"03/22/2013","71","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","71","31","43","23"
"03/23/2013","77","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","77","36","57","21"
"03/24/2013","74","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","74","31","61","19"
"03/25/2013","90","Ozone","Piru - Pacific","06-111-0009","AQS","90","38","65","32"
"03/26/2013","67","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","67","29","58","27"
"03/27/2013","57","PM2.5","Thousand Oaks","06-111-0007","AQS","51","26","57","15"
"03/28/2013","58","PM2.5","Thousand Oaks","06-111-0007","AQS","49","25","58","18"
"03/29/2013","46","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","43","22","46","18"
"03/30/2013","43","PM2.5","Thousand Oaks","06-111-0007","AQS","37","18","43","9"
"03/31/2013","31","Ozone","Thousand Oaks","06-111-0007","AQS","31","8","30","8"
"04/01/2013","35","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","35","10","22","8"
"04/02/2013","43","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","43","14","32","17"
"04/03/2013","58","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","58","31","56","20"
"04/04/2013","60","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","35","22","60","14"
"04/05/2013","37","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","37","19","35","14"
"04/06/2013","43","Ozone","Piru - Pacific","06-111-0009","AQS","43","26","38","12"
"04/07/2013","45","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","45","27","33","9"
"04/08/2013","49","PM10","El Rio-Rio Mesa School #2","06-111-3001","AQS","45","49","34","13"
"04/09/2013","48","Ozone","Piru - Pacific","06-111-0009","AQS","48","34","25","21"
"04/10/2013","58","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","58","30","38","31"
"04/11/2013","61","Ozone","Piru - Pacific","06-111-0009","AQS","61","32","47","19"
"04/12/2013","64","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","64","45","60","17"
"04/13/2013","66","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","50","40","66","13"
"04/14/2013","46","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","44","21","46","5"
"04/15/2013","43","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","40","27","43","9"
"04/16/2013","45","Ozone","Piru - Pacific","06-111-0009","AQS","45","31","34","16"
"04/17/2013","47","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","47","30","32","22"
"04/18/2013","54","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","54","39","28","17"
"04/19/2013","64","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","64","33","38","34"
"04/20/2013","74","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","74","39","58","22"
"04/21/2013","108","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","108","27","54","17"
"04/22/2013","64","PM2.5","Thousand Oaks","06-111-0007","AQS","58","36","64","14"
"04/23/2013","60","PM2.5","Thousand Oaks","06-111-0007","AQS","58","40","60","10"
"04/24/2013","56","PM2.5","Piru - Pacific","06-111-0009","AQS","41","27","56","14"
"04/25/2013","43","Ozone","Piru - Pacific","06-111-0009","AQS","43","19","36","17"
"04/26/2013","44","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","44","26","43","19"
"04/27/2013","64","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","64","33","53","21"
"04/28/2013","67","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","67","31","59","14"
"04/29/2013","77","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","77","43","69","14"
"04/30/2013","60","PM2.5","Piru - Pacific","06-111-0009","AQS","46","37","60","13"
"05/01/2013","54","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","54","29","44","11"
"05/02/2013","87","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","87","76","51","16"
"05/03/2013","150","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","150","41","55","26"
"05/04/2013","122","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","122","44","73","25"
"05/05/2013","52","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","48","28","52","2"
"05/06/2013","43","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","43","17","30","9"
"05/07/2013","45","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","45","23","41","14"
"05/08/2013","45","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","45","22","42","12"
"05/09/2013","44","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","44","26","44","22"
"05/10/2013","55","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","54","31","55","21"
"05/11/2013","105","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","105","29","62","21"
"05/12/2013","105","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","105","24","55","24"
"05/13/2013","90","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","90","33","45","28"
"05/14/2013","45","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","41","33","45","15"
"05/15/2013","58","PM2.5","Thousand Oaks","06-111-0007","AQS","54","38","58","18"
"05/16/2013","58","PM2.5","Thousand Oaks","06-111-0007","AQS","49","42","58","13"
"05/17/2013","49","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","49","31","49","18"
"05/18/2013","47","PM2.5","Thousand Oaks","06-111-0007","AQS","46","28","47","17"
"05/19/2013","58","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","58","29","47","12"
"05/20/2013","84","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","84","40","57","22"
"05/21/2013","77","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","77","49","70","24"
"05/22/2013","61","Ozone","Piru - Pacific","06-111-0009","AQS","61","43","59","11"
"05/23/2013","55","PM2.5","Thousand Oaks","06-111-0007","AQS","49","39","55","13"
"05/24/2013","57","PM2.5","Thousand Oaks","06-111-0007","AQS","54","38","57","10"
"05/25/2013","56","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","49","34","56","11"
"05/26/2013","53","PM2.5","Thousand Oaks","06-111-0007","AQS","47","30","53","11"
"05/27/2013","44","PM2.5","Thousand Oaks","06-111-0007","AQS","44","28","44","8"
"05/28/2013","43","Ozone","Piru - Pacific","06-111-0009","AQS","43","34","39","12"
"05/29/2013","54","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","54","33","46","17"
"05/30/2013","61","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","61","37","55","12"
"05/31/2013","80","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","80","48","67","16"
"06/01/2013","101","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","101","44","60","12"
"06/02/2013","80","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","80","44","62","8"
"06/03/2013","61","Ozone","Piru - Pacific","06-111-0009","AQS","61","31","54","8"
"06/04/2013","49","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","49","22","41","8"
"06/05/2013","46","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","46","23","38","10"
"06/06/2013","47","PM2.5","Thousand Oaks","06-111-0007","AQS","44","26","47","12"
"06/07/2013","55","PM2.5","Thousand Oaks","06-111-0007","AQS","51","31","55","13"
"06/08/2013","61","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","61","32","59","10"
"06/09/2013","58","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","58","24","47","7"
"06/10/2013","40","Ozone","Piru - Pacific","06-111-0009","AQS","40","16","36","9"
"06/11/2013","47","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","47","20","28","20"
"06/12/2013","45","Ozone","Piru - Pacific","06-111-0009","AQS","45","26","38","11"
"06/13/2013","58","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","58","29","53","17"
"06/14/2013","67","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","67","36","57","13"
"06/15/2013","61","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","61","31","54","7"
"06/16/2013","54","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","54","28","52","8"
"06/17/2013","52","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","49","29","52","18"
"06/18/2013","46","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","43","32","46","17"
"06/19/2013","49","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","49","37","44","13"
"06/20/2013","53","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","51","39","53","17"
"06/21/2013","74","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","74","44","57","23"
"06/22/2013","67","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","67","40","58","18"
"06/23/2013","55","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","44","32","55","7"
"06/24/2013","42","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","38","24","42","7"
"06/25/2013","36","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","35","19","36","11"
"06/26/2013","61","Ozone","Piru - Pacific","06-111-0009","AQS","61","28","36","18"
"06/27/2013","87","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","87","28","41","24"
"06/28/2013","64","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","64","29","43","20"
"06/29/2013","90","Ozone","Piru - Pacific","06-111-0009","AQS","90","35","51","19"
"06/30/2013","126","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","126","43","60","19"
"07/01/2013","56","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","48","36","56","14"
"07/02/2013","50","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","50","31","46","16"
"07/03/2013","47","Ozone","Piru - Pacific","06-111-0009","AQS","47","25","41","13"
"07/04/2013","60","PM2.5","Piru - Pacific","06-111-0009","AQS","49","27","60","7"
"07/05/2013","54","PM2.5","Piru - Pacific","06-111-0009","AQS","47","27","54","6"
"07/06/2013","58","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","51","27","58","9"
"07/07/2013","52","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","49","24","52","6"
"07/08/2013","54","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","54","28","45","19"
"07/09/2013","77","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","77","32","47","22"
"07/10/2013","56","PM2.5","Piru - Pacific","06-111-0009","AQS","54","32","56","25"
"07/11/2013","57","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","45","27","57","21"
"07/12/2013","55","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","51","29","55","14"
"07/13/2013","67","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","67","26","53","11"
"07/14/2013","74","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","74","30","57","10"
"07/15/2013","75","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","47","35","75","16"
"07/16/2013","49","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","49","24","38","18"
"07/17/2013","49","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","49","29","40","22"
"07/18/2013","67","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","67","31","48","19"
"07/19/2013","67","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","67","40","57","21"
"07/20/2013","84","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","84","44","70","15"
"07/21/2013","67","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","41","36","67","9"
"07/22/2013","61","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","51","29","61","16"
"07/23/2013","47","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","44","21","47","10"
"07/24/2013","40","Ozone","Piru - Pacific","06-111-0009","AQS","40","19","38","10"
"07/25/2013","47","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","47","26","44","11"
"07/26/2013","52","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","51","30","52","13"
"07/27/2013","64","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","64","28","52","10"
"07/28/2013","59","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","49","22","59","9"
"07/29/2013","58","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","48","25","58","8"
"07/30/2013","46","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","46","22","46","11"
"07/31/2013","61","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","45","31","61","10"
"08/01/2013","61","PM2.5","Piru - Pacific","06-111-0009","AQS","44","32","61","13"
"08/02/2013","80","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","80","35","60","22"
"08/03/2013","61","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","61","35","60","11"
"08/04/2013","51","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","50","24","51","11"
"08/05/2013","47","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","47","25","39","21"
"08/06/2013","44","Ozone","Piru - Pacific","06-111-0009","AQS","44","23","42","14"
"08/07/2013","44","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","44","23","36","16"
"08/08/2013","45","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","45","22","41","18"
"08/09/2013","44","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","44","29","40","19"
"08/10/2013","49","PM2.5","Thousand Oaks","06-111-0007","AQS","44","27","49","19"
"08/11/2013","46","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","46","23","42","8"
"08/12/2013","51","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","48","31","51","14"
"08/13/2013","71","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","71","38","59","20"
"08/14/2013","100","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","100","38","62","22"
"08/15/2013","159","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","159","41","67","21"
"08/16/2013","115","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","115","33","67","26"
"08/17/2013","64","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","64","25","45","18"
"08/18/2013","64","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","64","25","45","12"
"08/19/2013","74","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","74","31","57","10"
"08/20/2013","64","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","64","30","56","15"
"08/21/2013","47","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","47","30","44","19"
"08/22/2013","45","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","45","28","29","17"
"08/23/2013","58","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","58","29","40","22"
"08/24/2013","74","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","74","26","49","18"
"08/25/2013","80","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","80","22","41","18"
"08/26/2013","49","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","49","22","33","27"
"08/27/2013","49","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","49","31","45","22"
"08/28/2013","54","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","54","33","38","24"
"08/29/2013","44","PM10","El Rio-Rio Mesa School #2","06-111-3001","AQS","44","44","38","21"
"08/30/2013","49","Ozone","Piru - Pacific","06-111-0009","AQS","49","36","39","21"
"08/31/2013","37","Ozone","Piru - Pacific","06-111-0009","AQS","37","21","36","17"
"09/01/2013","30","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","30","13","27","8"
"09/02/2013","32","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","32","15","27","10"
"09/03/2013","41","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","37","27","41","15"
"09/04/2013","52","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","43","35","52","16"
"09/05/2013","55","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","49","42","55","22"
"09/06/2013","58","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","44","45","58","28"
"09/07/2013","61","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","61","31","53","19"
"09/08/2013","54","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","54","21","49","18"
"09/09/2013","42","PM2.5","Thousand Oaks","06-111-0007","AQS","41","27","42","20"
"09/10/2013","54","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","43","31","54","13"
"09/11/2013","53","PM2.5","Thousand Oaks","06-111-0007","AQS","46","30","53","11"
"09/12/2013","54","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","54","25","44","21"
"09/13/2013","58","Ozone","Piru - Pacific","06-111-0009","AQS","58","29","42","27"
"09/14/2013","97","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","97","31","51","20"
"09/15/2013","105","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","105","31","59","15"
"09/16/2013","67","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","67","28","43","23"
"09/17/2013","46","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","46","28","42","25"
"09/18/2013","64","PM2.5","Thousand Oaks","06-111-0007","AQS","61","40","64","17"
"09/19/2013","93","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","93","41","62","21"
"09/20/2013","86","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","67","48","86","14"
"09/21/2013","47","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","47","23","47","7"
"09/22/2013","44","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","44","19","30","6"
"09/23/2013","64","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","64","26","36","26"
"09/24/2013","77","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","77","29","43","28"
"09/25/2013","54","Ozone","Piru - Pacific","06-111-0009","AQS","54","37","46","27"
"09/26/2013","51","PM10","El Rio-Rio Mesa School #2","06-111-3001","AQS","42","51","41","18"
"09/27/2013","45","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","45","42","26","27"
"09/28/2013","47","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","47","26","33","26"
"09/29/2013","87","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","87","24","45","22"
"09/30/2013","64","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","64","32","49","31"
"10/01/2013","80","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","80","35","53","30"
"10/02/2013","61","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","47","36","61","16"
"10/03/2013","60","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","54","39","60","13"
"10/04/2013","132","PM10","El Rio-Rio Mesa School #2","06-111-3001","AQS","40","132","60","20"
"10/05/2013","95","PM10","El Rio-Rio Mesa School #2","06-111-3001","AQS","44","95","38","18"
"10/06/2013","54","Ozone","Thousand Oaks","06-111-0007","AQS","54","19","17","18"
"10/07/2013","54","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","54","33","39","33"
"10/08/2013","50","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","50","32","48","27"
"10/09/2013","44","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","39","31","44","17"
"10/10/2013","44","PM2.5","Thousand Oaks","06-111-0007","AQS","40","28","44","19"
"10/11/2013","54","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","47","33","54","25"
"10/12/2013","54","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","51","29","54","21"
"10/13/2013","58","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","46","28","58","17"
"10/14/2013","54","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","47","31","54","20"
