"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2013","60","PM2.5","Santa Barbara","06-083-0011","AQS","8","39","4","18","60","25"
"01/02/2013","43","PM2.5","Santa Barbara","06-083-0011","AQS","8","42","4","22","43","28"
"01/03/2013","40","Ozone","Carpinteria","06-083-1021","AQS","8","40","3","16","28","27"
"01/04/2013","44","Ozone","Lompoc HSP","06-083-1013","AQS","9","44","4","25","34","31"
"01/05/2013","41","Ozone","Lompoc HSP","06-083-1013","AQS","9","41","4","15","38","22"
"01/06/2013","42","Ozone","Carpinteria","06-083-1021","AQS","5","42","3","19","21","11"
"01/07/2013","40","Ozone","Los Flores Canyon #1","06-083-1025","AQS","7","40","4","24","22","27"
"01/08/2013","39","Ozone","Los Flores Canyon #1","06-083-1025","AQS","10","39","4","19","29","30"
"01/09/2013","40","Ozone","VAFB South Base","06-083-4003","AQS","9","40","4","19","34","25"
"01/10/2013","42","Ozone","Lompoc HSP","06-083-1013","AQS","5","42","3","19","30","26"
"01/11/2013","41","Ozone","Carpinteria","06-083-1021","AQS","7","41","4","19","33","25"
"01/12/2013","43","Ozone","Carpinteria","06-083-1021","AQS","7","43","4","17","35","24"
"01/13/2013","42","Ozone","Carpinteria","06-083-1021","AQS","7","42","4","11","35","24"
"01/14/2013","42","Ozone","Lompoc HSP","06-083-1013","AQS","10","42","4","15","38","33"
"01/15/2013","43","Ozone","Lompoc HSP","06-083-1013","AQS","9","43","4","17","21","28"
"01/16/2013","43","Ozone","Carpinteria","06-083-1021","AQS","8","43","4","17","25","30"
"01/17/2013","43","Ozone","Lompoc HSP","06-083-1013","AQS","10","43","4","16","25","33"
"01/18/2013","44","Ozone","Lompoc HSP","06-083-1013","AQS","10","44","3","18","19","33"
"01/19/2013","44","Ozone","Lompoc HSP","06-083-1013","AQS","9","44","3","22","23","34"
"01/20/2013","48","Ozone","Lompoc HSP","06-083-1013","AQS","9","48","4","44","20","32"
"01/21/2013","42","Ozone","Lompoc HSP","06-083-1013","AQS","8","42","3","23","18","34"
"01/22/2013","42","Ozone","Lompoc HSP","06-083-1013","AQS","10","42","4","19","25","33"
"01/23/2013","37","Ozone","Lompoc HSP","06-083-1013","AQS","11","37","4","20","25","37"
"01/24/2013","28","Ozone","VAFB South Base","06-083-4003","AQS","6","28","3","9","23","18"
"01/25/2013","29","PM2.5","Santa Maria","06-083-1008","AQS","8","26","3","22","29","16"
"01/26/2013","41","Ozone","VAFB South Base","06-083-4003","AQS","6","41","3","16","34","15"
"01/27/2013","41","Ozone","Carpinteria","06-083-1021","AQS","5","41","3","25","29","20"
"01/28/2013","41","Ozone","Carpinteria","06-083-1021","AQS","6","41","4","24","27","25"
"01/29/2013","37","Ozone","VAFB South Base","06-083-4003","AQS","6","37","3","15","27","25"
"01/30/2013","40","Ozone","Lompoc HSP","06-083-1013","AQS","8","40","4","18","30","26"
"01/31/2013","40","Ozone","Lompoc HSP","06-083-1013","AQS","8","40","4","33","33","30"
"02/01/2013","64","SO2","Los Flores Canyon #1","06-083-1025","AQS","8","38","64","19","35","26"
"02/02/2013","55","PM2.5","Santa Barbara","06-083-0011","AQS","9","34","37","24","55","24"
"02/03/2013","67","SO2","Los Flores Canyon #1","06-083-1025","AQS","8","41","67","30","48","15"
"02/04/2013","104","SO2","Los Flores Canyon #1","06-083-1025","AQS","5","35","104","25","56","20"
