"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2013","158","PM2.5","Escondido","06-073-1002","AQS","30","41","0","27","158","32"
"01/02/2013","69","PM2.5","El Cajon","06-073-0003","AQS","16","39","0",".","69","51"
"01/03/2013","72","PM2.5","Escondido","06-073-1002","AQS","19","42","0",".","72","67"
"01/04/2013","80","PM2.5","Escondido","06-073-1002","AQS","17","42","0","25","80","54"
"01/05/2013","93","PM2.5","Escondido","06-073-1002","AQS","18","41","0",".","93","40"
"01/06/2013","72","PM2.5","Escondido","06-073-1002","AQS","17","42","0",".","72","36"
"01/07/2013","52","PM2.5","Escondido","06-073-1002","AQS","13","41","0","13","52","42"
"01/08/2013","71","PM2.5","Escondido","06-073-1002","AQS","16","41","0",".","71","60"
"01/09/2013","76","PM2.5","El Cajon","06-073-0003","AQS","18","40","0",".","76","60"
"01/10/2013","46","PM2.5","El Cajon","06-073-0003","AQS","7","40","0","19","46","35"
"01/11/2013","56","PM2.5","Escondido","06-073-1002","AQS","10","36","0",".","56","52"
"01/12/2013","78","PM2.5","Escondido","06-073-1002","AQS","11","36","0",".","78","38"
"01/13/2013","86","PM2.5","Escondido","06-073-1002","AQS","15","43","0","29","86","41"
"01/14/2013","74","PM2.5","Escondido","06-073-1002","AQS","15","39","0",".","74","44"
"01/15/2013","79","PM2.5","Escondido","06-073-1002","AQS","15","38","0",".","79","73"
"01/16/2013","76","PM2.5","Escondido","06-073-1002","AQS","19","34","0","28","76","57"
"01/17/2013","53","PM2.5","Escondido","06-073-1002","AQS","17","39","0","11","53","50"
"01/18/2013","59","PM2.5","El Cajon","06-073-0003","AQS","20","41","0",".","59","51"
"01/19/2013","70","PM2.5","Escondido","06-073-1002","AQS","24","40","0","19","70","40"
"01/20/2013","70","PM2.5","Escondido","06-073-1002","AQS","22","41","0",".","70","42"
"01/21/2013","56","PM2.5","El Cajon","06-073-0003","AQS","19","41","0",".","56","47"
"01/22/2013","73","NO2","Otay Mesa","06-073-2007","AQS","18","40","0","31","54","73"
"01/23/2013","55","PM2.5","Escondido","06-073-1002","AQS","20","28","0",".","55","49"
"01/24/2013","49","PM2.5","El Cajon","06-073-0003","AQS","9","23","0",".","49","42"
"01/25/2013","51","PM2.5","El Cajon","06-073-0003","AQS","9","23","0","12","51","36"
"01/26/2013","42","PM2.5","El Cajon","06-073-0003","AQS","8","33","0",".","42","23"
"01/27/2013","39","Ozone","Chula Vista","06-073-0001","AQS","5","39","0",".","35","10"
"01/28/2013","54","PM2.5","El Cajon","06-073-0003","AQS","8","36","0","19","54","34"
"01/29/2013","64","PM2.5","Escondido","06-073-1002","AQS","11","37","0",".","64","36"
"01/30/2013","62","PM2.5","Escondido","06-073-1002","AQS","14","36","0","27","62","48"
"01/31/2013","61","PM2.5","Escondido","06-073-1002","AQS","18","33","0","26","61","60"
"02/01/2013","56","NO2","Otay Mesa","06-073-2007","AQS","23","33","0",".","54","56"
"02/02/2013","76","CO","Campo Indian Reservation","06-073-0077","AQS","76","36","1","23","63","45"
"02/03/2013","66","CO","Campo Indian Reservation","06-073-0077","AQS","66","40","0","33","60","41"
"02/04/2013","63","PM2.5","El Cajon","06-073-0003","AQS","23","41","0",".","63","36"
"02/05/2013","73","PM2.5","El Cajon","06-073-0003","AQS","20","42","0",".","73","30"
"02/06/2013","61","PM2.5","El Cajon","06-073-0003","AQS","24","38","0","20","61","38"
"02/07/2013","68","PM2.5","El Cajon","06-073-0003","AQS","20","44","0","22","68","36"
"02/08/2013","43","Ozone","Camp Pendleton","06-073-1008","AQS","22","43","0",".","38","36"
"02/09/2013","50","PM2.5","El Cajon","06-073-0003","AQS","20","42","0","13","50","33"
"02/10/2013","56","PM2.5","El Cajon","06-073-0003","AQS","20","41","0",".","56","31"
"02/11/2013","49","PM2.5","El Cajon","06-073-0003","AQS","20","42","0",".","49","42"
"02/12/2013","45","PM2.5","El Cajon","06-073-0003","AQS","20","40","0","13","45","43"
"02/13/2013","63","PM2.5","Escondido","06-073-1002","AQS","20","39","0",".","63","45"
"02/14/2013","66","PM2.5","Escondido","06-073-1002","AQS","22","41","0",".","66","58"
"02/15/2013","55","NO2","Otay Mesa","06-073-2007","AQS","20","45","0","26","54","55"
"02/16/2013","56","PM2.5","El Cajon","06-073-0003","AQS","22","47","0",".","56","48"
"02/17/2013","59","PM2.5","Escondido","06-073-1002","AQS","22","50","0",".","59","39"
"02/18/2013","60","PM2.5","El Cajon","06-073-0003","AQS","22","44","0","29","60","25"
"02/19/2013","43","Ozone","Chula Vista","06-073-0001","AQS","24","43","0",".","31","38"
"02/20/2013","47","NO2","Otay Mesa","06-073-2007","AQS","22","41","0",".","34","47"
"02/21/2013","54","PM2.5","El Cajon","06-073-0003","AQS","22","38","0","19","54","44"
"02/22/2013","61","PM2.5","Escondido","06-073-1002","AQS","22","44","0",".","61","42"
"02/23/2013","60","PM2.5","Escondido","06-073-1002","AQS","20","45","0",".","60","32"
"02/24/2013","50","PM2.5","Escondido","06-073-1002","AQS","23","45","0","15","50","38"
"02/25/2013","52","PM2.5","Escondido","06-073-1002","AQS","20","45","0",".","52","46"
"02/26/2013","61","NO2","Otay Mesa","06-073-2007","AQS","22","44","0",".","54","61"
"02/27/2013","66","PM2.5","Escondido","06-073-1002","AQS","20","47","0","63","66","57"
"02/28/2013","65","NO2","Otay Mesa","06-073-2007","AQS","22","46","9","18","51","65"
"03/01/2013","76","NO2","Otay Mesa","06-073-2007","AQS","22","46","0",".","46","76"
"03/02/2013","54","PM2.5","Escondido","06-073-1002","AQS","22","49","0",".","54","45"
"03/03/2013","66","CO","Campo Indian Reservation","06-073-0077","AQS","66","64","0",".","55","42"
"03/04/2013","54","PM2.5","Alpine","06-073-1006","AQS","22","38","0",".","54","34"
"03/05/2013","76","PM10","Pala Airpad","06-073-1201","AQS","22","40","0","76","58","23"
"03/06/2013","43","Ozone","Alpine","06-073-1006","AQS","23","43","0",".","32","31"
"03/07/2013","39","Ozone","El Cajon","06-073-0003","AQS","22","39","0",".","34","33"
"03/08/2013","46","NO2","Otay Mesa","06-073-2007","AQS","22","43","0","5","26","46"
