"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2013","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35",".","16"
"01/02/2013","32","Ozone","Willows-Colusa Street","06-021-0003","AQS","32",".","23"
"01/03/2013","34","PM2.5","Willows-Colusa Street","06-021-0003","AQS","23",".","34"
"01/04/2013","50","PM2.5","Willows-Colusa Street","06-021-0003","AQS","24","11","50"
"01/05/2013","40","PM2.5","Willows-Colusa Street","06-021-0003","AQS","27",".","40"
"01/06/2013","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29",".","51"
"01/07/2013","26","Ozone","Willows-Colusa Street","06-021-0003","AQS","26",".","24"
"01/08/2013","59","PM2.5","Willows-Colusa Street","06-021-0003","AQS","12","12","59"
"01/09/2013","73","PM2.5","Willows-Colusa Street","06-021-0003","AQS","11",".","73"
"01/10/2013","48","PM2.5","Willows-Colusa Street","06-021-0003","AQS","24","8","48"
"01/11/2013","43","PM2.5","Willows-Colusa Street","06-021-0003","AQS","26",".","43"
"01/12/2013","34","Ozone","Willows-Colusa Street","06-021-0003","AQS","34",".","30"
"01/13/2013","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","10"
"01/14/2013","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","13"
"01/15/2013","55","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29",".","55"
"01/16/2013","78","PM2.5","Willows-Colusa Street","06-021-0003","AQS","25","23","78"
"01/17/2013","78","PM2.5","Willows-Colusa Street","06-021-0003","AQS","25",".","78"
"01/18/2013","38","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31",".","38"
"01/19/2013","29","Ozone","Willows-Colusa Street","06-021-0003","AQS","29",".","28"
"01/20/2013","32","PM2.5","Willows-Colusa Street","06-021-0003","AQS","32",".","32"
"01/21/2013","27","Ozone","Willows-Colusa Street","06-021-0003","AQS","27",".","23"
"01/22/2013","55","PM2.5","Willows-Colusa Street","06-021-0003","AQS","25","20","55"
"01/23/2013","53","PM2.5","Willows-Colusa Street","06-021-0003","AQS","23",".","53"
"01/24/2013","29","PM2.5","Willows-Colusa Street","06-021-0003","AQS","28",".","29"
"01/25/2013","50","PM2.5","Willows-Colusa Street","06-021-0003","AQS","20",".","50"
"01/26/2013","33","PM2.5","Willows-Colusa Street","06-021-0003","AQS","26",".","33"
"01/27/2013","35","PM2.5","Willows-Colusa Street","06-021-0003","AQS","34",".","35"
"01/28/2013","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31","6","26"
"01/29/2013","29","Ozone","Willows-Colusa Street","06-021-0003","AQS","29",".","18"
"01/30/2013","32","Ozone","Willows-Colusa Street","06-021-0003","AQS","32",".","24"
"01/31/2013","43","PM2.5","Willows-Colusa Street","06-021-0003","AQS","27",".","43"
"02/01/2013","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31",".","25"
"02/02/2013","43","PM2.5","Willows-Colusa Street","06-021-0003","AQS","28",".","43"
"02/03/2013","39","PM2.5","Willows-Colusa Street","06-021-0003","AQS","30","10","39"
"02/04/2013","60","PM2.5","Willows-Colusa Street","06-021-0003","AQS","32",".","60"
"02/05/2013","67","PM2.5","Willows-Colusa Street","06-021-0003","AQS","19",".","67"
"02/06/2013","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","32"
"02/07/2013","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39",".","20"
"02/08/2013","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39",".","4"
"02/09/2013","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37","5","14"
"02/10/2013","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","17"
"02/11/2013","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","23"
"02/12/2013","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","34",".","51"
"02/13/2013","38","PM2.5","Willows-Colusa Street","06-021-0003","AQS","33",".","38"
"02/14/2013","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","21"
"02/15/2013","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39","13","34"
"02/16/2013","46","PM2.5","Willows-Colusa Street","06-021-0003","AQS","38",".","46"
"02/17/2013","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","28"
"02/18/2013","33","Ozone","Willows-Colusa Street","06-021-0003","AQS","33",".","26"
"02/19/2013","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","11"
"02/20/2013","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","8"
"02/21/2013","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","8"
"02/22/2013","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","28"
"02/23/2013","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","15"
"02/24/2013","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","6"
