"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2013","136","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","41","0","54","136","25"
"01/02/2013","44","Ozone","Palm Springs","06-065-5001","AQS","6","44","0","42","26","43"
"01/03/2013","45","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","7","45","0","40","24","42"
"01/04/2013","57","PM2.5","Rubidoux","06-065-8001","AQS","13","43","1","38","57","42"
"01/05/2013","96","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","43","1","54","96","40"
"01/06/2013","83","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","17","43","1","34","83","28"
"01/07/2013","92","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","44","0","92","31","43"
"01/08/2013","59","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","41","0","39","59","39"
"01/09/2013","77","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","35","1","45","77","48"
"01/10/2013","99","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","40","0","99","62","23"
"01/11/2013","45","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","36","1","24","45","31"
"01/12/2013","60","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","39","0","27","60","31"
"01/13/2013","66","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","10","41","0","26","66","32"
"01/14/2013","80","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","42","0","80","23","27"
"01/15/2013","53","PM10","Torres Martinez Administration Site","06-065-1999","AQS","9","40","0","53","41","40"
"01/16/2013","44","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","10","40","1","38","44","33"
"01/17/2013","48","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","43","0","48","23","34"
"01/18/2013","55","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","6","43","1","51","55","38"
"01/19/2013","43","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","7","43","0","22","26","36"
"01/20/2013","42","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","8","42","0","23","30","34"
"01/21/2013","41","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","7","41","0","36","23","37"
"01/22/2013","51","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","9","42","1","51","45","45"
"01/23/2013","54","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","40","3","53","54","42"
"01/24/2013","58","PM10","Torres Martinez Administration Site","06-065-1999","AQS","9","30","0","58","52","31"
"01/25/2013","48","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","9","26","0","16","48","24"
"01/26/2013","55","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","9","28","0","17","55","16"
"01/27/2013","41","Ozone","Palm Springs","06-065-5001","AQS","5","41","0","13","40","11"
"01/28/2013","39","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","8","39","0","18","39","26"
"01/29/2013","60","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","38","1","33","60","26"
"01/30/2013","79","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","36","1","53","79","36"
"01/31/2013","63","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","38","1","44","63","36"
"02/01/2013","62","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","36","1","41","62","36"
"02/02/2013","74","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","38","0","52","74","40"
"02/03/2013","56","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","40","0","26","56","30"
"02/04/2013","69","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","41","1","44","69","37"
"02/05/2013","98","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","43","0","50","98","31"
"02/06/2013","118","PM2.5","Morongo Air Monitoring Station","06-065-1016","AQS","7","40","0","54","118","25"
"02/07/2013","117","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","49","0","59","117","26"
"02/08/2013","44","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","44","0","44","37","24"
"02/09/2013","58","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","7","42","0","18","58","26"
"02/10/2013","63","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","7","44","0","27","63","22"
"02/11/2013","54","PM10","Torres Martinez Administration Site","06-065-1999","AQS","10","43","1","54","51","35"
"02/12/2013","59","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","11","43","1","32","59","37"
"02/13/2013","73","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","40","1","44","73","35"
"02/14/2013","56","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","14","43","1","32","56","35"
"02/15/2013","51","PM10","Perris","06-065-6001","AQS","7","44","0","51","26","31"
"02/16/2013","52","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","47","0","32","52","39"
"02/17/2013","67","Ozone","Palm Springs","06-065-5001","AQS","11","67","0","40","64","30"
"02/18/2013","72","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","6","67","0","42","72","23"
"02/19/2013","68","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","45","0","68","34","17"
"02/20/2013","40","Ozone","Palm Springs","06-065-5001","AQS","6","40","0","28","28","31"
"02/21/2013","45","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","42","0","33","45","30"
"02/22/2013","58","PM2.5","Rubidoux","06-065-8001","AQS","10","43","1","36","58","32"
"02/23/2013","71","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","47","0","42","71","28"
"02/24/2013","98","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","44","0","98","21","32"
