"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2013","100","PM2.5","Turlock","06-099-0006","AQS",".","21",".","100","25"
"01/02/2013","104","PM2.5","Turlock","06-099-0006","AQS","11","15",".","104","29"
"01/03/2013","113","PM2.5","Modesto-14th Street","06-099-0005","AQS","13","10",".","113","30"
"01/04/2013","118","PM2.5","Modesto-14th Street","06-099-0005","AQS","14","12",".","118","27"
"01/05/2013","152","PM2.5","Turlock","06-099-0006","AQS","14","18",".","152","17"
"01/06/2013","64","PM2.5","Turlock","06-099-0006","AQS","7","18",".","64","13"
"01/07/2013","74","PM2.5","Turlock","06-099-0006","AQS","7","15",".","74","20"
"01/08/2013","81","PM2.5","Modesto-14th Street","06-099-0005","AQS","9","14",".","81","25"
"01/09/2013","86","PM2.5","Turlock","06-099-0006","AQS","8","31",".","86","17"
"01/10/2013","31","Ozone","Turlock","06-099-0006","AQS","5","31","9","26","25"
"01/11/2013","63","PM2.5","Turlock","06-099-0006","AQS","9","25",".","63","32"
"01/12/2013","59","PM2.5","Turlock","06-099-0006","AQS","8","29",".","59","28"
"01/13/2013","71","PM2.5","Turlock","06-099-0006","AQS","13","28","11","71","25"
"01/14/2013","63","PM2.5","Turlock","06-099-0006","AQS","9","19",".","63","31"
"01/15/2013","105","PM2.5","Turlock","06-099-0006","AQS","17","24",".","105","30"
"01/16/2013","138","PM2.5","Modesto-14th Street","06-099-0005","AQS","22","23","43","138","36"
"01/17/2013","135","PM2.5","Modesto-14th Street","06-099-0005","AQS","18","9",".","135","35"
"01/18/2013","121","PM2.5","Modesto-14th Street","06-099-0005","AQS","20","15",".","121","40"
"01/19/2013","110","PM2.5","Turlock","06-099-0006","AQS","13","19",".","110","29"
"01/20/2013","113","PM2.5","Modesto-14th Street","06-099-0005","AQS","15","24",".","113","29"
"01/21/2013","122","PM2.5","Modesto-14th Street","06-099-0005","AQS","16","22",".","122","37"
"01/22/2013","146","PM2.5","Modesto-14th Street","06-099-0005","AQS","16","21","57","146","33"
"01/23/2013","151","PM2.5","Modesto-14th Street","06-099-0005","AQS","10","7","55","151","24"
"01/24/2013","91","PM2.5","Turlock","06-099-0006","AQS","6","9",".","91","16"
"01/25/2013","68","PM2.5","Modesto-14th Street","06-099-0005","AQS","7","13",".","68","18"
"01/26/2013","44","PM2.5","Turlock","06-099-0006","AQS","5","34",".","44","11"
"01/27/2013","31","Ozone","Modesto-14th Street","06-099-0005","AQS","3","31",".","23","18"
"01/28/2013","35","PM2.5","Turlock","06-099-0006","AQS","6","29","13","35","25"
"01/29/2013","44","PM2.5","Turlock","06-099-0006","AQS","7","25",".","44","."
"01/30/2013","69","PM2.5","Turlock","06-099-0006","AQS","11","23",".","69","."
"01/31/2013","83","PM2.5","Turlock","06-099-0006","AQS","13","19",".","83","37"
"02/01/2013","114","PM2.5","Turlock","06-099-0006","AQS","10","23",".","114","36"
"02/02/2013","115","PM2.5","Turlock","06-099-0006","AQS","11","10",".","115","25"
"02/03/2013","72","PM2.5","Turlock","06-099-0006","AQS","9","31","24","72","29"
"02/04/2013","79","PM2.5","Modesto-14th Street","06-099-0005","AQS","11","26",".","79","38"
"02/05/2013","60","PM2.5","Turlock","06-099-0006","AQS","8","25",".","60","19"
"02/06/2013","59","PM2.5","Turlock","06-099-0006","AQS","3","28",".","59","16"
"02/07/2013","62","PM2.5","Turlock","06-099-0006","AQS","6","31",".","62","21"
"02/08/2013","35","PM2.5","Turlock","06-099-0006","AQS","5","31",".","35","26"
"02/09/2013","48","PM2.5","Modesto-14th Street","06-099-0005","AQS","10","31","15","48","25"
"02/10/2013","73","PM2.5","Turlock","06-099-0006","AQS","13","31",".","73","31"
"02/11/2013","73","PM2.5","Turlock","06-099-0006","AQS","11","30",".","73","27"
"02/12/2013","74","PM2.5","Modesto-14th Street","06-099-0005","AQS","7","31",".","74","37"
"02/13/2013","87","PM2.5","Turlock","06-099-0006","AQS","10","32",".","87","35"
"02/14/2013","89","PM2.5","Turlock","06-099-0006","AQS","13","33",".","89","35"
"02/15/2013","83","PM2.5","Modesto-14th Street","06-099-0005","AQS","11","32","42","83","35"
"02/16/2013","93","PM2.5","Turlock","06-099-0006","AQS","11","32",".","93","33"
"02/17/2013","64","PM2.5","Turlock","06-099-0006","AQS","13","36",".","64","24"
"02/18/2013","55","PM2.5","Modesto-14th Street","06-099-0005","AQS","7","32",".","55","18"
"02/19/2013","31","Ozone","Turlock","06-099-0006","AQS","5","31",".","25","19"
"02/20/2013","32","Ozone","Turlock","06-099-0006","AQS","3","32",".","21","20"
"02/21/2013","52","PM2.5","Turlock","06-099-0006","AQS","5","27","18","52","31"
"02/22/2013","61","PM2.5","Turlock","06-099-0006","AQS","5","29",".","61","35"
"02/23/2013","42","PM2.5","Turlock","06-099-0006","AQS","5","40",".","42","12"
"02/24/2013","37","Ozone","Turlock","06-099-0006","AQS","6","37",".","20","29"
"02/25/2013","55","PM2.5","Turlock","06-099-0006","AQS","6","35",".","55","26"
"02/26/2013","39","Ozone","Turlock","06-099-0006","AQS","5","39",".","27","28"
"02/27/2013","67","PM2.5","Turlock","06-099-0006","AQS","8","31","34","67","40"
"02/28/2013","62","PM2.5","Turlock","06-099-0006","AQS","10","39",".","62","24"
"03/01/2013","59","PM2.5","Turlock","06-099-0006","AQS","7","31",".","59","37"
"03/02/2013","77","PM2.5","Turlock","06-099-0006","AQS","9","50",".","77","20"
"03/03/2013","65","PM2.5","Turlock","06-099-0006","AQS","5","36",".","65","18"
"03/04/2013","38","PM2.5","Turlock","06-099-0006","AQS","3","28",".","38","."
"03/05/2013","34","Ozone","Modesto-14th Street","06-099-0005","AQS","3","34","20","28","."
"03/06/2013","32","Ozone","Modesto-14th Street","06-099-0005","AQS","3","32",".","21","15"
"03/07/2013","38","Ozone","Turlock","06-099-0006","AQS","3","38",".","30","22"
"03/08/2013","39","Ozone","Turlock","06-099-0006","AQS","3","39",".","26","12"
"03/09/2013","42","PM2.5","Turlock","06-099-0006","AQS","3","35",".","42","30"
"03/10/2013","59","PM2.5","Turlock","06-099-0006","AQS","7","40",".","59","31"
"03/11/2013","61","PM2.5","Turlock","06-099-0006","AQS","10","40","27","61","34"
"03/12/2013","70","PM2.5","Turlock","06-099-0006","AQS","8","41",".","70","41"
"03/13/2013","71","PM2.5","Modesto-14th Street","06-099-0005","AQS","8","61",".","71","22"
"03/14/2013","77","Ozone","Turlock","06-099-0006","AQS","8","77",".","69","22"
"03/15/2013","39","PM2.5","Turlock","06-099-0006","AQS","3","34",".","39","22"
"03/16/2013","41","Ozone","Turlock","06-099-0006","AQS","3","41",".","28","21"
"03/17/2013","43","Ozone","Turlock","06-099-0006","AQS","2","43","14","17","14"
"03/18/2013","40","PM2.5","Turlock","06-099-0006","AQS","3","35",".","40","24"
"03/19/2013","39","Ozone","Turlock","06-099-0006","AQS","5","39",".","32","25"
"03/20/2013","35","Ozone","Turlock","06-099-0006","AQS","3","35",".","23","12"
"03/21/2013","39","Ozone","Turlock","06-099-0006","AQS","2","39",".","18","11"
"03/22/2013","50","Ozone","Turlock","06-099-0006","AQS","2","50",".","39","12"
"03/23/2013","51","Ozone","Turlock","06-099-0006","AQS","6","51","19","28","36"
"03/24/2013","71","Ozone","Turlock","06-099-0006","AQS","8","71",".","52","34"
"03/25/2013","45","Ozone","Turlock","06-099-0006","AQS","7","45",".","43","24"
"03/26/2013","42","Ozone","Turlock","06-099-0006","AQS","3","42",".","23","20"
"03/27/2013","40","Ozone","Turlock","06-099-0006","AQS","3","40",".","13","10"
"03/28/2013","41","Ozone","Turlock","06-099-0006","AQS","3","41",".","28","19"
