"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/22/2015","39","PM2.5","Ukiah-Library","06-045-0006","AQS","14","6","39"
"01/23/2015","43","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","15","13","43"
"01/24/2015","42","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","14","29","42"
"01/25/2015","49","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","17","17","49"
"01/26/2015","37","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","12","9","37"
"01/27/2015","55","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","28","12","55"
"01/28/2015","48","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","28","13","48"
"01/29/2015","44","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21","11","44"
"01/30/2015","52","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","17","11","52"
"01/31/2015","52","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","22","11","52"
"02/01/2015","54","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","10","54"
"02/02/2015","45","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","12","7","45"
"02/03/2015","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","11","8","33"
"02/04/2015","43","PM2.5","Ukiah-Library","06-045-0006","AQS","28","12","43"
"02/05/2015","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","1","19"
"02/06/2015","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","1","13"
"02/07/2015","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","33",".","40"
"02/08/2015","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","6","16"
"02/09/2015","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33",".","23"
"02/10/2015","20","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19",".","20"
"02/11/2015","22","PM2.5","Ukiah-Library","06-045-0006","AQS","14","8","22"
"02/12/2015","32","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","16","17","32"
"02/13/2015","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19","19","38"
"02/14/2015","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","22","10","38"
"02/15/2015","31","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","24","9","31"
"02/16/2015","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","7","34"
"02/17/2015","30","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","16","6","30"
"02/18/2015","22","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","16","10","22"
"02/19/2015","22","PM2.5","Ukiah-Library","06-045-0006","AQS","16","9","22"
"02/20/2015","24","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","22","13","24"
"02/21/2015","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","27","16","27"
"02/22/2015","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","10","24"
"02/23/2015","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","10","18"
"02/24/2015","46","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","35","9","46"
"02/25/2015","54","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","18","54"
"02/26/2015","30","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","30","18","30"
"02/27/2015","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","8","5"
"02/28/2015","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","7","25"
"03/01/2015","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","6","19"
"03/02/2015","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","16","35"
"03/03/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","10","23"
"03/04/2015","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","10","24"
"03/05/2015","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","9","29"
"03/06/2015","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","35","16","35"
"03/07/2015","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","16","27"
"03/08/2015","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","9","27"
"03/09/2015","29","PM2.5","Ukiah-Library","06-045-0006","AQS","27","10","29"
"03/10/2015","38","PM2.5","Ukiah-Library","06-045-0006","AQS","31","11","38"
"03/11/2015","43","PM2.5","Ukiah-Library","06-045-0006","AQS","33","11","43"
"03/12/2015","27","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","27","7","11"
"03/13/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","8","15"
"03/14/2015","45","PM2.5","Ukiah-Library","06-045-0006","AQS","40","12","45"
"03/15/2015","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","6","29"
"03/16/2015","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","9","33"
"03/17/2015","34","PM2.5","Ukiah-Library","06-045-0006","AQS","34","8","34"
"03/18/2015","35","PM2.5","Ukiah-Library","06-045-0006","AQS","31","17","35"
"03/19/2015","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","13","38"
"03/20/2015","43","PM2.5","Ukiah-Library","06-045-0006","AQS","41","11","43"
"03/21/2015","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","7","35"
"03/22/2015","45","PM2.5","Ukiah-Library","06-045-0006","AQS","31","4","45"
"03/23/2015","42","PM2.5","Ukiah-Library","06-045-0006","AQS","38","11","42"
"03/24/2015","46","PM2.5","Ukiah-Library","06-045-0006","AQS","29","15","46"
"03/25/2015","43","PM2.5","Ukiah-Library","06-045-0006","AQS","23","11","43"
"03/26/2015","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","6","7"
"03/27/2015","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","6","8"
"03/28/2015","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","18","31"
"03/29/2015","33","PM2.5","Ukiah-Library","06-045-0006","AQS","27","19","33"
"03/30/2015","45","PM2.5","Ukiah-Library","06-045-0006","AQS","33","14","45"
"03/31/2015","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","16","33"
"04/01/2015","40","PM2.5","Ukiah-Library","06-045-0006","AQS","39","16","40"
"04/02/2015","43","PM2.5","Ukiah-Library","06-045-0006","AQS","39","21","43"
"04/03/2015","57","PM2.5","Ukiah-Library","06-045-0006","AQS","44","14","57"
"04/04/2015","45","PM2.5","Ukiah-Library","06-045-0006","AQS","43","13","45"
"04/05/2015","48","PM2.5","Ukiah-Library","06-045-0006","AQS","40","7","48"
"04/06/2015","40","PM2.5","Ukiah-Library","06-045-0006","AQS","39","5","40"
"04/07/2015","39","PM2.5","Ukiah-Library","06-045-0006","AQS","39","6","39"
"04/08/2015","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","6","29"
"04/09/2015","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","6","32"
"04/10/2015","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","6","35"
"04/11/2015","43","PM2.5","Ukiah-Library","06-045-0006","AQS","34","8","43"
"04/12/2015","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","14","33"
"04/13/2015","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","13","43"
"04/14/2015","44","PM2.5","Ukiah-Library","06-045-0006","AQS","41","14","44"
"04/15/2015","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","18","35"
"04/16/2015","45","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","45","24","42"
"04/17/2015","42","PM2.5","Ukiah-Library","06-045-0006","AQS",".","28","42"
"04/18/2015","44","PM2.5","Ukiah-Library","06-045-0006","AQS",".","22","44"
"04/19/2015","45","PM2.5","Ukiah-Library","06-045-0006","AQS",".","10","45"
"04/20/2015","45","PM2.5","Ukiah-Library","06-045-0006","AQS",".","3","45"
"04/21/2015","46","PM2.5","Ukiah-Library","06-045-0006","AQS","29","16","46"
"04/22/2015","45","PM2.5","Ukiah-Library","06-045-0006","AQS","31","33","45"
"04/23/2015","55","PM2.5","Ukiah-Library","06-045-0006","AQS","36","26","55"
"04/24/2015","45","PM2.5","Ukiah-Library","06-045-0006","AQS","43","11","45"
"04/25/2015","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","14","30"
"04/26/2015","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","6","28"
"04/27/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","6","30"
"04/28/2015","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","12","24"
"04/29/2015","36","PM2.5","Ukiah-Library","06-045-0006","AQS","34","29","36"
"04/30/2015","50","PM2.5","Ukiah-Library","06-045-0006","AQS","47","33","50"
"05/01/2015","50","PM2.5","Ukiah-Library","06-045-0006","AQS","49","34","50"
"05/02/2015","45","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","45","7","31"
"05/03/2015","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","32","9","34"
"05/04/2015","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","14","21"
"05/05/2015","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","22","25"
"05/06/2015","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","23","25"
"05/07/2015","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","31","27"
"05/08/2015","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","22","38"
"05/09/2015","39","PM2.5","Ukiah-Library","06-045-0006","AQS","36","14","39"
"05/10/2015","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","15","27"
"05/11/2015","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","24","23"
"05/12/2015","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","15","22"
"05/13/2015","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","8","22"
"05/14/2015","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","7","22"
"05/15/2015","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","11","25"
"05/16/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","13","25"
"05/17/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","8","28"
"05/18/2015","28","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","10","28"
"05/19/2015","24","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","12","24"
"05/20/2015","25","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","10","25"
"05/21/2015","23","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","6","23"
"05/22/2015","23","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","11","23"
"05/23/2015","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","17","33"
"05/24/2015","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","18","34"
"05/25/2015","30","PM2.5","Ukiah-Library","06-045-0006","AQS",".","5","30"
"05/26/2015","23","PM2.5","Ukiah-Library","06-045-0006","AQS",".","5","23"
"05/27/2015","25","PM2.5","Ukiah-Library","06-045-0006","AQS",".","6","25"
"05/28/2015","28","PM2.5","Ukiah-Library","06-045-0006","AQS",".","6","28"
"05/29/2015","25","PM2.5","Ukiah-Library","06-045-0006","AQS",".","6","25"
"05/30/2015","32","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","6","32"
"05/31/2015","25","PM2.5","Ukiah-Library","06-045-0006","AQS",".","9","25"
"06/01/2015","22","PM2.5","Ukiah-Library","06-045-0006","AQS",".","6","22"
"06/02/2015","22","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","7","22"
"06/03/2015","19","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","17","19"
"06/04/2015","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","30","34"
"06/05/2015","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","26","34"
"06/06/2015","39","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","5","39"
"06/07/2015","28","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","4","28"
"06/08/2015","39","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","8","39"
"06/09/2015","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","6","38"
"06/10/2015","31","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","13","31"
"06/11/2015","44","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","28","44"
"06/12/2015","53","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","44","35","53"
"06/13/2015","55","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","37","48","55"
"06/14/2015","56","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","40","39","56"
"06/15/2015","51","PM2.5","Ukiah-Library","06-045-0006","AQS","36","30","51"
"06/16/2015","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","25","43"
"06/17/2015","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","19","42"
"06/18/2015","41","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","39","18","41"
"06/19/2015","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","13","30"
"06/20/2015","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37",".","34"
"06/21/2015","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39",".","33"
"06/22/2015","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36",".","30"
"06/23/2015","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","17","32"
"06/24/2015","49","PM2.5","Ukiah-Library","06-045-0006","AQS","32","19","49"
"06/25/2015","50","PM2.5","Ukiah-Library","06-045-0006","AQS","39","24","50"
"06/26/2015","51","PM2.5","Ukiah-Library","06-045-0006","AQS","44","12","51"
"06/27/2015","38","PM2.5","Ukiah-Library","06-045-0006","AQS","34","6","38"
"06/28/2015","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","3","25"
"06/29/2015","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","6","35"
"06/30/2015","46","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","46","7","38"
"07/01/2015","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","7","34"
"07/02/2015","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","5","34"
"07/03/2015","40","PM2.5","Ukiah-Library","06-045-0006","AQS","31","6","40"
"07/04/2015","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","4","35"
"07/05/2015","28","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","24","2","28"
"07/06/2015","25","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","25","6","23"
"07/07/2015","37","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","24","10","37"
"07/08/2015","34","PM2.5","Ukiah-Library","06-045-0006","AQS","22","10","34"
"07/09/2015","24","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","15","10","24"
"07/10/2015","22","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","16","8","22"
"07/11/2015","21","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","21","4","18"
"07/12/2015","29","PM2.5","Ukiah-Library","06-045-0006","AQS","19","5","29"
"07/13/2015","33","PM2.5","Ukiah-Library","06-045-0006","AQS","19","7","33"
"07/14/2015","33","PM2.5","Ukiah-Library","06-045-0006","AQS","22","17","33"
"07/15/2015","42","PM2.5","Ukiah-Library","06-045-0006","AQS","42","21","42"
"07/16/2015","40","PM2.5","Ukiah-Library","06-045-0006","AQS","40","9","40"
"07/17/2015","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","4","34"
"07/18/2015","42","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","42","7","29"
"07/19/2015","32","PM2.5","Ukiah-Library","06-045-0006","AQS","27","8","32"
"07/20/2015","40","PM2.5","Ukiah-Library","06-045-0006","AQS","20","7","40"
"07/21/2015","28","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26",".","28"
"07/22/2015","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","20","32"
"07/23/2015","37","PM2.5","Ukiah-Library","06-045-0006","AQS","23","12","37"
"07/24/2015","38","PM2.5","Ukiah-Library","06-045-0006","AQS","27",".","38"
"07/25/2015","34","PM2.5","Ukiah-Library","06-045-0006","AQS","28",".","34"
"07/26/2015","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32",".","26"
"07/27/2015","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32",".","29"
"07/28/2015","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","25","25"
"07/29/2015","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","13","25"
"07/30/2015","47","PM2.5","Ukiah-Library","06-045-0006","AQS","38","6","47"
"07/31/2015","42","PM2.5","Ukiah-Library","06-045-0006","AQS","30","6","42"
"08/01/2015","32","PM2.5","Ukiah-Library","06-045-0006","AQS","31","9","32"
"08/02/2015","34","PM2.5","Ukiah-Library","06-045-0006","AQS","23","10","34"
"08/03/2015","25","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","22","8","25"
"08/04/2015","29","PM2.5","Ukiah-Library","06-045-0006","AQS","17","6","29"
"08/05/2015","55","PM2.5","Ukiah-Library","06-045-0006","AQS","33","11","55"
"08/06/2015","60","PM2.5","Ukiah-Library","06-045-0006","AQS","45","17","60"
"08/07/2015","55","PM2.5","Ukiah-Library","06-045-0006","AQS","28","20","55"
"08/08/2015","62","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","28","13","62"
"08/09/2015","23","PM2.5","Ukiah-Library","06-045-0006","AQS","23","5","23"
"08/10/2015","22","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","22","6","14"
"08/11/2015","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","5","38"
"08/12/2015","23","PM2.5","Ukiah-Library","06-045-0006","AQS","22","6","23"
"08/13/2015","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","6","23"
"08/14/2015","26","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21","9","26"
"08/15/2015","120","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","47","25","120"
"08/16/2015","160","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","71","28","160"
"08/17/2015","158","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","54","29","158"
"08/18/2015","83","PM2.5","Ukiah-Library","06-045-0006","AQS","44","23","83"
"08/19/2015","57","PM2.5","Ukiah-Library","06-045-0006","AQS",".","13","57"
"08/20/2015","57","PM2.5","Ukiah-Library","06-045-0006","AQS","34","12","57"
"08/21/2015","60","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","36","17","60"
"08/22/2015","61","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","11","61"
"08/23/2015","35","PM2.5","Ukiah-Library","06-045-0006","AQS","34","12","35"
"08/24/2015","49","PM2.5","Ukiah-Library","06-045-0006","AQS","25","12","49"
"08/25/2015","55","PM2.5","Ukiah-Library","06-045-0006","AQS","38","16","55"
"08/26/2015","54","PM2.5","Ukiah-Library","06-045-0006","AQS","38","12","54"
"08/27/2015","50","PM2.5","Ukiah-Library","06-045-0006","AQS","28","12","50"
"08/28/2015","21","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19","8","21"
"08/29/2015","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","12","20"
"08/30/2015","27","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","27","17","26"
"08/31/2015","43","PM2.5","Ukiah-Library","06-045-0006","AQS","32",".","43"
"09/01/2015","34","PM2.5","Ukiah-Library","06-045-0006","AQS","27",".","34"
"09/02/2015","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28",".","25"
"09/03/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31",".","25"
"09/04/2015","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26",".","24"
"09/05/2015","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29",".","21"
"09/06/2015","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35",".","30"
"09/07/2015","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41",".","29"
"09/08/2015","46","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","46",".","33"
"09/09/2015","47","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","47",".","35"
"09/10/2015","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","15","32"
"09/11/2015","42","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","42","7","31"
"09/12/2015","46","PM2.5","Ukiah-Library","06-045-0006","AQS","39","7","46"
"09/13/2015","72","PM2.5","Ukiah-Library","06-045-0006","AQS","22","18","72"
"09/14/2015","64","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","22","13","64"
"09/15/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","8","19"
"09/16/2015","28","PM2.5","Ukiah-Library","06-045-0006","AQS","20","6","28"
"09/17/2015","25","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","25","9","20"
"09/18/2015","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","13","25"
"09/19/2015","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","13","21"
"09/20/2015","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","16","21"
"09/21/2015","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","20","19"
"09/22/2015","32","PM2.5","Ukiah-Library","06-045-0006","AQS","31","19","32"
"09/23/2015","31","PM2.5","Ukiah-Library","06-045-0006","AQS","29","11","31"
"09/24/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","13","18"
"09/25/2015","27","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","27","9","14"
"09/26/2015","23","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","23","15","15"
"09/27/2015","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","19","11"
"09/28/2015","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","13","13"
"09/29/2015","33","PM2.5","Ukiah-Library","06-045-0006","AQS","30","14","33"
"09/30/2015","35","PM2.5","Ukiah-Library","06-045-0006","AQS","22","12","35"
"10/01/2015","25","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","25","13","16"
"10/02/2015","32","PM2.5","Ukiah-Library","06-045-0006","AQS","31","22","32"
"10/03/2015","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","33","31"
"10/04/2015","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","19","34"
"10/05/2015","50","PM2.5","Ukiah-Library","06-045-0006","AQS","38","20","50"
"10/06/2015","50","PM2.5","Ukiah-Library","06-045-0006","AQS","28","21","50"
"10/07/2015","53","PM2.5","Ukiah-Library","06-045-0006","AQS","29","15","53"
"10/08/2015","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","13","34"
"10/09/2015","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","15","35"
"10/10/2015","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","10","24"
"10/11/2015","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","15","25"
"10/12/2015","37","PM2.5","Ukiah-Library","06-045-0006","AQS","35","19","37"
"10/13/2015","44","PM2.5","Ukiah-Library","06-045-0006","AQS","38","25","44"
"10/14/2015","49","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","49","16","32"
"10/15/2015","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","9","23"
"10/16/2015","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","10","20"
"10/17/2015","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","9","12"
"10/18/2015","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","8","13"
"10/19/2015","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","10","15"
"10/20/2015","23","PM2.5","Ukiah-Library","06-045-0006","AQS","23","15","23"
"10/21/2015","32","PM2.5","Ukiah-Library","06-045-0006","AQS","29","18","32"
"10/22/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","26","25"
"10/23/2015","40","PM2.5","Ukiah-Library","06-045-0006","AQS","26","22","40"
"10/24/2015","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","16","17"
"10/25/2015","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","11","21"
"10/26/2015","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","11","17"
"10/27/2015","30","PM2.5","Ukiah-Library","06-045-0006","AQS","9","6","30"
"10/28/2015","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","9","13"
"10/29/2015","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","15","23"
