"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/31/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"02/01/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"02/02/2015","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","33"
"02/03/2015","34","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","34","."
"02/04/2015","34","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","34","."
"02/05/2015","35","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","35","29"
"02/06/2015","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","10"
"02/07/2015","35","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","35","."
"02/08/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","9"
"02/09/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"02/10/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"02/11/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","29"
"02/12/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"02/13/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","."
"02/14/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","."
"02/15/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"02/16/2015","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"02/17/2015","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","23"
"02/18/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","24"
"02/19/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"02/20/2015","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","21"
"02/21/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"02/22/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"02/23/2015","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","16"
"02/24/2015","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","."
"02/25/2015","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","."
"02/26/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","21"
"02/27/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"02/28/2015","38","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","38","."
"03/01/2015","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","8"
"03/03/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"03/04/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","18"
"03/05/2015","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"03/06/2015","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"03/07/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","26"
"03/08/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","."
"03/09/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"03/10/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","37"
"03/11/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"03/12/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"03/13/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","12"
"03/14/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"03/15/2015","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","."
"03/16/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"03/17/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"03/18/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"03/19/2015","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","15"
"03/20/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"03/21/2015","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","."
"03/22/2015","37","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","37","."
"03/23/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"03/24/2015","35","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","35","8"
"03/25/2015","35","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","35","4"
"03/26/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"03/27/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"03/28/2015","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","."
"03/29/2015","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","."
"03/30/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"03/31/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","25"
"04/01/2015","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","."
"04/02/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"04/03/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","."
"04/04/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"04/05/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"04/06/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","13"
"04/07/2015","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","."
"04/08/2015","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","."
"04/09/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","16"
"04/10/2015","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"04/11/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"04/12/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","21"
"04/13/2015","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","."
"04/14/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"04/15/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","12"
"04/16/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"04/17/2015","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","."
"04/18/2015","97","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","97","27"
"04/19/2015","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","."
"04/20/2015","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","."
"04/21/2015","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"04/22/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","."
"04/23/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"04/24/2015","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","20"
"04/25/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"04/26/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"04/27/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","12"
"04/28/2015","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","."
"04/29/2015","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","."
"04/30/2015","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","20"
"05/01/2015","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"05/02/2015","108","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","108","."
"05/03/2015","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","20"
"05/04/2015","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","."
"05/05/2015","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","."
"05/06/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","29"
"05/07/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"05/08/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"05/09/2015","74","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","74","23"
"05/10/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","."
"05/11/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"05/12/2015","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","23"
"05/13/2015","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","."
"05/14/2015","48","Ozone","White Cloud","06-057-0007","AQS","48","."
"05/15/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","12"
"05/16/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"05/17/2015","45","Ozone","White Cloud","06-057-0007","AQS","45","."
"05/18/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","21"
"05/19/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"05/20/2015","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","."
"05/21/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","20"
"05/22/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"05/23/2015","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"05/24/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","23"
"05/25/2015","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"05/26/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"05/27/2015","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","19"
"05/28/2015","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","."
"05/29/2015","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"05/30/2015","90","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","90","21"
"05/31/2015","61","Ozone","White Cloud","06-057-0007","AQS","61","."
"06/01/2015","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","."
"06/02/2015","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","."
"06/03/2015","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","."
"06/04/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","."
"06/05/2015","101","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","101","16"
"06/06/2015","112","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","112","22"
"06/07/2015","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"06/08/2015","129","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","129","20"
"06/09/2015","119","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","119","."
"06/10/2015","44","Ozone","White Cloud","06-057-0007","AQS","44","."
"06/11/2015","93","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","93","22"
"06/12/2015","100","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","100","."
"06/13/2015","101","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","101","."
"06/14/2015","97","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","97","."
"06/15/2015","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","."
"06/16/2015","126","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","126","."
"06/17/2015","150","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","150","29"
"06/18/2015","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"06/19/2015","108","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","108","."
"06/20/2015","140","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","140","17"
"06/21/2015","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","."
"06/22/2015","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","."
"06/23/2015","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","17"
"06/24/2015","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","25"
"06/25/2015","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"06/26/2015","159","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","159","34"
"06/27/2015","126","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","126","."
"06/28/2015","71","Ozone","White Cloud","06-057-0007","AQS","71","."
"06/29/2015","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","4"
"06/30/2015","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","."
"07/01/2015","136","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","136","."
"07/02/2015","101","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","101","."
"07/03/2015","74","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","74","."
"07/04/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"07/05/2015","74","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","74","21"
"07/06/2015","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"07/07/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","16"
"07/08/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","17"
"07/09/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"07/10/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"07/11/2015","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","18"
"07/12/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"07/13/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","."
"07/14/2015","90","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","90","16"
"07/15/2015","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","."
"07/16/2015","105","Ozone","White Cloud","06-057-0007","AQS","105","."
"07/17/2015","108","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","108","27"
"07/18/2015","93","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","93","."
"07/19/2015","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"07/20/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","27"
"07/21/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"07/22/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"07/23/2015","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","24"
"07/24/2015","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","."
"07/25/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","."
"07/26/2015","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","18"
"07/27/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"07/28/2015","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","."
"07/29/2015","119","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","119","20"
"07/30/2015","84","Ozone","White Cloud","06-057-0007","AQS","84","."
"07/31/2015","80","Ozone","White Cloud","06-057-0007","AQS","80","."
"08/01/2015","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","."
"08/02/2015","101","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","101","."
"08/03/2015","97","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","97","."
"08/04/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","33"
"08/05/2015","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"08/06/2015","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","."
"08/07/2015","46","Ozone","White Cloud","06-057-0007","AQS","46","."
"08/08/2015","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"08/09/2015","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"08/10/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","34"
"08/11/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"08/12/2015","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","."
"08/13/2015","50","Ozone","White Cloud","06-057-0007","AQS","50","34"
"08/14/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","."
"08/15/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"08/16/2015","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","17"
"08/17/2015","97","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","97","."
"08/18/2015","166","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","166","."
"08/19/2015","150","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","150","16"
"08/20/2015","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","."
"08/21/2015","93","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","93","."
"08/22/2015","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","48"
"08/23/2015","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","."
"08/24/2015","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"08/25/2015","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","14"
"08/26/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","."
"08/27/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"08/28/2015","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","19"
"08/29/2015","31","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","31","."
"08/30/2015","45","Ozone","White Cloud","06-057-0007","AQS","45","."
"08/31/2015","64","Ozone","White Cloud","06-057-0007","AQS","64","20"
"09/01/2015","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"09/02/2015","74","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","74","."
"09/03/2015","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","29"
"09/04/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","."
"09/05/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"09/06/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","24"
"09/07/2015","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","."
"09/08/2015","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","."
"09/09/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","30"
"09/10/2015","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","13"
"09/11/2015","45","Ozone","White Cloud","06-057-0007","AQS","45","."
"09/12/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","59"
"09/13/2015","119","Ozone","White Cloud","06-057-0007","AQS","119","."
"09/14/2015","74","Ozone","White Cloud","06-057-0007","AQS","74","."
"09/15/2015","40","Ozone","White Cloud","06-057-0007","AQS","40","18"
"09/16/2015","37","Ozone","White Cloud","06-057-0007","AQS","37","."
"09/17/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"09/18/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"09/19/2015","74","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","74","."
"09/20/2015","90","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","90","."
"09/21/2015","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","27"
"09/22/2015","67","Ozone","White Cloud","06-057-0007","AQS","67","."
"09/23/2015","64","Ozone","White Cloud","06-057-0007","AQS","64","15"
"09/24/2015","58","Ozone","White Cloud","06-057-0007","AQS","58","16"
"09/25/2015","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","."
"09/26/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","."
"09/27/2015","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","15"
"09/28/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"09/29/2015","48","Ozone","White Cloud","06-057-0007","AQS","48","."
"09/30/2015","44","Ozone","White Cloud","06-057-0007","AQS","44","."
"10/01/2015","31","Ozone","White Cloud","06-057-0007","AQS","31","."
"10/02/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"10/03/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","20"
"10/04/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"10/05/2015","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"10/06/2015","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","20"
"10/07/2015","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","."
"10/08/2015","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","."
"10/09/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","27"
"10/10/2015","93","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","93","."
"10/11/2015","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"10/12/2015","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","21"
"10/13/2015","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","."
"10/14/2015","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","."
"10/15/2015","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","20"
"10/16/2015","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","28"
"10/17/2015","39","Ozone","White Cloud","06-057-0007","AQS","39","."
"10/18/2015","36","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","36","9"
"10/19/2015","38","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","38","."
"10/20/2015","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","."
"10/21/2015","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","17"
"10/22/2015","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","."
"10/23/2015","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"10/24/2015","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","19"
"10/25/2015","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"10/26/2015","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"10/27/2015","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","30"
"10/28/2015","38","Ozone","White Cloud","06-057-0007","AQS","38","."
"10/29/2015","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","."
"10/30/2015","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","."
"10/31/2015","38","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","38","."
"11/01/2015","37","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","37","."
"11/02/2015","37","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","37","12"
"11/03/2015","35","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","35","."
"11/04/2015","35","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","35","."
"11/05/2015","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","33"
"11/06/2015","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","."
"11/07/2015","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","."
"11/08/2015","37","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","37","25"
"11/09/2015","37","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","37","."
"11/10/2015","34","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","34","."
"11/11/2015","35","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","35","23"
"11/12/2015","29","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","29","."
"11/13/2015","35","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","35","."
"11/14/2015","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"11/15/2015","37","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","37","."
"11/16/2015","37","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","37","."
"11/17/2015","36","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","36","."
"11/18/2015","34","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","34","."
"11/19/2015","33","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","33","."
"11/20/2015","36","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","36","29"
"11/21/2015","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","."
