"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/12/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","22"
"02/13/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","26"
"02/14/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","34"
"02/15/2015","40","Ozone","Santa Cruz","06-087-0007","AQS","40","28"
"02/16/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","30"
"02/17/2015","37","Ozone","Santa Cruz","06-087-0007","AQS","37","30"
"02/18/2015","35","PM2.5","Santa Cruz","06-087-0007","AQS","33","35"
"02/19/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","30"
"02/20/2015","32","PM2.5","Santa Cruz","06-087-0007","AQS","26","32"
"02/21/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","29"
"02/22/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","13"
"02/23/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","23"
"02/24/2015","31","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","31","31"
"02/25/2015","37","Ozone","Santa Cruz","06-087-0007","AQS","37","28"
"02/26/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","27"
"02/27/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","5"
"02/28/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","5"
"03/01/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","13"
"03/02/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","20"
"03/03/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","30"
"03/04/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","24"
"03/05/2015","43","Ozone","Santa Cruz","06-087-0007","AQS","43","25"
"03/06/2015","43","Ozone","Santa Cruz","06-087-0007","AQS","43","28"
"03/07/2015","41","Ozone","Santa Cruz","06-087-0007","AQS","41","34"
"03/08/2015","44","Ozone","Santa Cruz","06-087-0007","AQS","44","42"
"03/09/2015","39","PM2.5","Santa Cruz","06-087-0007","AQS","34","39"
"03/10/2015","40","PM2.5","Santa Cruz","06-087-0007","AQS","29","40"
"03/11/2015","40","Ozone","Santa Cruz","06-087-0007","AQS","40","21"
"03/12/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","22"
"03/13/2015","36","Ozone","Santa Cruz","06-087-0007","AQS","36","28"
"03/14/2015","45","Ozone","Santa Cruz","06-087-0007","AQS","45","19"
"03/15/2015","39","Ozone","Santa Cruz","06-087-0007","AQS","39","13"
"03/16/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","14"
"03/17/2015","42","Ozone","Santa Cruz","06-087-0007","AQS","42","8"
"03/18/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","20"
"03/19/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","24"
"03/20/2015","39","Ozone","Santa Cruz","06-087-0007","AQS","39","23"
"03/21/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","21"
"03/22/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","16"
"03/23/2015","39","Ozone","Santa Cruz","06-087-0007","AQS","39","16"
"03/24/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","21"
"03/25/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","24"
"03/26/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","11"
"03/27/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","18"
"03/28/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","17"
"03/29/2015","40","Ozone","Santa Cruz","06-087-0007","AQS","40","28"
"03/30/2015","37","Ozone","Santa Cruz","06-087-0007","AQS","37","31"
"03/31/2015","43","Ozone","Santa Cruz","06-087-0007","AQS","43","16"
"04/01/2015","42","Ozone","Santa Cruz","06-087-0007","AQS","42","13"
"04/02/2015","44","Ozone","Santa Cruz","06-087-0007","AQS","44","14"
"04/03/2015","45","Ozone","Santa Cruz","06-087-0007","AQS","45","37"
"04/04/2015","44","Ozone","Santa Cruz","06-087-0007","AQS","44","28"
"04/05/2015","43","Ozone","Santa Cruz","06-087-0007","AQS","43","18"
"04/06/2015","41","Ozone","Santa Cruz","06-087-0007","AQS","41","10"
"04/07/2015","43","Ozone","Santa Cruz","06-087-0007","AQS","43","8"
"04/08/2015","39","Ozone","Santa Cruz","06-087-0007","AQS","39","11"
"04/09/2015","44","Ozone","Santa Cruz","06-087-0007","AQS","44","11"
"04/10/2015","43","Ozone","Santa Cruz","06-087-0007","AQS","43","14"
"04/11/2015","37","Ozone","Santa Cruz","06-087-0007","AQS","37","9"
"04/12/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","15"
"04/13/2015","41","Ozone","Santa Cruz","06-087-0007","AQS","41","21"
"04/14/2015","46","Ozone","Santa Cruz","06-087-0007","AQS","46","18"
"04/15/2015","44","Ozone","Santa Cruz","06-087-0007","AQS","44","24"
"04/16/2015","58","Ozone","Santa Cruz","06-087-0007","AQS","58","15"
"04/17/2015","50","Ozone","Santa Cruz","06-087-0007","AQS","50","28"
"04/18/2015","45","PM2.5","Santa Cruz","06-087-0007","AQS","40","45"
"04/19/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","20"
"04/20/2015","36","Ozone","Santa Cruz","06-087-0007","AQS","36","22"
"04/21/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","19"
"04/22/2015","45","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","37","45"
"04/23/2015","48","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","35","48"
"04/24/2015","43","Ozone","Santa Cruz","06-087-0007","AQS","43","23"
"04/25/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","9"
"04/26/2015","40","Ozone","Santa Cruz","06-087-0007","AQS","40","17"
"04/27/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","24"
"04/28/2015","37","Ozone","Santa Cruz","06-087-0007","AQS","37","26"
"04/29/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","29"
"04/30/2015","67","Ozone","Santa Cruz","06-087-0007","AQS","67","29"
"05/01/2015","42","Ozone","Santa Cruz","06-087-0007","AQS","42","34"
"05/02/2015","46","Ozone","Santa Cruz","06-087-0007","AQS","46","40"
"05/03/2015","45","Ozone","Santa Cruz","06-087-0007","AQS","45","34"
"05/04/2015","40","Ozone","Santa Cruz","06-087-0007","AQS","40","26"
"05/05/2015","40","Ozone","Santa Cruz","06-087-0007","AQS","40","27"
"05/06/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","32"
"05/07/2015","42","PM2.5","Santa Cruz","06-087-0007","AQS","36","42"
"05/08/2015","40","PM2.5","Santa Cruz","06-087-0007","AQS","40","40"
"05/09/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","30"
"05/10/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","28"
"05/11/2015","39","Ozone","Santa Cruz","06-087-0007","AQS","39","24"
"05/12/2015","42","Ozone","Santa Cruz","06-087-0007","AQS","42","15"
"05/13/2015","41","Ozone","Santa Cruz","06-087-0007","AQS","41","15"
"05/14/2015","45","Ozone","Santa Cruz","06-087-0007","AQS","45","9"
"05/15/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","12"
"05/16/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","18"
"05/17/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","10"
"05/18/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","13"
"05/19/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","13"
"05/20/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","12"
"05/21/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","3"
"05/22/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","13"
"05/23/2015","36","Ozone","Santa Cruz","06-087-0007","AQS","36","25"
"05/24/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","15"
"05/25/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","7"
"05/26/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","8"
"05/27/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","10"
"05/28/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","14"
"05/29/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","15"
"05/30/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","18"
"05/31/2015","36","Ozone","Santa Cruz","06-087-0007","AQS","36","18"
"06/01/2015","30","Ozone","Santa Cruz","06-087-0007","AQS","30","10"
"06/02/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","13"
"06/03/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","15"
"06/04/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","24"
"06/05/2015","30","Ozone","Santa Cruz","06-087-0007","AQS","30","18"
"06/06/2015","30","Ozone","Santa Cruz","06-087-0007","AQS","30","8"
"06/07/2015","29","Ozone","Santa Cruz","06-087-0007","AQS","29","9"
"06/08/2015","27","Ozone","Santa Cruz","06-087-0007","AQS","27","20"
"06/09/2015","28","Ozone","Santa Cruz","06-087-0007","AQS","28","10"
"06/10/2015","29","Ozone","Santa Cruz","06-087-0007","AQS","29","11"
"06/11/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","30"
"06/12/2015","28","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","27","28"
"06/13/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","29"
"06/14/2015","53","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","34","53"
"06/15/2015","37","PM2.5","Santa Cruz","06-087-0007","AQS","31","37"
"06/16/2015","36","PM2.5","Santa Cruz","06-087-0007","AQS","33","36"
"06/17/2015","41","PM2.5","Santa Cruz","06-087-0007","AQS","33","41"
"06/18/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","30"
"06/19/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","23"
"06/20/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","23"
"06/21/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","29"
"06/22/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","23"
"06/23/2015","31","PM2.5","Santa Cruz","06-087-0007","AQS","31","31"
"06/24/2015","30","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","30","30"
"06/25/2015","24","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","23","24"
"06/26/2015","29","Ozone","Santa Cruz","06-087-0007","AQS","29","15"
"06/27/2015","24","Ozone","Santa Cruz","06-087-0007","AQS","24","6"
"06/28/2015","21","Ozone","Santa Cruz","06-087-0007","AQS","21","1"
"06/29/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","8"
"06/30/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","20"
"07/01/2015","23","Ozone","Santa Cruz","06-087-0007","AQS","23","17"
"07/02/2015","21","Ozone","Santa Cruz","06-087-0007","AQS","21","12"
"07/03/2015","22","Ozone","Santa Cruz","06-087-0007","AQS","22","7"
"07/04/2015","24","Ozone","Santa Cruz","06-087-0007","AQS","24","4"
"07/05/2015","21","Ozone","Santa Cruz","06-087-0007","AQS","21","0"
"07/06/2015","25","Ozone","Santa Cruz","06-087-0007","AQS","25","8"
"07/07/2015","19","Ozone","Santa Cruz","06-087-0007","AQS","19","13"
"07/08/2015","21","Ozone","Santa Cruz","06-087-0007","AQS","21","7"
"07/09/2015","21","Ozone","Santa Cruz","06-087-0007","AQS","21","0"
"07/10/2015","23","Ozone","Santa Cruz","06-087-0007","AQS","23","5"
"07/11/2015","22","Ozone","Santa Cruz","06-087-0007","AQS","22","3"
"07/12/2015","23","Ozone","Santa Cruz","06-087-0007","AQS","23","5"
"07/13/2015","24","Ozone","Santa Cruz","06-087-0007","AQS","24","8"
"07/14/2015","25","Ozone","Santa Cruz","06-087-0007","AQS","25","6"
"07/15/2015","24","Ozone","Santa Cruz","06-087-0007","AQS","24","12"
"07/16/2015","25","Ozone","Santa Cruz","06-087-0007","AQS","25","7"
"07/17/2015","28","Ozone","Santa Cruz","06-087-0007","AQS","28","11"
"07/18/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","10"
"07/19/2015","30","Ozone","Santa Cruz","06-087-0007","AQS","30","11"
"07/20/2015","25","Ozone","Santa Cruz","06-087-0007","AQS","25","23"
"07/21/2015","21","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","21","21"
"07/22/2015","23","Ozone","Santa Cruz","06-087-0007","AQS","23","18"
"07/23/2015","24","Ozone","Santa Cruz","06-087-0007","AQS","24","20"
"07/24/2015","29","Ozone","Santa Cruz","06-087-0007","AQS","29","17"
"07/25/2015","22","PM2.5","Santa Cruz","06-087-0007","AQS","20","22"
"07/26/2015","22","Ozone","Santa Cruz","06-087-0007","AQS","22","15"
"07/27/2015","27","Ozone","Santa Cruz","06-087-0007","AQS","27","24"
"07/28/2015","30","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","24","30"
"07/29/2015","26","Ozone","Santa Cruz","06-087-0007","AQS","26","16"
"07/30/2015","27","Ozone","Santa Cruz","06-087-0007","AQS","27","23"
"07/31/2015","20","PM2.5","Santa Cruz","06-087-0007","AQS","20","20"
"08/01/2015","27","Ozone","Santa Cruz","06-087-0007","AQS","27","26"
"08/02/2015","25","PM2.5","Santa Cruz","06-087-0007","AQS","21","25"
"08/03/2015","24","Ozone","Santa Cruz","06-087-0007","AQS","24","13"
"08/04/2015","20","Ozone","Santa Cruz","06-087-0007","AQS","20","8"
"08/05/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","9"
"08/06/2015","29","PM2.5","Santa Cruz","06-087-0007","AQS","28","29"
"08/07/2015","31","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","28","31"
"08/08/2015","23","Ozone","Santa Cruz","06-087-0007","AQS","23","18"
"08/09/2015","19","Ozone","Santa Cruz","06-087-0007","AQS","19","5"
"08/10/2015","20","Ozone","Santa Cruz","06-087-0007","AQS","20","3"
"08/11/2015","25","Ozone","Santa Cruz","06-087-0007","AQS","25","4"
"08/12/2015","19","Ozone","Santa Cruz","06-087-0007","AQS","19","5"
"08/13/2015","25","Ozone","Santa Cruz","06-087-0007","AQS","25","0"
"08/14/2015","28","Ozone","Santa Cruz","06-087-0007","AQS","28","10"
"08/15/2015","56","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","49","56"
"08/16/2015","77","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","36","77"
"08/17/2015","61","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","34","61"
"08/18/2015","64","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","38","64"
"08/19/2015","51","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","33","51"
"08/20/2015","41","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","38","41"
"08/21/2015","35","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","28","35"
"08/22/2015","27","Ozone","Santa Cruz","06-087-0007","AQS","27","18"
"08/23/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","27"
"08/24/2015","42","PM2.5","Santa Cruz","06-087-0007","AQS","35","42"
"08/25/2015","49","PM2.5","Santa Cruz","06-087-0007","AQS","37","49"
"08/26/2015","42","PM2.5","Santa Cruz","06-087-0007","AQS","34","42"
"08/27/2015","41","PM2.5","Santa Cruz","06-087-0007","AQS","31","41"
"08/28/2015","26","Ozone","Santa Cruz","06-087-0007","AQS","26","11"
"08/29/2015","21","Ozone","Santa Cruz","06-087-0007","AQS","21","3"
"08/30/2015","30","Ozone","Santa Cruz","06-087-0007","AQS","30","11"
"08/31/2015","29","Ozone","Santa Cruz","06-087-0007","AQS","29","."
"09/01/2015","26","Ozone","Santa Cruz","06-087-0007","AQS","26","."
"09/02/2015","27","Ozone","Santa Cruz","06-087-0007","AQS","27","."
"09/03/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","."
"09/04/2015","26","Ozone","Santa Cruz","06-087-0007","AQS","26","22"
"09/05/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","15"
"09/06/2015","41","Ozone","Santa Cruz","06-087-0007","AQS","41","11"
"09/07/2015","47","Ozone","Santa Cruz","06-087-0007","AQS","47","20"
"09/08/2015","61","Ozone","Santa Cruz","06-087-0007","AQS","61","18"
"09/09/2015","44","Ozone","Santa Cruz","06-087-0007","AQS","44","21"
"09/10/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","22"
"09/11/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","22"
"09/12/2015","35","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","26","35"
"09/13/2015","27","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","26","27"
"09/14/2015","26","Ozone","Santa Cruz","06-087-0007","AQS","26","12"
"09/15/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","16"
"09/16/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","10"
"09/17/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","17"
"09/18/2015","37","Ozone","Santa Cruz","06-087-0007","AQS","37","19"
"09/19/2015","54","Ozone","Santa Cruz","06-087-0007","AQS","54","23"
"09/20/2015","64","Ozone","Santa Cruz","06-087-0007","AQS","64","30"
"09/21/2015","40","Ozone","Santa Cruz","06-087-0007","AQS","40","38"
"09/22/2015","36","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","29","36"
"09/23/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","26"
"09/24/2015","40","Ozone","Santa Cruz","06-087-0007","AQS","40","15"
"09/25/2015","39","Ozone","Santa Cruz","06-087-0007","AQS","39","23"
"09/26/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","13"
"09/27/2015","30","Ozone","Santa Cruz","06-087-0007","AQS","30","28"
"09/28/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","27"
"09/29/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","28"
"09/30/2015","20","Ozone","Santa Cruz","06-087-0007","AQS","20","15"
"10/01/2015","23","Ozone","Santa Cruz","06-087-0007","AQS","23","5"
"10/02/2015","27","Ozone","Santa Cruz","06-087-0007","AQS","27","22"
"10/03/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","30"
"10/04/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","26"
"10/05/2015","36","Ozone","Santa Cruz","06-087-0007","AQS","36","17"
"10/06/2015","37","Ozone","Santa Cruz","06-087-0007","AQS","37","18"
"10/07/2015","42","Ozone","Santa Cruz","06-087-0007","AQS","42","33"
"10/08/2015","43","Ozone","Santa Cruz","06-087-0007","AQS","43","35"
"10/09/2015","42","Ozone","Santa Cruz","06-087-0007","AQS","42","33"
"10/10/2015","36","Ozone","Santa Cruz","06-087-0007","AQS","36","17"
"10/11/2015","28","Ozone","Santa Cruz","06-087-0007","AQS","28","27"
"10/12/2015","39","Ozone","Santa Cruz","06-087-0007","AQS","39","29"
"10/13/2015","47","Ozone","Santa Cruz","06-087-0007","AQS","47","20"
"10/14/2015","40","Ozone","Santa Cruz","06-087-0007","AQS","40","21"
"10/15/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","23"
"10/16/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","27"
"10/17/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","15"
"10/18/2015","34","Ozone","Santa Cruz","06-087-0007","AQS","34","8"
"10/19/2015","30","Ozone","Santa Cruz","06-087-0007","AQS","30","7"
"10/20/2015","27","Ozone","Santa Cruz","06-087-0007","AQS","27","18"
"10/21/2015","29","Ozone","Santa Cruz","06-087-0007","AQS","29","18"
"10/22/2015","30","Ozone","Santa Cruz","06-087-0007","AQS","30","28"
"10/23/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","30"
"10/24/2015","42","Ozone","Santa Cruz","06-087-0007","AQS","42","33"
"10/25/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","26"
"10/26/2015","35","Ozone","Santa Cruz","06-087-0007","AQS","35","26"
"10/27/2015","23","PM2.5","Santa Cruz","06-087-0007","AQS","21","23"
"10/28/2015","16","PM2.5","Santa Cruz","06-087-0007","AQS",".","16"
"10/29/2015","38","Ozone","Santa Cruz","06-087-0007","AQS","38","13"
"10/30/2015","36","Ozone","Santa Cruz","06-087-0007","AQS","36","24"
"10/31/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","20"
"11/01/2015","25","Ozone","Santa Cruz","06-087-0007","AQS","25","10"
"11/02/2015","29","Ozone","Santa Cruz","06-087-0007","AQS","29","8"
"11/03/2015","29","Ozone","Santa Cruz","06-087-0007","AQS","29","16"
"11/04/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","29"
"11/05/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","28"
"11/06/2015","31","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","31","31"
"11/07/2015","44","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","31","44"
"11/08/2015","47","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","29","47"
"11/09/2015","31","Ozone","Santa Cruz","06-087-0007","AQS","31","12"
"11/10/2015","32","Ozone","Santa Cruz","06-087-0007","AQS","32","16"
"11/11/2015","35","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","29","35"
"11/12/2015","42","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","31","42"
"11/13/2015","59","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","27","59"
"11/14/2015","58","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","32","58"
"11/15/2015","41","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","36","41"
"11/16/2015","33","Ozone","Santa Cruz","06-087-0007","AQS","33","28"
"11/17/2015","38","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","28","38"
"11/18/2015","33","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","25","33"
"11/19/2015","48","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","26","48"
"11/20/2015","33","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","27","33"
"11/21/2015","51","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","31","51"
"11/22/2015","42","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","36","42"
"11/23/2015","52","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","27","52"
"11/24/2015","38","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","26","38"
"11/25/2015","26","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","26","26"
"11/26/2015","38","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","26","38"
"11/27/2015","61","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","26","61"
"11/28/2015","55","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","28","55"
"11/29/2015","67","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","30","67"
"11/30/2015","67","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","18","67"
"12/01/2015","69","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","29","69"
"12/02/2015","67","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","20","67"
"12/03/2015","58","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","26","58"
"12/04/2015","25","Ozone","Santa Cruz","06-087-0007","AQS","25","19"
