"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2015","107","PM2.5","Manteca","06-077-2010","AQS","9","25","31","107","29"
"01/02/2015","113","PM2.5","Manteca","06-077-2010","AQS","11","31","31","113","33"
"01/03/2015","140","PM2.5","Manteca","06-077-2010","AQS","13","26","40","140","36"
"01/04/2015","137","PM2.5","Manteca","06-077-2010","AQS","13","31","31","137","34"
"01/05/2015","150","PM2.5","Manteca","06-077-2010","AQS","11","30","40","150","41"
"01/06/2015","118","PM2.5","Manteca","06-077-2010","AQS","10","30","43","118","37"
"01/07/2015","137","PM2.5","Manteca","06-077-2010","AQS","15","26","37","137","38"
"01/08/2015","151","PM2.5","Manteca","06-077-2010","AQS","15","22","42","151","33"
"01/09/2015","154","PM2.5","Manteca","06-077-2010","AQS","10","17","42","154","25"
"01/10/2015","125","PM2.5","Manteca","06-077-2010","AQS","15","19","27","125","19"
"01/11/2015","103","PM2.5","Manteca","06-077-2010","AQS","17","28","19","103","12"
"01/12/2015","88","PM2.5","Manteca","06-077-2010","AQS","9","25","24","88","19"
"01/13/2015","97","PM2.5","Manteca","06-077-2010","AQS","7","23","40","97","27"
"01/14/2015","88","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","17","15","88","25"
"01/15/2015","82","PM2.5","Tracy-Airport","06-077-3005","AQS","6","17","15","82","25"
"01/16/2015","65","PM2.5","Manteca","06-077-2010","AQS","5","18","13","65","20"
"01/17/2015","72","PM2.5","Manteca","06-077-2010","AQS","3","20","10","72","17"
"01/18/2015","82","PM2.5","Manteca","06-077-2010","AQS","3","13","31","82","16"
"01/19/2015","56","PM2.5","Manteca","06-077-2010","AQS","3","18","8","56","15"
"01/20/2015","55","PM2.5","Manteca","06-077-2010","AQS","5","17","10","55","22"
"01/21/2015","51","PM2.5","Manteca","06-077-2010","AQS","6","22","12","51","15"
"01/22/2015","70","PM2.5","Manteca","06-077-2010","AQS","6","18","16","70","19"
"01/23/2015","87","PM2.5","Manteca","06-077-2010","AQS","6","19","20","87","21"
"01/24/2015","79","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","14","27","79","14"
"01/25/2015","78","PM2.5","Manteca","06-077-2010","AQS","3","15","13","78","14"
"01/26/2015","62","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","18","16","62","17"
"01/27/2015","67","PM2.5","Manteca","06-077-2010","AQS","7","20","20","67","30"
"01/28/2015","76","PM2.5","Manteca","06-077-2010","AQS","8","31","23","76","32"
"01/29/2015","87","PM2.5","Stockton-Hazelton","06-077-1002","AQS","15","32","23","87","40"
"01/30/2015","68","PM2.5","Manteca","06-077-2010","AQS",".","27","33","68","19"
"01/31/2015","47","PM2.5","Manteca","06-077-2010","AQS",".","36","19","47","5"
"02/01/2015","102","PM2.5","Manteca","06-077-2010","AQS","6","24","24","102","27"
"02/02/2015","96","PM2.5","Manteca","06-077-2010","AQS","9","37","29","96","36"
"02/03/2015","118","PM2.5","Manteca","06-077-2010","AQS","7","31","40","118","37"
"02/04/2015","113","PM2.5","Manteca","06-077-2010","AQS","6","19","30","113","28"
"02/05/2015","80","PM2.5","Tracy-Airport","06-077-3005","AQS","7","15","41","80","24"
"02/06/2015","42","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","33","28","42","17"
"02/07/2015","43","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","23","12","43","23"
"02/08/2015","51","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","42","11","51","12"
"02/09/2015","38","Ozone","Tracy-Airport","06-077-3005","AQS","2","38","16","30","23"
"02/10/2015","34","Ozone","Tracy-Airport","06-077-3005","AQS","8","34","12","27","29"
"02/11/2015","55","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","28","27","55","28"
"02/12/2015","60","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","33","18","60","29"
"02/13/2015","72","PM2.5","Manteca","06-077-2010","AQS","9","39","24","72","31"
"02/14/2015","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","34","14","56","31"
"02/15/2015","57","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","33","14","57","26"
"02/16/2015","64","PM2.5","Manteca","06-077-2010","AQS","6","38","20","64","32"
"02/17/2015","65","PM2.5","Manteca","06-077-2010","AQS","5","33","19","65","23"
