"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2015","156","PM2.5","Reseda","06-037-1201","AQS","28","35","3","23","156","38"
"01/02/2015","105","PM2.5","Reseda","06-037-1201","AQS","20","35","0","21","105","40"
"01/03/2015","106","PM2.5","Reseda","06-037-1201","AQS","23","37","4","28","106","42"
"01/04/2015","107","PM2.5","Long Beach (South)","06-037-4004","AQS","25","40","3","26","107","45"
"01/05/2015","57","PM2.5","Long Beach (South)","06-037-4004","AQS","15","37","4","23","57","51"
"01/06/2015","63","PM10","Long Beach (Hudson)","06-037-4006","AQS","19","36","6","63","52","52"
"01/07/2015","59","PM2.5","Long Beach (South)","06-037-4004","AQS","22","33","4","20","59","56"
"01/08/2015","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","28","25","6","28","77","56"
"01/09/2015","105","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","25","4","39","105","62"
"01/10/2015","123","PM2.5","Reseda","06-037-1201","AQS","19","18","3","31","123","42"
"01/11/2015","76","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","35","3","22","76","28"
"01/12/2015","103","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","31","3","51","103","35"
"01/13/2015","114","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","38","3","33","114","41"
"01/14/2015","70","PM2.5","Long Beach (South)","06-037-4004","AQS","24","36","4","15","70","49"
"01/15/2015","46","PM2.5","Long Beach (South)","06-037-4004","AQS","18","35","3","15","46","44"
"01/16/2015","54","PM2.5","Long Beach (South)","06-037-4004","AQS","17","31","7","14","54","46"
"01/17/2015","80","PM2.5","Long Beach (South)","06-037-4004","AQS","30","39","10","12","80","63"
"01/18/2015","105","PM2.5","Compton","06-037-1302","AQS","23","35","10","37","105","50"
"01/19/2015","110","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","38","39","7","33","110","69"
"01/20/2015","153","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","31","4","55","153","56"
"01/21/2015","159","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","41","4","60","159","53"
"01/22/2015","83","PM2.5","Long Beach (South)","06-037-4004","AQS","23","38","6","16","83","52"
"01/23/2015","53","PM2.5","Long Beach (South)","06-037-4004","AQS","19","39","9","15","53","48"
"01/24/2015","72","PM2.5","Compton","06-037-1302","AQS","32","42","10","43","72","54"
"01/25/2015","86","NO2","LAX Hastings","06-037-5005","AQS","30","41","20","11","47","86"
"01/26/2015","50","PM2.5","Reseda","06-037-1201","AQS","18","31","3","13","50","45"
"01/27/2015","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","33","7","12","52","35"
"01/28/2015","56","PM2.5","Long Beach (South)","06-037-4004","AQS","14","38","3","12","56","41"
"01/29/2015","64","PM2.5","Long Beach (South)","06-037-4004","AQS","14","32","3","11","64","45"
"01/30/2015","78","PM2.5","Reseda","06-037-1201","AQS","14","29","3","22","78","36"
"01/31/2015","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","40","9","19","69","33"
"02/01/2015","73","PM2.5","Long Beach (South)","06-037-4004","AQS","19","38","6","14","73","41"
"02/02/2015","87","PM2.5","Long Beach (South)","06-037-4004","AQS","27","40","10","19","87","61"
"02/03/2015","120","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","41","1","34","120","72"
"02/04/2015","156","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","48","0","54","156","69"
"02/05/2015","149","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","49","7","61","149","72"
"02/06/2015","141","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","44","4","44","141","57"
"02/07/2015","98","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","30","11","31","98","45"
"02/08/2015","72","PM2.5","Reseda","06-037-1201","AQS","13","33","1","15","72","34"
"02/09/2015","48","PM2.5","Glendora","06-037-0016","AQS","10","40","6","19","48","36"
"02/10/2015","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","42","4","18","60","51"
"02/11/2015","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","44","6","38","55","55"
"02/12/2015","51","NO2","Los Angeles-North Main Street","06-037-1103","AQS","18","46","3","13","43","51"
"02/13/2015","56","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","48","1","19","56","54"
"02/14/2015","58","Ozone","West Los Angeles","06-037-0113","AQS","19","58","6","18","55","51"
"02/15/2015","93","Ozone","Pomona","06-037-1701","AQS","18","93","4","21","65","46"
"02/16/2015","101","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","90","4","35","101","43"
"02/17/2015","110","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","64","3","48","110","38"
"02/18/2015","127","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","50","7","54","127","41"
"02/19/2015","152","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","71","4","56","152","42"
"02/20/2015","130","PM2.5","Reseda","06-037-1201","AQS","8","49","0","52","130","41"
"02/21/2015","80","PM2.5","Reseda","06-037-1201","AQS","13","47","0","27","80","36"
"02/22/2015","60","PM2.5","Reseda","06-037-1201","AQS","6","42","1","12","60","27"
"02/23/2015","50","PM2.5","Reseda","06-037-1201","AQS","9","37","0","18","50","42"
"02/24/2015","43","Ozone","Santa Clarita","06-037-6012","AQS","14","43","1","14","41","40"
"02/25/2015","60","PM2.5","Reseda","06-037-1201","AQS","14","40","4","22","60","43"
"02/26/2015","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","45","3","27","71","43"
"02/27/2015","66","PM2.5","Reseda","06-037-1201","AQS","10","41","1","30","66","36"
"02/28/2015","42","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","6","42","1","9","40","25"
"03/01/2015","48","PM2.5","Reseda","06-037-1201","AQS","6","38","0","6","48","19"
"03/02/2015","56","PM2.5","Reseda","06-037-1201","AQS","9","42","1","6","56","33"
