"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2015","142","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","10","29","1","32","142","36"
"01/02/2015","145","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","22","25","1","41","145","37"
"01/03/2015","126","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","15","26","0","37","126","38"
"01/04/2015","137","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","23","25","0","33","137","36"
"01/05/2015","89","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","15","21","0","37","89","35"
"01/06/2015","81","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","15","21","1","30","81","31"
"01/07/2015","80","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","16","18","1","35","80","39"
"01/08/2015","82","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","14","19","1","35","82","30"
"01/09/2015","109","PM2.5","Sacramento Health Department-Stockton Blvd.","06-067-4001","AQS","9","8","3","42","109","29"
"01/10/2015","135","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","14","19","3","47","135","33"
"01/11/2015","148","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","17","32","3","32","148","31"
"01/12/2015","95","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","11","23","3","29","95","26"
"01/13/2015","105","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","14","21","3","28","105","31"
"01/14/2015","99","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","21","1","37","99","29"
"01/15/2015","87","PM2.5","Sacramento Health Department-Stockton Blvd.","06-067-4001","AQS","8","14","3","29","87","28"
"01/16/2015","66","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","6","13","1","21","66","21"
"01/17/2015","67","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","6","15","1","19","67","20"
"01/18/2015","81","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","7","9","1","26","81","17"
