"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2015","74","PM2.5","Concord","06-013-0002","AQS","7","30","4",".","74","25"
"01/02/2015","73","PM2.5","San Pablo","06-013-1004","AQS","8","25","6",".","73","29"
"01/03/2015","88","PM2.5","San Pablo","06-013-1004","AQS","9","20","7",".","88","30"
"01/04/2015","93","PM2.5","San Pablo","06-013-1004","AQS","9","28","4",".","93","30"
"01/05/2015","81","PM2.5","San Pablo","06-013-1004","AQS","8","25","6",".","81","31"
"01/06/2015","81","PM2.5","San Pablo","06-013-1004","AQS","7","27","6","29","81","28"
"01/07/2015","61","PM2.5","San Pablo","06-013-1004","AQS","8","25","6",".","61","31"
"01/08/2015","92","PM2.5","San Pablo","06-013-1004","AQS","11","21","6",".","92","33"
"01/09/2015","78","PM2.5","San Pablo","06-013-1004","AQS","10","12","4",".","78","37"
"01/10/2015","67","PM2.5","Concord","06-013-0002","AQS","10","17","13",".","67","32"
"01/11/2015","72","PM2.5","Concord","06-013-0002","AQS","9","23","7",".","72","24"
"01/12/2015","39","PM2.5","Concord","06-013-0002","AQS","9","22","6","14","39","26"
"01/13/2015","38","PM2.5","Concord","06-013-0002","AQS","10","24","3",".","38","27"
"01/14/2015","92","PM2.5","San Pablo","06-013-1004","AQS","10","20","3",".","92","22"
"01/15/2015","95","PM2.5","San Pablo","06-013-1004","AQS","7","22","4",".","95","24"
"01/16/2015","92","PM2.5","San Pablo","06-013-1004","AQS","13","15","9",".","92","35"
"01/17/2015","65","PM2.5","San Pablo","06-013-1004","AQS","8","19","3",".","65","20"
"01/18/2015","67","PM2.5","Concord","06-013-0002","AQS","8","12","6","15","67","19"
"01/19/2015","47","PM2.5","San Pablo","06-013-1004","AQS","8","18","3",".","47","24"
"01/20/2015","62","PM2.5","San Pablo","06-013-1004","AQS","8","19","10",".","62","27"
"01/21/2015","54","PM2.5","San Pablo","06-013-1004","AQS","9","19","4",".","54","25"
"01/22/2015","72","PM2.5","San Pablo","06-013-1004","AQS","8","15","3",".","72","24"
"01/23/2015","63","PM2.5","Concord","06-013-0002","AQS","10","13","4",".","63","27"
"01/24/2015","71","PM2.5","Concord","06-013-0002","AQS","11","17","3","23","71","22"
"01/25/2015","63","PM2.5","Concord","06-013-0002","AQS","9","23","3",".","63","28"
"01/26/2015","63","PM2.5","San Pablo","06-013-1004","AQS","10","19","6",".","63","29"
"01/27/2015","63","PM2.5","Concord","06-013-0002","AQS","10","19","10",".","63","38"
"01/28/2015","59","PM2.5","San Pablo","06-013-1004","AQS","9","28","6",".","59","30"
"01/29/2015","57","PM2.5","Concord","06-013-0002","AQS","9","29","7",".","57","31"
"01/30/2015","52","PM2.5","San Pablo","06-013-1004","AQS","9","23","6","23","52","20"
"01/31/2015","34","Ozone","Concord","06-013-0002","AQS","8","34","6",".","33","25"
"02/01/2015","66","PM2.5","Concord","06-013-0002","AQS","9","20","6",".","66","25"
"02/02/2015","77","PM2.5","Concord","06-013-0002","AQS","10","30","7",".","77","33"
"02/03/2015","65","PM2.5","Concord","06-013-0002","AQS","10","22","13",".","65","26"
"02/04/2015","81","PM2.5","San Pablo","06-013-1004","AQS","9","27","7",".","81","18"
"02/05/2015","52","PM2.5","Concord","06-013-0002","AQS","10","30","6","19","52","31"
"02/06/2015","30","Ozone","Concord","06-013-0002","AQS","8","30","6",".","27","11"
"02/07/2015","32","PM2.5","Concord","06-013-0002","AQS","9","29","6",".","32","25"
"02/08/2015","37","Ozone","Concord","06-013-0002","AQS","9","37","7",".","35","17"
"02/09/2015","44","PM2.5","Concord","06-013-0002","AQS","8","35","6",".","44","21"
"02/10/2015","31","Ozone","Concord","06-013-0002","AQS","9","31","3",".","23","28"
"02/11/2015","30","PM2.5","Concord","06-013-0002","AQS","9","27","4","13","30","20"
