"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM25"
"09/18/2015","16","PM2.5","Portola","06-063-1010","AQS","16"
"09/21/2015","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"09/24/2015","14","PM2.5","Portola","06-063-1010","AQS","14"
"09/27/2015","24","PM2.5","Quincy-N Church Street","06-063-1006","AQS","24"
"10/01/2015","20","PM2.5","Quincy-N Church Street","06-063-1006","AQS","20"
"10/03/2015","22","PM2.5","Portola","06-063-1010","AQS","22"
"10/06/2015","30","PM2.5","Portola","06-063-1010","AQS","30"
"10/09/2015","28","PM2.5","Quincy-N Church Street","06-063-1006","AQS","28"
"10/12/2015","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"10/15/2015","42","PM2.5","Quincy-N Church Street","06-063-1006","AQS","42"
"10/18/2015","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"10/21/2015","48","PM2.5","Portola","06-063-1010","AQS","48"
"10/24/2015","50","PM2.5","Quincy-N Church Street","06-063-1006","AQS","50"
"10/27/2015","98","PM2.5","Portola","06-063-1010","AQS","98"
"10/30/2015","85","PM2.5","Portola","06-063-1010","AQS","85"
"10/31/2015","55","PM2.5","Portola","06-063-1010","AQS","55"
"11/02/2015","84","PM2.5","Portola","06-063-1010","AQS","84"
"11/04/2015","76","PM2.5","Portola","06-063-1010","AQS","76"
"11/05/2015","117","PM2.5","Portola","06-063-1010","AQS","117"
"11/06/2015","63","PM2.5","Quincy-N Church Street","06-063-1006","AQS","63"
"11/08/2015","93","PM2.5","Portola","06-063-1010","AQS","93"
"11/09/2015","48","PM2.5","Portola","06-063-1010","AQS","48"
"11/14/2015","75","PM2.5","Quincy-N Church Street","06-063-1006","AQS","75"
"11/17/2015","152","PM2.5","Portola","06-063-1010","AQS","152"
"11/20/2015","76","PM2.5","Portola","06-063-1010","AQS","76"
"11/21/2015","65","PM2.5","Portola","06-063-1010","AQS","65"
"11/23/2015","153","PM2.5","Portola","06-063-1010","AQS","153"
"11/26/2015","40","PM2.5","Quincy-N Church Street","06-063-1006","AQS","40"
"11/29/2015","82","PM2.5","Quincy-N Church Street","06-063-1006","AQS","82"
"12/02/2015","134","PM2.5","Portola","06-063-1010","AQS","134"
"12/05/2015","102","PM2.5","Portola","06-063-1010","AQS","102"
"12/08/2015","157","PM2.5","Portola","06-063-1010","AQS","157"
"12/11/2015","76","PM2.5","Portola","06-063-1010","AQS","76"
"12/14/2015","119","PM2.5","Portola","06-063-1010","AQS","119"
"12/16/2015","79","PM2.5","Portola","06-063-1010","AQS","79"
"12/17/2015","88","PM2.5","Portola","06-063-1010","AQS","88"
"12/18/2015","71","PM2.5","Portola","06-063-1010","AQS","71"
"12/20/2015","57","PM2.5","Portola","06-063-1010","AQS","57"
"12/23/2015","58","PM2.5","Portola","06-063-1010","AQS","58"
"12/26/2015","87","PM2.5","Portola","06-063-1010","AQS","87"
"12/29/2015","83","PM2.5","Portola","06-063-1010","AQS","83"
