"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2015","86","PM2.5","Anaheim","06-059-0007","AQS","13","36","0","40","86","36"
"01/02/2015","87","PM2.5","Anaheim","06-059-0007","AQS","11","31","1","38","87","42"
"01/03/2015","88","PM2.5","Anaheim","06-059-0007","AQS","11","39","0","35","88","37"
"01/04/2015","104","PM2.5","Anaheim","06-059-0007","AQS","13","31","0","41","104","45"
"01/05/2015","73","PM2.5","Anaheim","06-059-0007","AQS","25","25","1","34","73","56"
"01/06/2015","55","PM2.5","Anaheim","06-059-0007","AQS","25","24","3","29","55","49"
"01/07/2015","66","PM2.5","Anaheim","06-059-0007","AQS","26","15","1","37","66","60"
"01/08/2015","66","PM2.5","Anaheim","06-059-0007","AQS","18","29","1","33","66","44"
"01/09/2015","75","PM2.5","Anaheim","06-059-0007","AQS","16","28","0","31","75","39"
"01/10/2015","88","PM2.5","Anaheim","06-059-0007","AQS","10","20","0","33","88","37"
"01/11/2015","73","PM2.5","Anaheim","06-059-0007","AQS","11","21","0","18","73","29"
"01/12/2015","73","PM2.5","Anaheim","06-059-0007","AQS","11","27","0","22","73","30"
"01/13/2015","80","PM2.5","Anaheim","06-059-0007","AQS","10","31","0","29","80","39"
"01/14/2015","57","PM2.5","Anaheim","06-059-0007","AQS","14","28","0","24","57","42"
"01/15/2015","43","NO2","Anaheim Near-Road","06-059-0008","AQS","15","26","1","18","35","43"
"01/16/2015","54","PM2.5","Anaheim","06-059-0007","AQS","17","28","1","27","54","44"
"01/17/2015","67","PM2.5","Anaheim","06-059-0007","AQS","17","27","1","30","67","48"
"01/18/2015","88","PM2.5","Anaheim","06-059-0007","AQS","17","31","1","38","88","53"
"01/19/2015","97","PM2.5","Anaheim","06-059-0007","AQS","18","32","1","46","97","49"
"01/20/2015","144","PM2.5","Anaheim","06-059-0007","AQS","13","43","0","53","144","42"
"01/21/2015","126","PM2.5","Anaheim","06-059-0007","AQS","14","36","0","50","126","49"
"01/22/2015","50","NO2","Anaheim Near-Road","06-059-0008","AQS","18","23","1","28","48","50"
"01/23/2015","47","NO2","Anaheim Near-Road","06-059-0008","AQS","15","30","6","23","46","47"
"01/24/2015","88","PM2.5","Mission Viejo","06-059-2022","AQS","14","37","0","36","88","37"
"01/25/2015","38","NO2","Costa Mesa","06-059-1003","AQS","9","34","1","8","17","38"
"01/26/2015","32","NO2","Costa Mesa","06-059-1003","AQS","9","30","0","14","31","32"
"01/27/2015","54","PM2.5","Anaheim","06-059-0007","AQS","13","29","1","15","54","36"
"01/28/2015","54","PM2.5","Anaheim","06-059-0007","AQS","18","19","1","23","54","42"
"01/29/2015","50","PM2.5","Anaheim","06-059-0007","AQS","17","19","3","20","50","42"
"01/30/2015","49","PM2.5","Anaheim","06-059-0007","AQS","15","24","1","15","49","36"
"01/31/2015","61","PM2.5","Anaheim","06-059-0007","AQS","13","37","0","19","61","33"
"02/01/2015","67","PM2.5","Anaheim","06-059-0007","AQS","16","35","0","26","67","35"
"02/02/2015","76","PM2.5","Anaheim","06-059-0007","AQS","17","30","1","33","76","43"
"02/03/2015","99","PM2.5","Anaheim","06-059-0007","AQS","16","31","0","36","99","47"
"02/04/2015","146","PM2.5","Anaheim","06-059-0007","AQS","9","38","0","55","146","46"
"02/05/2015","142","PM2.5","Anaheim","06-059-0007","AQS","15","44","1","55","142","68"
"02/06/2015","122","PM2.5","Anaheim","06-059-0007","AQS","16","58","0","47","122","55"
"02/07/2015","105","PM2.5","Anaheim","06-059-0007","AQS","17","31","1","36","105","43"
"02/08/2015","72","PM2.5","Anaheim","06-059-0007","AQS","18","29","0","21","72","38"
"02/09/2015","50","PM2.5","Anaheim","06-059-0007","AQS","13","27","0","14","50","32"
"02/10/2015","62","PM2.5","Anaheim","06-059-0007","AQS","19","31",".","36","62","50"
"02/11/2015","42","NO2","Anaheim Near-Road","06-059-0008","AQS","20","40",".","30","38","42"
