"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2015","71","PM2.5","Madera-City","06-039-2010","AQS","8","29","17","71","20"
"01/02/2015","56","PM2.5","Madera-City","06-039-2010","AQS","35","25","18","56","18"
"01/03/2015","71","PM2.5","Madera-City","06-039-2010","AQS","13","27","19","71","23"
"01/04/2015","77","PM2.5","Madera-City","06-039-2010","AQS","9","28","19","77","18"
"01/05/2015","81","PM2.5","Madera-City","06-039-2010","AQS","13","31","19","81","20"
"01/06/2015","120","PM2.5","Madera-City","06-039-2010","AQS","5","34","39","120","25"
"01/07/2015","129","PM2.5","Madera-City","06-039-2010","AQS","5",".","41","129","25"
"01/08/2015","143","PM2.5","Madera-City","06-039-2010","AQS","5",".","45","143","26"
"01/09/2015","150","PM2.5","Madera-City","06-039-2010","AQS","3",".",".","150","15"
"01/10/2015","154","PM2.5","Madera-City","06-039-2010","AQS","3","28","41","154","18"
"01/11/2015","153","PM2.5","Madera-City","06-039-2010","AQS","5","34","28","153","15"
"01/12/2015","148","PM2.5","Madera-City","06-039-2010","AQS","5","18","27","148","16"
"01/13/2015","147","PM2.5","Madera-City","06-039-2010","AQS","3",".","29","147","17"
"01/14/2015","95","PM2.5","Madera-City","06-039-2010","AQS","5","18","16","95","13"
"01/15/2015","72","PM2.5","Madera-City","06-039-2010","AQS","3","13","9","72","11"
"01/16/2015","73","PM2.5","Madera-City","06-039-2010","AQS","3",".","13","73","11"
"01/17/2015","95","PM2.5","Madera-City","06-039-2010","AQS","3","13","19","95","9"
"01/18/2015","88","PM2.5","Madera-City","06-039-2010","AQS",".","12","13","88","11"
"01/19/2015","73","PM2.5","Madera-City","06-039-2010","AQS",".","12","9","73","12"
"01/20/2015","54","PM2.5","Madera-City","06-039-2010","AQS","2","12","8","54","8"
"01/21/2015","51","PM2.5","Madera-City","06-039-2010","AQS","2","13","8","51","7"
"01/22/2015","70","PM2.5","Madera-City","06-039-2010","AQS","2",".","15","70","8"
"01/23/2015","80","PM2.5","Madera-City","06-039-2010","AQS","2","12","16","80","15"
"01/24/2015","78","PM2.5","Madera-City","06-039-2010","AQS","2","18","11","78","8"
"01/25/2015","69","PM2.5","Madera-City","06-039-2010","AQS","2",".","12","69","7"
"01/26/2015","77","PM2.5","Madera-City","06-039-2010","AQS","3",".","24","77","12"
"01/27/2015","54","PM2.5","Madera-City","06-039-2010","AQS","3","25",".","54","20"
"01/28/2015","73","PM2.5","Madera-City","06-039-2010","AQS",".",".","15","73","14"
"01/29/2015","93","PM2.5","Madera-City","06-039-2010","AQS",".",".","18","93","13"
"01/30/2015","88","PM2.5","Madera-City","06-039-2010","AQS",".","40","16","88","17"
"01/31/2015","112","PM2.5","Madera-City","06-039-2010","AQS",".","29","20","112","12"
"02/01/2015","102","PM2.5","Madera-City","06-039-2010","AQS",".","38","21","102","17"
"02/02/2015","92","PM2.5","Madera-City","06-039-2010","AQS","2","26","22","92","11"
"02/03/2015","103","PM2.5","Madera-City","06-039-2010","AQS","3","29","24","103","31"
"02/04/2015","71","PM2.5","Madera-City","06-039-2010","AQS","3","37","23","71","29"
"02/05/2015","26","PM2.5","Madera-City","06-039-2010","AQS","3","19","19","26","24"
"02/06/2015","33","PM10","Madera-City","06-039-2010","AQS","2","27","33","25","17"
"02/07/2015","49","PM2.5","Madera-City","06-039-2010","AQS","5","27",".","49","6"
"02/08/2015","25","PM2.5","Madera-City","06-039-2010","AQS","3","24",".","25","4"
"02/09/2015","38","Ozone","Madera-Pump Yard","06-039-0004","AQS","2","38",".","16","8"
