"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2015","38","PM10","Modesto-14th Street","06-099-0005","AQS","11","25","38",".","25"
"01/02/2015","37","PM10","Modesto-14th Street","06-099-0005","AQS","14","22","37",".","30"
"01/03/2015","43","PM10","Modesto-14th Street","06-099-0005","AQS","11","24","43",".","29"
"01/04/2015","44","PM10","Modesto-14th Street","06-099-0005","AQS","11","25","44",".","31"
"01/05/2015","51","PM10","Modesto-14th Street","06-099-0005","AQS","11","24","51",".","33"
"01/06/2015","124","PM2.5","Modesto-14th Street","06-099-0005","AQS","13","14","49","124","27"
"01/07/2015","61","PM10","Modesto-14th Street","06-099-0005","AQS","22","17","61",".","33"
"01/08/2015","56","PM10","Modesto-14th Street","06-099-0005","AQS","23","17","56",".","30"
"01/09/2015","165","PM2.5","Turlock","06-099-0006","AQS","10","6","66","165","26"
"01/10/2015","154","PM2.5","Turlock","06-099-0006","AQS","11","19","52","154","24"
"01/11/2015","144","PM2.5","Turlock","06-099-0006","AQS","10","23","40","144","33"
"01/12/2015","106","PM2.5","Modesto-14th Street","06-099-0005","AQS","14","19","33","106","17"
"01/13/2015","94","PM2.5","Turlock","06-099-0006","AQS","7","18","33","94","22"
"01/14/2015","90","PM2.5","Turlock","06-099-0006","AQS","7","7","25","90","17"
"01/15/2015","66","PM2.5","Turlock","06-099-0006","AQS","6","10","26","66","14"
"01/16/2015","61","PM2.5","Turlock","06-099-0006","AQS","6","10","19","61","14"
"01/17/2015","74","PM2.5","Turlock","06-099-0006","AQS","6","10","18","74","8"
"01/18/2015","90","PM2.5","Modesto-14th Street","06-099-0005","AQS","3","12","24","90","7"
"01/19/2015","65","PM2.5","Turlock","06-099-0006","AQS","6","6","14","65","10"
"01/20/2015","52","PM2.5","Turlock","06-099-0006","AQS","6","6","12","52","12"
"01/21/2015","38","PM2.5","Turlock","06-099-0006","AQS","6","12","10","38","8"
"01/22/2015","80","PM2.5","Turlock","06-099-0006","AQS","7","11","20","80","13"
"01/23/2015","83","PM2.5","Turlock","06-099-0006","AQS","8","12","29","83","9"
"01/24/2015","86","PM2.5","Modesto-14th Street","06-099-0005","AQS","3","14","23","86","8"
"01/25/2015","66","PM2.5","Turlock","06-099-0006","AQS","3","13","19","66","8"
"01/26/2015","56","PM2.5","Turlock","06-099-0006","AQS","5","7","17","56","13"
"01/27/2015","67","PM2.5","Turlock","06-099-0006","AQS","8","26","21","67","22"
"01/28/2015","97","PM2.5","Turlock","06-099-0006","AQS","9","25","26","97","24"
"01/29/2015","80","PM2.5","Turlock","06-099-0006","AQS","10","22","29","80","26"
"01/30/2015","79","PM2.5","Modesto-14th Street","06-099-0005","AQS","15","20","31","79","22"
"01/31/2015","85","PM2.5","Turlock","06-099-0006","AQS","7","30","26","85","22"
"02/01/2015","91","PM2.5","Turlock","06-099-0006","AQS","6","29","33","91","23"
"02/02/2015","112","PM2.5","Turlock","06-099-0006","AQS","9","24","44","112","31"
"02/03/2015","134","PM2.5","Turlock","06-099-0006","AQS","8","28","53","134","26"
"02/04/2015","130","PM2.5","Turlock","06-099-0006","AQS","7","31","50","130","32"
"02/05/2015","95","PM2.5","Turlock","06-099-0006","AQS","7","12","38","95","16"
"02/06/2015","39","PM2.5","Turlock","06-099-0006","AQS","7","26","39","39","10"
"02/07/2015","39","PM2.5","Turlock","06-099-0006","AQS","3","25","10","39","8"
"02/08/2015","37","PM2.5","Turlock","06-099-0006","AQS","5","33","10","37","6"
"02/09/2015","35","Ozone","Modesto-14th Street","06-099-0005","AQS","2","35","15","21","9"
"02/10/2015","27","Ozone","Modesto-14th Street","06-099-0005","AQS","6","27","9","22","24"
"02/11/2015","59","PM2.5","Turlock","06-099-0006","AQS","7","23","23","59","20"
"02/12/2015","80","PM2.5","Turlock","06-099-0006","AQS","9","26","22","80","34"
"02/13/2015","84","PM2.5","Turlock","06-099-0006","AQS","8","34","31","84","29"
"02/14/2015","71","PM2.5","Turlock","06-099-0006","AQS","7","33","19","71","19"
"02/15/2015","61","PM2.5","Turlock","06-099-0006","AQS","9","34","24","61","25"
"02/16/2015","68","PM2.5","Turlock","06-099-0006","AQS","9","31","23","68","20"
"02/17/2015","78","PM2.5","Turlock","06-099-0006","AQS","7","30","26","78","13"
"02/18/2015","60","PM2.5","Turlock","06-099-0006","AQS","5","31","19","60","19"
"02/19/2015","68","PM2.5","Turlock","06-099-0006","AQS","6","23","22","68","18"
"02/20/2015","71","PM2.5","Turlock","06-099-0006","AQS","5","19","20","71","8"
"02/21/2015","70","PM2.5","Turlock","06-099-0006","AQS","5","24","20","70","8"
"02/22/2015","57","PM2.5","Turlock","06-099-0006","AQS","6","26","17","57","12"
"02/23/2015","41","PM2.5","Turlock","06-099-0006","AQS","6","28","26","41","25"
"02/24/2015","55","PM2.5","Turlock","06-099-0006","AQS","7","33","21","55","23"
"02/25/2015","73","PM2.5","Turlock","06-099-0006","AQS","7","33","28","73","27"
"02/26/2015","69","PM2.5","Turlock","06-099-0006","AQS","8","35",".","69","22"
"02/27/2015","42","PM2.5","Turlock","06-099-0006","AQS","6","35","21","42","15"
"02/28/2015","33","Ozone","Modesto-14th Street","06-099-0005","AQS","7","33","13","32","19"
"03/01/2015","35","PM2.5","Turlock","06-099-0006","AQS","8","31","13","35","25"
"03/02/2015","31","Ozone","Modesto-14th Street","06-099-0005","AQS","5","31","15","24","11"
"03/03/2015","38","PM2.5","Turlock","06-099-0006","AQS","6","33","17","38","15"
"03/04/2015","49","PM2.5","Turlock","06-099-0006","AQS","8","38","20","49","26"
"03/05/2015","51","PM2.5","Turlock","06-099-0006","AQS","9","41","19","51","26"
"03/06/2015","51","PM2.5","Turlock","06-099-0006","AQS","7","43","22","51","27"
"03/07/2015","59","PM2.5","Modesto-14th Street","06-099-0005","AQS","8","50","31","59","36"
"03/08/2015","55","PM2.5","Turlock","06-099-0006","AQS","9","51","25","55","22"
"03/09/2015","59","PM2.5","Turlock","06-099-0006","AQS","7","44","31","59","29"
"03/10/2015","68","PM2.5","Modesto-14th Street","06-099-0005","AQS","7","48","42","68","17"
"03/11/2015","38","PM2.5","Turlock","06-099-0006","AQS","6","38","17","38","15"
"03/12/2015","36","Ozone","Modesto-14th Street","06-099-0005","AQS","5","36","12","20","25"
"03/13/2015","44","Ozone","Modesto-14th Street","06-099-0005","AQS","5","44","23","42","22"
"03/14/2015","58","PM2.5","Modesto-14th Street","06-099-0005","AQS","6","58","29","58","26"
"03/15/2015","48","Ozone","Turlock","06-099-0006","AQS","5","48","19","23","17"
"03/16/2015","38","Ozone","Modesto-14th Street","06-099-0005","AQS","3","38","11","8","11"
"03/17/2015","44","Ozone","Modesto-14th Street","06-099-0005","AQS","3","44","14","3","9"
"03/18/2015","39","Ozone","Modesto-14th Street","06-099-0005","AQS","5","39","18","6","23"
"03/19/2015","44","Ozone","Modesto-14th Street","06-099-0005","AQS","6","44","25","30","29"
"03/20/2015","44","Ozone","Modesto-14th Street","06-099-0005","AQS","6","44","24","37","17"
"03/21/2015","42","Ozone","Modesto-14th Street","06-099-0005","AQS","3","42","12","14","20"
"03/22/2015","37","Ozone","Modesto-14th Street","06-099-0005","AQS","3","37","10","8","8"
"03/23/2015","47","Ozone","Turlock","06-099-0006","AQS","3","47","10","13","13"
"03/24/2015","40","Ozone","Modesto-14th Street","06-099-0005","AQS","3","40","13","10","11"
"03/25/2015","35","Ozone","Modesto-14th Street","06-099-0005","AQS","6","35","19","23","25"
"03/26/2015","48","Ozone","Modesto-14th Street","06-099-0005","AQS","6","48","29","29","25"
"03/27/2015","67","Ozone","Turlock","06-099-0006","AQS","6","67","28","39","22"
"03/28/2015","45","Ozone","Modesto-14th Street","06-099-0005","AQS","3","45","18","18","16"
"03/29/2015","45","Ozone","Modesto-14th Street","06-099-0005","AQS","5","45","16","20","30"
"03/30/2015","67","Ozone","Turlock","06-099-0006","AQS","7","67","26","35","19"
"03/31/2015","47","Ozone","Turlock","06-099-0006","AQS","3","47","28","20","7"
"04/01/2015","46","Ozone","Turlock","06-099-0006","AQS","3","46","14","5","11"
"04/02/2015","43","Ozone","Modesto-14th Street","06-099-0005","AQS","3","43","24","13","10"
"04/03/2015","46","Ozone","Modesto-14th Street","06-099-0005","AQS","5","46","19","27","23"
"04/04/2015","51","Ozone","Modesto-14th Street","06-099-0005","AQS","3","51","19","29","12"
"04/05/2015","45","Ozone","Modesto-14th Street","06-099-0005","AQS","2","45","10","11","9"
"04/06/2015","46","Ozone","Turlock","06-099-0006","AQS","3","46","12","14","23"
"04/07/2015","41","Ozone","Turlock","06-099-0006","AQS","2","41","7","7","9"
"04/08/2015","47","Ozone","Modesto-14th Street","06-099-0005","AQS","3","47","6","15","10"
"04/09/2015","45","Ozone","Turlock","06-099-0006","AQS","5","45","7","15","21"
"04/10/2015","67","Ozone","Modesto-14th Street","06-099-0005","AQS","5","67","10","15","17"
"04/11/2015","44","Ozone","Modesto-14th Street","06-099-0005","AQS","3","44","9","5","8"
"04/12/2015","47","Ozone","Modesto-14th Street","06-099-0005","AQS","5","47","14","21","22"
"04/13/2015","61","Ozone","Turlock","06-099-0006","AQS","6","61","30","30","19"
"04/14/2015","49","Ozone","Modesto-14th Street","06-099-0005","AQS","3","49","13","7","6"
"04/15/2015","46","Ozone","Modesto-14th Street","06-099-0005","AQS","3","46","18","3","11"
"04/16/2015","77","Ozone","Turlock","06-099-0006","AQS","3","77","24","20","29"
"04/17/2015","93","Ozone","Modesto-14th Street","06-099-0005","AQS","3","93","27","28","20"
"04/18/2015","97","Ozone","Modesto-14th Street","06-099-0005","AQS","5","97","28","38","21"
"04/19/2015","87","Ozone","Modesto-14th Street","06-099-0005","AQS","3","87","20","37","20"
"04/20/2015","49","Ozone","Turlock","06-099-0006","AQS","3","49","29","32","10"
"04/21/2015","44","Ozone","Modesto-14th Street","06-099-0005","AQS","3","44","20","33","10"
"04/22/2015","45","Ozone","Modesto-14th Street","06-099-0005","AQS","5","45","24","39","16"
"04/23/2015","49","Ozone","Modesto-14th Street","06-099-0005","AQS","5","49","30","45","."
"04/24/2015","49","Ozone","Modesto-14th Street","06-099-0005","AQS","3","49","22","28","."
"04/25/2015","44","Ozone","Modesto-14th Street","06-099-0005","AQS","2","44","6","8","."
"04/26/2015","48","Ozone","Modesto-14th Street","06-099-0005","AQS","2","48","10","13","."
"04/27/2015","64","Ozone","Modesto-14th Street","06-099-0005","AQS","5","64","16","32","."
