"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2015","63","PM2.5","Santa Barbara","06-083-0011","AQS","8","43","1","20","63","28"
"01/02/2015","51","PM2.5","Santa Barbara","06-083-0011","AQS","8","42","1","18","51","29"
"01/03/2015","52","PM2.5","Santa Barbara","06-083-0011","AQS","8","43","1","18","52","28"
"01/04/2015","49","PM2.5","Lompoc H Street","06-083-2004","AQS","8","40","1","19","49","24"
"01/05/2015","39","Ozone","Lompoc HSP","06-083-1013","AQS","9","39","1","19","31","35"
"01/06/2015","41","Ozone","Los Flores Canyon #1","06-083-1025","AQS","8","41","1","15","19","35"
"01/07/2015","39","Ozone","Lompoc HSP","06-083-1013","AQS","8","39","1","19","20","34"
"01/08/2015","41","NO2","Santa Barbara","06-083-0011","AQS","8","39","3","18","30","41"
"01/09/2015","51","PM2.5","Goleta","06-083-2011","AQS","8","35","1","24","51","29"
"01/10/2015","64","PM2.5","Goleta","06-083-2011","AQS","6","35","1","24","64","21"
"01/11/2015","43","PM2.5","Santa Maria","06-083-1008","AQS","6","31","1","17","43","17"
"01/12/2015","40","PM2.5","Goleta","06-083-2011","AQS","8","33","1","18","40","17"
"01/13/2015","45","PM2.5","Lompoc H Street","06-083-2004","AQS","7","40","1","19","45","24"
"01/14/2015","41","Ozone","Lompoc HSP","06-083-1013","AQS","7","41","1","14","34","32"
"01/15/2015","41","Ozone","Los Flores Canyon #1","06-083-1025","AQS","7","41","1","19","26","28"
"01/16/2015","38","PM2.5","Lompoc H Street","06-083-2004","AQS","8","37","1","20","38","30"
"01/17/2015","42","Ozone","Los Flores Canyon #1","06-083-1025","AQS","7","42","1","18","31","27"
"01/18/2015","44","PM2.5","Goleta","06-083-2011","AQS","7","32","3","25","44","20"
"01/19/2015","49","PM2.5","Goleta","06-083-2011","AQS","6","29","3","18","49","21"
