"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2015","55","PM2.5","San Francisco","06-075-0005","AQS","7","26",".","55","37"
"01/02/2015","73","PM2.5","San Francisco","06-075-0005","AQS","8","20",".","73","42"
"01/03/2015","84","PM2.5","San Francisco","06-075-0005","AQS","10","17",".","84","45"
"01/04/2015","86","PM2.5","San Francisco","06-075-0005","AQS","10","19",".","86","40"
"01/05/2015","69","PM2.5","San Francisco","06-075-0005","AQS","9","12",".","69","42"
"01/06/2015","90","PM2.5","San Francisco","06-075-0005","AQS","10","13","41","90","47"
"01/07/2015","72","PM2.5","San Francisco","06-075-0005","AQS","15","8",".","72","47"
"01/08/2015","98","PM2.5","San Francisco","06-075-0005","AQS","14","5",".","98","48"
"01/09/2015","80","PM2.5","San Francisco","06-075-0005","AQS","14","9",".","80","33"
"01/10/2015","56","PM2.5","San Francisco","06-075-0005","AQS","7","15",".","56","29"
"01/11/2015","54","PM2.5","San Francisco","06-075-0005","AQS","7","14",".","54","25"
"01/12/2015","50","PM2.5","San Francisco","06-075-0005","AQS","7","9",".","50","31"
"01/13/2015","38","PM2.5","San Francisco","06-075-0005","AQS","10","11",".","38","35"
"01/14/2015","81","PM2.5","San Francisco","06-075-0005","AQS","8","13",".","81","32"
"01/15/2015","100","PM2.5","San Francisco","06-075-0005","AQS","9","9",".","100","44"
"01/16/2015","93","PM2.5","San Francisco","06-075-0005","AQS","9","5",".","93","37"
"01/17/2015","57","PM2.5","San Francisco","06-075-0005","AQS","8","17",".","57","27"
"01/18/2015","58","PM2.5","San Francisco","06-075-0005","AQS","8","7","17","58","22"
"01/19/2015","46","PM2.5","San Francisco","06-075-0005","AQS","8","12",".","46","26"
"01/20/2015","55","PM2.5","San Francisco","06-075-0005","AQS","8","11",".","55","27"
"01/21/2015","52","PM2.5","San Francisco","06-075-0005","AQS","9","11",".","52","32"
"01/22/2015","63","PM2.5","San Francisco","06-075-0005","AQS","9","11",".","63","25"
"01/23/2015","69","PM2.5","San Francisco","06-075-0005","AQS","13","8",".","69","37"
"01/24/2015","68","PM2.5","San Francisco","06-075-0005","AQS","13","11",".","68","33"
"01/25/2015","67","PM2.5","San Francisco","06-075-0005","AQS","9","14",".","67","32"
"01/26/2015","64","PM2.5","San Francisco","06-075-0005","AQS","9","8",".","64","35"
"01/27/2015","43","PM2.5","San Francisco","06-075-0005","AQS","10","21",".","43","42"
"01/28/2015","91","PM2.5","San Francisco","06-075-0005","AQS","11","21",".","91","42"
"01/29/2015","52","PM2.5","San Francisco","06-075-0005","AQS","11","19",".","52","47"
"01/30/2015","46","PM2.5","San Francisco","06-075-0005","AQS","8","12","22","46","28"
"01/31/2015","34","PM2.5","San Francisco","06-075-0005","AQS","9","27",".","34","25"
"02/01/2015","57","PM2.5","San Francisco","06-075-0005","AQS","9","18",".","57","35"
