"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2015","35","PM2.5","King City 2","06-053-0008","AQS","9","31","12","35","26"
"01/02/2015","32","PM2.5","Carmel Valley","06-053-0002","AQS","9","31","13","32","29"
"01/03/2015","35","PM2.5","King City 2","06-053-0008","AQS","9","29","13","35","25"
"01/04/2015","40","PM2.5","King City 2","06-053-0008","AQS","9","26","14","40","26"
"01/05/2015","33","PM2.5","King City 2","06-053-0008","AQS","8","25","15","33","24"
"01/06/2015","33","PM2.5","King City 2","06-053-0008","AQS","8","28","18","33","25"
"01/07/2015","26","Ozone","Carmel Valley","06-053-0002","AQS","9","26","15","13","23"
"01/08/2015","22","PM2.5","King City 2","06-053-0008","AQS","9","21","16","22","20"
"01/09/2015","28","PM2.5","Carmel Valley","06-053-0002","AQS","9","25","17","28","20"
"01/10/2015","28","PM2.5","Carmel Valley","06-053-0002","AQS","8","28","14","28","18"
"01/11/2015","31","PM2.5","Carmel Valley","06-053-0002","AQS","8","29","9","31","13"
"01/12/2015","29","PM2.5","Salinas 3","06-053-1003","AQS","8","23","9","29","14"
"01/13/2015","30","PM2.5","King City 2","06-053-0008","AQS","8","29","11","30","25"
"01/14/2015","53","PM2.5","King City 2","06-053-0008","AQS","8","30","18","53","23"
"01/15/2015","32","Ozone","Carmel Valley","06-053-0002","AQS","8","32","13","21","19"
"01/16/2015","31","Ozone","Carmel Valley","06-053-0002","AQS","8","31","15","20","19"
"01/17/2015","24","PM2.5","King City 2","06-053-0008","AQS","9","24","11","24","16"
"01/18/2015","30","PM2.5","Salinas 3","06-053-1003","AQS","10","23","7","30","14"
"01/19/2015","24","PM2.5","Carmel Valley","06-053-0002","AQS","10","18","11","24","13"
"01/20/2015","28","PM2.5","Carmel Valley","06-053-0002","AQS","9","22","13","28","13"
"01/21/2015","26","PM2.5","Carmel Valley","06-053-0002","AQS","8","23","11","26","14"
"01/22/2015","32","PM2.5","King City 2","06-053-0008","AQS","5","21","17","32","18"
"01/23/2015","29","Ozone","Carmel Valley","06-053-0002","AQS","5","29","19","23","25"
"01/24/2015","39","PM2.5","King City 2","06-053-0008","AQS","5","30","20","39","24"
"01/25/2015","32","Ozone","Carmel Valley","06-053-0002","AQS","3","32","10","15","23"
"01/26/2015","24","PM2.5","Carmel Valley","06-053-0002","AQS","3","23","19","24","16"
"01/27/2015","31","Ozone","Salinas 3","06-053-1003","AQS","3","31","9","23","20"
"01/28/2015","33","Ozone","Carmel Valley","06-053-0002","AQS","5","33","8","22","25"
"01/29/2015","30","Ozone","Carmel Valley","06-053-0002","AQS","3","30","11","28","14"
"01/30/2015","36","PM2.5","Carmel Valley","06-053-0002","AQS","3","28",".","36","15"
"01/31/2015","30","Ozone","Carmel Valley","06-053-0002","AQS","5","30",".","28","25"
"02/01/2015","31","Ozone","King City 2","06-053-0008","AQS","6","31",".","26","17"
"02/02/2015","31","Ozone","Carmel Valley","06-053-0002","AQS","5","31",".","25","21"
"02/03/2015","40","PM2.5","King City 2","06-053-0008","AQS","5","29",".","40","26"
"02/04/2015","36","PM2.5","King City 2","06-053-0008","AQS","3","30","21","36","12"
"02/05/2015","38","PM2.5","Carmel Valley","06-053-0002","AQS","2","28","12","38","15"
"02/06/2015","28","Ozone","Carmel Valley","06-053-0002","AQS","2","28","11","25","10"
"02/07/2015","24","Ozone","King City 2","06-053-0008","AQS","2","24","1","16","6"
"02/08/2015","33","Ozone","Salinas 3","06-053-1003","AQS","2","33","4","18","2"
"02/09/2015","34","Ozone","King City 2","06-053-0008","AQS","3","34","13","30","21"
"02/10/2015","32","Ozone","King City 2","06-053-0008","AQS","5","32","7","22","13"
"02/11/2015","31","Ozone","Carmel Valley","06-053-0002","AQS","5","31","8","19","15"
"02/12/2015","37","Ozone","Carmel Valley","06-053-0002","AQS","3","37","10","19","24"
"02/13/2015","41","Ozone","Carmel Valley","06-053-0002","AQS","5","41","15","23","25"
"02/14/2015","38","Ozone","King City 2","06-053-0008","AQS","6","38","17","28","26"
"02/15/2015","38","Ozone","Carmel Valley","06-053-0002","AQS","6","38","12","26","16"
"02/16/2015","37","Ozone","Salinas 3","06-053-1003","AQS","5","37","14","26","12"
"02/17/2015","37","Ozone","Salinas 3","06-053-1003","AQS","2","37","11","29","5"
"02/18/2015","34","PM2.5","King City 2","06-053-0008","AQS","3","31","12","34","8"
"02/19/2015","43","PM2.5","King City 2","06-053-0008","AQS","3","28","15","43","7"
"02/20/2015","42","PM2.5","King City 2","06-053-0008","AQS","5","30","17","42","10"
"02/21/2015","42","PM2.5","King City 2","06-053-0008","AQS","3","36","16","42","7"
"02/22/2015","34","Ozone","King City 2","06-053-0008","AQS","3","34","11","32","8"
"02/23/2015","32","Ozone","Carmel Valley","06-053-0002","AQS","3","32","19","22","18"
"02/24/2015","37","Ozone","Carmel Valley","06-053-0002","AQS","3","37","17","21","13"
"02/25/2015","38","Ozone","King City 2","06-053-0008","AQS","3","38","21","24","10"
"02/26/2015","35","Ozone","King City 2","06-053-0008","AQS","3","35","27","32","11"
"02/27/2015","36","Ozone","King City 2","06-053-0008","AQS","5","36","17","21","15"
"02/28/2015","33","Ozone","King City 2","06-053-0008","AQS","2","33","3","26","8"
"03/01/2015","33","Ozone","Carmel Valley","06-053-0002","AQS","3","33","4","19","15"
"03/02/2015","32","Ozone","King City 2","06-053-0008","AQS","3","32","6","26","17"
"03/03/2015","37","Ozone","King City 2","06-053-0008","AQS","3","37","10","21","10"
"03/04/2015","39","Ozone","Carmel Valley","06-053-0002","AQS","3","39","9","31","10"
"03/05/2015","42","Ozone","Carmel Valley","06-053-0002","AQS","3","42","14","26","13"
"03/06/2015","44","Ozone","Carmel Valley","06-053-0002","AQS","5","44","15","25","27"
"03/07/2015","44","Ozone","Carmel Valley","06-053-0002","AQS","6","44","19","28","23"
"03/08/2015","43","Ozone","King City 2","06-053-0008","AQS","3","43","19","36","11"
"03/09/2015","40","Ozone","King City 2","06-053-0008","AQS","3","40","19","35","5"
"03/10/2015","38","PM2.5","Carmel Valley","06-053-0002","AQS","3","38","23","38","8"
"03/11/2015","38","Ozone","Salinas 3","06-053-1003","AQS","5","38","15","37","13"
"03/12/2015","42","Ozone","King City 2","06-053-0008","AQS","6","42","12","23","15"
"03/13/2015","39","Ozone","King City 2","06-053-0008","AQS","5","39","16","25","12"
"03/14/2015","43","Ozone","King City 2","06-053-0008","AQS","3","43","15","18","11"
"03/15/2015","44","Ozone","King City 2","06-053-0008","AQS","3","44","16","22","10"
"03/16/2015","41","Ozone","King City 2","06-053-0008","AQS","3","41","18","19","15"
