"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/22/2015","73","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","73","14"
"01/23/2015","77","PM2.5","Merced-Coffee","06-047-0003","AQS","13",".","77","8"
"01/24/2015","87","PM2.5","Merced-M Street","06-047-2510","AQS","14","23","87","8"
"01/25/2015","76","PM2.5","Merced-Coffee","06-047-0003","AQS","11",".","76","8"
"01/26/2015","67","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","67","12"
"01/27/2015","57","PM2.5","Merced-Coffee","06-047-0003","AQS","26",".","57","17"
"01/28/2015","65","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","65","13"
"01/29/2015","87","PM2.5","Merced-Coffee","06-047-0003","AQS","16",".","87","22"
"01/30/2015","85","PM2.5","Merced-M Street","06-047-2510","AQS","26","29","85","22"
"01/31/2015","106","PM2.5","Merced-Coffee","06-047-0003","AQS","30",".","106","13"
"02/01/2015","106","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","106","19"
"02/02/2015","106","PM2.5","Merced-M Street","06-047-2510","AQS","26",".","106","24"
"02/03/2015","107","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","107","22"
"02/04/2015","103","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","103","21"
"02/05/2015","88","PM2.5","Merced-M Street","06-047-2510","AQS","15",".","88","18"
"02/06/2015","26","Ozone","Merced-Coffee","06-047-0003","AQS","26",".","23","9"
"02/07/2015","54","PM2.5","Merced-Coffee","06-047-0003","AQS","27",".","54","6"
"02/08/2015","26","PM2.5","Merced-Coffee","06-047-0003","AQS","23",".","26","4"
"02/09/2015","36","Ozone","Merced-Coffee","06-047-0003","AQS","36",".","23","9"
"02/10/2015","31","PM2.5","Merced-Coffee","06-047-0003","AQS","24",".","31","15"
"02/11/2015","52","PM2.5","Merced-M Street","06-047-2510","AQS","26","19","52","22"
"02/12/2015","65","PM2.5","Merced-Coffee","06-047-0003","AQS","27",".","65","23"
"02/13/2015","59","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","59","18"
"02/14/2015","83","PM2.5","Merced-M Street","06-047-2510","AQS","36",".","83","27"
"02/15/2015","64","PM2.5","Merced-Coffee","06-047-0003","AQS","38",".","64","20"
"02/16/2015","65","PM2.5","Merced-Coffee","06-047-0003","AQS","40",".","65","16"
"02/17/2015","71","PM2.5","Merced-Coffee","06-047-0003","AQS","32","24","71","13"
"02/18/2015","61","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","61","17"
"02/19/2015","77","PM2.5","Merced-Coffee","06-047-0003","AQS","21",".","77","12"
"02/20/2015","61","PM2.5","Merced-Coffee","06-047-0003","AQS","20",".","61","5"
"02/21/2015","82","PM2.5","Merced-Coffee","06-047-0003","AQS","19",".","82","14"
"02/22/2015","62","PM2.5","Merced-Coffee","06-047-0003","AQS","15",".","62","12"
"02/23/2015","39","PM2.5","Merced-M Street","06-047-2510","AQS","30","17","39","19"
"02/24/2015","32","PM2.5","Merced-Coffee","06-047-0003","AQS","30",".","32","21"
"02/25/2015","56","PM2.5","Merced-Coffee","06-047-0003","AQS","41",".","56","15"
"02/26/2015","63","PM2.5","Merced-M Street","06-047-2510","AQS","39",".","63","20"
"02/27/2015","43","PM2.5","Merced-Coffee","06-047-0003","AQS","35",".","43","17"
"02/28/2015","34","Ozone","Merced-Coffee","06-047-0003","AQS","34",".","14","13"
"03/01/2015","34","Ozone","Merced-Coffee","06-047-0003","AQS","34","12","33","12"
"03/02/2015","31","Ozone","Merced-Coffee","06-047-0003","AQS","31",".","18","15"
"03/03/2015","34","Ozone","Merced-Coffee","06-047-0003","AQS","34",".","33","15"
"03/04/2015","37","PM2.5","Merced-Coffee","06-047-0003","AQS","37",".","37","13"
"03/05/2015","41","Ozone","Merced-Coffee","06-047-0003","AQS","41",".","38","17"
"03/06/2015","41","PM2.5","Merced-Coffee","06-047-0003","AQS","41",".","41","16"
"03/07/2015","58","PM2.5","Merced-M Street","06-047-2510","AQS","47","27","58","18"
"03/08/2015","52","PM2.5","Merced-Coffee","06-047-0003","AQS","47",".","52","15"
"03/09/2015","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".",".","."
"03/10/2015","60","PM2.5","Merced-M Street","06-047-2510","AQS","49",".","60","."
"03/11/2015","40","Ozone","Merced-Coffee","06-047-0003","AQS","40",".",".","."
"03/12/2015","33","Ozone","Merced-Coffee","06-047-0003","AQS","33",".",".","."
"03/13/2015","97","PM2.5","Merced-Coffee","06-047-0003","AQS","46","25","97","."
"03/14/2015","65","PM2.5","Merced-Coffee","06-047-0003","AQS","46",".","65","."
"03/15/2015","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","27","."
"03/16/2015","35","PM2.5","Merced-Coffee","06-047-0003","AQS","35",".","35","."
"03/17/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","28","."
"03/18/2015","38","Ozone","Merced-Coffee","06-047-0003","AQS","38",".","23","."
"03/19/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44","21","40","."
"03/20/2015","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","44","."
"03/21/2015","42","Ozone","Merced-Coffee","06-047-0003","AQS","42",".","27","."
"03/22/2015","34","Ozone","Merced-Coffee","06-047-0003","AQS","34",".","20","."
"03/23/2015","23","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","23","."
"03/24/2015","25","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","25","."
"03/25/2015","32","PM2.5","Merced-Coffee","06-047-0003","AQS",".","18","32","."
"03/26/2015","44","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","44","."
"03/27/2015","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","46","."
"03/28/2015","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","22","."
"03/29/2015","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","22","."
"03/30/2015","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","31","."
"03/31/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44","25","22","."
"04/01/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","13","."
"04/02/2015","42","Ozone","Merced-Coffee","06-047-0003","AQS","42",".","9","."
"04/03/2015","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","30","."
"04/04/2015","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","32","."
"04/05/2015","42","Ozone","Merced-Coffee","06-047-0003","AQS","42",".",".","."
"04/06/2015","13","PM2.5","Merced-M Street","06-047-2510","AQS",".","10","13","."
"04/07/2015","38","Ozone","Merced-Coffee","06-047-0003","AQS","38",".","8","11"
"04/08/2015","14","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","14","."
"04/09/2015","34","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","34","."
"04/10/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","35","16"
"04/11/2015","38","Ozone","Merced-Coffee","06-047-0003","AQS","38",".","7","5"
"04/12/2015","43","Ozone","Merced-Coffee","06-047-0003","AQS","43","13","18","25"
"04/13/2015","30","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","30","."
"04/14/2015","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","13","5"
"04/15/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","17","15"
"04/16/2015","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","27","21"
"04/17/2015","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","24","22"
"04/18/2015","77","Ozone","Merced-Coffee","06-047-0003","AQS","77","29","42","25"
"04/19/2015","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","44","12"
"04/20/2015","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","39","11"
"04/21/2015","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","38","8"
"04/22/2015","42","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","42","14"
"04/23/2015","49","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","49","15"
"04/24/2015","26","PM2.5","Merced-M Street","06-047-2510","AQS",".","20","26","5"
"04/25/2015","13","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","13","7"
"04/26/2015","19","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","19","12"
"04/27/2015","45","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","45","."
"04/28/2015","49","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","49","21"
"04/29/2015","25","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","25","14"
"04/30/2015","41","PM2.5","Merced-M Street","06-047-2510","AQS",".","32","41","10"
"05/01/2015","47","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","47","23"
"05/02/2015","52","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","52","11"
"05/03/2015","39","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","39","11"
"05/04/2015","49","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","49","4"
"05/05/2015","38","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","38","8"
"05/06/2015","67","Ozone","Merced-Coffee","06-047-0003","AQS","67","25","39","7"
"05/07/2015","42","Ozone","Merced-Coffee","06-047-0003","AQS","42",".","30","12"
"05/08/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","25","10"
"05/09/2015","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","52","16"
"05/10/2015","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","39","12"
"05/11/2015","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","23","13"
"05/12/2015","74","Ozone","Merced-Coffee","06-047-0003","AQS","74","19","27","9"
"05/13/2015","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","15","10"
"05/14/2015","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","19","8"
"05/15/2015","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","32","8"
"05/16/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","19","13"
"05/17/2015","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","15","5"
"05/18/2015","54","Ozone","Merced-Coffee","06-047-0003","AQS","54","16","25","4"
"05/19/2015","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","45","7"
"05/20/2015","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","30","9"
"05/21/2015","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","16","4"
"05/22/2015","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".",".","5"
"05/23/2015","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".",".","9"
"05/24/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51","18","33","8"
"05/25/2015","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".",".","5"
"05/26/2015","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".",".","6"
"05/27/2015","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","26","6"
"05/28/2015","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".",".","8"
"05/29/2015","101","Ozone","Merced-Coffee","06-047-0003","AQS","101",".",".","12"
"05/30/2015","112","Ozone","Merced-Coffee","06-047-0003","AQS","112","26","31","12"
"05/31/2015","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".",".","5"
"06/01/2015","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".",".","3"
"06/02/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".",".","7"
"06/03/2015","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".",".","15"
"06/04/2015","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".",".","14"
"06/05/2015","90","Ozone","Merced-Coffee","06-047-0003","AQS","90","25","33","11"
"06/06/2015","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".",".","11"
"06/07/2015","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".",".","8"
"06/08/2015","126","Ozone","Merced-Coffee","06-047-0003","AQS","126",".","36","14"
"06/09/2015","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","33","17"
"06/10/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","23","5"
"06/11/2015","90","Ozone","Merced-Coffee","06-047-0003","AQS","90","18","38","8"
"06/12/2015","143","Ozone","Merced-Coffee","06-047-0003","AQS","143",".","50","17"
"06/13/2015","119","Ozone","Merced-Coffee","06-047-0003","AQS","119",".","53","13"
"06/14/2015","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".","59","12"
"06/15/2015","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".","57","8"
"06/16/2015","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","56","6"
"06/17/2015","129","Ozone","Merced-Coffee","06-047-0003","AQS","129","30","46","25"
"06/18/2015","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".","38","17"
"06/19/2015","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","24","24"
"06/20/2015","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","21","15"
"06/21/2015","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","25","5"
"06/22/2015","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","22","20"
"06/23/2015","87","Ozone","Merced-Coffee","06-047-0003","AQS","87","31","39","21"
"06/24/2015","101","Ozone","Merced-Coffee","06-047-0003","AQS","101",".","47","16"
"06/25/2015","115","Ozone","Merced-Coffee","06-047-0003","AQS","115",".","54","25"
"06/26/2015","159","Ozone","Merced-Coffee","06-047-0003","AQS","159",".","51","14"
"06/27/2015","105","Ozone","Merced-Coffee","06-047-0003","AQS","105",".","49","6"
"06/28/2015","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","30","4"
"06/29/2015","64","Ozone","Merced-Coffee","06-047-0003","AQS","64","25","32","6"
"06/30/2015","129","Ozone","Merced-Coffee","06-047-0003","AQS","129",".","44","23"
"07/01/2015","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","38","17"
"07/02/2015","108","Ozone","Merced-Coffee","06-047-0003","AQS","108",".","43","17"
"07/03/2015","126","Ozone","Merced-Coffee","06-047-0003","AQS","126",".","43","11"
"07/04/2015","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","55","8"
"07/05/2015","61","Ozone","Merced-Coffee","06-047-0003","AQS","61","21","41","8"
"07/06/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","33","5"
"07/07/2015","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","35","5"
"07/08/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","31","5"
"07/09/2015","39","Ozone","Merced-Coffee","06-047-0003","AQS","39",".","23","3"
"07/10/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","33","4"
"07/11/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44","16","30","5"
"07/12/2015","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","31","5"
"07/13/2015","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","32","4"
"07/14/2015","21","PM2.5","Merced-M Street","06-047-2510","AQS",".",".","21","."
"07/15/2015","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".",".","."
"07/16/2015","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","40","17"
"07/17/2015","100","Ozone","Merced-Coffee","06-047-0003","AQS","100","25","29","7"
"07/18/2015","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","25","8"
"07/19/2015","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".","35","9"
"07/20/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","30","6"
"07/21/2015","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","35","10"
"07/22/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","22","8"
"07/23/2015","61","Ozone","Merced-Coffee","06-047-0003","AQS","61","26","34","10"
"07/24/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","24","6"
"07/25/2015","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","20","4"
"07/26/2015","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".","23","6"
"07/27/2015","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","39","18"
"07/28/2015","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","43","24"
"07/29/2015","143","Ozone","Merced-Coffee","06-047-0003","AQS","143","42","52","24"
"07/30/2015","129","Ozone","Merced-Coffee","06-047-0003","AQS","129",".","55","16"
"07/31/2015","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","49","14"
"08/01/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","35","9"
"08/02/2015","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","46","8"
"08/03/2015","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","41","4"
"08/04/2015","41","Ozone","Merced-Coffee","06-047-0003","AQS","41","21","30","4"
"08/05/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","36","20"
"08/06/2015","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","56","25"
"08/07/2015","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","57","15"
"08/08/2015","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","62","8"
"08/09/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","47","8"
"08/10/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44","28","16","9"
"08/11/2015","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","15","12"
"08/12/2015","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".","21","6"
"08/13/2015","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","23","4"
"08/14/2015","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","21","6"
"08/15/2015","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".","57","11"
"08/16/2015","101","Ozone","Merced-Coffee","06-047-0003","AQS","101","45","65","17"
"08/17/2015","159","Ozone","Merced-Coffee","06-047-0003","AQS","159",".","70","25"
"08/18/2015","129","Ozone","Merced-Coffee","06-047-0003","AQS","129",".","85","11"
"08/19/2015","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","66","5"
"08/20/2015","101","Ozone","Merced-Coffee","06-047-0003","AQS","101",".","60","8"
"08/21/2015","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".","70","8"
"08/22/2015","77","Ozone","Merced-Coffee","06-047-0003","AQS","77","50","58","8"
"08/23/2015","55","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","55","4"
"08/24/2015","47","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","47","6"
"08/25/2015","43","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","43","14"
"08/26/2015","42","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","42","7"
"08/27/2015","52","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","52","6"
"08/28/2015","54","Ozone","Merced-Coffee","06-047-0003","AQS","54","34","32","16"
"08/29/2015","33","Ozone","Merced-Coffee","06-047-0003","AQS","33",".","23","3"
"08/30/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","26","4"
"08/31/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","33","14"
"09/01/2015","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","39","20"
"09/02/2015","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","35","6"
"09/03/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44","31","23","14"
"09/04/2015","42","Ozone","Merced-Coffee","06-047-0003","AQS","42",".","26","19"
"09/05/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","28","10"
"09/06/2015","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","24","25"
"09/07/2015","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","34","."
"09/08/2015","108","Ozone","Merced-Coffee","06-047-0003","AQS","108",".","44","."
"09/09/2015","115","Ozone","Merced-Coffee","06-047-0003","AQS","115","72","62","26"
"09/10/2015","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","54","28"
"09/11/2015","54","PM2.5","Merced-Coffee","06-047-0003","AQS","46",".","54","32"
"09/12/2015","58","PM2.5","Merced-Coffee","06-047-0003","AQS","41",".","58","."
"09/13/2015","126","Ozone","Merced-Coffee","06-047-0003","AQS","126",".","113","14"
"09/14/2015","76","PM2.5","Merced-Coffee","06-047-0003","AQS","39",".","76","20"
"09/15/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44","35","40","7"
"09/16/2015","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","15","15"
"09/17/2015","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","30","7"
"09/18/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","34","19"
"09/19/2015","101","Ozone","Merced-Coffee","06-047-0003","AQS","101",".","51","24"
"09/20/2015","126","Ozone","Merced-Coffee","06-047-0003","AQS","126",".","47","."
"09/21/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58","44","53","25"
"09/22/2015","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","41","20"
"09/23/2015","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","47","17"
"09/24/2015","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","56","24"
"09/25/2015","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","49","."
"09/26/2015","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","24","15"
"09/27/2015","46","Ozone","Merced-Coffee","06-047-0003","AQS","46","28","24","14"
"09/28/2015","46","PM2.5","Merced-Coffee","06-047-0003","AQS","41",".","46","27"
"09/29/2015","56","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","56","."
"09/30/2015","38","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","38","."
"10/01/2015","34","PM2.5","Merced-Coffee","06-047-0003","AQS","30",".","34","15"
"10/02/2015","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","45","33"
"10/03/2015","80","Ozone","Merced-Coffee","06-047-0003","AQS","80","40","49","27"
"10/04/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","31","18"
"10/05/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","49","19"
"10/06/2015","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","54","19"
"10/07/2015","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","57","25"
"10/08/2015","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","69","25"
"10/09/2015","93","Ozone","Merced-Coffee","06-047-0003","AQS","93","46","56","29"
"10/10/2015","133","Ozone","Merced-Coffee","06-047-0003","AQS","133",".","51","20"
"10/11/2015","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","28","23"
"10/12/2015","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","50","29"
"10/13/2015","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","55","33"
"10/14/2015","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","53","30"
"10/15/2015","61","Ozone","Merced-Coffee","06-047-0003","AQS","61","45","52","17"
"10/16/2015","63","PM2.5","Merced-Coffee","06-047-0003","AQS","61",".","63","18"
"10/17/2015","39","Ozone","Merced-Coffee","06-047-0003","AQS","39",".","30","8"
"10/18/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","16","6"
"10/19/2015","40","Ozone","Merced-Coffee","06-047-0003","AQS","40",".","23","8"
"10/20/2015","37","Ozone","Merced-Coffee","06-047-0003","AQS","37",".","31","17"
"10/21/2015","44","Ozone","Merced-Coffee","06-047-0003","AQS","44","33","38","25"
"10/22/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","40","21"
"10/23/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","47","18"
"10/24/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","47","16"
"10/25/2015","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","43","17"
"10/26/2015","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","41","16"
"10/27/2015","55","PM10","Merced-M Street","06-047-2510","AQS","36","55","54","22"
"10/28/2015","42","Ozone","Merced-Coffee","06-047-0003","AQS","42",".","29","9"
"10/29/2015","35","Ozone","Merced-Coffee","06-047-0003","AQS","35",".","28","10"
"10/30/2015","60","PM2.5","Merced-Coffee","06-047-0003","AQS","45",".","60","23"
"10/31/2015","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","57","25"
"11/01/2015","33","Ozone","Merced-Coffee","06-047-0003","AQS","33",".","18","12"
"11/02/2015","33","Ozone","Merced-Coffee","06-047-0003","AQS","33","6","9","11"
"11/03/2015","40","PM2.5","Merced-Coffee","06-047-0003","AQS","29",".","40","21"
"11/04/2015","29","Ozone","Merced-Coffee","06-047-0003","AQS","29",".","24","18"
"11/05/2015","52","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","52","25"
"11/06/2015","64","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","64","24"
"11/07/2015","70","PM2.5","Merced-Coffee","06-047-0003","AQS","37",".","70","28"
"11/08/2015","58","PM2.5","Merced-M Street","06-047-2510","AQS","38","18","58","11"
"11/09/2015","32","Ozone","Merced-Coffee","06-047-0003","AQS","32",".","16","15"
