"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"03/05/2015","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"03/06/2015","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"03/07/2015","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/08/2015","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"03/09/2015","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"03/10/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"03/11/2015","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/12/2015","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"03/13/2015","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"03/14/2015","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/15/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"03/16/2015","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/17/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"03/18/2015","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"03/19/2015","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"03/20/2015","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"03/21/2015","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"03/22/2015","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"03/23/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"03/24/2015","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/25/2015","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/26/2015","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"03/27/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/28/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/29/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"03/30/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"03/31/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/01/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/02/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/03/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/04/2015","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/05/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/06/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/07/2015","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"04/08/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"04/09/2015","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"04/10/2015","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"04/11/2015","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/12/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"04/13/2015","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"04/14/2015","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"04/15/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/16/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"04/17/2015","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"04/18/2015","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"04/19/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"04/20/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/21/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/22/2015","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/23/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"04/24/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/25/2015","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/26/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/27/2015","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/28/2015","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"04/29/2015","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/30/2015","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"05/01/2015","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"05/02/2015","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"05/03/2015","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"05/04/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"05/05/2015","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"05/06/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/07/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"05/08/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"05/09/2015","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/10/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"05/11/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/12/2015","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"05/13/2015","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"05/14/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/15/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"05/16/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/17/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"05/18/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/19/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/20/2015","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"05/21/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/22/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"05/23/2015","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/24/2015","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/25/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/26/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/27/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"05/28/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/29/2015","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/30/2015","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"05/31/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"06/01/2015","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"06/02/2015","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"06/03/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/04/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/05/2015","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/06/2015","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"06/07/2015","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"06/08/2015","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"06/09/2015","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"06/10/2015","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"06/11/2015","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"06/12/2015","126","Ozone","Sonora-Barretta Street","06-109-0005","AQS","126","."
"06/13/2015","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"06/14/2015","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"06/15/2015","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/16/2015","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"06/17/2015","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/18/2015","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"06/19/2015","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/20/2015","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/21/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"06/22/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"06/23/2015","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/24/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"06/25/2015","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"06/26/2015","122","Ozone","Sonora-Barretta Street","06-109-0005","AQS","122","."
"06/27/2015","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/28/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"06/29/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"06/30/2015","119","Ozone","Sonora-Barretta Street","06-109-0005","AQS","119","."
"07/01/2015","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/02/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"07/03/2015","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"07/04/2015","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"07/05/2015","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/06/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"07/07/2015","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"07/08/2015","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"07/09/2015","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"07/10/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"07/11/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"07/12/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"07/13/2015","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"07/14/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/15/2015","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/16/2015","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"07/17/2015","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/18/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"07/19/2015","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/20/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"07/21/2015","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"07/22/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"07/23/2015","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"07/24/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"07/25/2015","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"07/26/2015","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"07/27/2015","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/28/2015","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"07/29/2015","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"07/30/2015","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"07/31/2015","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/01/2015","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"08/02/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"08/03/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"08/04/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"08/05/2015","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"08/06/2015","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"08/07/2015","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"08/08/2015","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/09/2015","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"08/10/2015","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"08/11/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"08/12/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/13/2015","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/14/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"08/15/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/16/2015","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/17/2015","122","Ozone","Sonora-Barretta Street","06-109-0005","AQS","122","."
"08/18/2015","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"08/19/2015","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"08/20/2015","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/21/2015","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/22/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"08/23/2015","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"08/24/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/25/2015","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"08/26/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"08/27/2015","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"08/28/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/29/2015","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"08/30/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"08/31/2015","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"09/01/2015","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/02/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"09/03/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"09/04/2015","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"09/05/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/06/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"09/07/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"09/08/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"09/09/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/10/2015","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"09/11/2015","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/12/2015","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"09/13/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"09/14/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/15/2015","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"09/16/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"09/17/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/18/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"09/19/2015","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/20/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"09/21/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"09/22/2015","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"09/23/2015","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"09/24/2015","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"09/25/2015","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/26/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/27/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"09/28/2015","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"09/29/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"09/30/2015","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"10/01/2015","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"10/02/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/03/2015","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"10/04/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"10/05/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"10/06/2015","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"10/07/2015","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"10/08/2015","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"10/09/2015","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"10/10/2015","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"10/11/2015","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"10/12/2015","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"10/13/2015","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"10/14/2015","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"10/15/2015","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"10/16/2015","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"10/17/2015","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"10/18/2015","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"10/19/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"10/20/2015","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"10/21/2015","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/22/2015","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"10/23/2015","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/24/2015","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/25/2015","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/26/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/27/2015","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"10/28/2015","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"10/29/2015","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"10/30/2015","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"10/31/2015","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"11/01/2015","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/02/2015","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/03/2015","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"11/04/2015","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/05/2015","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/06/2015","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/07/2015","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/08/2015","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"11/09/2015","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/10/2015","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"11/11/2015","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/12/2015","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"11/13/2015","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/14/2015","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/15/2015","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/16/2015","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/17/2015","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"11/18/2015","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"11/19/2015","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"11/20/2015","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/21/2015","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/22/2015","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/23/2015","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/24/2015","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/25/2015","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
