"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2015","54","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","39","33","54"
"01/02/2015","70","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","37","44","70"
"01/03/2015","48","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","37","31","48"
"01/04/2015","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34","23","10"
"01/05/2015","33","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","33","13","7"
"01/06/2015","30","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","30","12","5"
"01/07/2015","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31","14","13"
"01/08/2015","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31","15","13"
"01/09/2015","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","19","8"
"01/10/2015","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31","12","5"
"01/11/2015","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31","16","23"
"01/12/2015","43","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","31","20","43"
"01/13/2015","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","19","24"
"01/14/2015","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36","26","18"
"01/15/2015","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","17","13"
"01/16/2015","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","21","18"
"01/17/2015","26","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","26","22","23"
"01/18/2015","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","19","19"
"01/19/2015","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","17","12"
"01/20/2015","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36","14","12"
"01/21/2015","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","16","13"
"01/22/2015","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36","16","13"
"01/23/2015","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","19","25"
"01/24/2015","44","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","40","27","44"
"01/25/2015","34","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","34","22","34"
"01/26/2015","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","19","3"
"01/27/2015","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31","10","23"
"01/28/2015","30","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","30","9","4"
"01/29/2015","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31","9","6"
"01/30/2015","33","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","33","12","19"
"01/31/2015","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","14","34"
"02/01/2015","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","11","7"
"02/02/2015","28","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","28","10","7"
"02/03/2015","27","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","27","15","13"
"02/04/2015","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31","17","8"
"02/05/2015","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36","19","23"
"02/06/2015","33","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","33","23","30"
"02/07/2015","29","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","29","8","25"
"02/08/2015","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34","6","11"
"02/09/2015","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","7","15"
"02/10/2015","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","19","28"
"02/11/2015","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","16","26"
"02/12/2015","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","21","30"
"02/13/2015","33","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","33","16","20"
"02/14/2015","33","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","33","16","28"
"02/15/2015","32","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","32","18","27"
"02/16/2015","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34","14","21"
"02/17/2015","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","19","27"
"02/18/2015","33","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","33","19","32"
"02/19/2015","30","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","30","16","28"
"02/20/2015","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31","13","22"
"02/21/2015","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","10","25"
"02/22/2015","33","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","33","13","17"
"02/23/2015","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","15","19"
"02/24/2015","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","18","30"
"02/25/2015","37","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","31","19","37"
"02/26/2015","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","20","32"
"02/27/2015","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","10","23"
"02/28/2015","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36","8","24"
"03/01/2015","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","12","34"
"03/02/2015","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34","10","21"
"03/03/2015","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","13","23"
"03/04/2015","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","15","26"
"03/05/2015","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","14","21"
"03/06/2015","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","15","25"
"03/07/2015","42","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","42","20","42"
"03/08/2015","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","13","25"
"03/09/2015","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","16","."
"03/10/2015","50","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","50","21","23"
"03/11/2015","54","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","54","13","27"
"03/12/2015","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","7","10"
"03/13/2015","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","11","13"
"03/14/2015","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","18","34"
"03/15/2015","58","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","58","15","21"
"03/16/2015","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48","14","20"
"03/17/2015","42","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","41","21","42"
"03/18/2015","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","16","18"
