"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/20/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"04/21/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"04/22/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"04/23/2015","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"04/24/2015","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"04/25/2015","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/26/2015","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"04/27/2015","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"04/28/2015","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"04/29/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/30/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"05/01/2015","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"05/02/2015","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"05/03/2015","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"05/04/2015","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"05/05/2015","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"05/06/2015","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"05/07/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/08/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"05/09/2015","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"05/10/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"05/11/2015","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"05/12/2015","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"05/13/2015","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"05/14/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/15/2015","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"05/16/2015","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"05/17/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/18/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/19/2015","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"05/20/2015","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"05/21/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/22/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/23/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/24/2015","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"05/25/2015","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"05/26/2015","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"05/27/2015","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"05/28/2015","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"05/29/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"05/30/2015","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"05/31/2015","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"06/01/2015","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"06/02/2015","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"06/03/2015","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"06/04/2015","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"06/05/2015","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"06/06/2015","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"06/07/2015","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"06/08/2015","101","Ozone","Jackson-Clinton Road","06-005-0002","AQS","101","."
"06/09/2015","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"06/10/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"06/11/2015","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"06/12/2015","140","Ozone","Jackson-Clinton Road","06-005-0002","AQS","140","."
"06/13/2015","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"06/14/2015","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"06/15/2015","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"06/16/2015","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"06/17/2015","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"06/18/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"06/19/2015","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"06/20/2015","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"06/21/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"06/22/2015","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"06/23/2015","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"06/24/2015","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"06/25/2015","115","Ozone","Jackson-Clinton Road","06-005-0002","AQS","115","."
"06/26/2015","105","Ozone","Jackson-Clinton Road","06-005-0002","AQS","105","."
"06/27/2015","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"06/28/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"06/29/2015","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"06/30/2015","112","Ozone","Jackson-Clinton Road","06-005-0002","AQS","112","."
"07/01/2015","108","Ozone","Jackson-Clinton Road","06-005-0002","AQS","108","."
"07/02/2015","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"07/03/2015","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"07/04/2015","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"07/05/2015","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"07/06/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"07/07/2015","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"07/08/2015","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"07/09/2015","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"07/10/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"07/11/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"07/12/2015","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"07/13/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"07/14/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"07/15/2015","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"07/16/2015","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"07/17/2015","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"07/18/2015","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"07/19/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"07/20/2015","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"07/21/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"07/22/2015","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"07/23/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"07/24/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"07/25/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"07/26/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"07/27/2015","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"07/28/2015","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"07/29/2015","108","Ozone","Jackson-Clinton Road","06-005-0002","AQS","108","."
"07/30/2015","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"07/31/2015","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"08/01/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"08/02/2015","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"08/03/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"08/04/2015","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"08/05/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"08/06/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"08/07/2015","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"08/08/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"08/09/2015","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"08/10/2015","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"08/11/2015","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"08/12/2015","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"08/13/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"08/14/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"08/15/2015","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"08/16/2015","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"08/17/2015","129","Ozone","Jackson-Clinton Road","06-005-0002","AQS","129","."
"08/18/2015","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"08/19/2015","77","Ozone","Jackson-Clinton Road","06-005-0002","AQS","77","."
"08/20/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"08/21/2015","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"08/22/2015","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"08/23/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"08/24/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"08/25/2015","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"08/26/2015","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"08/27/2015","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"08/28/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"08/29/2015","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"08/30/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"08/31/2015","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"09/01/2015","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"09/02/2015","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"09/03/2015","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"09/04/2015","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"09/05/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"09/06/2015","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"09/07/2015","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"09/08/2015","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"09/10/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"09/11/2015","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"09/12/2015","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"09/13/2015","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"09/14/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"09/15/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"09/16/2015","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"09/17/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"09/18/2015","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"09/19/2015","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"09/20/2015","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"09/21/2015","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"09/22/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"09/23/2015","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"09/24/2015","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"09/25/2015","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"09/26/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"09/27/2015","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"09/28/2015","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"09/29/2015","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"09/30/2015","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"10/01/2015","22","Ozone","Jackson-Clinton Road","06-005-0002","AQS","22","."
"10/02/2015","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"10/03/2015","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"10/04/2015","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"10/05/2015","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"10/06/2015","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"10/07/2015","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"10/08/2015","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"10/09/2015","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"10/10/2015","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"10/11/2015","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"10/12/2015","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"10/13/2015","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"10/14/2015","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"10/15/2015","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"10/16/2015","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"10/17/2015","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"10/18/2015","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"10/19/2015","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"10/20/2015","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"10/21/2015","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"10/22/2015","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"10/23/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"10/24/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"10/25/2015","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"10/26/2015","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"10/27/2015","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"10/28/2015","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"10/29/2015","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"10/30/2015","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"10/31/2015","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"11/01/2015","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"11/02/2015","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/03/2015","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"11/04/2015","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/05/2015","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"11/06/2015","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"11/07/2015","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"11/08/2015","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/09/2015","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"11/10/2015","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"11/11/2015","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"11/12/2015","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"11/13/2015","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"11/14/2015","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"11/15/2015","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/16/2015","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/17/2015","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"11/18/2015","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"11/19/2015","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"11/20/2015","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/21/2015","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/22/2015","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"11/23/2015","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"11/24/2015","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"11/25/2015","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"11/26/2015","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
