"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM25","NO2"
"02/18/2015","39","PM2.5","Redwood City","06-081-1001","AQS","8","31","39","23"
"02/19/2015","55","PM2.5","Redwood City","06-081-1001","AQS","8","20","55","21"
"02/20/2015","51","PM2.5","Redwood City","06-081-1001","AQS","8","25","51","29"
"02/21/2015","29","Ozone","Redwood City","06-081-1001","AQS","9","29","27","17"
"02/22/2015","31","Ozone","Redwood City","06-081-1001","AQS","7","31","14","12"
"02/23/2015","31","Ozone","Redwood City","06-081-1001","AQS","7","31","17","27"
"02/24/2015","31","Ozone","Redwood City","06-081-1001","AQS","9","31","22","30"
"02/25/2015","30","NO2","Redwood City","06-081-1001","AQS",".",".","27","30"
"02/26/2015","31","Ozone","Redwood City","06-081-1001","AQS","11","31","30","27"
"02/27/2015","33","Ozone","Redwood City","06-081-1001","AQS","6","33","1","12"
"02/28/2015","31","Ozone","Redwood City","06-081-1001","AQS","6","31","6","15"
"03/01/2015","31","Ozone","Redwood City","06-081-1001","AQS",".","31","8","18"
"03/02/2015","37","Ozone","Redwood City","06-081-1001","AQS","9","37","18","27"
"03/03/2015","31","Ozone","Redwood City","06-081-1001","AQS","8","31","20","19"
"03/04/2015","31","Ozone","Redwood City","06-081-1001","AQS","7","31","19","26"
"03/05/2015","36","Ozone","Redwood City","06-081-1001","AQS","8","36","29","35"
"03/06/2015","40","PM2.5","Redwood City","06-081-1001","AQS","8","38","40","30"
"03/07/2015","38","Ozone","Redwood City","06-081-1001","AQS","7","38","37","35"
"03/08/2015","47","PM2.5","Redwood City","06-081-1001","AQS","7","31","47","23"
"03/09/2015","47","PM2.5","Redwood City","06-081-1001","AQS","6","28","47","27"
"03/10/2015","52","PM2.5","Redwood City","06-081-1001","AQS","6","25","52","18"
"03/11/2015","35","Ozone","Redwood City","06-081-1001","AQS","6","35","23","21"
"03/12/2015","34","Ozone","Redwood City","06-081-1001","AQS",".","34","23","26"
"03/13/2015","31","Ozone","Redwood City","06-081-1001","AQS","7","31","28","23"
"03/14/2015","49","Ozone","Redwood City","06-081-1001","AQS","7","49","38","21"
"03/15/2015","41","Ozone","Redwood City","06-081-1001","AQS","5","41","9","21"
"03/16/2015","36","Ozone","Redwood City","06-081-1001","AQS","7","36","9","23"
"03/17/2015","37","Ozone","Redwood City","06-081-1001","AQS","3","37","9","21"
"03/18/2015","31","Ozone","Redwood City","06-081-1001","AQS","7","31","18","20"
"03/19/2015","32","PM2.5","Redwood City","06-081-1001","AQS",".","31","32","27"
"03/20/2015","34","Ozone","Redwood City","06-081-1001","AQS","9","34","25","25"
"03/21/2015","34","Ozone","Redwood City","06-081-1001","AQS","6","34","18","13"
"03/22/2015","37","Ozone","Redwood City","06-081-1001","AQS","5","37","13","14"
"03/23/2015","41","Ozone","Redwood City","06-081-1001","AQS","7","41","16","19"
"03/24/2015","34","Ozone","Redwood City","06-081-1001","AQS","7","34","20","28"
"03/25/2015","29","Ozone","Redwood City","06-081-1001","AQS","8","29","20","16"
"03/26/2015","38","Ozone","Redwood City","06-081-1001","AQS","9","38","32","28"
"03/27/2015","26","Ozone","Redwood City","06-081-1001","AQS","8","26","13","19"
"03/28/2015","39","Ozone","Redwood City","06-081-1001","AQS","6","39","13","15"
"03/29/2015","33","Ozone","Redwood City","06-081-1001","AQS","6","33","31","19"
"03/30/2015","34","Ozone","Redwood City","06-081-1001","AQS","8","34","26","22"
"03/31/2015","42","Ozone","Redwood City","06-081-1001","AQS","5","42","9","8"
"04/01/2015","42","Ozone","Redwood City","06-081-1001","AQS","7","42","18","33"
"04/02/2015","29","NO2","Redwood City","06-081-1001","AQS","8",".","21","29"
"04/03/2015","45","Ozone","Redwood City","06-081-1001","AQS","9","45","34","31"
"04/04/2015","44","Ozone","Redwood City","06-081-1001","AQS","6","44","13","20"
"04/05/2015","45","Ozone","Redwood City","06-081-1001","AQS","6","45","8","11"
"04/06/2015","23","NO2","Redwood City","06-081-1001","AQS",".",".","0","23"
"04/07/2015","44","Ozone","Redwood City","06-081-1001","AQS","3","44","0","21"
"04/08/2015","41","Ozone","Redwood City","06-081-1001","AQS","6","41","5","24"
"04/09/2015","44","Ozone","Redwood City","06-081-1001","AQS","7","44","8","23"
"04/10/2015","39","Ozone","Redwood City","06-081-1001","AQS","7","39","10","24"
"04/11/2015","35","Ozone","Redwood City","06-081-1001","AQS","5","35","10","16"
"04/12/2015","43","Ozone","Redwood City","06-081-1001","AQS","5","43","14","14"
"04/13/2015","45","Ozone","Redwood City","06-081-1001","AQS","6","45","20","20"
"04/14/2015","43","Ozone","Redwood City","06-081-1001","AQS","3","43","20","23"
"04/15/2015","42","Ozone","Redwood City","06-081-1001","AQS","6","42","14","32"
"04/16/2015","51","Ozone","Redwood City","06-081-1001","AQS","5","51","13","27"
"04/17/2015","44","Ozone","Redwood City","06-081-1001","AQS","7","44","32","33"
"04/18/2015","46","PM2.5","Redwood City","06-081-1001","AQS","6","37","46","14"
"04/19/2015","35","Ozone","Redwood City","06-081-1001","AQS","5","35","30","11"
"04/20/2015","33","Ozone","Redwood City","06-081-1001","AQS","5","33","32","16"
"04/21/2015","35","Ozone","Redwood City","06-081-1001","AQS","5","35","13","13"
"04/22/2015","31","Ozone","Redwood City","06-081-1001","AQS","6","31","18","16"
"04/23/2015","37","PM2.5","Redwood City","06-081-1001","AQS","5","36","37","8"
"04/24/2015","44","Ozone","Redwood City","06-081-1001","AQS","3","44","13","7"
"04/25/2015","39","Ozone","Redwood City","06-081-1001","AQS","3","39","0","3"
"04/26/2015","41","Ozone","Redwood City","06-081-1001","AQS","5","41","15","8"
"04/27/2015","39","Ozone","Redwood City","06-081-1001","AQS","7","39","13","19"
"04/28/2015","28","Ozone","Redwood City","06-081-1001","AQS","5","28","15","8"
"04/29/2015","33","PM2.5","Redwood City","06-081-1001","AQS","6","33","33","18"
"04/30/2015","64","Ozone","Redwood City","06-081-1001","AQS","6","64","29","22"
"05/01/2015","40","PM2.5","Redwood City","06-081-1001","AQS","7","39","40","31"
"05/02/2015","44","Ozone","Redwood City","06-081-1001","AQS","5","44","33","8"
"05/03/2015","42","Ozone","Redwood City","06-081-1001","AQS","5","42","28","6"
"05/04/2015","40","Ozone","Redwood City","06-081-1001","AQS","5","40","18","9"
"05/05/2015","40","Ozone","Redwood City","06-081-1001","AQS","6","40","25","21"
"05/06/2015","38","Ozone","Redwood City","06-081-1001","AQS","6","38","32","23"
"05/07/2015","33","Ozone","Redwood City","06-081-1001","AQS","3","33","26","25"
"05/08/2015","36","PM2.5","Redwood City","06-081-1001","AQS","5","35","36","19"
"05/09/2015","35","Ozone","Redwood City","06-081-1001","AQS","3","35","23","5"
"05/10/2015","37","Ozone","Redwood City","06-081-1001","AQS","3","37","28","7"
"05/11/2015","40","Ozone","Redwood City","06-081-1001","AQS","2","40","23","7"
"05/12/2015","39","Ozone","Redwood City","06-081-1001","AQS","2","39","14","8"
"05/13/2015","40","Ozone","Redwood City","06-081-1001","AQS","3","40","6","5"
"05/14/2015","42","Ozone","Redwood City","06-081-1001","AQS","3","42","8","16"
"05/15/2015","38","Ozone","Redwood City","06-081-1001","AQS","5","38","14","20"
"05/16/2015","37","Ozone","Redwood City","06-081-1001","AQS","3","37","9","3"
"05/17/2015","36","Ozone","Redwood City","06-081-1001","AQS","3","36","11","2"
"05/18/2015","34","Ozone","Redwood City","06-081-1001","AQS","3","34","21","8"
"05/19/2015","33","Ozone","Redwood City","06-081-1001","AQS","3","33","13","9"
"05/20/2015","34","Ozone","Redwood City","06-081-1001","AQS","3","34","8","24"
"05/21/2015","31","Ozone","Redwood City","06-081-1001","AQS","3","31","0","8"
"05/22/2015","35","Ozone","Redwood City","06-081-1001","AQS","3","35","6","8"
"05/23/2015","38","Ozone","Redwood City","06-081-1001","AQS","3","38","20","5"
"05/24/2015","34","Ozone","Redwood City","06-081-1001","AQS","5","34","10","8"
"05/25/2015","31","Ozone","Redwood City","06-081-1001","AQS","3","31","0","3"
"05/26/2015","32","Ozone","Redwood City","06-081-1001","AQS","3","32","0","8"
"05/27/2015","27","Ozone","Redwood City","06-081-1001","AQS","5","27","3","12"
"05/28/2015","27","Ozone","Redwood City","06-081-1001","AQS","5","27","1","11"
"05/29/2015","26","Ozone","Redwood City","06-081-1001","AQS","5","26","11","10"
"05/30/2015","32","Ozone","Redwood City","06-081-1001","AQS","5","32","13","7"
"05/31/2015","36","Ozone","Redwood City","06-081-1001","AQS","3","36","13","4"
"06/01/2015","31","Ozone","Redwood City","06-081-1001","AQS","5","31","1","12"
"06/02/2015","29","Ozone","Redwood City","06-081-1001","AQS","5","29","0","16"
"06/03/2015","31","Ozone","Redwood City","06-081-1001","AQS","5","31","8","19"
"06/04/2015","29","Ozone","Redwood City","06-081-1001","AQS","6","29","14","16"
"06/05/2015","28","Ozone","Redwood City","06-081-1001","AQS","6","28","18","14"
"06/06/2015","29","Ozone","Redwood City","06-081-1001","AQS","5","29","2","5"
"06/07/2015","31","Ozone","Redwood City","06-081-1001","AQS","5","31","2","8"
"06/08/2015","39","Ozone","Redwood City","06-081-1001","AQS","7","39","6","19"
"06/09/2015","32","Ozone","Redwood City","06-081-1001","AQS","6","32","0","15"
"06/10/2015","21","NO2","Redwood City","06-081-1001","AQS","7","20","3","21"
"06/11/2015","31","Ozone","Redwood City","06-081-1001","AQS","6","31","30","11"
"06/12/2015","31","PM2.5","Redwood City","06-081-1001","AQS","6","29","31","21"
"06/13/2015","40","PM2.5","Redwood City","06-081-1001","AQS","6","30","40","10"
"06/14/2015","52","PM2.5","Redwood City","06-081-1001","AQS","5","31","52","7"
"06/15/2015","35","PM2.5","Redwood City","06-081-1001","AQS","5","26","35","9"
"06/16/2015","31","PM2.5","Redwood City","06-081-1001","AQS","6","28","31","14"
"06/17/2015","34","PM2.5","Redwood City","06-081-1001","AQS","6","25","34","10"
"06/18/2015","32","Ozone","Redwood City","06-081-1001","AQS","6","32","21","12"
"06/19/2015","26","Ozone","Redwood City","06-081-1001","AQS","5","26","14","11"
"06/20/2015","26","Ozone","Redwood City","06-081-1001","AQS","5","26","18","14"
"06/21/2015","33","Ozone","Redwood City","06-081-1001","AQS","5","33","15","6"
"06/22/2015","29","Ozone","Redwood City","06-081-1001","AQS","6","29","15","13"
"06/23/2015","29","Ozone","Redwood City","06-081-1001","AQS","6","29","22","10"
"06/24/2015","27","Ozone","Redwood City","06-081-1001","AQS","6","27","23","11"
"06/25/2015","33","PM2.5","Redwood City","06-081-1001","AQS","7","27","33","15"
"06/26/2015","31","Ozone","Redwood City","06-081-1001","AQS","6","31","23","21"
"06/27/2015","25","Ozone","Redwood City","06-081-1001","AQS","3","25","13","6"
"06/28/2015","21","Ozone","Redwood City","06-081-1001","AQS","2","21","0","5"
"06/29/2015","23","Ozone","Redwood City","06-081-1001","AQS","3","23","0","12"
"06/30/2015","28","Ozone","Redwood City","06-081-1001","AQS","3","28","10","13"
"07/01/2015","26","Ozone","Redwood City","06-081-1001","AQS","5","26","5","18"
"07/02/2015","20","NO2","Redwood City","06-081-1001","AQS","3","19","1","20"
"07/03/2015","27","Ozone","Redwood City","06-081-1001","AQS","3","27","0","7"
"07/04/2015","27","Ozone","Redwood City","06-081-1001","AQS","3","27","0","4"
"07/05/2015","21","Ozone","Redwood City","06-081-1001","AQS","3","21","0","3"
"07/06/2015","25","Ozone","Redwood City","06-081-1001","AQS","3","25","3","7"
"07/07/2015","20","Ozone","Redwood City","06-081-1001","AQS","3","20","8","5"
"07/08/2015","20","Ozone","Redwood City","06-081-1001","AQS","3","20","2","5"
"07/09/2015","22","Ozone","Redwood City","06-081-1001","AQS","3","22","0","5"
"07/10/2015","23","Ozone","Redwood City","06-081-1001","AQS","3","23","0","8"
"07/11/2015","23","Ozone","Redwood City","06-081-1001","AQS","3","23","0","7"
"07/12/2015","25","Ozone","Redwood City","06-081-1001","AQS","3","25","1","6"
"07/13/2015","18","Ozone","Redwood City","06-081-1001","AQS","3","18","1","8"
"07/14/2015","21","Ozone","Redwood City","06-081-1001","AQS","3","21","4","9"
"07/15/2015","26","Ozone","Redwood City","06-081-1001","AQS","3","26","10","8"
"07/16/2015","26","Ozone","Redwood City","06-081-1001","AQS","3","26","11","8"
"07/17/2015","29","Ozone","Redwood City","06-081-1001","AQS","3","29","13","9"
"07/18/2015","33","Ozone","Redwood City","06-081-1001","AQS","3","33","9","7"
"07/19/2015","36","Ozone","Redwood City","06-081-1001","AQS","3","36","3","9"
"07/20/2015","19","Ozone","Redwood City","06-081-1001","AQS","6","19","13","19"
"07/21/2015","18","Ozone","Redwood City","06-081-1001","AQS","3","18","1","8"
"07/22/2015","22","Ozone","Redwood City","06-081-1001","AQS","5","22","12","9"
"07/23/2015","22","Ozone","Redwood City","06-081-1001","AQS","5","22","10","12"
"07/24/2015","22","Ozone","Redwood City","06-081-1001","AQS","5","22","5","11"
"07/25/2015","19","Ozone","Redwood City","06-081-1001","AQS","5","19","6","10"
"07/26/2015","26","Ozone","Redwood City","06-081-1001","AQS","3","26","7","6"
"07/27/2015","36","Ozone","Redwood City","06-081-1001","AQS","6","36","22","20"
"07/28/2015","34","Ozone","Redwood City","06-081-1001","AQS","6","34","25","17"
"07/29/2015","25","Ozone","Redwood City","06-081-1001","AQS","6","25","22","17"
"07/30/2015","28","Ozone","Redwood City","06-081-1001","AQS","5","28","22","10"
"07/31/2015","21","Ozone","Redwood City","06-081-1001","AQS","5","21","14","10"
"08/01/2015","28","Ozone","Redwood City","06-081-1001","AQS","5","28","18","6"
"08/02/2015","22","Ozone","Redwood City","06-081-1001","AQS","3","22","13","3"
"08/03/2015","25","Ozone","Redwood City","06-081-1001","AQS","3","25","1","6"
"08/04/2015","23","Ozone","Redwood City","06-081-1001","AQS","5","23","0","19"
"08/05/2015","30","Ozone","Redwood City","06-081-1001","AQS","5","30","5","11"
"08/06/2015","30","PM2.5","Redwood City","06-081-1001","AQS","6","22","30","15"
"08/07/2015","28","Ozone","Redwood City","06-081-1001","AQS","5","28","26","12"
"08/08/2015","23","Ozone","Redwood City","06-081-1001","AQS","5","23","13","7"
"08/09/2015","18","Ozone","Redwood City","06-081-1001","AQS","3","18","0","7"
"08/10/2015","18","Ozone","Redwood City","06-081-1001","AQS","5","18","0","11"
"08/11/2015","23","Ozone","Redwood City","06-081-1001","AQS","5","23","0","10"
"08/12/2015","19","Ozone","Redwood City","06-081-1001","AQS","6","19","0","17"
"08/13/2015","23","Ozone","Redwood City","06-081-1001","AQS","5","23","0","9"
"08/14/2015","21","Ozone","Redwood City","06-081-1001","AQS","5","21","0","10"
"08/15/2015","79","PM2.5","Redwood City","06-081-1001","AQS","8","64","79","24"
"08/16/2015","101","Ozone","Redwood City","06-081-1001","AQS","8","101","98","25"
"08/17/2015","71","PM2.5","Redwood City","06-081-1001","AQS","7","33","71","24"
"08/18/2015","65","PM2.5","Redwood City","06-081-1001","AQS","5","40","65","9"
"08/19/2015","40","PM2.5","Redwood City","06-081-1001","AQS","5","32","40","8"
"08/20/2015","45","PM2.5","Redwood City","06-081-1001","AQS",".",".","45","7"
"08/21/2015","30","PM2.5","Redwood City","06-081-1001","AQS","5","26","30","11"
"08/22/2015","30","Ozone","Redwood City","06-081-1001","AQS","5","30","17","5"
"08/23/2015","31","PM2.5","Redwood City","06-081-1001","AQS","5","31","31","6"
"08/24/2015","53","PM2.5","Redwood City","06-081-1001","AQS","5","33","53","9"
"08/25/2015","48","PM2.5","Redwood City","06-081-1001","AQS","7","34","48","18"
"08/26/2015","48","PM2.5","Redwood City","06-081-1001","AQS","6","28","48","18"
"08/27/2015","31","PM2.5","Redwood City","06-081-1001","AQS","7","28","31","24"
"08/28/2015","18","NO2","Redwood City","06-081-1001","AQS","7","16","7","18"
"08/29/2015","24","Ozone","Redwood City","06-081-1001","AQS","5","24","3","8"
"08/30/2015","29","Ozone","Redwood City","06-081-1001","AQS","3","29","8","6"
"08/31/2015","28","Ozone","Redwood City","06-081-1001","AQS","6","28","23","18"
"09/01/2015","26","Ozone","Redwood City","06-081-1001","AQS",".","26","24","12"
"09/02/2015","27","Ozone","Redwood City","06-081-1001","AQS","5","27","7","17"
"09/03/2015","30","Ozone","Redwood City","06-081-1001","AQS","2","30","17","22"
"09/04/2015","25","Ozone","Redwood City","06-081-1001","AQS","3","25","9","21"
"09/05/2015","34","Ozone","Redwood City","06-081-1001","AQS","3","34","7","14"
"09/06/2015","38","Ozone","Redwood City","06-081-1001","AQS","3","38","4","23"
"09/07/2015","61","Ozone","Redwood City","06-081-1001","AQS","3","61","9","22"
"09/08/2015","61","Ozone","Redwood City","06-081-1001","AQS","7","61","16","37"
"09/09/2015","48","Ozone","Redwood City","06-081-1001","AQS","7","48","23","40"
"09/10/2015","27","Ozone","Redwood City","06-081-1001","AQS","7","27","12","26"
"09/11/2015","25","Ozone","Redwood City","06-081-1001","AQS","6","25","17","24"
"09/12/2015","25","Ozone","Redwood City","06-081-1001","AQS","5","25","18","20"
"09/13/2015","23","Ozone","Redwood City","06-081-1001","AQS","3","23","10","9"
"09/14/2015","27","Ozone","Redwood City","06-081-1001","AQS","3","27","1","11"
"09/15/2015","32","Ozone","Redwood City","06-081-1001","AQS","3","32","0","20"
"09/16/2015","33","Ozone","Redwood City","06-081-1001","AQS","5","33","2","23"
"09/17/2015","28","Ozone","Redwood City","06-081-1001","AQS","6","28","10","19"
"09/18/2015","31","Ozone","Redwood City","06-081-1001","AQS","6","31","13","18"
"09/19/2015","54","Ozone","Redwood City","06-081-1001","AQS","7","54","22","36"
"09/20/2015","87","Ozone","Redwood City","06-081-1001","AQS","7","87","20","44"
"09/21/2015","44","Ozone","Redwood City","06-081-1001","AQS","9","44","29","43"
"09/22/2015","26","Ozone","Redwood City","06-081-1001","AQS","5","26","16","16"
"09/23/2015","27","Ozone","Redwood City","06-081-1001","AQS","6","27","20","25"
"09/24/2015","29","Ozone","Redwood City","06-081-1001","AQS","7","29","7","28"
"09/25/2015","25","Ozone","Redwood City","06-081-1001","AQS","7","25","10","24"
"09/26/2015","22","Ozone","Redwood City","06-081-1001","AQS","6","22","15","17"
"09/27/2015","33","PM2.5","Redwood City","06-081-1001","AQS","5","27","33","19"
"09/28/2015","28","Ozone","Redwood City","06-081-1001","AQS","7","28","25","20"
"09/29/2015","30","Ozone","Redwood City","06-081-1001","AQS","5","30","24","21"
"09/30/2015","33","PM2.5","Redwood City","06-081-1001","AQS","7","15","33","27"
"10/01/2015","21","Ozone","Redwood City","06-081-1001","AQS","8","21","16","21"
"10/02/2015","25","Ozone","Redwood City","06-081-1001","AQS","7","25","20","21"
"10/03/2015","34","Ozone","Redwood City","06-081-1001","AQS","6","34","32","12"
"10/04/2015","38","Ozone","Redwood City","06-081-1001","AQS","5","38","26","13"
"10/05/2015","35","Ozone","Redwood City","06-081-1001","AQS","8","35","17","26"
"10/06/2015","32","Ozone","Redwood City","06-081-1001","AQS","7","32","27","22"
"10/07/2015","40","PM2.5","Redwood City","06-081-1001","AQS","5","30","40","19"
"10/08/2015","45","PM2.5","Redwood City","06-081-1001","AQS","8","30","45","28"
"10/09/2015","30","Ozone","Redwood City","06-081-1001","AQS","7","30","26","26"
"10/10/2015","23","Ozone","Redwood City","06-081-1001","AQS","5","23","10","17"
"10/11/2015","24","Ozone","Redwood City","06-081-1001","AQS","6","24","16","15"
"10/12/2015","35","NO2","Redwood City","06-081-1001","AQS","8","33","34","35"
"10/13/2015","42","Ozone","Redwood City","06-081-1001","AQS","10","42","39","31"
"10/14/2015","33","PM2.5","Redwood City","06-081-1001","AQS","9","31","33","26"
"10/15/2015","26","PM2.5","Redwood City","06-081-1001","AQS",".",".","26","26"
"10/16/2015","32","Ozone","Redwood City","06-081-1001","AQS","5","32","28","19"
"10/17/2015","42","Ozone","Redwood City","06-081-1001","AQS","3","42","8","8"
"10/18/2015","34","Ozone","Redwood City","06-081-1001","AQS","5","34","3","15"
"10/19/2015","30","Ozone","Redwood City","06-081-1001","AQS","3","30","3","14"
"10/20/2015","31","Ozone","Redwood City","06-081-1001","AQS","7","31","14","25"
"10/21/2015","30","Ozone","Redwood City","06-081-1001","AQS","9","30","12","23"
"10/22/2015","38","NO2","Redwood City","06-081-1001","AQS","7","29","37","38"
"10/23/2015","49","PM2.5","Redwood City","06-081-1001","AQS","10","22","49","27"
"10/24/2015","54","PM2.5","Redwood City","06-081-1001","AQS","8","20","54","23"
"10/25/2015","33","PM2.5","Redwood City","06-081-1001","AQS","7","31","33","20"
"10/26/2015","30","PM2.5","Redwood City","06-081-1001","AQS","7","23","30","28"
"10/27/2015","33","NO2","Redwood City","06-081-1001","AQS","8","19","25","33"
"10/28/2015","30","Ozone","Redwood City","06-081-1001","AQS","7","30","18","19"
"10/29/2015","29","Ozone","Redwood City","06-081-1001","AQS","8","29","15","28"
"10/30/2015","30","NO2","Redwood City","06-081-1001","AQS","9","21","24","30"
"10/31/2015","21","Ozone","Redwood City","06-081-1001","AQS","8","21","13","18"
"11/01/2015","27","Ozone","Redwood City","06-081-1001","AQS","5","27","7","10"
"11/02/2015","32","Ozone","Redwood City","06-081-1001","AQS","5","32","0","17"
"11/03/2015","26","Ozone","Redwood City","06-081-1001","AQS","6","26","8","20"
"11/04/2015","31","Ozone","Redwood City","06-081-1001","AQS","6","31","12","27"
"11/05/2015","27","NO2","Redwood City","06-081-1001","AQS","9","23","16","27"
"11/06/2015","34","NO2","Redwood City","06-081-1001","AQS","8","28","23","34"
"11/07/2015","39","PM2.5","Redwood City","06-081-1001","AQS","8","25","39","31"
"11/08/2015","30","Ozone","Redwood City","06-081-1001","AQS","9","30","17","20"
"11/09/2015","30","NO2","Redwood City","06-081-1001","AQS","7","28","11","30"
"11/10/2015","29","Ozone","Redwood City","06-081-1001","AQS","10","29","13","28"
"11/11/2015","31","NO2","Redwood City","06-081-1001","AQS","9","23","27","31"
"11/12/2015","32","PM2.5","Redwood City","06-081-1001","AQS","13","22","32","29"
"11/13/2015","43","PM2.5","Redwood City","06-081-1001","AQS","10","17","43","33"
"11/14/2015","48","PM2.5","Redwood City","06-081-1001","AQS","10","34","48","24"
"11/15/2015","37","Ozone","Redwood City","06-081-1001","AQS","5","37","6","5"
"11/16/2015","29","Ozone","Redwood City","06-081-1001","AQS","3","29","7","29"
"11/17/2015","29","NO2","Redwood City","06-081-1001","AQS","9","25","12","29"
"11/18/2015","29","NO2","Redwood City","06-081-1001","AQS","9","21","19","29"
"11/19/2015","36","NO2","Redwood City","06-081-1001","AQS","10","19","21","36"
"11/20/2015","31","NO2","Redwood City","06-081-1001","AQS","9","15","26","31"
"11/21/2015","42","PM2.5","Redwood City","06-081-1001","AQS","10","25","42","28"
"11/22/2015","55","PM2.5","Redwood City","06-081-1001","AQS","10","23","55","34"
"11/23/2015","36","PM2.5","Redwood City","06-081-1001","AQS","10","22","36","26"
"11/24/2015","31","Ozone","Redwood City","06-081-1001","AQS","6","31",".","24"
"11/25/2015","26","NO2","Redwood City","06-081-1001","AQS","7","25",".","26"
"11/26/2015","36","PM2.5","Redwood City","06-081-1001","AQS","8","27","36","24"
"11/27/2015","30","NO2","Redwood City","06-081-1001","AQS","9","26","25","30"
"11/28/2015","35","PM2.5","Redwood City","06-081-1001","AQS","9","26","35","29"
"11/29/2015","30","NO2","Redwood City","06-081-1001","AQS","9","25","29","30"
"11/30/2015","42","PM2.5","Redwood City","06-081-1001","AQS","14","9","42","32"
"12/01/2015","37","NO2","Redwood City","06-081-1001","AQS","11","19","34","37"
"12/02/2015","44","PM2.5","Redwood City","06-081-1001","AQS","13","7","44","33"
