"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2016","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","6","17"
"01/02/2016","28","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","28",".","20"
"01/03/2016","38","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","28",".","38"
"01/04/2016","56","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","22",".","56"
"01/05/2016","29","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","29",".","29"
"01/06/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31",".","16"
"01/07/2016","30","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","29","6","30"
"01/08/2016","22","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","22",".","18"
"01/09/2016","51","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","28",".","51"
"01/10/2016","27","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","27",".","20"
"01/11/2016","25","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19",".","25"
"01/12/2016","54","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21",".","54"
"01/13/2016","45","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","34","9","45"
"01/14/2016","28","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","24",".","28"
"01/15/2016","29","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","25",".","29"
"01/16/2016","28","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","27",".","28"
"01/17/2016","49","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","24",".","49"
"01/18/2016","29","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","29",".","25"
"01/19/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","6","19"
"01/20/2016","32","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23",".","32"
"01/21/2016","35","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19",".","35"
"01/22/2016","47","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","37",".","47"
"01/23/2016","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37",".","11"
"01/24/2016","30","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","30",".","9"
"01/25/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","4","20"
"01/26/2016","37","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","20",".","37"
"01/27/2016","27","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","24",".","27"
"01/28/2016","67","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","15",".","67"
"01/29/2016","58","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","31",".","58"
"01/30/2016","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35",".","6"
"01/31/2016","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35","3","8"
"02/01/2016","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","3","9"
"02/02/2016","30","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","25","7","30"
"02/03/2016","35","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21","7","35"
"02/04/2016","30","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","30","4","17"
"02/05/2016","36","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","27","7","36"
"02/06/2016","35","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","27","9","35"
"02/07/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","5","16"
"02/08/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","6","23"
"02/09/2016","40","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","30","11","40"
"02/10/2016","30","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","27","15","30"
"02/11/2016","51","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","31","19","51"
"02/12/2016","59","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","32","22","59"
"02/13/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","9","29"
"02/14/2016","27","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","27","5","5"
"02/15/2016","24","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","24","17","10"
"02/16/2016","62","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","32","22","62"
"02/17/2016","61","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","37","45","61"
"02/18/2016","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37","6","15"
"02/19/2016","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","7","18"
"02/20/2016","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","3","11"
"02/21/2016","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","6","26"
"02/22/2016","35","PM2.5","Cortina Indian Rancheria","06-011-0007","AQS","33","6","35"
"02/23/2016","41","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","33","14","41"
"02/24/2016","60","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","42","18","60"
"02/25/2016","44","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","35","17","44"
"02/26/2016","51","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","39","19","51"
"02/27/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","6","28"
"02/28/2016","28","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","28","8","21"
"02/29/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","11","25"
"03/01/2016","29","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","29","19","20"
"03/02/2016","30","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","30","8","20"
"03/03/2016","8","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS",".","4","8"
"03/04/2016","27","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS",".","6","27"
"03/05/2016","42","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","42","4","25"
"03/06/2016","40","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","40","6","20"
"03/07/2016","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37","1","12"
"03/08/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","1","10"
"03/09/2016","32","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","30","7","32"
"03/10/2016","36","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","35","7","36"
"03/11/2016","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37","3","22"
"03/12/2016","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35","3","20"
"03/13/2016","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37","3","21"
"03/14/2016","44","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","44","4","17"
"03/15/2016","43","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","43","6","15"
"03/16/2016","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35","6","18"
"03/17/2016","38","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","38","6","21"
"03/18/2016","39","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","39","12","33"
"03/19/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","11","30"
"03/20/2016","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","6","18"
