"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2016","50","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","38","9","50","22"
"01/02/2016","46","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","36","11","46","29"
"01/03/2016","48","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","40","15","48","27"
"01/04/2016","40","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","38","10","40","23"
"01/05/2016","37","Ozone","Thousand Oaks","06-111-0007","AQS","37","9","34","22"
"01/06/2016","34","Ozone","Thousand Oaks","06-111-0007","AQS","34","7","32","18"
"01/07/2016","37","Ozone","Thousand Oaks","06-111-0007","AQS","37","8","29","25"
"01/08/2016","37","Ozone","Piru - Pacific","06-111-0009","AQS","37","11","35","25"
"01/09/2016","50","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","31","16","50","21"
"01/10/2016","51","PM2.5","Thousand Oaks","06-111-0007","AQS","33","13","51","16"
"01/11/2016","37","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","37","14","30","24"
"01/12/2016","36","Ozone","Piru - Pacific","06-111-0009","AQS","36","13","29","28"
"01/13/2016","31","Ozone","Thousand Oaks","06-111-0007","AQS","31","12","29","29"
"01/14/2016","52","PM2.5","Thousand Oaks","06-111-0007","AQS","32","17","52","25"
"01/15/2016","55","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","30","20","55","25"
"01/16/2016","65","PM2.5","Thousand Oaks","06-111-0007","AQS","34","26","65","23"
"01/17/2016","63","PM2.5","Thousand Oaks","06-111-0007","AQS","33","19","63","22"
"01/18/2016","33","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","26","7","33","17"
"01/19/2016","28","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","24","7","28","16"
"01/20/2016","45","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","27","13","45","18"
"01/21/2016","34","Ozone","Piru - Pacific","06-111-0009","AQS","34","17","33","27"
"01/22/2016","43","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","35","15","43","25"
"01/23/2016","41","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","37","11","41","22"
"01/24/2016","37","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","37","4","37","11"
"01/25/2016","44","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","37","3","44","16"
"01/26/2016","40","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","40","4","30","16"
"01/27/2016","37","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","36","17","37","33"
"01/28/2016","37","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","37","18","29","31"
"01/29/2016","37","Ozone","Piru - Pacific","06-111-0009","AQS","37","23","35","28"
"01/30/2016","46","PM2.5","Thousand Oaks","06-111-0007","AQS","31","17","46","24"
"01/31/2016","38","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","38","5","32","8"
"02/01/2016","38","Ozone","Piru - Pacific","06-111-0009","AQS","38","6","37","24"
"02/02/2016","36","Ozone","Thousand Oaks","06-111-0007","AQS","36","12","33","30"
"02/03/2016","38","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","38","8","34","28"
"02/04/2016","40","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","40","15","27","31"
"02/05/2016","40","Ozone","Piru - Pacific","06-111-0009","AQS","40","21","33","25"
"02/06/2016","42","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","42","11","26","19"
"02/07/2016","43","Ozone","Thousand Oaks","06-111-0007","AQS","43","22","26","6"
"02/08/2016","42","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","42","33","25","6"
"02/09/2016","39","Ozone","Piru - Pacific","06-111-0009","AQS","39","17","27","22"
"02/10/2016","40","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","40","19","23","32"
"02/11/2016","47","Ozone","Thousand Oaks","06-111-0007","AQS","47","19","27","37"
"02/12/2016","54","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","54","22","31","37"
"02/13/2016","54","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","50","29","54","25"
"02/14/2016","40","Ozone","Thousand Oaks","06-111-0007","AQS","40","19","35","19"
"02/15/2016","37","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","37","24","25","13"
"02/16/2016","45","Ozone","Thousand Oaks","06-111-0007","AQS","45","19","26","33"
"02/17/2016","38","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","36","17","38","24"
"02/18/2016","42","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","42","12","29","15"
"02/19/2016","42","Ozone","Piru - Pacific","06-111-0009","AQS","42","16","40","24"
"02/20/2016","44","Ozone","Thousand Oaks","06-111-0007","AQS","44","14","43","23"
"02/21/2016","44","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","44","13","35","20"
"02/22/2016","45","Ozone","Piru - Pacific","06-111-0009","AQS","45","19","32","31"
"02/23/2016","44","Ozone","Piru - Pacific","06-111-0009","AQS","44","19","29","28"
"02/24/2016","44","Ozone","Thousand Oaks","06-111-0007","AQS","44","17","32","24"
"02/25/2016","54","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","54","21","35","32"
"02/26/2016","49","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","49","22","42","31"
"02/27/2016","51","PM2.5","Thousand Oaks","06-111-0007","AQS","48","26","51","25"
"02/28/2016","49","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","41","20","49","18"
"02/29/2016","55","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","45","21","55","32"
"03/01/2016","63","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","49","24","63","28"
"03/02/2016","62","PM2.5","Thousand Oaks","06-111-0007","AQS","58","23","62","28"
"03/03/2016","59","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","44","26","59","26"
"03/04/2016","66","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","48","33","66","25"
"03/05/2016","50","PM2.5","Piru - Pacific","06-111-0009","AQS","31","16","50","9"
"03/06/2016","42","Ozone","Thousand Oaks","06-111-0007","AQS","42","15","33","11"
"03/07/2016","40","Ozone","Thousand Oaks","06-111-0007","AQS","40","8","28","8"
"03/08/2016","41","Ozone","Piru - Pacific","06-111-0009","AQS","41","10","27","19"
