"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"06/15/2016","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","1","31","16","12","8"
"06/16/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","1","30","10","5","6"
"06/17/2016","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","24","6","0","7"
"06/18/2016","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","35","14","2","7"
"06/19/2016","42","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","42","15","12","5"
"06/20/2016","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","39","19","25","11"
"06/21/2016","41","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","41","25","33","8"
"06/22/2016","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","43","31","25","7"
"06/23/2016","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","35","15","13","7"
"06/24/2016","28","Ozone","Sebastopol","06-097-0004","AQS","2","28","19","14","4"
"06/25/2016","32","PM2.5","Sebastopol","06-097-0004","AQS","2","29","22","32","3"
"06/26/2016","31","PM2.5","Sebastopol","06-097-0004","AQS","2","23","24","31","3"
"06/27/2016","28","PM2.5","Sebastopol","06-097-0004","AQS","2","22","18","28","7"
"06/28/2016","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","35","29","34","3"
"06/29/2016","33","PM2.5","Sebastopol","06-097-0004","AQS","2","29","32","33","3"
"06/30/2016","44","PM2.5","Sebastopol","06-097-0004","AQS","2","39","37","44","4"
"07/01/2016","53","PM2.5","Sebastopol","06-097-0004","AQS","2","31","39","53","5"
"07/02/2016","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","27","20","11","2"
"07/03/2016","22","Ozone","Sebastopol","06-097-0004","AQS","2","22","7","1","2"
"07/04/2016","21","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","21","6","2","1"
"07/05/2016","23","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","23","10","5","3"
"07/06/2016","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","27","20","26","3"
"07/07/2016","25","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","25","16","15","3"
"07/08/2016","20","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","20","10","1","2"
"07/09/2016","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","27","9","0","3"
"07/10/2016","28","Ozone","Sebastopol","06-097-0004","AQS","2","28","12","6","5"
"07/11/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","30","14","17","8"
"07/12/2016","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","29","14","14","8"
"07/13/2016","40","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","40","20","18","8"
"07/14/2016","42","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","42","18","23","6"
"07/15/2016","24","Ozone","Sebastopol","06-097-0004","AQS","2","24","14","11","2"
"07/16/2016","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","24","12","13","2"
"07/17/2016","20","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","20","11","11","3"
"07/18/2016","20","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","20","8","3","3"
"07/19/2016","26","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","26","10","0","4"
"07/20/2016","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","34","13","7","8"
"07/21/2016","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","29","13","10","4"
"07/22/2016","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","36","18","12","8"
"07/23/2016","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","36","22","32","4"
"07/24/2016","40","PM2.5","Sebastopol","06-097-0004","AQS","2","33","28","40","4"
"07/25/2016","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","39","18","18","5"
"07/26/2016","46","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","46","16","11","4"
"07/27/2016","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","35","32","14","8"
"07/28/2016","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","31","10",".","3"
"07/29/2016","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","31","8","0","3"
"07/30/2016","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","29","10","0","2"
"07/31/2016","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","29","6","0","1"
"08/01/2016","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","28","6","3","5"
"08/02/2016","26","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","26","7","0","2"
"08/03/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","30","13","9","4"
"08/04/2016","23","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","23","10","9","3"
"08/05/2016","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","24","7","0","4"
"08/06/2016","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","24","23","17","4"
"08/07/2016","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","28","25","9","4"
"08/08/2016","32","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","32","19","6","6"
"08/09/2016","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","31","12","14","5"
"08/10/2016","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","28","16","12","4"
"08/11/2016","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS",".","27","9","0","2"
"08/12/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","30","8","0","4"
"08/13/2016","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","34","7","6","2"
"08/14/2016","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","27","6","0","2"
"08/15/2016","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","27","6","0","2"
"08/16/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","30","7","0","3"
"08/17/2016","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","31","10","0","3"
"08/18/2016","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","38","10","2","3"
"08/19/2016","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","31","11","21","3"
"08/20/2016","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","28","10","15","1"
"08/21/2016","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","27","6","0","1"
"08/22/2016","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","24","6","0","2"
"08/23/2016","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","24","3","0","3"
"08/24/2016","25","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","25","5","1","3"
"08/25/2016","26","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","26","6","0","4"
"08/26/2016","29","Ozone","Sebastopol","06-097-0004","AQS","3","29","6","8","3"
"08/27/2016","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","29","11","17","5"
"08/28/2016","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","33","8","9","2"
"08/29/2016","25","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","25","5","7","8"
"08/30/2016","26","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","26","4","4","11"
"08/31/2016","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS",".","29","5","4","10"
"09/01/2016","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","24","9","10","5"
"09/02/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","30","19","22","6"
"09/03/2016","35","PM10","Guerneville-Church and 1st","06-097-3002","AQS","3","29","35","24","5"
"09/04/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","30","21","14","4"
"09/05/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","30","24","27","5"
"09/06/2016","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","37","29","33","16"
"09/07/2016","41","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","41","21","37","8"
"09/08/2016","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","39","21","22","4"
"09/09/2016","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","33","18",".","4"
"09/10/2016","25","Ozone","Sebastopol","06-097-0004","AQS","3","25","11",".","2"
"09/11/2016","25","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","25","6",".","2"
"09/12/2016","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","29","14",".","3"
"09/13/2016","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","38","25",".","15"
"09/14/2016","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","35","19","27","7"
"09/15/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","30","23","21","8"
"09/16/2016","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","38","19","26","6"
"09/17/2016","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","39","19","13","5"
"09/18/2016","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","33","20","19","5"
"09/19/2016","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","29","22","19","9"
"09/20/2016","36","PM2.5","Sebastopol","06-097-0004","AQS","3","32","29","36","8"
"09/21/2016","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","31","21","18","7"
"09/22/2016","32","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","32","11","17","9"
"09/23/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","30","21","17","15"
"09/24/2016","32","PM10","Guerneville-Church and 1st","06-097-3002","AQS","5","29","32","23","8"
"09/25/2016","46","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","46","20","24","20"
"09/26/2016","87","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","87","23","32","13"
"09/27/2016","49","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","49","21","24","15"
"09/28/2016","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","30","19","18","11"
"09/29/2016","27","PM2.5","Sebastopol","06-097-0004","AQS","5","27","15","27","3"
"09/30/2016","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","38","12","30","6"
"10/01/2016","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","37","17","18","10"
"10/02/2016","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","33","10","17","8"
"10/03/2016","23","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","23","9","14","10"
"10/04/2016","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","33","10","15","8"
