"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2016","67","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28","15","67"
"01/02/2016","67","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","22","16","67"
"01/03/2016","71","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26","21","71"
"01/04/2016","57","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26","13","57"
"01/05/2016","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31","2","23"
"01/06/2016","33","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","33","1","21"
"01/07/2016","30","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","30","5","27"
"01/08/2016","25","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","23","5","25"
"01/09/2016","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31","4","23"
"01/10/2016","30","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28","6","30"
"01/11/2016","30","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","22","6","30"
"01/12/2016","29","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","29","6","26"
"01/13/2016","32","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","32","5","20"
"01/14/2016","32","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","32","3","21"
"01/15/2016","31","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","29","6","31"
"01/16/2016","29","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","29","4","24"
"01/17/2016","25","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","25","1","17"
"01/18/2016","34","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","34","1","11"
"01/19/2016","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31","0","12"
