"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2016","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31","7","15"
"01/02/2016","29","Ozone","Willows-Colusa Street","06-021-0003","AQS","29","8","26"
"01/03/2016","29","PM2.5","Willows-Colusa Street","06-021-0003","AQS","27","11","29"
"01/04/2016","52","PM2.5","Willows-Colusa Street","06-021-0003","AQS","18","17","52"
"01/05/2016","34","PM2.5","Willows-Colusa Street","06-021-0003","AQS","26","14","34"
"01/06/2016","28","Ozone","Willows-Colusa Street","06-021-0003","AQS","28","7","16"
"01/07/2016","27","Ozone","Willows-Colusa Street","06-021-0003","AQS","27","8","19"
"01/08/2016","22","PM2.5","Willows-Colusa Street","06-021-0003","AQS","20","7","22"
"01/09/2016","48","PM2.5","Willows-Colusa Street","06-021-0003","AQS","22","16","48"
"01/10/2016","27","Ozone","Willows-Colusa Street","06-021-0003","AQS","27","7","20"
"01/11/2016","15","PM2.5","Willows-Colusa Street","06-021-0003","AQS",".","8","15"
"01/12/2016","36","PM2.5","Willows-Colusa Street","06-021-0003","AQS","20","15","36"
"01/13/2016","43","PM2.5","Willows-Colusa Street","06-021-0003","AQS","36","17","43"
"01/14/2016","26","PM2.5","Willows-Colusa Street","06-021-0003","AQS","24","12","26"
"01/15/2016","30","Ozone","Willows-Colusa Street","06-021-0003","AQS","30","10","25"
"01/16/2016","28","PM2.5","Willows-Colusa Street","06-021-0003","AQS","28","12","28"
"01/17/2016","33","PM2.5","Willows-Colusa Street","06-021-0003","AQS","24","14","33"
"01/18/2016","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31","9","18"
"01/19/2016","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31","8","23"
"01/20/2016","24","Ozone","Willows-Colusa Street","06-021-0003","AQS","24","11","21"
"01/21/2016","31","PM2.5","Willows-Colusa Street","06-021-0003","AQS","23","14","31"
"01/22/2016","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39","12","31"
"01/23/2016","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38","8","10"
"01/24/2016","27","Ozone","Willows-Colusa Street","06-021-0003","AQS","27","8","23"
