"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2016","47","PM2.5","San Rafael","06-041-0001","AQS","8","31","12","47","30"
"01/02/2016","32","PM2.5","San Rafael","06-041-0001","AQS","7","28",".","32","20"
"01/03/2016","57","PM2.5","San Rafael","06-041-0001","AQS","6","24",".","57","26"
"01/04/2016","41","PM2.5","San Rafael","06-041-0001","AQS","7","29",".","41","27"
"01/05/2016","33","NO2","San Rafael","06-041-0001","AQS","7","26",".","19","33"
"01/06/2016","31","Ozone","San Rafael","06-041-0001","AQS","7","31",".","12","18"
"01/07/2016","32","PM2.5","San Rafael","06-041-0001","AQS","8","24","9","32","20"
"01/08/2016","47","PM2.5","San Rafael","06-041-0001","AQS","9","16",".","47","25"
"01/09/2016","48","PM2.5","San Rafael","06-041-0001","AQS","7","20",".","48","24"
"01/10/2016","36","PM2.5","San Rafael","06-041-0001","AQS","7","26",".","36","18"
"01/11/2016","56","PM2.5","San Rafael","06-041-0001","AQS","6","18",".","56","25"
"01/12/2016","53","PM2.5","San Rafael","06-041-0001","AQS","7","31",".","53","26"
"01/13/2016","36","PM2.5","San Rafael","06-041-0001","AQS","8","34","16","36","23"
"01/14/2016","30","Ozone","San Rafael","06-041-0001","AQS","8","30",".","26","25"
"01/15/2016","31","PM2.5","San Rafael","06-041-0001","AQS","7","22",".","31","26"
"01/16/2016","33","PM2.5","San Rafael","06-041-0001","AQS","7","22",".","33","21"
"01/17/2016","27","Ozone","San Rafael","06-041-0001","AQS","8","27",".","18","18"
"01/18/2016","30","Ozone","San Rafael","06-041-0001","AQS","7","30",".","13","29"
"01/19/2016","29","PM2.5","San Rafael","06-041-0001","AQS","7","29","13","29","20"
"01/20/2016","37","PM2.5","San Rafael","06-041-0001","AQS","8","15",".","37","25"
"01/21/2016","41","PM2.5","San Rafael","06-041-0001","AQS","8","30",".","41","21"
"01/22/2016","38","Ozone","San Rafael","06-041-0001","AQS","6","38",".","11","20"
"01/23/2016","36","PM2.5","San Rafael","06-041-0001","AQS","6","36",".","36","8"
"01/24/2016","31","PM2.5","San Rafael","06-041-0001","AQS","6","31",".","31","13"
"01/25/2016","37","PM2.5","San Rafael","06-041-0001","AQS","7","21","10","37","22"
"01/26/2016","35","PM2.5","San Rafael","06-041-0001","AQS","8","16",".","35","24"
"01/27/2016","44","PM2.5","San Rafael","06-041-0001","AQS","9","25",".","44","28"
"01/28/2016","47","PM2.5","San Rafael","06-041-0001","AQS","10","14",".","47","25"
"01/29/2016","32","Ozone","San Rafael","06-041-0001","AQS","8","32",".","24","20"
"01/30/2016","35","PM2.5","San Rafael","06-041-0001","AQS","6","32",".","35","11"
"01/31/2016","32","Ozone","San Rafael","06-041-0001","AQS","6","32","9","23","11"
"02/01/2016","28","Ozone","San Rafael","06-041-0001","AQS","6","28",".","25","20"
"02/02/2016","28","PM2.5","San Rafael","06-041-0001","AQS","3","22",".","28","22"
"02/03/2016","48","PM2.5","San Rafael","06-041-0001","AQS","5","25",".","48","27"
"02/04/2016","51","PM2.5","San Rafael","06-041-0001","AQS","5","29",".","51","25"
"02/05/2016","41","PM2.5","San Rafael","06-041-0001","AQS","7","27",".","41","26"
"02/06/2016","36","PM2.5","San Rafael","06-041-0001","AQS","6","26","10","36","24"
"02/07/2016","37","PM2.5","San Rafael","06-041-0001","AQS","7","24",".","37","24"
"02/08/2016","43","PM2.5","San Rafael","06-041-0001","AQS","6","28",".","43","34"
"02/09/2016","57","PM2.5","San Rafael","06-041-0001","AQS",".",".",".","57","."
"02/10/2016","48","PM2.5","San Rafael","06-041-0001","AQS","8","24",".","48","34"
"02/11/2016","57","PM2.5","San Rafael","06-041-0001","AQS","6","26",".","57","33"
"02/12/2016","34","PM2.5","San Rafael","06-041-0001","AQS","6","20","13","34","29"
"02/13/2016","29","Ozone","San Rafael","06-041-0001","AQS","3","29",".","28","15"
"02/14/2016","34","PM2.5","San Rafael","06-041-0001","AQS","5","23",".","34","23"
"02/15/2016","27","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","22",".","27","25"
"02/16/2016","51","PM2.5","San Rafael","06-041-0001","AQS","6","31",".","51","25"
"02/17/2016","38","Ozone","San Rafael","06-041-0001","AQS","5","38",".","25","13"
"02/18/2016","35","Ozone","San Rafael","06-041-0001","AQS","3","35","17","29","25"
"02/19/2016","37","PM2.5","San Rafael","06-041-0001","AQS","5","31",".","37","19"
"02/20/2016","31","Ozone","San Rafael","06-041-0001","AQS","6","31",".","23","23"
"02/21/2016","32","Ozone","San Rafael","06-041-0001","AQS","5","32",".","26","18"
"02/22/2016","25","Ozone","San Rafael","06-041-0001","AQS","7","25",".","23","23"
"02/23/2016","31","NO2","San Rafael","06-041-0001","AQS","7","29",".","23","31"
"02/24/2016","49","PM2.5","San Rafael","06-041-0001","AQS","7","37","16","49","30"
"02/25/2016","52","PM2.5","San Rafael","06-041-0001","AQS","7","41",".","52","30"
"02/26/2016","33","PM2.5","San Rafael","06-041-0001","AQS","7","24",".","33","30"
"02/27/2016","31","Ozone","San Rafael","06-041-0001","AQS","3","31",".","26","13"
"02/28/2016","22","Ozone","San Rafael","06-041-0001","AQS","5","22",".","15","22"
"02/29/2016","29","Ozone","San Rafael","06-041-0001","AQS",".","29",".","14","25"
"03/01/2016","25","NO2","San Rafael","06-041-0001","AQS","6","22","13","22","25"
"03/02/2016","27","Ozone","San Rafael","06-041-0001","AQS","3","27",".","11","10"
"03/03/2016","24","Ozone","San Rafael","06-041-0001","AQS","3","24",".","3","15"
"03/04/2016","26","Ozone","San Rafael","06-041-0001","AQS","3","26",".","1","15"
"03/05/2016","36","Ozone","San Rafael","06-041-0001","AQS","3","36",".","0","9"
"03/06/2016","41","Ozone","San Rafael","06-041-0001","AQS","3","41",".","10","13"
"03/07/2016","31","Ozone","San Rafael","06-041-0001","AQS","5","31","10","23","25"
"03/08/2016","29","Ozone","San Rafael","06-041-0001","AQS","5","29",".","23","24"
