"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"03/19/2016","26","Ozone","Santa Cruz","06-087-0007","AQS","26","23"
"03/20/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","16"
"03/21/2016","36","Ozone","Santa Cruz","06-087-0007","AQS","36","21"
"03/22/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","18"
"03/23/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","25"
"03/24/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","19"
"03/25/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","30"
"03/26/2016","34","Ozone","Santa Cruz","06-087-0007","AQS","34","28"
"03/27/2016","39","Ozone","Santa Cruz","06-087-0007","AQS","39","19"
"03/28/2016","38","Ozone","Santa Cruz","06-087-0007","AQS","38","24"
"03/29/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","26"
"03/30/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","27"
"03/31/2016","35","Ozone","Santa Cruz","06-087-0007","AQS","35","29"
"04/01/2016","37","Ozone","Santa Cruz","06-087-0007","AQS","37","25"
"04/02/2016","37","Ozone","Santa Cruz","06-087-0007","AQS","37","30"
"04/03/2016","34","Ozone","Santa Cruz","06-087-0007","AQS","34","33"
"04/04/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","22"
"04/05/2016","44","Ozone","Santa Cruz","06-087-0007","AQS","44","30"
"04/06/2016","48","Ozone","Santa Cruz","06-087-0007","AQS","48","25"
"04/07/2016","45","PM2.5","Santa Cruz","06-087-0007","AQS","37","45"
"04/08/2016","45","PM2.5","Santa Cruz","06-087-0007","AQS","30","45"
"04/09/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","20"
"04/10/2016","24","Ozone","Santa Cruz","06-087-0007","AQS","24","19"
"04/11/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","14"
"04/12/2016","35","Ozone","Santa Cruz","06-087-0007","AQS","35","23"
"04/13/2016","39","Ozone","Santa Cruz","06-087-0007","AQS","39","32"
"04/14/2016","41","Ozone","Santa Cruz","06-087-0007","AQS","41","29"
"04/15/2016","41","Ozone","Santa Cruz","06-087-0007","AQS","41","18"
"04/16/2016","38","Ozone","Santa Cruz","06-087-0007","AQS","38","28"
"04/17/2016","48","Ozone","Santa Cruz","06-087-0007","AQS","48","19"
"04/18/2016","51","Ozone","Santa Cruz","06-087-0007","AQS","51","18"
"04/19/2016","45","Ozone","Santa Cruz","06-087-0007","AQS","45","23"
"04/20/2016","37","Ozone","Santa Cruz","06-087-0007","AQS","37","18"
"04/21/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","15"
"04/22/2016","42","Ozone","Santa Cruz","06-087-0007","AQS","42","18"
"04/23/2016","37","Ozone","Santa Cruz","06-087-0007","AQS","37","20"
"04/24/2016","42","Ozone","Santa Cruz","06-087-0007","AQS","42","18"
"04/25/2016","38","Ozone","Santa Cruz","06-087-0007","AQS","38","29"
"04/26/2016","38","Ozone","Santa Cruz","06-087-0007","AQS","38","31"
"04/27/2016","40","Ozone","Santa Cruz","06-087-0007","AQS","40","29"
"04/28/2016","35","Ozone","Santa Cruz","06-087-0007","AQS","35","28"
"04/29/2016","36","Ozone","Santa Cruz","06-087-0007","AQS","36","25"
"04/30/2016","41","Ozone","Santa Cruz","06-087-0007","AQS","41","25"
"05/01/2016","45","PM2.5","Santa Cruz","06-087-0007","AQS","38","45"
"05/02/2016","37","Ozone","Santa Cruz","06-087-0007","AQS","37","34"
"05/03/2016","37","Ozone","Santa Cruz","06-087-0007","AQS","37","34"
"05/04/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","31"
"05/05/2016","30","Ozone","Santa Cruz","06-087-0007","AQS","30","28"
"05/06/2016","30","Ozone","Santa Cruz","06-087-0007","AQS","30","18"
"05/07/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","19"
"05/08/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","10"
"05/09/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","19"
"05/10/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","23"
"05/11/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","20"
"05/12/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","28"
"05/13/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","26"
"05/14/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","15"
"05/15/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","6"
"05/16/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","27"
"05/17/2016","46","PM2.5","Santa Cruz","06-087-0007","AQS","32","46"
"05/18/2016","40","PM2.5","Santa Cruz","06-087-0007","AQS","31","40"
"05/19/2016","36","Ozone","Santa Cruz","06-087-0007","AQS","36","26"
"05/20/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","16"
"05/21/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","14"
"05/22/2016","28","Ozone","Santa Cruz","06-087-0007","AQS","28","10"
"05/23/2016","26","Ozone","Santa Cruz","06-087-0007","AQS","26","9"
"05/24/2016","24","Ozone","Santa Cruz","06-087-0007","AQS","24","6"
"05/25/2016","25","Ozone","Santa Cruz","06-087-0007","AQS","25","7"
"05/26/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","26"
"05/27/2016","40","Ozone","Santa Cruz","06-087-0007","AQS","40","38"
"05/28/2016","48","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","39","48"
"05/29/2016","47","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","40","47"
"05/30/2016","33","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","32","33"
"05/31/2016","32","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","32","32"
"06/01/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","23"
"06/02/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","25"
"06/03/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","26"
"06/04/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","20"
"06/05/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","17"
"06/06/2016","25","Ozone","Santa Cruz","06-087-0007","AQS","25","12"
"06/07/2016","24","Ozone","Santa Cruz","06-087-0007","AQS","24","11"
"06/08/2016","24","Ozone","Santa Cruz","06-087-0007","AQS","24","20"
"06/09/2016","27","Ozone","Santa Cruz","06-087-0007","AQS","27","13"
"06/10/2016","35","Ozone","Santa Cruz","06-087-0007","AQS","35","19"
"06/11/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","24"
"06/12/2016","34","PM2.5","Santa Cruz","06-087-0007","AQS","31","34"
"06/13/2016","33","PM2.5","Santa Cruz","06-087-0007","AQS","32","33"
"06/14/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","16"
"06/15/2016","28","Ozone","Santa Cruz","06-087-0007","AQS","28","14"
"06/16/2016","30","Ozone","Santa Cruz","06-087-0007","AQS","30","8"
"06/17/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","14"
"06/18/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","19"
"06/19/2016","42","Ozone","Santa Cruz","06-087-0007","AQS","42","20"
"06/20/2016","39","Ozone","Santa Cruz","06-087-0007","AQS","39","38"
"06/21/2016","40","Ozone","Santa Cruz","06-087-0007","AQS","40","39"
"06/22/2016","48","PM2.5","Santa Cruz","06-087-0007","AQS","31","48"
"06/23/2016","37","Ozone","Santa Cruz","06-087-0007","AQS","37","28"
"06/24/2016","30","Ozone","Santa Cruz","06-087-0007","AQS","30","25"
"06/25/2016","44","PM2.5","Santa Cruz","06-087-0007","AQS","31","44"
"06/26/2016","38","PM2.5","Santa Cruz","06-087-0007","AQS","31","38"
"06/27/2016","43","PM2.5","Santa Cruz","06-087-0007","AQS","34","43"
"06/28/2016","51","PM2.5","Santa Cruz","06-087-0007","AQS","31","51"
"06/29/2016","35","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","28","35"
"06/30/2016","42","PM2.5","Santa Cruz","06-087-0007","AQS","26","42"
"07/01/2016","30","PM2.5","Santa Cruz","06-087-0007","AQS","22","30"
"07/02/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","15"
"07/03/2016","25","Ozone","Santa Cruz","06-087-0007","AQS","25","13"
"07/04/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","13"
"07/05/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","12"
"07/06/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","20"
"07/07/2016","19","Ozone","Santa Cruz","06-087-0007","AQS","19","15"
"07/08/2016","19","Ozone","Santa Cruz","06-087-0007","AQS","19","6"
"07/09/2016","25","Ozone","Santa Cruz","06-087-0007","AQS","25","9"
"07/10/2016","30","Ozone","Santa Cruz","06-087-0007","AQS","30","28"
"07/11/2016","35","PM2.5","Santa Cruz","06-087-0007","AQS","29","35"
"07/12/2016","35","PM2.5","Santa Cruz","06-087-0007","AQS","24","35"
"07/13/2016","28","PM2.5","Santa Cruz","06-087-0007","AQS","23","28"
"07/14/2016","26","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","22","26"
"07/15/2016","25","Ozone","Santa Cruz","06-087-0007","AQS","25","18"
"07/16/2016","24","Ozone","Santa Cruz","06-087-0007","AQS","24","17"
"07/17/2016","19","Ozone","Santa Cruz","06-087-0007","AQS","19","17"
"07/18/2016","22","Ozone","Santa Cruz","06-087-0007","AQS","22","13"
"07/19/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","13"
"07/20/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","18"
"07/21/2016","30","Ozone","Santa Cruz","06-087-0007","AQS","30","16"
"07/22/2016","28","Ozone","Santa Cruz","06-087-0007","AQS","28","17"
"07/23/2016","36","PM2.5","Santa Cruz","06-087-0007","AQS","29","36"
"07/24/2016","34","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","30","34"
"07/25/2016","23","PM2.5","Santa Cruz","06-087-0007","AQS","22","23"
"07/26/2016","29","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","20","29"
"07/27/2016","28","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","20","28"
"07/28/2016","21","Ozone","Santa Cruz","06-087-0007","AQS","21","17"
"07/29/2016","19","Ozone","Santa Cruz","06-087-0007","AQS","19","18"
"07/30/2016","20","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","19","20"
"07/31/2016","38","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","22","38"
"08/01/2016","52","PM2.5","Santa Cruz","06-087-0007","AQS","27","52"
"08/02/2016","22","Ozone","Santa Cruz","06-087-0007","AQS","22","19"
"08/03/2016","23","PM2.5","Santa Cruz","06-087-0007","AQS","21","23"
"08/04/2016","20","Ozone","Santa Cruz","06-087-0007","AQS","20","18"
"08/05/2016","20","Ozone","Santa Cruz","06-087-0007","AQS","20","6"
"08/06/2016","21","PM2.5","Santa Cruz","06-087-0007","AQS","21","21"
"08/07/2016","32","PM2.5","Santa Cruz","06-087-0007","AQS","24","32"
"08/08/2016","24","Ozone","Santa Cruz","06-087-0007","AQS","24","23"
"08/09/2016","19","Ozone","Santa Cruz","06-087-0007","AQS","19","15"
"08/10/2016","20","Ozone","Santa Cruz","06-087-0007","AQS","20","14"
"08/11/2016","37","PM2.5","Santa Cruz","06-087-0007","AQS","22","37"
"08/12/2016","20","Ozone","Santa Cruz","06-087-0007","AQS","20","19"
"08/13/2016","24","Ozone","Santa Cruz","06-087-0007","AQS","24","18"
"08/14/2016","19","Ozone","Santa Cruz","06-087-0007","AQS","19","17"
"08/15/2016","19","Ozone","Santa Cruz","06-087-0007","AQS","19","12"
"08/16/2016","21","Ozone","Santa Cruz","06-087-0007","AQS","21","13"
"08/17/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","13"
"08/18/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","16"
"08/19/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","25"
"08/20/2016","27","Ozone","Santa Cruz","06-087-0007","AQS","27","23"
"08/21/2016","27","Ozone","Santa Cruz","06-087-0007","AQS","27","21"
"08/22/2016","26","Ozone","Santa Cruz","06-087-0007","AQS","26","23"
"08/23/2016","28","Ozone","Santa Cruz","06-087-0007","AQS","28","18"
"08/24/2016","26","Ozone","Santa Cruz","06-087-0007","AQS","26","21"
"08/25/2016","25","Ozone","Santa Cruz","06-087-0007","AQS","25","19"
"08/26/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","14"
"08/27/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","25"
"08/28/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","25"
"08/29/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","22"
"08/30/2016","27","Ozone","Santa Cruz","06-087-0007","AQS","27","22"
"08/31/2016","28","Ozone","Santa Cruz","06-087-0007","AQS","28","13"
"09/01/2016","21","Ozone","Santa Cruz","06-087-0007","AQS","21","14"
"09/02/2016","28","PM2.5","Santa Cruz","06-087-0007","AQS","22","28"
"09/03/2016","25","PM2.5","Santa Cruz","06-087-0007","AQS","23","25"
"09/04/2016","29","PM2.5","Santa Cruz","06-087-0007","AQS","24","29"
"09/05/2016","37","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","26","37"
"09/06/2016","36","PM2.5","Santa Cruz","06-087-0007","AQS","26","36"
"09/07/2016","36","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","31","36"
"09/08/2016","39","Ozone","Santa Cruz","06-087-0007","AQS","39","30"
"09/09/2016","37","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","36","37"
"09/10/2016","30","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","28","30"
"09/11/2016","27","Ozone","Santa Cruz","06-087-0007","AQS","27","26"
"09/12/2016","33","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","27","33"
"09/13/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","26"
"09/14/2016","30","PM2.5","Santa Cruz","06-087-0007","AQS","29","30"
"09/15/2016","34","PM2.5","Santa Cruz","06-087-0007","AQS","34","34"
"09/16/2016","39","PM2.5","Santa Cruz","06-087-0007","AQS","30","39"
"09/17/2016","32","PM2.5","Santa Cruz","06-087-0007","AQS","32","32"
"09/18/2016","38","Ozone","Santa Cruz","06-087-0007","AQS","38","31"
"09/19/2016","44","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","32","44"
"09/20/2016","38","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","38","38"
"09/21/2016","37","PM2.5","Santa Cruz","06-087-0007","AQS","31","37"
"09/22/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","23"
"09/23/2016","28","PM2.5","Santa Cruz","06-087-0007","AQS","26","28"
"09/24/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","23"
"09/25/2016","51","Ozone","Santa Cruz","06-087-0007","AQS","51","20"
"09/26/2016","58","Ozone","Santa Cruz","06-087-0007","AQS","58","23"
"09/27/2016","36","Ozone","Santa Cruz","06-087-0007","AQS","36","22"
"09/28/2016","30","Ozone","Santa Cruz","06-087-0007","AQS","30","25"
"09/29/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","27"
"09/30/2016","35","Ozone","Santa Cruz","06-087-0007","AQS","35","33"
"10/01/2016","36","Ozone","Santa Cruz","06-087-0007","AQS","36","20"
"10/02/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","17"
"10/03/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","14"
"10/04/2016","35","Ozone","Santa Cruz","06-087-0007","AQS","35","15"
"10/05/2016","35","Ozone","Santa Cruz","06-087-0007","AQS","35","15"
"10/06/2016","30","Ozone","Santa Cruz","06-087-0007","AQS","30","23"
"10/07/2016","46","Ozone","Santa Cruz","06-087-0007","AQS","46","13"
"10/08/2016","44","Ozone","Santa Cruz","06-087-0007","AQS","44","15"
"10/09/2016","39","Ozone","Santa Cruz","06-087-0007","AQS","39","35"
"10/10/2016","38","Ozone","Santa Cruz","06-087-0007","AQS","38","."
"10/11/2016","36","Ozone","Santa Cruz","06-087-0007","AQS","36","."
"10/12/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","."
"10/13/2016","22","Ozone","Santa Cruz","06-087-0007","AQS","22","."
"10/14/2016","20","PM2.5","Santa Cruz","06-087-0007","AQS","18","20"
"10/15/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","8"
"10/16/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","4"
"10/17/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","19"
"10/18/2016","35","Ozone","Santa Cruz","06-087-0007","AQS","35","19"
"10/19/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","23"
"10/20/2016","34","Ozone","Santa Cruz","06-087-0007","AQS","34","33"
"10/21/2016","32","Ozone","Santa Cruz","06-087-0007","AQS","32","18"
"10/22/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","22"
"10/23/2016","39","Ozone","Santa Cruz","06-087-0007","AQS","39","24"
"10/24/2016","34","Ozone","Santa Cruz","06-087-0007","AQS","34","21"
"10/25/2016","21","Ozone","Santa Cruz","06-087-0007","AQS","21","19"
"10/26/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","6"
"10/27/2016","12","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","12","12"
"10/28/2016","28","Ozone","Santa Cruz","06-087-0007","AQS","28","3"
"10/29/2016","29","Ozone","Santa Cruz","06-087-0007","AQS","29","4"
"10/30/2016","35","Ozone","Santa Cruz","06-087-0007","AQS","35","7"
"10/31/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","5"
"11/01/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","11"
"11/02/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","18"
"11/03/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","19"
"11/04/2016","36","Ozone","Santa Cruz","06-087-0007","AQS","36","33"
"11/05/2016","40","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","30","40"
"11/06/2016","28","PM2.5","Santa Cruz","06-087-0007","AQS","20","28"
"11/07/2016","18","Ozone","Santa Cruz","06-087-0007","AQS","18","14"
"11/08/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","18"
"11/09/2016","52","PM2.5","Santa Cruz","06-087-0007","AQS","26","52"
"11/10/2016","40","PM2.5","Santa Cruz","06-087-0007","AQS","33","40"
"11/11/2016","28","PM2.5","Santa Cruz","06-087-0007","AQS","26","28"
"11/12/2016","34","PM2.5","Santa Cruz","06-087-0007","AQS","29","34"
"11/13/2016","27","PM2.5","Santa Cruz","06-087-0007","AQS","25","27"
"11/14/2016","24","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","21","24"
"11/15/2016","33","Ozone","Santa Cruz","06-087-0007","AQS","33","19"
"11/16/2016","34","Ozone","Santa Cruz","06-087-0007","AQS","34","13"
"11/17/2016","25","Ozone","Santa Cruz","06-087-0007","AQS","25","23"
"11/18/2016","37","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","36","37"
"11/19/2016","31","Ozone","Santa Cruz","06-087-0007","AQS","31","15"
"11/20/2016","26","Ozone","Santa Cruz","06-087-0007","AQS","26","11"
"11/21/2016","28","Ozone","Santa Cruz","06-087-0007","AQS","28","12"
"11/22/2016","21","Ozone","Santa Cruz","06-087-0007","AQS","21","15"
"11/23/2016","17","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS",".","17"
"11/24/2016","23","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS",".","23"
"11/25/2016","45","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS",".","45"
"11/26/2016","15","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS",".","15"
"11/27/2016","13","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS",".","13"
"11/28/2016","27","Ozone","Santa Cruz","06-087-0007","AQS","27","20"
"11/29/2016","25","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","24","25"
"11/30/2016","34","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","21","34"
"12/01/2016","52","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","28","52"
"12/02/2016","53","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","32","53"
"12/03/2016","72","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","25","72"
"12/04/2016","65","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","19","65"
"12/05/2016","34","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","23","34"
"12/06/2016","44","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","32","44"
"12/07/2016","48","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","23","48"
"12/08/2016","26","Ozone","Santa Cruz","06-087-0007","AQS","26","7"
"12/09/2016","23","Ozone","Santa Cruz","06-087-0007","AQS","23","4"
